0.129	0.524491
0.13	0.500363
0.131	0.476456
0.132	0.452832
0.133	0.42955
0.134	0.406666
0.135	0.384233
0.136	0.362299
0.137	0.340908
0.138	0.320101
0.139	0.299914
0.14	0.280379
0.141	0.261525
0.142	0.243374
0.143	0.225946
0.144	0.209257
0.145	0.193318
0.146	0.178137
0.147	0.163716
0.148	0.150056
0.149	0.137153
0.15	0.125
0.151	0.113587
0.152	0.102901
0.153	0.0929263
0.154	0.0836446
0.155	0.0750355
0.156	0.0670765
0.157	0.0597436
0.158	0.0530112
0.159	0.0468524
0.16	0.0412394
0.161	0.0361436
0.162	0.0315358
0.163	0.0273869
0.164	0.0236672
0.165	0.0203475
0.166	0.0173988
0.167	0.0147926
0.168	0.0125012
0.169	0.0104975
0.17	0.00875549
0.171	0.0072503
0.172	0.00595809
0.173	0.00485635
0.174	0.00392386
0.175	0.00314078
0.176	0.00248868
0.177	0.00195052
0.178	0.00151072
0.179	0.00115506
0.18	0.000870751
0.181	0.000646311
0.182	0.000471566
0.183	0.000337575
0.184	0.000236564
0.185	0.00016185
0.186	0.000107758
0.187	6.95416e-05
0.188	4.3287e-05
0.189	2.58283e-05
0.19	1.46553e-05
0.191	7.82508e-06
0.192	3.87612e-06
0.193	1.74604e-06
0.194	6.94653e-07
0.195	2.3327e-07
0.196	6.12864e-08
0.197	1.09265e-08
0.198	9.60441e-10
0.199	1.5018e-11
0.2	8.52727e-89
0.201	1.5018e-11
0.202	9.60441e-10
0.203	1.09265e-08
0.204	6.12864e-08
0.205	2.3327e-07
0.206	6.94653e-07
0.207	1.74604e-06
0.208	3.87612e-06
0.209	7.82508e-06
0.21	1.46553e-05
0.211	2.58283e-05
0.212	4.3287e-05
0.213	6.95416e-05
0.214	0.000107758
0.215	0.00016185
0.216	0.000236564
0.217	0.000337575
0.218	0.000471566
0.219	0.000646311
0.22	0.000870751
0.221	0.00115506
0.222	0.00151072
0.223	0.00195052
0.224	0.00248868
0.225	0.00314078
0.226	0.00392386
0.227	0.00485635
0.228	0.00595809
0.229	0.0072503
0.23	0.00875549
0.231	0.0104975
0.232	0.0125012
0.233	0.0147926
0.234	0.0173988
0.235	0.0203475
0.236	0.0236672
0.237	0.0273869
0.238	0.0315358
0.239	0.0361436
0.24	0.0412394
0.241	0.0468524
0.242	0.0530112
0.243	0.0597436
0.244	0.0670765
0.245	0.0750355
0.246	0.0836446
0.247	0.0929263
0.248	0.102901
0.249	0.113587
0.25	0.125
0.251	0.137153
0.252	0.150056
0.253	0.163716
0.254	0.178137
0.255	0.193318
0.256	0.209257
0.257	0.225946
0.258	0.243374
0.259	0.261525
0.26	0.280379
0.261	0.299914
0.262	0.320101
0.263	0.340908
0.264	0.362299
0.265	0.384233
0.266	0.406666
0.267	0.42955
0.268	0.452832
0.269	0.476456
0.27	0.500363
0.271	0.524491
0.272	0.548774
0.273	0.573144
0.274	0.59753
0.275	0.621859
0.276	0.646058
0.277	0.670049
0.278	0.693757
0.279	0.717104
0.28	0.740011
0.281	0.7624
0.282	0.784196
0.283	0.80532
0.284	0.825698
0.285	0.845258
0.286	0.863926
0.287	0.881636
0.288	0.89832
0.289	0.913917
0.29	0.928367
0.291	0.941615
0.292	0.953611
0.293	0.964308
0.294	0.973665
0.295	0.981646
0.296	0.988219
0.297	0.993358
0.298	0.997043
0.299	0.99926
0.3	1
0.301	0.99926
0.302	0.997043
0.303	0.993358
0.304	0.988219
0.305	0.981646
0.306	0.973665
0.307	0.964308
0.308	0.953611
0.309	0.941615
0.31	0.928367
0.311	0.913917
0.312	0.89832
0.313	0.881636
0.314	0.863926
0.315	0.845258
0.316	0.825698
0.317	0.80532
0.318	0.784196
0.319	0.7624
0.32	0.740011
0.321	0.717104
0.322	0.693757
0.323	0.670049
0.324	0.646058
0.325	0.621859
0.326	0.59753
0.327	0.573144
0.328	0.548774
0.329	0.524491
0.33	0.500363
0.331	0.476456
0.332	0.452832
0.333	0.42955
0.334	0.406666
0.335	0.384233
0.336	0.362299
0.337	0.340908
0.338	0.320101
0.339	0.299914
0.34	0.280379
0.341	0.261525
0.342	0.243374
0.343	0.225946
0.344	0.209257
0.345	0.193318
0.346	0.178137
0.347	0.163716
0.348	0.150056
0.349	0.137153
0.35	0.125
0.351	0.113587
0.352	0.102901
0.353	0.0929263
0.354	0.0836446
0.355	0.0750355
0.356	0.0670765
0.357	0.0597436
0.358	0.0530112
0.359	0.0468524
0.36	0.0412394
0.361	0.0361436
0.362	0.0315358
0.363	0.0273869
0.364	0.0236672
0.365	0.0203475
0.366	0.0173988
0.367	0.0147926
0.368	0.0125012
0.369	0.0104975
0.37	0.00875549
0.371	0.0072503
0.372	0.00595809
0.373	0.00485635
0.374	0.00392386
0.375	0.00314078
0.376	0.00248868
0.377	0.00195052
0.378	0.00151072
0.379	0.00115506
0.38	0.000870751
0.381	0.000646311
0.382	0.000471566
0.383	0.000337575
0.384	0.000236564
0.385	0.00016185
0.386	0.000107758
0.387	6.95416e-05
0.388	4.3287e-05
0.389	2.58283e-05
0.39	1.46553e-05
0.391	7.82508e-06
0.392	3.87612e-06
0.393	1.74604e-06
0.394	6.94653e-07
0.395	2.3327e-07
0.396	6.12864e-08
0.397	1.09265e-08
0.398	9.60441e-10
0.399	1.5018e-11
0.4	5.45745e-87
0.401	1.5018e-11
0.402	9.60441e-10
0.403	1.09265e-08
0.404	6.12864e-08
0.405	2.3327e-07
0.406	6.94653e-07
0.407	1.74604e-06
0.408	3.87612e-06
0.409	7.82508e-06
0.41	1.46553e-05
0.411	2.58283e-05
0.412	4.3287e-05
0.413	6.95416e-05
0.414	0.000107758
0.415	0.00016185
0.416	0.000236564
0.417	0.000337575
0.418	0.000471566
0.419	0.000646311
0.42	0.000870751
0.421	0.00115506
0.422	0.00151072
0.423	0.00195052
0.424	0.00248868
0.425	0.00314078
0.426	0.00392386
0.427	0.00485635
0.428	0.00595809
0.429	0.0072503
0.43	0.00875549
0.431	0.0104975
0.432	0.0125012
0.433	0.0147926
0.434	0.0173988
0.435	0.0203475
0.436	0.0236672
0.437	0.0273869
0.438	0.0315358
0.439	0.0361436
0.44	0.0412394
0.441	0.0468524
0.442	0.0530112
0.443	0.0597436
0.444	0.0670765
0.445	0.0750355
0.446	0.0836446
0.447	0.0929263
0.448	0.102901
0.449	0.113587
0.45	0.125
0.451	0.137153
0.452	0.150056
0.453	0.163716
0.454	0.178137
0.455	0.193318
0.456	0.209257
0.457	0.225946
0.458	0.243374
0.459	0.261525
0.46	0.280379
0.461	0.299914
0.462	0.320101
0.463	0.340908
0.464	0.362299
0.465	0.384233
0.466	0.406666
0.467	0.42955
0.468	0.452832
0.469	0.476456
0.47	0.500363
0.471	0.524491
0.472	0.548774
0.473	0.573144
0.474	0.59753
0.475	0.621859
0.476	0.646058
0.477	0.670049
0.478	0.693757
0.479	0.717104
0.48	0.740011
0.481	0.7624
0.482	0.784196
0.483	0.80532
0.484	0.825698
0.485	0.845258
0.486	0.863926
0.487	0.881636
0.488	0.89832
0.489	0.913917
0.49	0.928367
0.491	0.941615
0.492	0.953611
0.493	0.964308
0.494	0.973665
0.495	0.981646
0.496	0.988219
0.497	0.993358
0.498	0.997043
0.499	0.99926
0.5	1
0.501	0.99926
0.502	0.997043
0.503	0.993358
0.504	0.988219
0.505	0.981646
0.506	0.973665
0.507	0.964308
0.508	0.953611
0.509	0.941615
0.51	0.928367
0.511	0.913917
0.512	0.89832
0.513	0.881636
0.514	0.863926
0.515	0.845258
0.516	0.825698
0.517	0.80532
0.518	0.784196
0.519	0.7624
0.52	0.740011
0.521	0.717104
0.522	0.693757
0.523	0.670049
0.524	0.646058
0.525	0.621859
0.526	0.59753
0.527	0.573144
0.528	0.548774
0.529	0.524491
0.53	0.500363
0.531	0.476456
0.532	0.452832
0.533	0.42955
0.534	0.406666
0.535	0.384233
0.536	0.362299
0.537	0.340908
0.538	0.320101
0.539	0.299914
0.54	0.280379
0.541	0.261525
0.542	0.243374
0.543	0.225946
0.544	0.209257
0.545	0.193318
0.546	0.178137
0.547	0.163716
0.548	0.150056
0.549	0.137153
0.55	0.125
0.551	0.113587
0.552	0.102901
0.553	0.0929263
0.554	0.0836446
0.555	0.0750355
0.556	0.0670765
0.557	0.0597436
0.558	0.0530112
0.559	0.0468524
0.56	0.0412394
0.561	0.0361436
0.562	0.0315358
0.563	0.0273869
0.564	0.0236672
0.565	0.0203475
0.566	0.0173988
0.567	0.0147926
0.568	0.0125012
0.569	0.0104975
0.57	0.00875549
0.571	0.0072503
0.572	0.00595809
0.573	0.00485635
0.574	0.00392386
0.575	0.00314078
0.576	0.00248868
0.577	0.00195052
0.578	0.00151072
0.579	0.00115506
0.58	0.000870751
0.581	0.000646311
0.582	0.000471566
0.583	0.000337575
0.584	0.000236564
0.585	0.00016185
0.586	0.000107758
0.587	6.95416e-05
0.588	4.3287e-05
0.589	2.58283e-05
0.59	1.46553e-05
0.591	7.82508e-06
0.592	3.87612e-06
0.593	1.74604e-06
0.594	6.94653e-07
0.595	2.3327e-07
0.596	6.12864e-08
0.597	1.09265e-08
0.598	9.60441e-10
0.599	1.5018e-11
0.6	9.35834e-86
0.601	1.5018e-11
0.602	9.60441e-10
0.603	1.09265e-08
0.604	6.12864e-08
0.605	2.3327e-07
0.606	6.94653e-07
0.607	1.74604e-06
0.608	3.87612e-06
0.609	7.82508e-06
0.61	1.46553e-05
0.611	2.58283e-05
0.612	4.3287e-05
0.613	6.95416e-05
0.614	0.000107758
0.615	0.00016185
0.616	0.000236564
0.617	0.000337575
0.618	0.000471566
0.619	0.000646311
0.62	0.000870751
0.621	0.00115506
0.622	0.00151072
0.623	0.00195052
0.624	0.00248868
0.625	0.00314078
0.626	0.00392386
0.627	0.00485635
0.628	0.00595809
0.629	0.0072503
0.63	0.00875549
0.631	0.0104975
0.632	0.0125012
0.633	0.0147926
0.634	0.0173988
0.635	0.0203475
0.636	0.0236672
0.637	0.0273869
0.638	0.0315358
0.639	0.0361436
0.64	0.0412394
0.641	0.0468524
0.642	0.0530112
0.643	0.0597436
0.644	0.0670765
0.645	0.0750355
0.646	0.0836446
0.647	0.0929263
0.648	0.102901
0.649	0.113587
0.65	0.125
0.651	0.137153
0.652	0.150056
0.653	0.163716
0.654	0.178137
0.655	0.193318
0.656	0.209257
0.657	0.225946
0.658	0.243374
0.659	0.261525
0.66	0.280379
0.661	0.299914
0.662	0.320101
0.663	0.340908
0.664	0.362299
0.665	0.384233
0.666	0.406666
0.667	0.42955
0.668	0.452832
0.669	0.476456
0.67	0.500363
0.671	0.524491
0.672	0.548774
0.673	0.573144
0.674	0.59753
0.675	0.621859
0.676	0.646058
0.677	0.670049
0.678	0.693757
0.679	0.717104
0.68	0.740011
0.681	0.7624
0.682	0.784196
0.683	0.80532
0.684	0.825698
0.685	0.845258
0.686	0.863926
0.687	0.881636
0.688	0.89832
0.689	0.913917
0.69	0.928367
0.691	0.941615
0.692	0.953611
0.693	0.964308
0.694	0.973665
0.695	0.981646
0.696	0.988219
0.697	0.993358
0.698	0.997043
0.699	0.99926
0.7	1
0.701	0.99926
0.702	0.997043
0.703	0.993358
0.704	0.988219
0.705	0.981646
0.706	0.973665
0.707	0.964308
0.708	0.953611
0.709	0.941615
0.71	0.928367
0.711	0.913917
0.712	0.89832
0.713	0.881636
0.714	0.863926
0.715	0.845258
0.716	0.825698
0.717	0.80532
0.718	0.784196
0.719	0.7624
0.72	0.740011
0.721	0.717104
0.722	0.693757
0.723	0.670049
0.724	0.646058
0.725	0.621859
0.726	0.59753
0.727	0.573144
0.728	0.548774
0.729	0.524491
0.73	0.500363
0.731	0.476456
0.732	0.452832
0.733	0.42955
0.734	0.406666
0.735	0.384233
0.736	0.362299
0.737	0.340908
0.738	0.320101
0.739	0.299914
0.74	0.280379
0.741	0.261525
0.742	0.243374
0.743	0.225946
0.744	0.209257
0.745	0.193318
0.746	0.178137
0.747	0.163716
0.748	0.150056
0.749	0.137153
0.75	0.125
0.751	0.113587
0.752	0.102901
0.753	0.0929263
0.754	0.0836446
0.755	0.0750355
0.756	0.0670765
0.757	0.0597436
0.758	0.0530112
0.759	0.0468524
0.76	0.0412394
0.761	0.0361436
0.762	0.0315358
0.763	0.0273869
0.764	0.0236672
0.765	0.0203475
0.766	0.0173988
0.767	0.0147926
0.768	0.0125012
0.769	0.0104975
0.77	0.00875549
0.771	0.0072503
0.772	0.00595809
0.773	0.00485635
0.774	0.00392386
0.775	0.00314078
0.776	0.00248868
0.777	0.00195052
0.778	0.00151072
0.779	0.00115506
0.78	0.000870751
0.781	0.000646311
0.782	0.000471566
0.783	0.000337575
0.784	0.000236564
0.785	0.00016185
0.786	0.000107758
0.787	6.95416e-05
0.788	4.3287e-05
0.789	2.58283e-05
0.79	1.46553e-05
0.791	7.82508e-06
0.792	3.87612e-06
0.793	1.74604e-06
0.794	6.94653e-07
0.795	2.3327e-07
0.796	6.12864e-08
0.797	1.09265e-08
0.798	9.60441e-10
0.799	1.5018e-11
0.8	3.49277e-85
0.801	1.5018e-11
0.802	9.60441e-10
0.803	1.09265e-08
0.804	6.12864e-08
0.805	2.3327e-07
0.806	6.94653e-07
0.807	1.74604e-06
0.808	3.87612e-06
0.809	7.82508e-06
0.81	1.46553e-05
0.811	2.58283e-05
0.812	4.3287e-05
0.813	6.95416e-05
0.814	0.000107758
0.815	0.00016185
0.816	0.000236564
0.817	0.000337575
0.818	0.000471566
0.819	0.000646311
0.82	0.000870751
0.821	0.00115506
0.822	0.00151072
0.823	0.00195052
0.824	0.00248868
0.825	0.00314078
0.826	0.00392386
0.827	0.00485635
0.828	0.00595809
0.829	0.0072503
0.83	0.00875549
0.831	0.0104975
0.832	0.0125012
0.833	0.0147926
0.834	0.0173988
0.835	0.0203475
0.836	0.0236672
0.837	0.0273869
0.838	0.0315358
0.839	0.0361436
0.84	0.0412394
0.841	0.0468524
0.842	0.0530112
0.843	0.0597436
0.844	0.0670765
0.845	0.0750355
0.846	0.0836446
0.847	0.0929263
0.848	0.102901
0.849	0.113587
0.85	0.125
0.851	0.137153
0.852	0.150056
0.853	0.163716
0.854	0.178137
0.855	0.193318
0.856	0.209257
0.857	0.225946
0.858	0.243374
0.859	0.261525
0.86	0.280379
0.861	0.299914
0.862	0.320101
0.863	0.340908
0.864	0.362299
0.865	0.384233
0.866	0.406666
0.867	0.42955
0.868	0.452832
0.869	0.476456
0.87	0.500363
0.871	0.524491
0.872	0.548774
0.873	0.573144
0.874	0.59753
0.875	0.621859
0.876	0.646058
0.877	0.670049
0.878	0.693757
0.879	0.717104
0.88	0.740011
0.881	0.7624
0.882	0.784196
0.883	0.80532
0.884	0.825698
0.885	0.845258
0.886	0.863926
0.887	0.881636
0.888	0.89832
0.889	0.913917
0.89	0.928367
0.891	0.941615
0.892	0.953611
0.893	0.964308
0.894	0.973665
0.895	0.981646
0.896	0.988219
0.897	0.993358
0.898	0.997043
0.899	0.99926
0.9	1
0.901	0.99926
0.902	0.997043
0.903	0.993358
0.904	0.988219
0.905	0.981646
0.906	0.973665
0.907	0.964308
0.908	0.953611
0.909	0.941615
0.91	0.928367
0.911	0.913917
0.912	0.89832
0.913	0.881636
0.914	0.863926
0.915	0.845258
0.916	0.825698
0.917	0.80532
0.918	0.784196
0.919	0.7624
0.92	0.740011
0.921	0.717104
0.922	0.693757
0.923	0.670049
0.924	0.646058
0.925	0.621859
0.926	0.59753
0.927	0.573144
0.928	0.548774
0.929	0.524491
0.93	0.500363
0.931	0.476456
0.932	0.452832
0.933	0.42955
0.934	0.406666
0.935	0.384233
0.936	0.362299
0.937	0.340908
0.938	0.320101
0.939	0.299914
0.94	0.280379
0.941	0.261525
0.942	0.243374
0.943	0.225946
0.944	0.209257
0.945	0.193318
0.946	0.178137
0.947	0.163716
0.948	0.150056
0.949	0.137153
0.95	0.125
0.951	0.113587
0.952	0.102901
0.953	0.0929263
0.954	0.0836446
0.955	0.0750355
0.956	0.0670765
0.957	0.0597436
0.958	0.0530112
0.959	0.0468524
0.96	0.0412394
0.961	0.0361436
0.962	0.0315358
0.963	0.0273869
0.964	0.0236672
0.965	0.0203475
0.966	0.0173988
0.967	0.0147926
0.968	0.0125012
0.969	0.0104975
0.97	0.00875549
0.971	0.0072503
0.972	0.00595809
0.973	0.00485635
0.974	0.00392386
0.975	0.00314078
0.976	0.00248868
0.977	0.00195052
0.978	0.00151072
0.979	0.00115506
0.98	0.000870751
0.981	0.000646311
0.982	0.000471566
0.983	0.000337575
0.984	0.000236564
0.985	0.00016185
0.986	0.000107758
0.987	6.95416e-05
0.988	4.3287e-05
0.989	2.58283e-05
0.99	1.46553e-05
0.991	7.82508e-06
0.992	3.87612e-06
0.993	1.74604e-06
0.994	6.94653e-07
0.995	2.3327e-07
0.996	6.12864e-08
0.997	1.09265e-08
0.998	9.60441e-10
0.999	1.5018e-11
