../results/dj38_swap-3-01.csv,../results/dj38_swap-3-02.csv,avg
7932.4223680000005,8203.200136000001,8067.811252000001
7900.866832000001,8203.200136000001,8052.033484000001
7900.866832000001,8182.777920000001,8041.822376000001
7900.866832000001,8182.777920000001,8041.822376000001
7900.866832000001,8173.7112400000005,8037.289036
7900.866832000001,8173.7112400000005,8037.289036
7900.866832000001,8173.7112400000005,8037.289036
7900.866832000001,8173.7112400000005,8037.289036
7900.866832000001,8173.7112400000005,8037.289036
7900.866832000001,8173.7112400000005,8037.289036
7900.866832000001,8173.7112400000005,8037.289036
7886.2890560000005,8173.7112400000005,8030.000148000001
7886.2890560000005,8173.7112400000005,8030.000148000001
7886.2890560000005,8173.7112400000005,8030.000148000001
7886.2890560000005,8173.7112400000005,8030.000148000001
7886.2890560000005,8173.7112400000005,8030.000148000001
7886.2890560000005,8173.7112400000005,8030.000148000001
7886.2890560000005,8173.7112400000005,8030.000148000001
7886.2890560000005,8173.7112400000005,8030.000148000001
7857.0001760000005,8173.7112400000005,8015.355708000001
7857.0001760000005,8173.7112400000005,8015.355708000001
7857.0001760000005,8173.7112400000005,8015.355708000001
7850.666848000001,8173.7112400000005,8012.189044000001
7850.666848000001,8173.7112400000005,8012.189044000001
7850.666848000001,8173.7112400000005,8012.189044000001
7850.666848000001,8173.7112400000005,8012.189044000001
7842.75576,8173.7112400000005,8008.2335
7842.75576,8173.7112400000005,8008.2335
7842.75576,8173.7112400000005,8008.2335
7842.75576,8173.7112400000005,8008.2335
7842.75576,8173.7112400000005,8008.2335
7842.75576,8173.7112400000005,8008.2335
7842.75576,8173.7112400000005,8008.2335
7842.75576,8173.7112400000005,8008.2335
7842.75576,8173.7112400000005,8008.2335
7842.75576,8172.444568000002,8007.600164000001
7831.355752,8172.444568000002,8001.900160000001
7831.355752,8172.444568000002,8001.900160000001
7831.355752,8172.444568000002,8001.900160000001
7831.355752,8172.444568000002,8001.900160000001
7831.355752,8172.444568000002,8001.900160000001
7831.355752,8172.444568000002,8001.900160000001
7831.355752,8162.555696,7996.955724
7831.355752,8162.555696,7996.955724
7831.355752,8162.555696,7996.955724
7831.355752,8136.377944000002,7983.8668480000015
7831.355752,8136.377944000002,7983.8668480000015
7831.355752,8136.377944000002,7983.8668480000015
7831.355752,8136.377944000002,7983.8668480000015
7831.355752,8136.377944000002,7983.8668480000015
7831.355752,8136.377944000002,7983.8668480000015
7831.355752,8122.377936,7976.866844
7831.355752,8122.377936,7976.866844
7831.355752,8122.377936,7976.866844
7831.355752,8122.377936,7976.866844
7831.355752,8122.377936,7976.866844
7831.355752,8122.377936,7976.866844
7831.355752,8122.377936,7976.866844
7831.355752,8122.377936,7976.866844
7831.355752,8122.377936,7976.866844
7831.355752,8110.400176000001,7970.877964000001
7831.355752,8100.533520000001,7965.944636
7831.355752,8090.0002,7960.677976000001
7831.355752,8090.0002,7960.677976000001
7831.355752,8090.0002,7960.677976000001
7831.355752,8090.0002,7960.677976000001
7831.355752,8090.0002,7960.677976000001
7831.355752,8090.0002,7960.677976000001
7831.355752,8090.0002,7960.677976000001
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8067.266855999999,7949.311304
7831.355752,8065.644631999999,7948.5001919999995
7831.355752,8065.644631999999,7948.5001919999995
7831.355752,8065.644631999999,7948.5001919999995
7831.355752,8065.644631999999,7948.5001919999995
7824.622408000001,8065.644631999999,7945.133519999999
7824.622408000001,8065.644631999999,7945.133519999999
7824.622408000001,8065.644631999999,7945.133519999999
7824.622408000001,8065.644631999999,7945.133519999999
7824.622408000001,8065.644631999999,7945.133519999999
7824.622408000001,8065.644631999999,7945.133519999999
7824.622408000001,8032.911312,7928.766860000001
7824.622408000001,8032.911312,7928.766860000001
7824.622408000001,8031.733544000001,7928.177976000001
7824.622408000001,8027.466872000001,7926.044640000001
7824.622408000001,8023.422415999999,7924.022412
7824.622408000001,8022.933512,7923.77796
7824.622408000001,8022.933512,7923.77796
7824.622408000001,8022.933512,7923.77796
7824.622408000001,8022.933512,7923.77796
7824.622408000001,8022.933512,7923.77796
7824.622408000001,8022.933512,7923.77796
7824.622408000001,8022.933512,7923.77796
7824.622408000001,8022.933512,7923.77796
7824.622408000001,8022.933512,7923.77796
7824.622408000001,8011.777951999999,7918.20018
7824.622408000001,8011.777951999999,7918.20018
7824.622408000001,8011.777951999999,7918.20018
7824.622408000001,8011.777951999999,7918.20018
7824.622408000001,8011.777951999999,7918.20018
7824.622408000001,8011.777951999999,7918.20018
7816.955760000003,8011.777951999999,7914.366856000001
7816.955760000003,8011.777951999999,7914.366856000001
7789.044632000002,8011.777951999999,7900.411292000001
7789.044632000002,8011.777951999999,7900.411292000001
7789.044632000002,8011.777951999999,7900.411292000001
7781.511312000001,8011.777951999999,7896.644632
7781.511312000001,8011.777951999999,7896.644632
7781.511312000001,8011.777951999999,7896.644632
7781.511312000001,8011.777951999999,7896.644632
7779.889096000003,8011.777951999999,7895.833524000001
7779.889096000003,8011.777951999999,7895.833524000001
7779.889096000003,8011.777951999999,7895.833524000001
7779.889096000003,8004.044623999998,7891.96686
7779.889096000003,8004.044623999998,7891.96686
7779.889096000003,8004.044623999998,7891.96686
7779.889096000003,8004.044623999998,7891.96686
7779.889096000003,8004.044623999998,7891.96686
7779.889096000003,8004.044623999998,7891.96686
7779.889096000003,8004.044623999998,7891.96686
7767.844664000004,8004.044623999998,7885.944644000001
7767.844664000004,8004.044623999998,7885.944644000001
7767.4668800000045,8004.044623999998,7885.755752000001
7767.4668800000045,8004.044623999998,7885.755752000001
7767.4668800000045,8004.044623999998,7885.755752000001
7767.4668800000045,8004.044623999998,7885.755752000001
7767.4668800000045,8004.044623999998,7885.755752000001
7767.4668800000045,7982.2001599999985,7874.833520000002
7767.4668800000045,7982.2001599999985,7874.833520000002
7767.4668800000045,7982.2001599999985,7874.833520000002
7767.4668800000045,7982.2001599999985,7874.833520000002
7767.4668800000045,7982.2001599999985,7874.833520000002
7767.4668800000045,7982.2001599999985,7874.833520000002
7767.4668800000045,7982.2001599999985,7874.833520000002
7767.4668800000045,7982.2001599999985,7874.833520000002
7767.4668800000045,7982.2001599999985,7874.833520000002
7767.4668800000045,7982.2001599999985,7874.833520000002
7767.4668800000045,7982.2001599999985,7874.833520000002
7767.4668800000045,7976.689055999999,7872.077968000001
7767.4668800000045,7976.689055999999,7872.077968000001
7767.4668800000045,7976.689055999999,7872.077968000001
7767.4668800000045,7976.689055999999,7872.077968000001
7767.4668800000045,7976.689055999999,7872.077968000001
7767.4668800000045,7976.689055999999,7872.077968000001
7758.8224320000045,7976.689055999999,7867.755744000002
7747.244656000006,7976.689055999999,7861.966856000003
7747.244656000006,7976.689055999999,7861.966856000003
7747.244656000006,7976.689055999999,7861.966856000003
7692.200224000006,7976.689055999999,7834.444640000002
7692.200224000006,7976.689055999999,7834.444640000002
7692.200224000006,7976.689055999999,7834.444640000002
7692.200224000006,7976.689055999999,7834.444640000002
7692.200224000006,7976.689055999999,7834.444640000002
7692.200224000006,7976.689055999999,7834.444640000002
7692.200224000006,7976.689055999999,7834.444640000002
7692.200224000006,7976.689055999999,7834.444640000002
7692.200224000006,7976.689055999999,7834.444640000002
7692.200224000006,7976.689055999999,7834.444640000002
7626.955800000007,7976.689055999999,7801.822428000003
7626.955800000007,7959.933495999999,7793.444648000002
7626.955800000007,7959.933495999999,7793.444648000002
7626.955800000007,7959.933495999999,7793.444648000002
7626.955800000007,7959.933495999999,7793.444648000002
7626.955800000007,7959.933495999999,7793.444648000002
7626.955800000007,7959.933495999999,7793.444648000002
7626.955800000007,7959.933495999999,7793.444648000002
7626.955800000007,7959.933495999999,7793.444648000002
7626.955800000007,7959.933495999999,7793.444648000002
7626.955800000007,7959.933495999999,7793.444648000002
7626.955800000007,7952.600168000001,7789.777984000004
7626.955800000007,7952.600168000001,7789.777984000004
7626.955800000007,7951.555736,7789.255768000004
7626.955800000007,7951.555736,7789.255768000004
7626.955800000007,7951.555736,7789.255768000004
7626.955800000007,7951.555736,7789.255768000004
7626.955800000007,7951.555736,7789.255768000004
7626.955800000007,7951.555736,7789.255768000004
7626.955800000007,7951.555736,7789.255768000004
7626.955800000007,7951.555736,7789.255768000004
7626.955800000007,7937.533488,7782.244644000004
7626.955800000007,7937.533488,7782.244644000004
7626.955800000007,7937.533488,7782.244644000004
7626.955800000007,7937.533488,7782.244644000004
7626.955800000007,7937.533488,7782.244644000004
7626.955800000007,7937.533488,7782.244644000004
7626.955800000007,7937.533488,7782.244644000004
7626.955800000007,7923.155704000001,7775.055752000004
7626.955800000007,7923.155704000001,7775.055752000004
7626.955800000007,7923.155704000001,7775.055752000004
7626.955800000007,7923.155704000001,7775.055752000004
7626.955800000007,7923.155704000001,7775.055752000004
7626.955800000007,7923.155704000001,7775.055752000004
7626.955800000007,7920.066824,7773.511312000004
7626.955800000007,7920.066824,7773.511312000004
7625.866904000006,7920.066824,7772.966864000004
7625.866904000006,7920.066824,7772.966864000004
7625.866904000006,7920.066824,7772.966864000004
7625.866904000006,7920.066824,7772.966864000004
7625.866904000006,7920.066824,7772.966864000004
7625.866904000006,7920.066824,7772.966864000004
7625.866904000006,7920.066824,7772.966864000004
7625.866904000006,7920.066824,7772.966864000004
7625.866904000006,7920.066824,7772.966864000004
7625.866904000006,7920.066824,7772.966864000004
7609.289128000005,7920.066824,7764.677976000003
7609.289128000005,7920.066824,7764.677976000003
7609.289128000005,7920.066824,7764.677976000003
7609.289128000005,7920.066824,7764.677976000003
7609.289128000005,7920.066824,7764.677976000003
7609.289128000005,7902.511248000001,7755.900188000003
7609.289128000005,7902.511248000001,7755.900188000003
7609.289128000005,7898.91128,7754.100204000002
7609.289128000005,7898.91128,7754.100204000002
7609.289128000005,7898.91128,7754.100204000002
7609.289128000005,7893.755728,7751.522428000002
7609.289128000005,7892.533488,7750.9113080000025
7604.222464000005,7892.533488,7748.3779760000025
7604.222464000005,7892.533488,7748.3779760000025
7604.222464000005,7892.533488,7748.3779760000025
7604.222464000005,7892.533488,7748.3779760000025
7592.933552000005,7892.533488,7742.7335200000025
7592.933552000005,7892.533488,7742.7335200000025
7592.933552000005,7892.533488,7742.7335200000025
7592.933552000005,7892.533488,7742.7335200000025
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7557.355792000005,7892.533488,7724.944640000002
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7892.533488,7722.600196000003
7552.666904000005,7877.0001600000005,7714.833532000002
7552.666904000005,7877.0001600000005,7714.833532000002
7552.666904000005,7877.0001600000005,7714.833532000002
7552.666904000005,7877.0001600000005,7714.833532000002
7552.666904000005,7877.0001600000005,7714.833532000002
7552.666904000005,7876.044616000003,7714.355760000004
7552.666904000005,7876.044616000003,7714.355760000004
7552.666904000005,7876.044616000003,7714.355760000004
7552.666904000005,7876.044616000003,7714.355760000004
7552.666904000005,7876.044616000003,7714.355760000004
7552.666904000005,7876.044616000003,7714.355760000004
7552.666904000005,7876.044616000003,7714.355760000004
7552.666904000005,7876.044616000003,7714.355760000004
7552.666904000005,7876.044616000003,7714.355760000004
7552.666904000005,7876.044616000003,7714.355760000004
7552.666904000005,7876.044616000003,7714.355760000004
7539.355792000005,7876.044616000003,7707.700204000004
7539.355792000005,7876.044616000003,7707.700204000004
7539.355792000005,7876.044616000003,7707.700204000004
7539.355792000005,7876.044616000003,7707.700204000004
7539.355792000005,7876.044616000003,7707.700204000004
7539.355792000005,7876.044616000003,7707.700204000004
7539.355792000005,7876.044616000003,7707.700204000004
7539.355792000005,7876.044616000003,7707.700204000004
7539.355792000005,7876.044616000003,7707.700204000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7869.0890720000025,7704.222432000004
7539.355792000005,7866.022392,7702.689092000002
7539.355792000005,7866.022392,7702.689092000002
7539.355792000005,7866.022392,7702.689092000002
7539.355792000005,7866.022392,7702.689092000002
7539.355792000005,7865.000144,7702.177968000002
7539.355792000005,7865.000144,7702.177968000002
7539.355792000005,7865.000144,7702.177968000002
7539.355792000005,7865.000144,7702.177968000002
7539.355792000005,7865.000144,7702.177968000002
7539.355792000005,7865.000144,7702.177968000002
7539.355792000005,7865.000144,7702.177968000002
7539.355792000005,7850.311247999999,7694.833520000002
7539.355792000005,7850.311247999999,7694.833520000002
7539.355792000005,7850.311247999999,7694.833520000002
7539.355792000005,7850.311247999999,7694.833520000002
7539.355792000005,7850.311247999999,7694.833520000002
7539.355792000005,7850.311247999999,7694.833520000002
7539.355792000005,7850.311247999999,7694.833520000002
7509.933560000004,7850.311247999999,7680.122404000002
7509.933560000004,7850.311247999999,7680.122404000002
7509.933560000004,7850.311247999999,7680.122404000002
7509.933560000004,7850.311247999999,7680.122404000002
7509.933560000004,7850.311247999999,7680.122404000002
7509.933560000004,7850.311247999999,7680.122404000002
7509.933560000004,7850.311247999999,7680.122404000002
7509.933560000004,7845.155695999999,7677.5446280000015
7509.933560000004,7845.155695999999,7677.5446280000015
7509.933560000004,7845.155695999999,7677.5446280000015
7509.933560000004,7845.155695999999,7677.5446280000015
7509.933560000004,7845.155695999999,7677.5446280000015
7509.933560000004,7845.155695999999,7677.5446280000015
7509.933560000004,7840.533488,7675.233524000002
7509.933560000004,7840.533488,7675.233524000002
7509.933560000004,7840.533488,7675.233524000002
7509.933560000004,7840.533488,7675.233524000002
7509.933560000004,7840.533488,7675.233524000002
7509.933560000004,7840.533488,7675.233524000002
7509.933560000004,7840.533488,7675.233524000002
7509.933560000004,7840.533488,7675.233524000002
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7494.044688000004,7840.533488,7667.289088000001
7489.066904000004,7840.533488,7664.800196000002
7489.066904000004,7840.533488,7664.800196000002
7489.066904000004,7840.533488,7664.800196000002
7489.066904000004,7840.533488,7664.800196000002
7489.066904000004,7840.533488,7664.800196000002
7489.066904000004,7840.533488,7664.800196000002
7489.066904000004,7840.533488,7664.800196000002
7489.066904000004,7840.533488,7664.800196000002
7489.066904000004,7840.533488,7664.800196000002
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7833.822391999999,7661.4446480000015
7489.066904000004,7832.000159999999,7660.533532000001
7489.066904000004,7832.000159999999,7660.533532000001
