../results/wi29_reverse-4-01.csv,../results/wi29_reverse-4-02.csv,avg
47083.20022400001,44377.57800800001,45730.389116000006
47083.20022400001,44377.57800800001,45730.389116000006
47083.20022400001,44377.57800800001,45730.389116000006
47083.20022400001,44377.57800800001,45730.389116000006
47083.20022400001,44270.466888,45676.833556000005
47054.46690400001,44160.06688000001,45607.266892000014
46966.666904000005,44160.06688000001,45563.366892000005
46966.666904000005,44160.06688000001,45563.366892000005
46966.666904000005,44076.155752000006,45521.411328
46966.666904000005,43979.466856000014,45473.06688000001
46966.666904000005,43979.466856000014,45473.06688000001
46966.666904000005,43979.466856000014,45473.06688000001
46966.666904000005,43979.466856000014,45473.06688000001
46966.666904000005,43979.466856000014,45473.06688000001
46966.666904000005,43979.466856000014,45473.06688000001
46966.666904000005,43927.244624000006,45446.955764000006
46874.066887999994,43927.244624000006,45400.655756
46874.066887999994,43927.244624000006,45400.655756
46831.60022400001,43927.244624000006,45379.422424000004
46831.60022400001,43927.244624000006,45379.422424000004
46831.60022400001,43927.244624000006,45379.422424000004
46831.60022400001,43920.71128800001,45376.15575600001
46831.60022400001,43875.2224,45353.411312000004
46831.60022400001,43875.2224,45353.411312000004
46831.60022400001,43875.2224,45353.411312000004
46831.60022400001,43870.511264,45351.055744000005
46798.689104,43870.511264,45334.600183999995
46798.689104,43851.511272,45325.100188
46798.689104,43851.511272,45325.100188
46798.689104,43851.511272,45325.100188
46684.22244000001,43828.133496,45256.177968
46587.511328,43828.133496,45207.822412
46587.511328,43796.20016800001,45191.855748
46587.511328,43796.20016800001,45191.855748
46553.62244000001,43796.20016800001,45174.91130400001
46553.62244000001,43796.20016800001,45174.91130400001
46553.62244000001,43796.20016800001,45174.91130400001
46434.60019200001,43790.02237600001,45112.31128400001
46434.60019200001,43735.08904000001,45084.84461600002
46434.60019200001,43735.08904000001,45084.84461600002
46434.60019200001,43735.08904000001,45084.84461600002
46434.60019200001,43735.08904000001,45084.84461600002
46429.20019200001,43735.08904000001,45082.14461600001
46429.20019200001,43735.08904000001,45082.14461600001
46373.33353600001,43735.08904000001,45054.21128800001
46373.33353600001,43735.08904000001,45054.21128800001
46373.33353600001,43735.08904000001,45054.21128800001
46354.022432000005,43735.08904000001,45044.55573600001
46354.022432000005,43735.08904000001,45044.55573600001
46354.022432000005,43735.08904000001,45044.55573600001
46354.022432000005,43735.08904000001,45044.55573600001
46354.022432000005,43735.08904000001,45044.55573600001
46354.022432000005,43735.08904000001,45044.55573600001
46354.022432000005,43735.08904000001,45044.55573600001
46354.022432000005,43735.08904000001,45044.55573600001
46354.022432000005,43735.08904000001,45044.55573600001
46354.022432000005,43735.08904000001,45044.55573600001
46354.022432000005,43718.26681600001,45036.14462400001
46354.022432000005,43718.26681600001,45036.14462400001
46354.022432000005,43718.26681600001,45036.14462400001
46287.57797600001,43597.933480000014,44942.75572800001
46220.35575200001,43500.04460000001,44860.20017600001
46220.35575200001,43500.04460000001,44860.20017600001
46220.35575200001,43500.04460000001,44860.20017600001
46220.35575200001,43500.04460000001,44860.20017600001
46220.35575200001,43472.04460000001,44846.20017600001
46220.35575200001,43472.04460000001,44846.20017600001
46220.35575200001,43472.04460000001,44846.20017600001
46220.35575200001,43472.04460000001,44846.20017600001
46220.35575200001,43444.755696,44832.555724000005
46220.35575200001,43444.755696,44832.555724000005
46220.35575200001,43444.755696,44832.555724000005
46220.35575200001,43444.755696,44832.555724000005
46157.26687200001,43444.755696,44801.01128400001
46157.26687200001,43444.755696,44801.01128400001
46099.222424,43444.755696,44771.98906
46049.044648,43444.755696,44746.900172
46049.044648,43444.755696,44746.900172
46036.644656000004,43444.755696,44740.700176
46036.644656000004,43444.755696,44740.700176
46036.644656000004,43444.755696,44740.700176
46036.644656000004,43432.066824,44734.35574
46036.644656000004,43432.066824,44734.35574
46036.644656000004,43432.066824,44734.35574
46011.377984,43432.066824,44721.722404
46011.377984,43432.066824,44721.722404
46011.377984,43432.066824,44721.722404
46011.377984,43432.066824,44721.722404
45932.044648,43432.066824,44682.055736
45853.37797599999,43432.066824,44642.7224
45800.044648,43432.066824,44616.055736
45735.93353599999,43432.066824,44584.000179999995
45733.066872,43432.066824,44582.566848
45733.066872,43432.066824,44582.566848
45733.066872,43432.066824,44582.566848
45733.066872,43432.066824,44582.566848
45733.066872,43432.066824,44582.566848
45733.066872,43351.73348,44542.400176
45733.066872,43351.73348,44542.400176
45733.066872,43351.73348,44542.400176
45733.066872,43302.222368,44517.64462000001
45526.55576000001,43302.222368,44414.389064
45526.55576000001,43302.222368,44414.389064
45526.55576000001,43302.222368,44414.389064
45441.60019200001,43302.222368,44371.91128000001
45441.60019200001,43302.222368,44371.91128000001
45441.60019200001,43302.222368,44371.91128000001
45280.333528,43302.222368,44291.277948
45280.333528,43302.222368,44291.277948
45202.64463200001,43302.222368,44252.43350000001
45202.64463200001,43302.222368,44252.43350000001
45202.64463200001,43302.222368,44252.43350000001
45202.64463200001,43302.222368,44252.43350000001
45202.64463200001,43302.222368,44252.43350000001
45201.71131200001,43302.222368,44251.96684000001
45201.71131200001,43302.222368,44251.96684000001
45201.71131200001,43236.955712,44219.333512000005
45201.71131200001,43236.955712,44219.333512000005
45201.71131200001,43236.955712,44219.333512000005
45201.71131200001,43132.77794400001,44167.24462800001
45201.71131200001,43034.11127200001,44117.911292000004
45201.71131200001,43034.11127200001,44117.911292000004
45201.71131200001,43034.11127200001,44117.911292000004
45117.977975999995,43034.11127200001,44076.044624
45117.977975999995,43034.11127200001,44076.044624
45117.977975999995,43034.11127200001,44076.044624
45117.977975999995,43018.977936,44068.477956
45100.51131200001,43002.977936,44051.744624000006
45092.911312000004,43002.977936,44047.944624
45014.600208,43002.977936,44008.789072
45014.4002,43002.977936,44008.689068
45014.4002,42980.15571200001,43997.277956000005
45014.4002,42980.15571200001,43997.277956000005
44963.8002,42980.15571200001,43971.977956
44874.22241600001,42980.15571200001,43927.189064000006
44874.22241600001,42980.15571200001,43927.189064000006
44874.22241600001,42980.15571200001,43927.189064000006
44874.22241600001,42980.15571200001,43927.189064000006
44874.22241600001,42980.15571200001,43927.189064000006
44874.22241600001,42980.15571200001,43927.189064000006
44874.22241600001,42980.15571200001,43927.189064000006
44874.22241600001,42980.15571200001,43927.189064000006
44780.26687200001,42980.15571200001,43880.21129200001
44649.11131200001,42980.15571200001,43814.63351200001
44578.866864,42980.15571200001,43779.51128800001
44578.866864,42980.15571200001,43779.51128800001
44560.555744000005,42980.15571200001,43770.35572800001
44456.555744000005,42980.15571200001,43718.35572800001
44456.555744000005,42980.15571200001,43718.35572800001
44396.533511999995,42980.15571200001,43688.344612
44396.533511999995,42980.15571200001,43688.344612
44396.533511999995,42980.15571200001,43688.344612
44361.04463200001,42980.15571200001,43670.600172000006
44361.04463200001,42980.15571200001,43670.600172000006
44361.04463200001,42980.15571200001,43670.600172000006
44361.04463200001,42980.15571200001,43670.600172000006
44361.04463200001,42980.15571200001,43670.600172000006
44347.17796,42980.15571200001,43663.666836000004
44347.17796,42980.15571200001,43663.666836000004
44171.17796,42980.15571200001,43575.666836000004
44171.17796,42980.15571200001,43575.666836000004
44171.17796,42980.15571200001,43575.666836000004
44171.17796,42980.15571200001,43575.666836000004
44171.17796,42980.15571200001,43575.666836000004
44171.17796,42980.15571200001,43575.666836000004
44171.17796,42980.15571200001,43575.666836000004
44171.17796,42980.15571200001,43575.666836000004
44171.17796,42980.15571200001,43575.666836000004
44171.17796,42980.15571200001,43575.666836000004
44171.17796,42980.15571200001,43575.666836000004
44108.35575200001,42980.15571200001,43544.255732000005
44108.35575200001,42980.15571200001,43544.255732000005
44108.35575200001,42949.889048000005,43529.12240000001
44108.35575200001,42949.889048000005,43529.12240000001
44040.289088000005,42949.889048000005,43495.089068
44040.289088000005,42949.889048000005,43495.089068
44018.244648,42949.889048000005,43484.066848
43966.51131200001,42949.889048000005,43458.20018000001
43966.51131200001,42949.889048000005,43458.20018000001
43966.51131200001,42922.644592000004,43444.57795200001
43966.51131200001,42922.644592000004,43444.57795200001
43966.51131200001,42922.644592000004,43444.57795200001
43966.466872000005,42821.06680800001,43393.76684000001
43966.466872000005,42804.17792,43385.322396
43966.466872000005,42804.17792,43385.322396
43966.466872000005,42804.17792,43385.322396
43966.466872000005,42792.644592000004,43379.55573200001
43906.62241600001,42792.644592000004,43349.63350400001
43851.733528000004,42792.644592000004,43322.189060000004
43851.733528000004,42792.644592000004,43322.189060000004
43851.733528000004,42668.57792,43260.155724000004
43851.733528000004,42668.57792,43260.155724000004
43851.733528000004,42611.24458400001,43231.489056000006
43740.711304000004,42462.88902400001,43101.80016400001
43624.711304000004,42424.111248,43024.411276
43624.711304000004,42424.111248,43024.411276
43624.711304000004,42424.111248,43024.411276
43624.711304000004,42424.111248,43024.411276
43624.711304000004,42424.111248,43024.411276
43624.711304000004,42424.111248,43024.411276
43624.711304000004,42424.111248,43024.411276
43624.711304000004,42424.111248,43024.411276
43624.711304000004,42424.111248,43024.411276
43624.711304000004,42424.111248,43024.411276
43624.711304000004,42389.60013600001,43007.15572000001
43624.711304000004,42389.60013600001,43007.15572000001
43624.711304000004,42356.266800000005,42990.489052000004
43624.711304000004,42356.266800000005,42990.489052000004
43624.711304000004,42229.977920000005,42927.344612
43624.711304000004,42229.977920000005,42927.344612
43624.711304000004,42229.977920000005,42927.344612
43624.711304000004,42229.977920000005,42927.344612
43595.755744,42229.977920000005,42912.866832
43595.755744,42229.977920000005,42912.866832
43595.755744,42229.977920000005,42912.866832
43595.755744,42229.977920000005,42912.866832
43595.755744,42229.977920000005,42912.866832
43595.755744,42229.977920000005,42912.866832
43595.755744,42229.977920000005,42912.866832
43595.755744,42229.977920000005,42912.866832
43595.755744,42229.977920000005,42912.866832
43595.755744,42229.977920000005,42912.866832
43595.755744,42229.977920000005,42912.866832
43593.64462400001,42229.977920000005,42911.811272000006
43593.64462400001,42229.977920000005,42911.811272000006
43593.64462400001,42229.977920000005,42911.811272000006
43593.64462400001,42229.977920000005,42911.811272000006
43593.64462400001,42229.977920000005,42911.811272000006
43593.64462400001,42229.977920000005,42911.811272000006
43593.64462400001,42229.977920000005,42911.811272000006
43593.64462400001,42229.977920000005,42911.811272000006
43593.64462400001,42229.977920000005,42911.811272000006
43525.733512000006,42229.977920000005,42877.855716000005
43360.46684800001,42229.977920000005,42795.22238400001
43117.866848000005,42229.977920000005,42673.922384000005
43117.866848000005,42229.977920000005,42673.922384000005
43117.866848000005,42229.977920000005,42673.922384000005
43117.866848000005,42229.977920000005,42673.922384000005
43117.866848000005,42229.977920000005,42673.922384000005
43117.866848000005,42229.977920000005,42673.922384000005
43117.866848000005,42229.977920000005,42673.922384000005
43117.866848000005,42229.977920000005,42673.922384000005
43097.26684800001,42229.977920000005,42663.622384
43051.37796,42229.977920000005,42640.67794
43051.37796,42229.977920000005,42640.67794
43051.37796,42229.977920000005,42640.67794
43047.57796,42127.333472000006,42587.455716000004
43032.64463200001,42127.333472000006,42579.989052000004
43032.64463200001,42127.333472000006,42579.989052000004
42905.13352,42127.333472000006,42516.233496
42905.13352,42127.333472000006,42516.233496
42905.13352,42127.333472000006,42516.233496
42895.33351200001,42127.333472000006,42511.333492000005
42710.000176,42127.333472000006,42418.666824
42710.000176,42127.333472000006,42418.666824
42710.000176,42127.333472000006,42418.666824
42710.000176,42127.333472000006,42418.666824
42710.000176,42127.333472000006,42418.666824
42710.000176,42127.333472000006,42418.666824
42710.000176,42127.333472000006,42418.666824
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42653.133512000015,42127.333472000006,42390.233492000014
42603.955736,42127.333472000006,42365.644604
42518.71128,42127.333472000006,42323.02237600001
42518.71128,41990.422360000004,42254.56682000001
42518.71128,41990.422360000004,42254.56682000001
42518.71128,41894.711256,42206.711268
42518.71128,41727.000152,42122.855716000005
42518.71128,41727.000152,42122.855716000005
42518.71128,41727.000152,42122.855716000005
42518.71128,41727.000152,42122.855716000005
42518.71128,41727.000152,42122.855716000005
42518.71128,41727.000152,42122.855716000005
42518.71128,41727.000152,42122.855716000005
42518.71128,41727.000152,42122.855716000005
42518.71128,41727.000152,42122.855716000005
42518.71128,41727.000152,42122.855716000005
42518.71128,41727.000152,42122.855716000005
42518.71128,41727.000152,42122.855716000005
42518.71128,41717.489048,42118.100164
42518.71128,41717.489048,42118.100164
42518.71128,41717.489048,42118.100164
42518.71128,41692.866824000004,42105.78905200001
42518.71128,41692.866824000004,42105.78905200001
42518.71128,41692.866824000004,42105.78905200001
42518.71128,41692.866824000004,42105.78905200001
42518.71128,41692.866824000004,42105.78905200001
42518.71128,41692.866824000004,42105.78905200001
42518.71128,41692.866824000004,42105.78905200001
42518.71128,41692.866824000004,42105.78905200001
42518.71128,41692.866824000004,42105.78905200001
42518.71128,41692.866824000004,42105.78905200001
42518.71128,41692.866824000004,42105.78905200001
42518.71128,41692.866824000004,42105.78905200001
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41692.866824000004,42021.266824000006
42349.666824,41422.333488000004,41886.000156
42349.666824,41422.333488000004,41886.000156
42349.666824,41422.333488000004,41886.000156
42349.666824,41422.333488000004,41886.000156
42329.68904800001,41422.333488000004,41876.011268
42293.355712000004,41422.333488000004,41857.844600000004
42293.355712000004,41422.333488000004,41857.844600000004
42293.355712000004,41422.333488000004,41857.844600000004
42215.955712,41422.333488000004,41819.1446
42215.955712,41422.333488000004,41819.1446
42215.955712,41422.333488000004,41819.1446
42215.955712,41422.333488000004,41819.1446
42215.955712,41422.333488000004,41819.1446
42215.955712,41422.333488000004,41819.1446
42215.955712,41422.333488000004,41819.1446
42215.955712,41422.333488000004,41819.1446
42205.08904,41422.333488000004,41813.711264
42205.08904,41422.333488000004,41813.711264
42205.08904,41422.333488000004,41813.711264
42131.822368,41422.333488000004,41777.077928
42131.822368,41422.333488000004,41777.077928
42117.155704000004,41422.333488000004,41769.744596000004
42117.155704000004,41422.333488000004,41769.744596000004
42104.62237600001,41422.333488000004,41763.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41422.333488000004,41655.47793200001
41888.62237600001,41339.111256000004,41613.86681600001
41888.62237600001,41339.111256000004,41613.86681600001
41888.62237600001,41339.111256000004,41613.86681600001
41888.62237600001,41339.111256000004,41613.86681600001
41888.62237600001,41339.111256000004,41613.86681600001
41888.62237600001,41339.111256000004,41613.86681600001
41888.62237600001,41339.111256000004,41613.86681600001
41888.62237600001,41339.111256000004,41613.86681600001
41888.62237600001,41339.111256000004,41613.86681600001
41888.62237600001,41339.111256000004,41613.86681600001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41888.62237600001,41292.97792800001,41590.80015200001
41818.022368000005,41292.97792800001,41555.50014800001
41818.022368000005,41292.97792800001,41555.50014800001
41818.022368000005,41270.177928000005,41544.100148000005
41818.022368000005,41270.177928000005,41544.100148000005
41818.022368000005,41270.177928000005,41544.100148000005
41818.022368000005,41270.177928000005,41544.100148000005
41818.022368000005,41270.177928000005,41544.100148000005
41818.022368000005,41270.177928000005,41544.100148000005
41818.022368000005,41270.177928000005,41544.100148000005
41818.022368000005,41270.177928000005,41544.100148000005
41817.46680000001,41270.177928000005,41543.82236400001
41817.46680000001,41270.177928000005,41543.82236400001
41817.46680000001,41270.177928000005,41543.82236400001
41817.46680000001,41270.177928000005,41543.82236400001
41817.46680000001,41270.177928000005,41543.82236400001
41817.46680000001,41193.17792,41505.322360000006
41817.46680000001,41193.17792,41505.322360000006
41817.46680000001,41193.17792,41505.322360000006
41817.46680000001,41193.17792,41505.322360000006
41817.46680000001,41103.844584000006,41460.65569200001
41817.46680000001,41103.844584000006,41460.65569200001
41817.46680000001,41103.844584000006,41460.65569200001
41817.46680000001,40965.222368,41391.344584000006
41817.46680000001,40965.222368,41391.344584000006
41817.46680000001,40861.222368,41339.344584000006
41817.46680000001,40861.222368,41339.344584000006
41735.289024000005,40861.222368,41298.25569600001
41735.289024000005,40861.222368,41298.25569600001
41735.289024000005,40861.222368,41298.25569600001
41696.622352000006,40861.222368,41278.922360000004
41696.622352000006,40861.222368,41278.922360000004
41696.622352000006,40861.222368,41278.922360000004
41696.622352000006,40855.889032,41276.255692000006
41641.31123200001,40855.889032,41248.60013200001
41641.31123200001,40855.889032,41248.60013200001
41641.31123200001,40855.889032,41248.60013200001
41641.31123200001,40855.889032,41248.60013200001
41641.31123200001,40855.889032,41248.60013200001
41641.31123200001,40855.889032,41248.60013200001
41641.31123200001,40855.889032,41248.60013200001
41641.31123200001,40855.889032,41248.60013200001
41641.31123200001,40855.889032,41248.60013200001
41609.57789600001,40855.889032,41232.733464000004
41603.977896000004,40855.889032,41229.933464
41603.977896000004,40855.889032,41229.933464
41603.977896000004,40855.889032,41229.933464
41603.977896000004,40855.889032,41229.933464
41603.977896000004,40855.889032,41229.933464
41603.977896000004,40855.889032,41229.933464
41518.733448000006,40855.889032,41187.31124
41518.733448000006,40855.889032,41187.31124
41518.733448000006,40855.889032,41187.31124
41518.733448000006,40855.889032,41187.31124
41518.733448000006,40855.889032,41187.31124
41518.733448000006,40855.889032,41187.31124
41518.733448000006,40855.889032,41187.31124
41518.733448000006,40855.889032,41187.31124
41518.733448000006,40855.889032,41187.31124
41518.733448000006,40855.889032,41187.31124
41518.733448000006,40855.889032,41187.31124
41518.733448000006,40855.889032,41187.31124
