../results/wi29_exp_rank_swap3-01.csv,../results/wi29_exp_rank_swap3-02.csv,avg
43321.33350400001,43626.844616,43474.089060000006
43242.666840000005,43548.75572000001,43395.71128
42811.955712,43521.577928,43166.766820000004
42787.28904,43521.577928,43154.433484
42787.28904,43521.577928,43154.433484
42772.266808,43349.844584000006,43061.055696
42706.089024,43349.844584000006,43027.966804
42676.200136,43349.844584000006,43013.02236
42676.200136,43349.844584000006,43013.02236
42676.200136,43349.844584000006,43013.02236
42676.200136,43348.97792800001,43012.589032
42615.844592,43348.97792800001,42982.41126000001
42615.844592,43342.511280000006,42979.17793600001
42615.844592,43342.511280000006,42979.17793600001
42377.911264,43342.511280000006,42860.211272
42377.911264,43240.33350400001,42809.122384
42377.911264,43240.33350400001,42809.122384
42351.02236800001,43240.33350400001,42795.67793600001
42351.02236800001,43240.33350400001,42795.67793600001
42351.02236800001,43240.33350400001,42795.67793600001
42351.02236800001,43240.33350400001,42795.67793600001
42351.02236800001,43240.33350400001,42795.67793600001
42351.02236800001,43095.689072,42723.35572000001
42351.02236800001,43095.689072,42723.35572000001
42351.02236800001,43095.689072,42723.35572000001
42351.02236800001,43095.689072,42723.35572000001
42351.02236800001,43095.689072,42723.35572000001
42351.02236800001,43095.689072,42723.35572000001
42351.02236800001,43095.689072,42723.35572000001
42351.02236800001,43095.689072,42723.35572000001
42351.02236800001,42995.444632,42673.2335
42351.02236800001,42995.444632,42673.2335
42242.444576,42995.444632,42618.944604000004
42242.444576,42992.911304,42617.67794
42242.444576,42992.911304,42617.67794
42242.444576,42992.911304,42617.67794
42242.444576,42755.40019200001,42498.922384000005
42242.444576,42673.266856,42457.855716000005
42242.444576,42563.97796000001,42403.21126800001
42242.444576,42454.77797600001,42348.61127600001
42242.444576,42324.24463200001,42283.344604000005
42242.444576,42324.24463200001,42283.344604000005
42087.666800000006,42324.24463200001,42205.95571600001
42087.666800000006,42324.24463200001,42205.95571600001
42087.666800000006,42324.24463200001,42205.95571600001
42087.666800000006,42324.24463200001,42205.95571600001
42087.666800000006,42061.84464,42074.75572
42087.666800000006,41907.40019200001,41997.533496000004
42087.666800000006,41807.20020000001,41947.43350000001
42087.666800000006,41807.20020000001,41947.43350000001
42049.800136000005,41674.533536,41862.166836000004
42049.800136000005,41674.533536,41862.166836000004
42049.800136000005,41674.533536,41862.166836000004
42049.800136000005,41674.533536,41862.166836000004
42049.800136000005,41674.533536,41862.166836000004
42049.800136000005,41455.33354400001,41752.56684000001
42049.800136000005,41455.33354400001,41752.56684000001
41993.600136,41455.33354400001,41724.46684000001
41993.600136,41455.33354400001,41724.46684000001
41993.600136,41455.33354400001,41724.46684000001
41993.600136,41455.33354400001,41724.46684000001
41993.600136,41455.33354400001,41724.46684000001
41993.600136,41455.33354400001,41724.46684000001
41993.600136,41455.33354400001,41724.46684000001
41993.600136,41455.33354400001,41724.46684000001
41993.600136,41455.33354400001,41724.46684000001
41993.600136,41455.33354400001,41724.46684000001
41993.600136,41455.33354400001,41724.46684000001
41993.600136,41455.33354400001,41724.46684000001
41993.600136,41455.33354400001,41724.46684000001
41993.600136,41431.31132800001,41712.455732
41993.600136,41431.31132800001,41712.455732
41993.600136,41431.31132800001,41712.455732
41993.600136,41431.31132800001,41712.455732
41993.600136,41431.31132800001,41712.455732
41993.600136,41431.31132800001,41712.455732
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41993.600136,41357.022432000005,41675.311284
41891.577936,41357.022432000005,41624.30018400001
41891.577936,41357.022432000005,41624.30018400001
41891.577936,41357.022432000005,41624.30018400001
41891.577936,41357.022432000005,41624.30018400001
41891.577936,41357.022432000005,41624.30018400001
41891.577936,41357.022432000005,41624.30018400001
41891.577936,41222.244664000005,41556.91130000001
41890.733496,41222.244664000005,41556.48908
41890.733496,41222.244664000005,41556.48908
41890.733496,41222.244664000005,41556.48908
41890.733496,41222.244664000005,41556.48908
41890.733496,41222.244664000005,41556.48908
41890.733496,41222.244664000005,41556.48908
41848.466824,41220.800216,41534.63352
41848.466824,41220.800216,41534.63352
41848.466824,41220.800216,41534.63352
41848.466824,41220.800216,41534.63352
41848.466824,41220.800216,41534.63352
41801.400160000005,41220.800216,41511.100188000004
41787.733488000005,41220.800216,41504.266852
41787.733488000005,41220.800216,41504.266852
41787.733488000005,41220.800216,41504.266852
41787.733488000005,41135.333552000004,41461.533520000005
41787.733488000005,41135.333552000004,41461.533520000005
41787.733488000005,41135.333552000004,41461.533520000005
41787.733488000005,41135.333552000004,41461.533520000005
41787.733488000005,41135.333552000004,41461.533520000005
41787.733488000005,41135.333552000004,41461.533520000005
41787.733488000005,40932.733528000004,41360.233508000005
41721.755704,40932.733528000004,41327.244616
41721.755704,40932.733528000004,41327.244616
41721.755704,40932.733528000004,41327.244616
41721.755704,40932.733528000004,41327.244616
41721.755704,40932.733528000004,41327.244616
41721.755704,40886.73352,41304.244612
41721.755704,40886.73352,41304.244612
41721.755704,40886.73352,41304.244612
41721.755704,40886.73352,41304.244612
41721.755704,40886.73352,41304.244612
41721.755704,40886.73352,41304.244612
41721.755704,40886.73352,41304.244612
41721.755704,40886.73352,41304.244612
41721.755704,40886.73352,41304.244612
41721.755704,40886.73352,41304.244612
41721.755704,40886.73352,41304.244612
41721.755704,40886.73352,41304.244612
41721.755704,40886.73352,41304.244612
41721.755704,40886.73352,41304.244612
41721.755704,40886.73352,41304.244612
41685.20014400001,40886.73352,41285.966832000006
41685.20014400001,40886.73352,41285.966832000006
41685.20014400001,40886.73352,41285.966832000006
41640.55571200001,40886.73352,41263.644616000005
41640.55571200001,40886.73352,41263.644616000005
41606.88903200001,40886.73352,41246.81127600001
41606.88903200001,40886.73352,41246.81127600001
41604.800128,40886.73352,41245.766824000006
41604.800128,40886.73352,41245.766824000006
41604.800128,40886.73352,41245.766824000006
41604.800128,40886.73352,41245.766824000006
41604.800128,40844.133504000005,41224.466816
41604.800128,40844.133504000005,41224.466816
41604.800128,40844.133504000005,41224.466816
41604.800128,40844.133504000005,41224.466816
41604.800128,40844.133504000005,41224.466816
41604.800128,40844.133504000005,41224.466816
41604.800128,40844.133504000005,41224.466816
41604.800128,40844.133504000005,41224.466816
41604.800128,40579.000168000006,41091.900148
41604.800128,40579.000168000006,41091.900148
41604.800128,40579.000168000006,41091.900148
41604.800128,40579.000168000006,41091.900148
41497.644568,40579.000168000006,41038.32236800001
41497.644568,40579.000168000006,41038.32236800001
41266.977904,40579.000168000006,40922.989036
41266.977904,40579.000168000006,40922.989036
41266.977904,40579.000168000006,40922.989036
41266.977904,40579.000168000006,40922.989036
41266.977904,40579.000168000006,40922.989036
41266.977904,40579.000168000006,40922.989036
41266.977904,40579.000168000006,40922.989036
41266.977904,40579.000168000006,40922.989036
41266.977904,40382.355712000004,40824.666808
41266.977904,40382.355712000004,40824.666808
41266.977904,40382.355712000004,40824.666808
41266.977904,40382.355712000004,40824.666808
41266.977904,40382.355712000004,40824.666808
41266.977904,40382.355712000004,40824.666808
41266.977904,40382.355712000004,40824.666808
41266.977904,40382.355712000004,40824.666808
41266.977904,40362.489072000004,40814.733488
41266.977904,40362.489072000004,40814.733488
41257.866792,40362.489072000004,40810.177932000006
41257.866792,40362.489072000004,40810.177932000006
41257.866792,40362.489072000004,40810.177932000006
41257.866792,40362.489072000004,40810.177932000006
41257.866792,40362.489072000004,40810.177932000006
41257.866792,40362.489072000004,40810.177932000006
41257.866792,40362.489072000004,40810.177932000006
41257.866792,40362.489072000004,40810.177932000006
41257.866792,40362.489072000004,40810.177932000006
41257.866792,40362.489072000004,40810.177932000006
41193.577896,40362.489072000004,40778.033484
41193.577896,40362.489072000004,40778.033484
41193.577896,40362.489072000004,40778.033484
41193.577896,40362.489072000004,40778.033484
41193.577896,40362.489072000004,40778.033484
41173.866784,40362.489072000004,40768.177928000005
40944.577888,40362.489072000004,40653.53348
40944.577888,40362.489072000004,40653.53348
40944.577888,40362.489072000004,40653.53348
40944.577888,40362.489072000004,40653.53348
40944.577888,40362.489072000004,40653.53348
40944.577888,40362.489072000004,40653.53348
40944.577888,40362.489072000004,40653.53348
40944.577888,40362.489072000004,40653.53348
40944.577888,40362.489072000004,40653.53348
40911.266784,40362.489072000004,40636.877928
40911.266784,40362.489072000004,40636.877928
40911.266784,40362.489072000004,40636.877928
40911.266784,40362.489072000004,40636.877928
40911.266784,40221.55573600001,40566.41126000001
40911.266784,40221.55573600001,40566.41126000001
40911.266784,40221.55573600001,40566.41126000001
40911.266784,40221.55573600001,40566.41126000001
40911.266784,40074.911296000006,40493.089040000006
40911.266784,40030.844624000005,40471.055704
40911.266784,40030.844624000005,40471.055704
40885.66678400001,40030.844624000005,40458.25570400001
40885.66678400001,40030.844624000005,40458.25570400001
40885.66678400001,40030.844624000005,40458.25570400001
40885.66678400001,40030.844624000005,40458.25570400001
40885.66678400001,40030.844624000005,40458.25570400001
40885.66678400001,40030.844624000005,40458.25570400001
40885.66678400001,40030.844624000005,40458.25570400001
40885.66678400001,40030.844624000005,40458.25570400001
40885.66678400001,40030.844624000005,40458.25570400001
40885.66678400001,40030.844624000005,40458.25570400001
40885.66678400001,40030.844624000005,40458.25570400001
40885.66678400001,40030.844624000005,40458.25570400001
40885.66678400001,40005.355736000005,40445.51126000001
40885.66678400001,40005.355736000005,40445.51126000001
40885.66678400001,40005.355736000005,40445.51126000001
40885.66678400001,40005.355736000005,40445.51126000001
40791.511232000004,40005.355736000005,40398.43348400001
40791.511232000004,40005.355736000005,40398.43348400001
40791.511232000004,40005.355736000005,40398.43348400001
40791.511232000004,40005.355736000005,40398.43348400001
40791.511232000004,40005.355736000005,40398.43348400001
40791.511232000004,40005.355736000005,40398.43348400001
40791.511232000004,40005.355736000005,40398.43348400001
40791.511232000004,40005.355736000005,40398.43348400001
40791.511232000004,40005.355736000005,40398.43348400001
40791.511232000004,40005.355736000005,40398.43348400001
40777.44456,39994.666840000005,40386.055700000004
40777.44456,39810.600168000004,40294.022364000004
40763.689016000004,39810.600168000004,40287.144592000004
40763.689016000004,39810.600168000004,40287.144592000004
40525.755688000005,39810.600168000004,40168.177928000005
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40525.755688000005,39761.44461600001,40143.600152000006
40465.133456,39761.44461600001,40113.289036
40465.133456,39761.44461600001,40113.289036
40465.133456,39761.44461600001,40113.289036
40465.133456,39761.44461600001,40113.289036
40465.133456,39761.44461600001,40113.289036
40465.133456,39761.44461600001,40113.289036
40465.133456,39725.511280000006,40095.32236800001
40465.133456,39725.511280000006,40095.32236800001
40465.133456,39725.511280000006,40095.32236800001
40465.133456,39725.511280000006,40095.32236800001
40465.133456,39725.511280000006,40095.32236800001
40465.133456,39725.511280000006,40095.32236800001
40465.133456,39725.511280000006,40095.32236800001
40465.133456,39725.511280000006,40095.32236800001
40465.133456,39725.511280000006,40095.32236800001
40465.133456,39612.377952,40038.755704
40465.133456,39612.377952,40038.755704
40465.133456,39585.111288,40025.122372
40465.133456,39585.111288,40025.122372
40465.133456,39585.111288,40025.122372
40465.133456,39585.111288,40025.122372
40465.133456,39585.111288,40025.122372
40465.133456,39585.111288,40025.122372
40465.133456,39585.111288,40025.122372
40465.133456,39585.111288,40025.122372
40465.133456,39585.111288,40025.122372
40465.133456,39585.111288,40025.122372
40465.133456,39585.111288,40025.122372
40465.133456,39585.111288,40025.122372
40465.133456,39585.111288,40025.122372
40465.133456,39585.111288,40025.122372
40465.133456,39585.111288,40025.122372
40465.133456,39536.955728,40001.044592000006
40465.133456,39536.955728,40001.044592000006
40465.133456,39536.955728,40001.044592000006
40406.644576000006,39536.955728,39971.800152
40406.644576000006,39536.955728,39971.800152
40406.644576000006,39536.955728,39971.800152
40406.644576000006,39536.955728,39971.800152
40406.644576000006,39536.955728,39971.800152
40406.644576000006,39536.955728,39971.800152
40406.644576000006,39536.955728,39971.800152
40406.644576000006,39536.955728,39971.800152
40404.066784,39536.955728,39970.511256
40404.066784,39536.955728,39970.511256
40404.066784,39471.822400000005,39937.944592
40404.066784,39357.955728,39881.011256
40404.066784,39357.955728,39881.011256
40389.95568000001,39357.955728,39873.95570400001
40389.95568000001,39357.955728,39873.95570400001
40389.95568000001,39357.955728,39873.95570400001
40389.95568000001,39357.955728,39873.95570400001
40389.95568000001,39342.86683200001,39866.41125600001
40389.95568000001,39342.86683200001,39866.41125600001
40389.95568000001,39342.86683200001,39866.41125600001
40389.95568000001,39342.86683200001,39866.41125600001
40389.95568000001,39330.64462400001,39860.30015200001
40389.95568000001,39330.64462400001,39860.30015200001
40389.95568000001,39330.64462400001,39860.30015200001
40389.95568000001,39330.64462400001,39860.30015200001
40389.95568000001,39330.64462400001,39860.30015200001
40389.95568000001,39293.755728000004,39841.855704
40389.95568000001,39293.755728000004,39841.855704
40389.95568000001,39293.755728000004,39841.855704
40389.95568000001,39293.755728000004,39841.855704
40389.95568000001,39293.755728000004,39841.855704
40389.95568000001,39293.755728000004,39841.855704
40389.95568000001,39293.755728000004,39841.855704
40351.000120000004,39293.755728000004,39822.377924
40351.000120000004,39293.755728000004,39822.377924
40351.000120000004,39293.755728000004,39822.377924
40351.000120000004,39293.755728000004,39822.377924
40351.000120000004,39293.755728000004,39822.377924
40351.000120000004,39293.755728000004,39822.377924
40351.000120000004,39172.17793600001,39761.589028
40323.28900800001,39172.17793600001,39747.73347200001
40282.46679200001,39172.17793600001,39727.32236400001
40282.46679200001,39172.17793600001,39727.32236400001
40282.46679200001,39172.17793600001,39727.32236400001
40282.46679200001,39172.17793600001,39727.32236400001
40282.46679200001,39172.17793600001,39727.32236400001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40201.60013600001,39172.17793600001,39686.88903600001
40109.466808000005,39172.17793600001,39640.82237200001
40109.466808000005,39172.17793600001,39640.82237200001
40109.466808000005,39015.511256000005,39562.489032000005
40109.466808000005,39015.511256000005,39562.489032000005
40109.466808000005,39015.511256000005,39562.489032000005
40109.466808000005,39015.511256000005,39562.489032000005
40109.466808000005,39015.511256000005,39562.489032000005
40109.466808000005,39015.511256000005,39562.489032000005
40109.466808000005,39015.511256000005,39562.489032000005
40109.466808000005,39015.511256000005,39562.489032000005
40109.466808000005,39015.511256000005,39562.489032000005
40109.466808000005,39015.511256000005,39562.489032000005
40026.511248,39015.511256000005,39521.011252000004
40026.511248,39015.511256000005,39521.011252000004
40026.511248,39015.511256000005,39521.011252000004
40026.511248,39015.511256000005,39521.011252000004
40026.511248,39015.511256000005,39521.011252000004
40026.511248,39015.511256000005,39521.011252000004
40026.511248,39015.511256000005,39521.011252000004
40026.511248,39015.511256000005,39521.011252000004
40026.511248,39015.511256000005,39521.011252000004
40026.511248,39015.511256000005,39521.011252000004
40026.511248,39015.511256000005,39521.011252000004
40026.511248,39015.511256000005,39521.011252000004
40026.511248,39015.511256000005,39521.011252000004
40026.511248,39015.511256000005,39521.011252000004
40026.511248,39015.511256000005,39521.011252000004
40026.511248,38943.20014400001,39484.855696000006
40026.511248,38943.20014400001,39484.855696000006
40026.511248,38943.20014400001,39484.855696000006
40026.511248,38943.20014400001,39484.855696000006
40026.511248,38943.20014400001,39484.855696000006
40026.511248,38943.20014400001,39484.855696000006
40026.511248,38943.20014400001,39484.855696000006
40026.511248,38943.20014400001,39484.855696000006
40026.511248,38943.20014400001,39484.855696000006
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38943.20014400001,39375.07791600001
39806.955688,38933.333488000004,39370.144588
39806.955688,38933.333488000004,39370.144588
39806.955688,38933.333488000004,39370.144588
39806.955688,38933.333488000004,39370.144588
39806.955688,38933.333488000004,39370.144588
39806.955688,38933.333488000004,39370.144588
39806.955688,38933.333488000004,39370.144588
39760.977920000005,38933.333488000004,39347.155704000004
39760.977920000005,38933.333488000004,39347.155704000004
39760.977920000005,38933.333488000004,39347.155704000004
39760.977920000005,38933.333488000004,39347.155704000004
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38933.333488000004,39343.622372000005
39753.91125600001,38870.93348800001,39312.42237200001
39753.91125600001,38870.93348800001,39312.42237200001
39753.91125600001,38870.93348800001,39312.42237200001
39753.91125600001,38870.93348800001,39312.42237200001
39753.91125600001,38870.93348800001,39312.42237200001
39753.91125600001,38870.93348800001,39312.42237200001
39753.91125600001,38870.93348800001,39312.42237200001
39753.91125600001,38870.93348800001,39312.42237200001
39753.91125600001,38870.93348800001,39312.42237200001
39753.91125600001,38870.93348800001,39312.42237200001
39753.91125600001,38870.93348800001,39312.42237200001
39753.91125600001,38870.93348800001,39312.42237200001
39753.91125600001,38870.93348800001,39312.42237200001
39753.91125600001,38870.93348800001,39312.42237200001
39753.91125600001,38870.93348800001,39312.42237200001
39753.91125600001,38870.93348800001,39312.42237200001
39679.33348000001,38870.93348800001,39275.133484000005
39679.33348000001,38870.93348800001,39275.133484000005
39600.62237600001,38870.93348800001,39235.77793200001
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39600.62237600001,38769.82236800001,39185.222372000004
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39592.844592,38769.82236800001,39181.33348
39521.28905600001,38769.82236800001,39145.55571200001
39521.28905600001,38769.82236800001,39145.55571200001
39521.28905600001,38769.82236800001,39145.55571200001
39521.28905600001,38769.82236800001,39145.55571200001
39521.28905600001,38769.82236800001,39145.55571200001
39521.28905600001,38745.577928000006,39133.43349200001
39521.28905600001,38729.577928000006,39125.43349200001
39521.28905600001,38579.311256,39050.300156000005
39521.28905600001,38579.311256,39050.300156000005
39521.28905600001,38579.311256,39050.300156000005
39521.28905600001,38579.311256,39050.300156000005
39521.28905600001,38579.311256,39050.300156000005
39521.28905600001,38579.311256,39050.300156000005
39521.28905600001,38579.311256,39050.300156000005
39521.28905600001,38579.311256,39050.300156000005
39521.28905600001,38579.311256,39050.300156000005
39521.28905600001,38579.311256,39050.300156000005
39521.28905600001,38579.311256,39050.300156000005
39521.28905600001,38579.311256,39050.300156000005
39486.28905600001,38579.311256,39032.800156000005
39486.28905600001,38579.311256,39032.800156000005
39486.28905600001,38579.311256,39032.800156000005
39486.28905600001,38579.311256,39032.800156000005
39486.28905600001,38579.311256,39032.800156000005
39486.28905600001,38579.311256,39032.800156000005
39486.28905600001,38579.311256,39032.800156000005
39486.28905600001,38579.311256,39032.800156000005
39486.28905600001,38579.311256,39032.800156000005
