../results/dj38_exp_rank_mutator002-01.csv,../results/dj38_exp_rank_mutator002-02.csv,avg
8596.311216000004,8436.133520000001,8516.222368000002
8596.311216000004,8436.133520000001,8516.222368000002
8596.311216000004,8436.133520000001,8516.222368000002
8596.311216000004,8436.133520000001,8516.222368000002
8596.311216000004,8411.489072000002,8503.900144000003
8596.311216000004,8411.489072000002,8503.900144000003
8596.311216000004,8409.289072000001,8502.800144000003
8596.311216000004,8409.289072000001,8502.800144000003
8586.844544000003,8409.289072000001,8498.066808000003
8586.844544000003,8409.289072000001,8498.066808000003
8586.844544000003,8409.289072000001,8498.066808000003
8586.844544000003,8409.289072000001,8498.066808000003
8586.844544000003,8389.777952000002,8488.311248000002
8586.844544000003,8389.777952000002,8488.311248000002
8586.844544000003,8389.777952000002,8488.311248000002
8586.844544000003,8372.511304000003,8479.677924000003
8586.844544000003,8372.511304000003,8479.677924000003
8586.844544000003,8372.511304000003,8479.677924000003
8553.422320000003,8372.511304000003,8462.966812000002
8527.066760000003,8372.511304000003,8449.789032000004
8527.066760000003,8372.511304000003,8449.789032000004
8527.066760000003,8372.511304000003,8449.789032000004
8527.066760000003,8372.511304000003,8449.789032000004
8523.844544000003,8372.511304000003,8448.177924000003
8523.844544000003,8372.511304000003,8448.177924000003
8504.533448000004,8372.511304000003,8438.522376000004
8504.533448000004,8372.511304000003,8438.522376000004
8504.533448000004,8372.511304000003,8438.522376000004
8504.533448000004,8372.511304000003,8438.522376000004
8504.533448000004,8372.511304000003,8438.522376000004
8504.533448000004,8360.711288000002,8432.622368000004
8490.089000000004,8355.955736000004,8423.022368000004
8490.089000000004,8355.955736000004,8423.022368000004
8479.511248000003,8355.955736000004,8417.733492000003
8479.511248000003,8355.955736000004,8417.733492000003
8479.511248000003,8355.955736000004,8417.733492000003
8479.511248000003,8355.955736000004,8417.733492000003
8479.511248000003,8355.955736000004,8417.733492000003
8479.511248000003,8355.955736000004,8417.733492000003
8479.511248000003,8355.955736000004,8417.733492000003
8479.511248000003,8336.244616000004,8407.877932000003
8479.511248000003,8336.244616000004,8407.877932000003
8479.511248000003,8336.244616000004,8407.877932000003
8479.511248000003,8336.244616000004,8407.877932000003
8479.511248000003,8336.244616000004,8407.877932000003
8479.511248000003,8336.244616000004,8407.877932000003
8479.511248000003,8336.244616000004,8407.877932000003
8479.511248000003,8336.244616000004,8407.877932000003
8479.511248000003,8336.244616000004,8407.877932000003
8479.511248000003,8336.244616000004,8407.877932000003
8479.511248000003,8336.244616000004,8407.877932000003
8479.511248000003,8336.244616000004,8407.877932000003
8467.933480000005,8336.244616000004,8402.089048000005
8467.933480000005,8324.311304000003,8396.122392000005
8467.933480000005,8323.266856000002,8395.600168000004
8467.933480000005,8323.266856000002,8395.600168000004
8442.466808000005,8323.266856000002,8382.866832000003
8442.466808000005,8323.266856000002,8382.866832000003
8402.022368000004,8323.266856000002,8362.644612000004
8376.289064000006,8323.266856000002,8349.777960000003
8376.289064000006,8323.266856000002,8349.777960000003
8376.289064000006,8323.266856000002,8349.777960000003
8376.289064000006,8323.266856000002,8349.777960000003
8376.289064000006,8323.266856000002,8349.777960000003
8376.289064000006,8310.955752000002,8343.622408000003
8376.289064000006,8310.955752000002,8343.622408000003
8376.289064000006,8308.266872000002,8342.277968000004
8376.289064000006,8304.533528000002,8340.411296000004
8376.289064000006,8304.533528000002,8340.411296000004
8376.289064000006,8301.111304000002,8338.700184000005
8376.289064000006,8301.111304000002,8338.700184000005
8376.289064000006,8301.111304000002,8338.700184000005
8376.289064000006,8301.111304000002,8338.700184000005
8376.289064000006,8301.111304000002,8338.700184000005
8376.289064000006,8301.111304000002,8338.700184000005
8362.933496000005,8301.111304000002,8332.022400000003
8362.933496000005,8301.111304000002,8332.022400000003
8338.577952000007,8301.111304000002,8319.844628000004
8330.577936000005,8301.111304000002,8315.844620000003
8330.577936000005,8301.111304000002,8315.844620000003
8330.577936000005,8301.111304000002,8315.844620000003
8330.577936000005,8298.266864000003,8314.422400000003
8330.577936000005,8298.266864000003,8314.422400000003
8330.577936000005,8298.266864000003,8314.422400000003
8330.577936000005,8298.266864000003,8314.422400000003
8330.577936000005,8298.266864000003,8314.422400000003
8330.577936000005,8279.333536000002,8304.955736000004
8330.577936000005,8279.333536000002,8304.955736000004
8330.577936000005,8279.333536000002,8304.955736000004
8330.577936000005,8279.333536000002,8304.955736000004
8330.577936000005,8279.333536000002,8304.955736000004
8330.577936000005,8279.333536000002,8304.955736000004
8330.577936000005,8279.333536000002,8304.955736000004
8330.577936000005,8279.333536000002,8304.955736000004
8330.577936000005,8279.333536000002,8304.955736000004
8330.577936000005,8279.333536000002,8304.955736000004
8330.577936000005,8279.333536000002,8304.955736000004
8330.577936000005,8279.333536000002,8304.955736000004
8330.577936000005,8279.333536000002,8304.955736000004
8330.577936000005,8279.333536000002,8304.955736000004
8327.600176000005,8279.333536000002,8303.466856000003
8284.666832000006,8279.333536000002,8282.000184000004
8284.666832000006,8279.333536000002,8282.000184000004
8284.666832000006,8279.333536000002,8282.000184000004
8284.666832000006,8279.333536000002,8282.000184000004
8284.666832000006,8279.333536000002,8282.000184000004
8284.666832000006,8279.333536000002,8282.000184000004
8284.666832000006,8279.333536000002,8282.000184000004
8284.666832000006,8279.333536000002,8282.000184000004
8284.666832000006,8279.333536000002,8282.000184000004
8284.666832000006,8260.400200000002,8272.533516000003
8284.666832000006,8260.400200000002,8272.533516000003
8284.666832000006,8260.400200000002,8272.533516000003
8284.666832000006,8260.400200000002,8272.533516000003
8267.044616000005,8260.400200000002,8263.722408000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8260.400200000002,8262.066856000003
8263.733512000004,8254.533544000004,8259.133528000004
8263.733512000004,8254.533544000004,8259.133528000004
8263.733512000004,8254.533544000004,8259.133528000004
8263.733512000004,8254.533544000004,8259.133528000004
8263.733512000004,8254.533544000004,8259.133528000004
8263.733512000004,8254.533544000004,8259.133528000004
8263.733512000004,8254.533544000004,8259.133528000004
8263.733512000004,8254.533544000004,8259.133528000004
8263.733512000004,8252.955760000004,8258.344636000005
8263.733512000004,8252.955760000004,8258.344636000005
8263.733512000004,8252.955760000004,8258.344636000005
8263.733512000004,8252.955760000004,8258.344636000005
8263.733512000004,8252.955760000004,8258.344636000005
8263.733512000004,8252.955760000004,8258.344636000005
8263.733512000004,8244.844648000004,8254.289080000004
8263.733512000004,8244.844648000004,8254.289080000004
8263.733512000004,8244.844648000004,8254.289080000004
8263.733512000004,8244.844648000004,8254.289080000004
8261.955728000006,8244.844648000004,8253.400188000005
8261.955728000006,8244.844648000004,8253.400188000005
8261.955728000006,8244.844648000004,8253.400188000005
8261.955728000006,8244.844648000004,8253.400188000005
8261.955728000006,8244.844648000004,8253.400188000005
8261.955728000006,8244.844648000004,8253.400188000005
8246.133512000006,8228.933560000003,8237.533536000004
8246.133512000006,8208.689096000004,8227.411304000005
8232.644648000005,8208.689096000004,8220.666872000005
8208.044656000004,8208.689096000004,8208.366876000004
8208.044656000004,8208.689096000004,8208.366876000004
8208.044656000004,8153.866864000002,8180.955760000003
8208.044656000004,8153.866864000002,8180.955760000003
8208.044656000004,8153.866864000002,8180.955760000003
8208.044656000004,8153.866864000002,8180.955760000003
8208.044656000004,8153.866864000002,8180.955760000003
8208.044656000004,8153.866864000002,8180.955760000003
8208.044656000004,8153.866864000002,8180.955760000003
8205.644632000003,8153.866864000002,8179.755748000003
8205.644632000003,8153.866864000002,8179.755748000003
8205.644632000003,8153.866864000002,8179.755748000003
8205.644632000003,8153.866864000002,8179.755748000003
8205.644632000003,8150.577976000003,8178.111304000004
8205.644632000003,8150.577976000003,8178.111304000004
8205.644632000003,8150.577976000003,8178.111304000004
8205.644632000003,8150.577976000003,8178.111304000004
8205.644632000003,8150.577976000003,8178.111304000004
8205.644632000003,8150.577976000003,8178.111304000004
8205.644632000003,8150.577976000003,8178.111304000004
8205.644632000003,8150.577976000003,8178.111304000004
8205.644632000003,8150.577976000003,8178.111304000004
8205.644632000003,8150.577976000003,8178.111304000004
8205.644632000003,8150.577976000003,8178.111304000004
8205.644632000003,8150.577976000003,8178.111304000004
8205.644632000003,8150.577976000003,8178.111304000004
8190.000184000004,8150.577976000003,8170.289080000004
8190.000184000004,8150.577976000003,8170.289080000004
8190.000184000004,8150.577976000003,8170.289080000004
8190.000184000004,8150.577976000003,8170.289080000004
8190.000184000004,8150.577976000003,8170.289080000004
8190.000184000004,8148.8224240000045,8169.411304000005
8190.000184000004,8148.8224240000045,8169.411304000005
8182.866848000004,8148.8224240000045,8165.844636000004
8182.866848000004,8148.8224240000045,8165.844636000004
8182.866848000004,8148.8224240000045,8165.844636000004
8182.866848000004,8148.8224240000045,8165.844636000004
8182.866848000004,8148.8224240000045,8165.844636000004
8182.866848000004,8148.8224240000045,8165.844636000004
8182.866848000004,8148.8224240000045,8165.844636000004
8182.866848000004,8148.8224240000045,8165.844636000004
8182.866848000004,8148.8224240000045,8165.844636000004
8182.866848000004,8148.8224240000045,8165.844636000004
8182.866848000004,8148.8224240000045,8165.844636000004
8182.866848000004,8148.8224240000045,8165.844636000004
8178.022400000003,8148.8224240000045,8163.4224120000035
8178.022400000003,8148.8224240000045,8163.4224120000035
8178.022400000003,8148.8224240000045,8163.4224120000035
8178.022400000003,8147.511320000004,8162.766860000003
8178.022400000003,8147.511320000004,8162.766860000003
8178.022400000003,8147.511320000004,8162.766860000003
8178.022400000003,8147.511320000004,8162.766860000003
8178.022400000003,8147.511320000004,8162.766860000003
8178.022400000003,8147.511320000004,8162.766860000003
8178.022400000003,8147.511320000004,8162.766860000003
8178.022400000003,8147.511320000004,8162.766860000003
8157.777960000003,8147.511320000004,8152.644640000004
8141.377968000003,8141.066888000006,8141.222428000005
8141.377968000003,8141.066888000006,8141.222428000005
8141.377968000003,8141.066888000006,8141.222428000005
8132.955728000002,8141.066888000006,8137.011308000004
8132.955728000002,8141.066888000006,8137.011308000004
8132.955728000002,8141.066888000006,8137.011308000004
8132.955728000002,8141.066888000006,8137.011308000004
8132.955728000002,8141.066888000006,8137.011308000004
8132.955728000002,8141.066888000006,8137.011308000004
8125.977960000001,8141.066888000006,8133.522424000003
8125.977960000001,8141.066888000006,8133.522424000003
8125.977960000001,8141.066888000006,8133.522424000003
8125.977960000001,8141.066888000006,8133.522424000003
8122.466864000003,8141.066888000006,8131.766876000004
8121.333528000002,8141.066888000006,8131.200208000004
8121.333528000002,8135.555760000005,8128.444644000003
8121.333528000002,8135.555760000005,8128.444644000003
8121.333528000002,8135.555760000005,8128.444644000003
8121.333528000002,8131.733552000003,8126.533540000002
8121.333528000002,8131.733552000003,8126.533540000002
8121.333528000002,8131.733552000003,8126.533540000002
8121.333528000002,8131.733552000003,8126.533540000002
8121.333528000002,8131.733552000003,8126.533540000002
8121.333528000002,8131.733552000003,8126.533540000002
8121.333528000002,8131.733552000003,8126.533540000002
8121.333528000002,8131.733552000003,8126.533540000002
8121.333528000002,8131.733552000003,8126.533540000002
8121.333528000002,8125.777984000003,8123.5557560000025
8121.333528000002,8125.777984000003,8123.5557560000025
8121.333528000002,8125.777984000003,8123.5557560000025
8121.333528000002,8125.777984000003,8123.5557560000025
8121.333528000002,8125.777984000003,8123.5557560000025
8121.333528000002,8125.777984000003,8123.5557560000025
8121.333528000002,8125.777984000003,8123.5557560000025
8121.333528000002,8125.777984000003,8123.5557560000025
8121.333528000002,8125.777984000003,8123.5557560000025
8121.333528000002,8125.777984000003,8123.5557560000025
8121.333528000002,8125.777984000003,8123.5557560000025
8121.333528000002,8125.777984000003,8123.5557560000025
8121.333528000002,8124.111320000004,8122.722424000003
8121.333528000002,8124.111320000004,8122.722424000003
8121.333528000002,8124.111320000004,8122.722424000003
8121.333528000002,8124.111320000004,8122.722424000003
8121.333528000002,8124.111320000004,8122.722424000003
8121.333528000002,8124.111320000004,8122.722424000003
8121.333528000002,8123.800208000003,8122.566868000003
8121.333528000002,8122.755752000003,8122.044640000002
8121.333528000002,8122.755752000003,8122.044640000002
8121.333528000002,8122.755752000003,8122.044640000002
8100.800224000001,8122.755752000003,8111.777988000002
8100.800224000001,8122.755752000003,8111.777988000002
8100.800224000001,8122.755752000003,8111.777988000002
8095.578000000003,8122.755752000003,8109.166876000003
8095.578000000003,8122.755752000003,8109.166876000003
8095.578000000003,8122.755752000003,8109.166876000003
8095.578000000003,8122.755752000003,8109.166876000003
8095.578000000003,8122.755752000003,8109.166876000003
8095.578000000003,8122.755752000003,8109.166876000003
8095.578000000003,8122.755752000003,8109.166876000003
8095.578000000003,8122.755752000003,8109.166876000003
8095.578000000003,8122.755752000003,8109.166876000003
8089.778,8122.755752000003,8106.2668760000015
8089.778,8122.755752000003,8106.2668760000015
8089.778,8122.755752000003,8106.2668760000015
8089.778,8122.755752000003,8106.2668760000015
8089.778,8122.755752000003,8106.2668760000015
8089.778,8122.755752000003,8106.2668760000015
8089.778,8122.755752000003,8106.2668760000015
8089.778,8122.755752000003,8106.2668760000015
8089.778,8122.755752000003,8106.2668760000015
8089.778,8122.755752000003,8106.2668760000015
8089.778,8122.755752000003,8106.2668760000015
8088.444664000001,8122.755752000003,8105.600208000002
8088.444664000001,8116.177968000001,8102.311316000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8100.266880000001,8094.355772000001
8088.444664000001,8060.222424000001,8074.333544000001
8088.444664000001,8060.222424000001,8074.333544000001
8088.444664000001,8055.844648000001,8072.144656
8088.444664000001,8055.844648000001,8072.144656
8088.444664000001,8055.844648000001,8072.144656
8088.444664000001,8048.88912,8068.666892
8088.333552000001,8048.88912,8068.611336
8088.333552000001,8048.88912,8068.611336
8088.333552000001,8048.88912,8068.611336
8071.177992,8048.88912,8060.033556
8071.177992,8048.88912,8060.033556
8071.177992,8048.88912,8060.033556
8071.177992,8048.88912,8060.033556
8071.177992,8048.88912,8060.033556
8071.177992,8048.88912,8060.033556
8071.177992,8048.88912,8060.033556
8071.177992,8044.11132,8057.644656
8071.177992,8044.11132,8057.644656
8071.177992,8044.11132,8057.644656
8071.177992,8044.11132,8057.644656
8071.177992,8044.11132,8057.644656
8071.177992,8044.11132,8057.644656
8071.177992,8044.11132,8057.644656
8060.644664,8044.11132,8052.377992
8060.644664,8044.11132,8052.377992
8060.644664,8044.11132,8052.377992
8060.644664,8041.82244,8051.233552
8060.644664,8003.20024,8031.922452000001
8060.644664,8003.20024,8031.922452000001
8060.644664,8003.20024,8031.922452000001
8060.644664,8003.20024,8031.922452000001
8060.644664,8003.20024,8031.922452000001
8060.644664,8003.20024,8031.922452000001
8060.644664,8003.20024,8031.922452000001
8060.644664,8003.20024,8031.922452000001
8060.644664,8003.20024,8031.922452000001
8060.644664,8003.20024,8031.922452000001
8060.644664,8003.20024,8031.922452000001
8049.600232000002,8003.20024,8026.400236000001
8049.600232000002,8003.20024,8026.400236000001
8049.600232000002,8003.20024,8026.400236000001
8049.600232000002,8003.20024,8026.400236000001
8049.600232000002,8003.20024,8026.400236000001
8049.111328,8003.20024,8026.1557840000005
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
8008.066903999999,8003.20024,8005.633572
7999.7335520000015,8003.20024,8001.466896000001
7999.7335520000015,8003.20024,8001.466896000001
7999.7335520000015,8003.20024,8001.466896000001
7999.7335520000015,8003.20024,8001.466896000001
7999.7335520000015,8003.20024,8001.466896000001
7998.622456,8003.20024,8000.911348
7998.622456,8003.20024,8000.911348
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.778024000002,8003.20024,7987.489132000001
7971.533568000002,8003.20024,7987.366904
7971.533568000002,8003.20024,7987.366904
7971.533568000002,8003.20024,7987.366904
7971.533568000002,8003.20024,7987.366904
7971.533568000002,8003.20024,7987.366904
7971.533568000002,8003.20024,7987.366904
7971.533568000002,8003.20024,7987.366904
7971.533568000002,8003.20024,7987.366904
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7955.378040000002,8003.20024,7979.289140000001
7935.555784,8003.20024,7969.378012
7908.400208000001,8003.20024,7955.8002240000005
7908.400208000001,8003.20024,7955.8002240000005
7908.400208000001,8003.20024,7955.8002240000005
7908.400208000001,8000.400216,7954.4002120000005
7908.400208000001,8000.400216,7954.4002120000005
7908.400208000001,8000.400216,7954.4002120000005
7908.400208000001,8000.400216,7954.4002120000005
7908.400208000001,8000.400216,7954.4002120000005
7908.400208000001,8000.400216,7954.4002120000005
7908.400208000001,8000.400216,7954.4002120000005
7908.400208000001,8000.400216,7954.4002120000005
7908.400208000001,8000.400216,7954.4002120000005
7908.400208000001,8000.400216,7954.4002120000005
7908.400208000001,8000.400216,7954.4002120000005
7908.400208000001,8000.400216,7954.4002120000005
7908.400208000001,7982.822464000001,7945.611336000001
7908.400208000001,7975.044679999999,7941.722444
7908.400208000001,7975.044679999999,7941.722444
7908.400208000001,7975.044679999999,7941.722444
7908.400208000001,7975.044679999999,7941.722444
7908.400208000001,7975.044679999999,7941.722444
7908.400208000001,7975.044679999999,7941.722444
7895.889096000002,7975.044679999999,7935.466888000001
7895.889096000002,7975.044679999999,7935.466888000001
7895.889096000002,7975.044679999999,7935.466888000001
7895.889096000002,7975.044679999999,7935.466888000001
7895.889096000002,7975.044679999999,7935.466888000001
7895.889096000002,7975.044679999999,7935.466888000001
7895.889096000002,7975.044679999999,7935.466888000001
7895.889096000002,7975.044679999999,7935.466888000001
7892.577984,7975.044679999999,7933.811331999999
7892.577984,7975.044679999999,7933.811331999999
7892.577984,7975.044679999999,7933.811331999999
7892.577984,7975.044679999999,7933.811331999999
7892.577984,7950.777999999999,7921.677991999999
7892.577984,7950.777999999999,7921.677991999999
7892.577984,7950.777999999999,7921.677991999999
7892.577984,7950.777999999999,7921.677991999999
7892.577984,7950.777999999999,7921.677991999999
7892.577984,7950.777999999999,7921.677991999999
7892.577984,7950.777999999999,7921.677991999999
7876.178000000003,7950.777999999999,7913.478000000001
7847.200240000002,7950.777999999999,7898.98912
7826.089128000003,7950.777999999999,7888.433564000001
7826.089128000003,7950.777999999999,7888.433564000001
7826.089128000003,7950.777999999999,7888.433564000001
7826.089128000003,7950.777999999999,7888.433564000001
7826.089128000003,7950.777999999999,7888.433564000001
7826.089128000003,7950.777999999999,7888.433564000001
7826.089128000003,7950.777999999999,7888.433564000001
7826.089128000003,7950.777999999999,7888.433564000001
7826.089128000003,7950.777999999999,7888.433564000001
7787.022480000001,7950.777999999999,7868.900240000001
7787.022480000001,7950.777999999999,7868.900240000001
7787.022480000001,7950.777999999999,7868.900240000001
7787.022480000001,7950.777999999999,7868.900240000001
7787.022480000001,7950.777999999999,7868.900240000001
7787.022480000001,7950.777999999999,7868.900240000001
7787.022480000001,7950.777999999999,7868.900240000001
7787.022480000001,7950.777999999999,7868.900240000001
7787.022480000001,7950.777999999999,7868.900240000001
7787.022480000001,7926.689112,7856.855796000001
7787.022480000001,7926.689112,7856.855796000001
7787.022480000001,7926.689112,7856.855796000001
7787.022480000001,7926.689112,7856.855796000001
7787.022480000001,7926.689112,7856.855796000001
