../results/qa194_swap-2-01.csv,../results/qa194_swap-2-02.csv,avg
4705.66691200001,4717.644728000017,4711.655820000013
4705.66691200001,4717.644728000017,4711.655820000013
4705.66691200001,4690.311384000016,4697.989148000013
4705.66691200001,4690.311384000016,4697.989148000013
4688.26689600001,4690.311384000016,4689.2891400000135
4688.26689600001,4689.933600000016,4689.100248000013
4688.26689600001,4689.933600000016,4689.100248000013
4688.26689600001,4689.933600000016,4689.100248000013
4680.111336000011,4689.933600000016,4685.022468000014
4680.111336000011,4689.933600000016,4685.022468000014
4680.111336000011,4689.933600000016,4685.022468000014
4680.111336000011,4689.933600000016,4685.022468000014
4680.111336000011,4689.933600000016,4685.022468000014
4680.111336000011,4689.933600000016,4685.022468000014
4680.111336000011,4689.933600000016,4685.022468000014
4679.48912000001,4689.933600000016,4684.711360000013
4679.48912000001,4689.933600000016,4684.711360000013
4679.48912000001,4686.778040000015,4683.133580000012
4679.48912000001,4686.778040000015,4683.133580000012
4679.48912000001,4686.778040000015,4683.133580000012
4679.48912000001,4686.778040000015,4683.133580000012
4679.48912000001,4686.778040000015,4683.133580000012
4679.48912000001,4686.778040000015,4683.133580000012
4666.93356000001,4686.778040000015,4676.855800000012
4666.93356000001,4686.778040000015,4676.855800000012
4666.93356000001,4686.778040000015,4676.855800000012
4650.955792000011,4659.911368000014,4655.433580000012
4650.955792000011,4659.911368000014,4655.433580000012
4650.955792000011,4659.911368000014,4655.433580000012
4619.977984000009,4653.778048000013,4636.8780160000115
4619.977984000009,4653.778048000013,4636.8780160000115
4619.977984000009,4653.778048000013,4636.8780160000115
4619.977984000009,4653.778048000013,4636.8780160000115
4619.977984000009,4653.778048000013,4636.8780160000115
4619.977984000009,4653.778048000013,4636.8780160000115
4619.977984000009,4651.8224880000125,4635.90023600001
4619.977984000009,4632.755824000013,4626.366904000011
4619.600208000009,4632.755824000013,4626.178016000011
4619.600208000009,4627.3336080000145,4623.466908000011
4619.600208000009,4627.3336080000145,4623.466908000011
4619.600208000009,4627.3336080000145,4623.466908000011
4619.600208000009,4627.3336080000145,4623.466908000011
4619.600208000009,4627.3336080000145,4623.466908000011
4619.600208000009,4627.3336080000145,4623.466908000011
4617.377976000009,4627.3336080000145,4622.355792000011
4616.422400000008,4627.3336080000145,4621.878004000011
4616.422400000008,4627.3336080000145,4621.878004000011
4616.422400000008,4627.3336080000145,4621.878004000011
4615.311296000009,4627.3336080000145,4621.322452000011
4615.311296000009,4627.3336080000145,4621.322452000011
4614.333512000008,4627.3336080000145,4620.833560000012
4614.333512000008,4627.3336080000145,4620.833560000012
4614.333512000008,4627.3336080000145,4620.833560000012
4614.333512000008,4627.3336080000145,4620.833560000012
4611.222400000008,4627.3336080000145,4619.278004000011
4611.222400000008,4627.3336080000145,4619.278004000011
4611.222400000008,4627.3336080000145,4619.278004000011
4591.933504000008,4627.3336080000145,4609.633556000012
4591.933504000008,4620.244720000013,4606.089112000011
4584.689072000008,4620.244720000013,4602.466896000011
4584.689072000008,4620.244720000013,4602.466896000011
4584.689072000008,4620.244720000013,4602.466896000011
4584.689072000008,4620.244720000013,4602.466896000011
4584.689072000008,4620.244720000013,4602.466896000011
4584.689072000008,4620.244720000013,4602.466896000011
4584.689072000008,4620.244720000013,4602.466896000011
4584.689072000008,4617.355832000014,4601.022452000011
4584.689072000008,4617.355832000014,4601.022452000011
4579.844640000008,4617.355832000014,4598.600236000011
4579.844640000008,4617.355832000014,4598.600236000011
4573.155752000009,4617.355832000014,4595.255792000011
4573.155752000009,4617.355832000014,4595.255792000011
4573.155752000009,4617.355832000014,4595.255792000011
4573.155752000009,4617.355832000014,4595.255792000011
4573.155752000009,4617.355832000014,4595.255792000011
4573.155752000009,4617.355832000014,4595.255792000011
4573.155752000009,4617.355832000014,4595.255792000011
4573.155752000009,4617.289184000014,4595.222468000011
4573.155752000009,4614.866952000013,4594.01135200001
4567.4224320000085,4614.866952000013,4591.144692000011
4567.4224320000085,4614.866952000013,4591.144692000011
4567.4224320000085,4614.866952000013,4591.144692000011
4567.4224320000085,4614.866952000013,4591.144692000011
4561.933536000009,4614.866952000013,4588.400244000011
4561.933536000009,4614.866952000013,4588.400244000011
4561.933536000009,4614.866952000013,4588.400244000011
4561.933536000009,4614.866952000013,4588.400244000011
4561.933536000009,4614.866952000013,4588.400244000011
4561.933536000009,4614.866952000013,4588.400244000011
4561.933536000009,4610.978056000013,4586.455796000011
4561.933536000009,4610.978056000013,4586.455796000011
4555.666872000008,4610.978056000013,4583.32246400001
4548.200216000008,4610.978056000013,4579.5891360000105
4548.200216000008,4610.978056000013,4579.5891360000105
4548.200216000008,4610.978056000013,4579.5891360000105
4548.200216000008,4610.978056000013,4579.5891360000105
4538.066864000008,4610.978056000013,4574.52246000001
4538.066864000008,4610.978056000013,4574.52246000001
4538.066864000008,4610.978056000013,4574.52246000001
4538.066864000008,4610.978056000013,4574.52246000001
4538.066864000008,4610.978056000013,4574.52246000001
4538.066864000008,4610.978056000013,4574.52246000001
4538.066864000008,4610.978056000013,4574.52246000001
4538.066864000008,4610.978056000013,4574.52246000001
4538.066864000008,4610.889168000013,4574.47801600001
4538.066864000008,4610.889168000013,4574.47801600001
4534.800208000007,4610.889168000013,4572.84468800001
4534.800208000007,4610.889168000013,4572.84468800001
4534.800208000007,4610.889168000013,4572.84468800001
4534.800208000007,4610.889168000013,4572.84468800001
4529.133552000008,4610.889168000013,4570.011360000011
4529.133552000008,4610.889168000013,4570.011360000011
4529.133552000008,4610.889168000013,4570.011360000011
4529.133552000008,4610.889168000013,4570.011360000011
4529.133552000008,4607.511416000013,4568.322484000011
4529.133552000008,4607.511416000013,4568.322484000011
4522.155784000008,4607.511416000013,4564.833600000011
4519.0002240000085,4607.511416000013,4563.255820000011
4515.822440000008,4607.511416000013,4561.666928000011
4515.822440000008,4607.511416000013,4561.666928000011
4515.822440000008,4607.511416000013,4561.666928000011
4515.822440000008,4607.511416000013,4561.666928000011
4515.822440000008,4607.511416000013,4561.666928000011
4515.822440000008,4607.511416000013,4561.666928000011
4515.822440000008,4607.511416000013,4561.666928000011
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4607.511416000013,4556.41136800001
4505.311320000007,4599.733640000013,4552.522480000011
4505.311320000007,4595.578072000015,4550.444696000011
4505.311320000007,4592.200296000014,4548.755808000011
4505.311320000007,4592.200296000014,4548.755808000011
4505.311320000007,4592.200296000014,4548.755808000011
4505.311320000007,4586.378088000014,4545.84470400001
4505.311320000007,4586.378088000014,4545.84470400001
4505.311320000007,4586.378088000014,4545.84470400001
4505.311320000007,4586.378088000014,4545.84470400001
4505.311320000007,4586.378088000014,4545.84470400001
4505.311320000007,4586.378088000014,4545.84470400001
4505.311320000007,4586.378088000014,4545.84470400001
4504.955784000009,4586.378088000014,4545.666936000011
4504.955784000009,4586.378088000014,4545.666936000011
4504.955784000009,4561.8447680000145,4533.400276000011
4504.955784000009,4561.8447680000145,4533.400276000011
4500.133568000008,4561.8447680000145,4530.989168000011
4500.133568000008,4561.8447680000145,4530.989168000011
4500.133568000008,4533.444760000014,4516.789164000011
4500.133568000008,4533.444760000014,4516.789164000011
4500.133568000008,4533.444760000014,4516.789164000011
4500.133568000008,4530.600304000014,4515.366936000011
4500.133568000008,4530.600304000014,4515.366936000011
4500.133568000008,4530.600304000014,4515.366936000011
4500.133568000008,4530.600304000014,4515.366936000011
4500.133568000008,4530.600304000014,4515.366936000011
4500.044688000009,4530.600304000014,4515.322496000012
4500.044688000009,4530.600304000014,4515.322496000012
4500.044688000009,4530.600304000014,4515.322496000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4530.600304000014,4513.555836000012
4496.5113680000095,4517.822528000014,4507.166948000012
4496.5113680000095,4517.822528000014,4507.166948000012
4496.5113680000095,4517.822528000014,4507.166948000012
4496.5113680000095,4517.822528000014,4507.166948000012
4496.5113680000095,4517.822528000014,4507.166948000012
4496.5113680000095,4517.822528000014,4507.166948000012
4496.5113680000095,4517.822528000014,4507.166948000012
4496.5113680000095,4517.822528000014,4507.166948000012
4496.5113680000095,4517.822528000014,4507.166948000012
4496.5113680000095,4517.822528000014,4507.166948000012
4496.5113680000095,4517.822528000014,4507.166948000012
4496.5113680000095,4517.822528000014,4507.166948000012
4496.5113680000095,4517.822528000014,4507.166948000012
4496.5113680000095,4517.822528000014,4507.166948000012
4496.5113680000095,4514.000288000013,4505.255828000011
4496.111360000009,4514.000288000013,4505.055824000011
4496.111360000009,4514.000288000013,4505.055824000011
4496.111360000009,4514.000288000013,4505.055824000011
4496.111360000009,4514.000288000013,4505.055824000011
4496.111360000009,4514.000288000013,4505.055824000011
4496.111360000009,4514.000288000013,4505.055824000011
4495.778032000009,4514.000288000013,4504.8891600000115
4495.778032000009,4513.066968000013,4504.4225000000115
4495.778032000009,4513.066968000013,4504.4225000000115
4495.778032000009,4513.066968000013,4504.4225000000115
4495.778032000009,4513.066968000013,4504.4225000000115
4495.778032000009,4513.066968000013,4504.4225000000115
4495.778032000009,4513.066968000013,4504.4225000000115
4481.333584000009,4513.066968000013,4497.2002760000105
4481.333584000009,4490.644728000016,4485.989156000012
4481.333584000009,4490.644728000016,4485.989156000012
4481.333584000009,4490.644728000016,4485.989156000012
4481.333584000009,4490.644728000016,4485.989156000012
4481.333584000009,4490.644728000016,4485.989156000012
4481.333584000009,4488.955840000015,4485.144712000012
4481.333584000009,4488.955840000015,4485.144712000012
4481.333584000009,4488.955840000015,4485.144712000012
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4478.466944000017,4479.900264000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4476.933600000017,4479.133592000013
4481.333584000009,4468.822488000016,4475.078036000013
4481.333584000009,4468.822488000016,4475.078036000013
4481.333584000009,4468.822488000016,4475.078036000013
4476.644688000009,4468.822488000016,4472.733588000013
4476.644688000009,4468.822488000016,4472.733588000013
4476.644688000009,4468.822488000016,4472.733588000013
4476.644688000009,4468.822488000016,4472.733588000013
4476.644688000009,4468.822488000016,4472.733588000013
4476.644688000009,4468.822488000016,4472.733588000013
4476.644688000009,4468.822488000016,4472.733588000013
4476.644688000009,4468.822488000016,4472.733588000013
4468.13357600001,4468.822488000016,4468.478032000014
4468.13357600001,4468.822488000016,4468.478032000014
4468.13357600001,4468.822488000016,4468.478032000014
4468.13357600001,4468.733600000017,4468.4335880000135
4459.06692000001,4468.733600000017,4463.900260000013
4459.06692000001,4468.733600000017,4463.900260000013
4459.06692000001,4468.733600000017,4463.900260000013
4459.06692000001,4468.733600000017,4463.900260000013
4459.06692000001,4468.733600000017,4463.900260000013
4459.06692000001,4468.622480000016,4463.844700000013
4459.06692000001,4468.622480000016,4463.844700000013
4459.06692000001,4468.622480000016,4463.844700000013
4459.06692000001,4468.622480000016,4463.844700000013
4459.06692000001,4462.044688000016,4460.555804000013
4459.06692000001,4457.466912000017,4458.266916000013
4459.06692000001,4457.466912000017,4458.266916000013
4459.06692000001,4457.466912000017,4458.266916000013
4459.06692000001,4452.755808000017,4455.911364000014
4459.06692000001,4452.755808000017,4455.911364000014
4459.06692000001,4452.755808000017,4455.911364000014
4459.06692000001,4452.755808000017,4455.911364000014
4459.06692000001,4452.755808000017,4455.911364000014
4459.06692000001,4452.755808000017,4455.911364000014
4459.06692000001,4452.755808000017,4455.911364000014
4459.06692000001,4452.755808000017,4455.911364000014
4459.06692000001,4452.755808000017,4455.911364000014
4459.06692000001,4452.755808000017,4455.911364000014
4459.06692000001,4452.755808000017,4455.911364000014
4459.06692000001,4452.755808000017,4455.911364000014
4459.06692000001,4452.755808000017,4455.911364000014
4459.06692000001,4452.755808000017,4455.911364000014
4459.06692000001,4452.755808000017,4455.911364000014
4459.06692000001,4452.755808000017,4455.911364000014
4438.333584000011,4452.755808000017,4445.544696000014
4438.333584000011,4452.755808000017,4445.544696000014
4438.333584000011,4452.755808000017,4445.544696000014
4438.333584000011,4452.755808000017,4445.544696000014
4438.333584000011,4452.755808000017,4445.544696000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4426.689144000011,4452.755808000017,4439.722476000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4409.422480000011,4452.755808000017,4431.089144000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4452.755808000017,4427.744700000014
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4449.444680000016,4426.089136000013
4402.733592000011,4435.978016000017,4419.355804000014
4402.733592000011,4435.978016000017,4419.355804000014
4402.733592000011,4426.333568000016,4414.533580000014
4402.733592000011,4426.333568000016,4414.533580000014
4402.733592000011,4426.333568000016,4414.533580000014
4402.733592000011,4426.333568000016,4414.533580000014
4402.733592000011,4424.733576000016,4413.733584000014
4402.733592000011,4424.733576000016,4413.733584000014
4402.733592000011,4424.733576000016,4413.733584000014
4402.733592000011,4424.733576000016,4413.733584000014
4402.733592000011,4424.733576000016,4413.733584000014
4402.733592000011,4424.733576000016,4413.733584000014
4402.733592000011,4424.733576000016,4413.733584000014
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4424.733576000016,4408.266916000013
4391.800256000011,4423.978024000016,4407.889140000014
4391.800256000011,4423.978024000016,4407.889140000014
4391.800256000011,4423.978024000016,4407.889140000014
4391.800256000011,4423.978024000016,4407.889140000014
4391.800256000011,4423.978024000016,4407.889140000014
4391.800256000011,4423.978024000016,4407.889140000014
4391.800256000011,4423.978024000016,4407.889140000014
4391.800256000011,4423.978024000016,4407.889140000014
4391.800256000011,4423.978024000016,4407.889140000014
4391.800256000011,4423.978024000016,4407.889140000014
4391.800256000011,4423.978024000016,4407.889140000014
4390.93358400001,4423.978024000016,4407.455804000014
