../results/wi29_exp_rank_mutator002-01.csv,../results/wi29_exp_rank_mutator002-02.csv,avg
42586.44463200001,43652.60017600001,43119.52240400001
42586.44463200001,43642.866848000005,43114.65574000001
42586.44463200001,43642.866848000005,43114.65574000001
42581.40017600001,43642.866848000005,43112.13351200001
42581.40017600001,43642.866848000005,43112.13351200001
42413.755744,43642.866848000005,43028.311296
42413.755744,43642.866848000005,43028.311296
42413.755744,43642.866848000005,43028.311296
42413.755744,43642.866848000005,43028.311296
42413.755744,43642.866848000005,43028.311296
42413.755744,43642.866848000005,43028.311296
42413.755744,43642.866848000005,43028.311296
42413.755744,43621.200184,43017.477964000005
42413.755744,43621.200184,43017.477964000005
42413.755744,43621.200184,43017.477964000005
42413.755744,43621.200184,43017.477964000005
42413.755744,43621.200184,43017.477964000005
42413.755744,43621.200184,43017.477964000005
42364.48908000001,43621.200184,42992.84463200001
42364.48908000001,43621.200184,42992.84463200001
42364.48908000001,43512.777952000004,42938.633516
42359.155744,43512.777952000004,42935.966848000004
42359.155744,43512.777952000004,42935.966848000004
42359.155744,43512.777952000004,42935.966848000004
42359.155744,43512.777952000004,42935.966848000004
42243.644632,43402.75573600001,42823.200184
42243.644632,43402.75573600001,42823.200184
42243.644632,43402.75573600001,42823.200184
42243.644632,43402.75573600001,42823.200184
42243.644632,43207.28908000001,42725.46685600001
42243.644632,43207.28908000001,42725.46685600001
42243.644632,43207.28908000001,42725.46685600001
42243.644632,43207.28908000001,42725.46685600001
42243.644632,43207.28908000001,42725.46685600001
42243.644632,43207.28908000001,42725.46685600001
42243.644632,43207.28908000001,42725.46685600001
42208.33352000001,43166.244640000004,42687.28908
42166.555728,43166.244640000004,42666.400184
42166.555728,43166.244640000004,42666.400184
42166.555728,43111.35575200001,42638.955740000005
42166.555728,43111.35575200001,42638.955740000005
42065.15572000001,43069.822416,42567.48906800001
42065.15572000001,43069.822416,42567.48906800001
42065.15572000001,43069.822416,42567.48906800001
42065.15572000001,43069.822416,42567.48906800001
42065.15572000001,43069.822416,42567.48906800001
42065.15572000001,43069.822416,42567.48906800001
42065.15572000001,43069.822416,42567.48906800001
42065.15572000001,43069.822416,42567.48906800001
42065.15572000001,43069.822416,42567.48906800001
42065.15572000001,43069.822416,42567.48906800001
42065.15572000001,43069.822416,42567.48906800001
42065.15572000001,43069.822416,42567.48906800001
42065.15572000001,43069.822416,42567.48906800001
42065.15572000001,43066.177968,42565.66684400001
42065.15572000001,43066.177968,42565.66684400001
42065.15572000001,43066.177968,42565.66684400001
42065.15572000001,43066.177968,42565.66684400001
42065.15572000001,43066.177968,42565.66684400001
42065.15572000001,43066.177968,42565.66684400001
42065.15572000001,43066.177968,42565.66684400001
42065.15572000001,43066.177968,42565.66684400001
42065.15572000001,43066.177968,42565.66684400001
42065.15572000001,43066.177968,42565.66684400001
42065.15572000001,43066.177968,42565.66684400001
42065.15572000001,43066.177968,42565.66684400001
42065.15572000001,43001.00017600001,42533.077948000006
42065.15572000001,43001.00017600001,42533.077948000006
42065.15572000001,43001.00017600001,42533.077948000006
42031.733496,43001.00017600001,42516.366836
42031.733496,43001.00017600001,42516.366836
42031.733496,42936.64463200001,42484.189064000006
42031.133496,42936.64463200001,42483.889064
42031.133496,42856.844624000005,42443.98906000001
42031.133496,42856.844624000005,42443.98906000001
42031.133496,42856.844624000005,42443.98906000001
42031.133496,42856.844624000005,42443.98906000001
42031.133496,42856.844624000005,42443.98906000001
42031.133496,42856.844624000005,42443.98906000001
42031.133496,42856.844624000005,42443.98906000001
42031.133496,42856.844624000005,42443.98906000001
42031.133496,42856.844624000005,42443.98906000001
41808.35572000001,42856.844624000005,42332.600172000006
41808.35572000001,42856.844624000005,42332.600172000006
41808.35572000001,42856.844624000005,42332.600172000006
41808.35572000001,42856.844624000005,42332.600172000006
41808.35572000001,42856.844624000005,42332.600172000006
41808.35572000001,42856.844624000005,42332.600172000006
41808.35572000001,42856.844624000005,42332.600172000006
41808.35572000001,42856.844624000005,42332.600172000006
41808.35572000001,42856.844624000005,42332.600172000006
41808.35572000001,42856.844624000005,42332.600172000006
41808.35572000001,42856.844624000005,42332.600172000006
41808.35572000001,42823.355744,42315.855732
41763.022384,42823.355744,42293.189064000006
41763.022384,42823.355744,42293.189064000006
41763.022384,42823.355744,42293.189064000006
41763.022384,42714.6224,42238.822392
41763.022384,42714.6224,42238.822392
41763.022384,42714.6224,42238.822392
41763.022384,42714.6224,42238.822392
41763.022384,42714.6224,42238.822392
41760.35572000001,42714.6224,42237.48906000001
41760.35572000001,42714.6224,42237.48906000001
41760.35572000001,42602.200184,42181.277952000004
41760.35572000001,42602.200184,42181.277952000004
41760.35572000001,42602.200184,42181.277952000004
41760.35572000001,42602.200184,42181.277952000004
41760.35572000001,42602.200184,42181.277952000004
41760.35572000001,42602.200184,42181.277952000004
41760.35572000001,42602.200184,42181.277952000004
41713.000168000006,42602.200184,42157.60017600001
41713.000168000006,42601.911288,42157.455728
41713.000168000006,42601.911288,42157.455728
41713.000168000006,42601.911288,42157.455728
41713.000168000006,42601.911288,42157.455728
41712.555720000004,42601.911288,42157.233504
41712.555720000004,42601.911288,42157.233504
41712.555720000004,42601.911288,42157.233504
41712.555720000004,42601.911288,42157.233504
41712.555720000004,42601.911288,42157.233504
41712.555720000004,42601.911288,42157.233504
41712.555720000004,42601.911288,42157.233504
41712.555720000004,42601.911288,42157.233504
41712.555720000004,42601.911288,42157.233504
41643.08906400001,42601.911288,42122.500176
41643.08906400001,42601.911288,42122.500176
41643.08906400001,42601.911288,42122.500176
41643.08906400001,42601.911288,42122.500176
41643.08906400001,42601.911288,42122.500176
41643.08906400001,42601.911288,42122.500176
41643.08906400001,42523.955736,42083.5224
41643.08906400001,42491.644616,42067.36684
41643.08906400001,42491.644616,42067.36684
41643.08906400001,42491.644616,42067.36684
41643.08906400001,42491.644616,42067.36684
41526.97797600001,42491.644616,42009.311296
41452.13352000001,42491.644616,41971.889068000004
41452.13352000001,42491.644616,41971.889068000004
41452.13352000001,42491.644616,41971.889068000004
41452.13352000001,42491.644616,41971.889068000004
41452.13352000001,42465.200176,41958.66684800001
41452.13352000001,42465.200176,41958.66684800001
41452.13352000001,42465.200176,41958.66684800001
41452.13352000001,42419.53352,41935.83352
41452.13352000001,42419.53352,41935.83352
41452.13352000001,42419.53352,41935.83352
41452.13352000001,42419.53352,41935.83352
41452.13352000001,42419.53352,41935.83352
41452.13352000001,42419.53352,41935.83352
41452.13352000001,42419.53352,41935.83352
41452.13352000001,42419.53352,41935.83352
41246.97797600001,42419.53352,41833.255748
41246.97797600001,42419.53352,41833.255748
41246.97797600001,42419.53352,41833.255748
41246.97797600001,42419.53352,41833.255748
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42266.911288,41756.944632000006
41246.97797600001,42225.800176,41736.38907600001
41246.97797600001,42059.066832,41653.022404
41246.97797600001,42059.066832,41653.022404
41246.97797600001,42059.066832,41653.022404
41246.97797600001,42059.066832,41653.022404
41246.97797600001,42059.066832,41653.022404
41246.97797600001,42059.066832,41653.022404
41246.97797600001,42059.066832,41653.022404
41246.97797600001,42059.066832,41653.022404
41246.97797600001,42059.066832,41653.022404
41246.97797600001,42059.066832,41653.022404
41246.97797600001,42059.066832,41653.022404
41246.97797600001,42059.066832,41653.022404
41213.0002,42059.066832,41636.033515999996
41213.0002,42059.066832,41636.033515999996
41213.0002,42059.066832,41636.033515999996
41213.0002,42059.066832,41636.033515999996
41213.0002,42059.066832,41636.033515999996
41213.0002,42059.066832,41636.033515999996
41213.0002,42059.066832,41636.033515999996
41213.0002,42059.066832,41636.033515999996
41213.0002,42007.93350400001,41610.466852000005
41213.0002,42007.93350400001,41610.466852000005
41213.0002,42007.93350400001,41610.466852000005
41213.0002,41946.48906400001,41579.744632
41213.0002,41946.48906400001,41579.744632
41213.0002,41946.48906400001,41579.744632
41213.0002,41946.48906400001,41579.744632
41213.0002,41946.48906400001,41579.744632
41213.0002,41946.48906400001,41579.744632
41213.0002,41946.48906400001,41579.744632
41213.0002,41946.48906400001,41579.744632
41213.0002,41865.733528000004,41539.366864
41213.0002,41865.733528000004,41539.366864
41213.0002,41865.733528000004,41539.366864
41213.0002,41865.733528000004,41539.366864
41213.0002,41865.733528000004,41539.366864
41213.0002,41865.733528000004,41539.366864
41213.0002,41865.733528000004,41539.366864
41213.0002,41865.733528000004,41539.366864
41017.066872,41865.733528000004,41441.400200000004
41017.066872,41865.733528000004,41441.400200000004
41017.066872,41865.733528000004,41441.400200000004
41017.066872,41865.733528000004,41441.400200000004
41017.066872,41865.733528000004,41441.400200000004
41017.066872,41865.733528000004,41441.400200000004
41017.066872,41865.733528000004,41441.400200000004
41017.066872,41865.733528000004,41441.400200000004
41000.511320000005,41865.733528000004,41433.122424
41000.511320000005,41865.733528000004,41433.122424
41000.511320000005,41786.422424000004,41393.466872000005
41000.511320000005,41786.422424000004,41393.466872000005
41000.511320000005,41786.422424000004,41393.466872000005
41000.511320000005,41689.97797600001,41345.24464800001
41000.511320000005,41689.97797600001,41345.24464800001
41000.511320000005,41689.97797600001,41345.24464800001
41000.511320000005,41689.97797600001,41345.24464800001
41000.511320000005,41689.97797600001,41345.24464800001
41000.511320000005,41689.97797600001,41345.24464800001
41000.511320000005,41689.97797600001,41345.24464800001
41000.511320000005,41689.97797600001,41345.24464800001
41000.511320000005,41687.733528,41344.122424
41000.511320000005,41687.733528,41344.122424
41000.511320000005,41687.733528,41344.122424
41000.511320000005,41686.8002,41343.65576
41000.511320000005,41686.8002,41343.65576
41000.511320000005,41686.8002,41343.65576
41000.511320000005,41686.8002,41343.65576
41000.511320000005,41686.8002,41343.65576
41000.511320000005,41661.84464,41331.17798000001
41000.511320000005,41661.84464,41331.17798000001
41000.511320000005,41661.84464,41331.17798000001
41000.511320000005,41653.000216,41326.755768
41000.511320000005,41653.000216,41326.755768
41000.511320000005,41653.000216,41326.755768
41000.511320000005,41653.000216,41326.755768
41000.511320000005,41653.000216,41326.755768
41000.511320000005,41653.000216,41326.755768
41000.511320000005,41653.000216,41326.755768
41000.511320000005,41653.000216,41326.755768
41000.511320000005,41653.000216,41326.755768
41000.511320000005,41653.000216,41326.755768
41000.511320000005,41653.000216,41326.755768
41000.511320000005,41653.000216,41326.755768
41000.511320000005,41653.000216,41326.755768
40935.51132800001,41653.000216,41294.255772000004
40935.51132800001,41653.000216,41294.255772000004
40935.51132800001,41653.000216,41294.255772000004
40935.51132800001,41653.000216,41294.255772000004
40935.51132800001,41653.000216,41294.255772000004
40841.73356000001,41653.000216,41247.366888000004
40841.73356000001,41653.000216,41247.366888000004
40841.73356000001,41653.000216,41247.366888000004
40841.73356000001,41653.000216,41247.366888000004
40841.73356000001,41653.000216,41247.366888000004
40841.73356000001,41653.000216,41247.366888000004
40841.73356000001,41653.000216,41247.366888000004
40841.73356000001,41653.000216,41247.366888000004
40841.73356000001,41653.000216,41247.366888000004
40841.73356000001,41653.000216,41247.366888000004
40812.289128000004,41653.000216,41232.644672
40812.289128000004,41653.000216,41232.644672
40812.289128000004,41653.000216,41232.644672
40812.289128000004,41653.000216,41232.644672
40812.289128000004,41653.000216,41232.644672
40812.289128000004,41653.000216,41232.644672
40739.955784000005,41653.000216,41196.478
40739.955784000005,41653.000216,41196.478
40739.955784000005,41653.000216,41196.478
40739.955784000005,41577.555768000006,41158.755776000005
40722.066896000004,41577.555768000006,41149.811332000005
40722.066896000004,41511.377976,41116.722436000004
40722.066896000004,41511.377976,41116.722436000004
40722.066896000004,41511.377976,41116.722436000004
40722.066896000004,41511.377976,41116.722436000004
40722.066896000004,41511.377976,41116.722436000004
40722.066896000004,41511.377976,41116.722436000004
40722.066896000004,41511.377976,41116.722436000004
40722.066896000004,41511.377976,41116.722436000004
40722.066896000004,41511.377976,41116.722436000004
40722.066896000004,41511.377976,41116.722436000004
40722.066896000004,41511.377976,41116.722436000004
40722.066896000004,41511.377976,41116.722436000004
40722.066896000004,41511.377976,41116.722436000004
40722.066896000004,41511.377976,41116.722436000004
40722.066896000004,41281.111304000005,41001.589100000005
40722.066896000004,41281.111304000005,41001.589100000005
40722.066896000004,41281.111304000005,41001.589100000005
40722.066896000004,41281.111304000005,41001.589100000005
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,41088.289088000005,40905.177992000004
40722.066896000004,40963.24464800001,40842.655772000006
40722.066896000004,40963.24464800001,40842.655772000006
40722.066896000004,40963.24464800001,40842.655772000006
40722.066896000004,40963.24464800001,40842.655772000006
40677.86690400001,40963.24464800001,40820.55577600001
40677.86690400001,40963.24464800001,40820.55577600001
40677.86690400001,40963.24464800001,40820.55577600001
40645.355800000005,40963.24464800001,40804.300224000006
40645.355800000005,40896.866872000006,40771.111336
40645.355800000005,40896.866872000006,40771.111336
40645.355800000005,40824.089096,40734.722448
40645.355800000005,40824.089096,40734.722448
40640.089144000005,40824.089096,40732.089120000004
40639.28914400001,40824.089096,40731.68912000001
40639.28914400001,40824.089096,40731.68912000001
40639.28914400001,40824.089096,40731.68912000001
40639.28914400001,40686.33354400001,40662.81134400001
40639.28914400001,40686.33354400001,40662.81134400001
40639.28914400001,40686.33354400001,40662.81134400001
40639.28914400001,40686.33354400001,40662.81134400001
40639.28914400001,40686.33354400001,40662.81134400001
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40686.33354400001,40638.478008000006
40590.62247200001,40627.600208,40609.11134
40590.62247200001,40627.600208,40609.11134
40590.62247200001,40627.600208,40609.11134
40590.62247200001,40627.600208,40609.11134
40552.53357600001,40627.600208,40590.066892
40552.53357600001,40627.600208,40590.066892
40552.53357600001,40627.600208,40590.066892
40552.53357600001,40627.600208,40590.066892
40552.53357600001,40627.600208,40590.066892
40552.53357600001,40627.600208,40590.066892
40552.53357600001,40627.600208,40590.066892
40552.53357600001,40627.600208,40590.066892
40552.53357600001,40425.06685600001,40488.80021600001
40552.53357600001,40425.06685600001,40488.80021600001
40552.53357600001,40425.06685600001,40488.80021600001
40552.53357600001,40425.06685600001,40488.80021600001
40552.53357600001,40425.06685600001,40488.80021600001
40552.53357600001,40425.06685600001,40488.80021600001
40552.53357600001,40425.06685600001,40488.80021600001
40552.53357600001,40425.06685600001,40488.80021600001
40552.53357600001,40425.06685600001,40488.80021600001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40275.48908000001,40414.01132800001
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40552.53357600001,40270.6224,40411.577988000005
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40270.6224,40404.01132400001
40537.400248000005,40265.400175999996,40401.400212
40537.400248000005,40265.400175999996,40401.400212
40505.55579200001,40265.400175999996,40385.477984
40505.55579200001,40265.400175999996,40385.477984
40505.55579200001,40265.400175999996,40385.477984
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40453.55578400001,40265.400175999996,40359.47798
40448.77800800001,40265.400175999996,40357.089092
40448.77800800001,40265.400175999996,40357.089092
40333.178016000005,40265.400175999996,40299.289096
40333.178016000005,40265.400175999996,40299.289096
40333.178016000005,40265.400175999996,40299.289096
40333.178016000005,40265.400175999996,40299.289096
40333.178016000005,40265.400175999996,40299.289096
40333.178016000005,40265.400175999996,40299.289096
40333.178016000005,40221.555712,40277.366864
40333.178016000005,40221.555712,40277.366864
40333.178016000005,40221.555712,40277.366864
40333.178016000005,40221.555712,40277.366864
40333.178016000005,40221.555712,40277.366864
40333.178016000005,39929.555704000006,40131.36686000001
40333.178016000005,39929.555704000006,40131.36686000001
40333.178016000005,39929.555704000006,40131.36686000001
40333.178016000005,39929.555704000006,40131.36686000001
40333.178016000005,39914.555704000006,40123.86686000001
40333.178016000005,39914.555704000006,40123.86686000001
40333.178016000005,39914.555704000006,40123.86686000001
40289.600232000004,39914.555704000006,40102.077968000005
40289.600232000004,39914.555704000006,40102.077968000005
40289.600232000004,39914.555704000006,40102.077968000005
40289.600232000004,39914.555704000006,40102.077968000005
40289.600232000004,39914.555704000006,40102.077968000005
40289.600232000004,39914.555704000006,40102.077968000005
40289.600232000004,39914.555704000006,40102.077968000005
40289.600232000004,39914.555704000006,40102.077968000005
40289.600232000004,39914.555704000006,40102.077968000005
40289.600232000004,39914.555704000006,40102.077968000005
40289.600232000004,39914.555704000006,40102.077968000005
40289.600232000004,39914.555704000006,40102.077968000005
40288.42245600001,39914.555704000006,40101.48908000001
40288.42245600001,39914.555704000006,40101.48908000001
40288.42245600001,39914.555704000006,40101.48908000001
40288.42245600001,39914.555704000006,40101.48908000001
40288.42245600001,39914.555704000006,40101.48908000001
40288.42245600001,39914.555704000006,40101.48908000001
40228.06689600001,39914.555704000006,40071.31130000001
