../results/qa194_exp_rank_mutator002-01.csv,../results/qa194_exp_rank_mutator002-02.csv,avg
4872.86692800001,4932.289168000014,4902.578048000012
4872.86692800001,4932.289168000014,4902.578048000012
4872.86692800001,4932.289168000014,4902.578048000012
4872.86692800001,4932.289168000014,4902.578048000012
4872.86692800001,4924.200272000014,4898.533600000012
4872.86692800001,4924.200272000014,4898.533600000012
4859.28916000001,4924.200272000014,4891.744716000012
4844.3780320000105,4924.200272000014,4884.289152000012
4844.3780320000105,4924.200272000014,4884.289152000012
4844.3780320000105,4924.200272000014,4884.289152000012
4844.3780320000105,4924.200272000014,4884.289152000012
4844.3780320000105,4914.289176000015,4879.333604000012
4828.066936000011,4914.289176000015,4871.178056000013
4828.066936000011,4914.289176000015,4871.178056000013
4828.066936000011,4914.289176000015,4871.178056000013
4828.066936000011,4909.178064000015,4868.622500000013
4825.800264000011,4909.178064000015,4867.489164000013
4825.800264000011,4894.044728000015,4859.922496000014
4825.800264000011,4894.044728000015,4859.922496000014
4825.800264000011,4894.044728000015,4859.922496000014
4825.800264000011,4894.044728000015,4859.922496000014
4825.800264000011,4894.044728000015,4859.922496000014
4792.6002400000125,4889.555840000015,4841.078040000014
4779.511344000012,4889.555840000015,4834.533592000014
4779.511344000012,4889.555840000015,4834.533592000014
4779.511344000012,4876.666944000017,4828.089144000014
4779.511344000012,4864.844712000017,4822.178028000015
4779.511344000012,4864.844712000017,4822.178028000015
4779.511344000012,4864.844712000017,4822.178028000015
4779.511344000012,4864.844712000017,4822.178028000015
4779.511344000012,4860.978048000017,4820.244696000014
4779.511344000012,4860.978048000017,4820.244696000014
4779.511344000012,4860.978048000017,4820.244696000014
4779.511344000012,4835.711384000017,4807.611364000015
4779.511344000012,4835.711384000017,4807.611364000015
4773.222456000014,4835.711384000017,4804.466920000015
4772.711344000014,4835.711384000017,4804.211364000015
4772.711344000014,4835.711384000017,4804.211364000015
4772.711344000014,4835.711384000017,4804.211364000015
4772.711344000014,4834.533600000016,4803.6224720000155
4764.066904000015,4834.533600000016,4799.3002520000155
4764.066904000015,4834.533600000016,4799.3002520000155
4749.133568000016,4834.533600000016,4791.833584000016
4740.1780160000135,4834.533600000016,4787.355808000015
4734.555792000015,4834.533600000016,4784.544696000015
4718.666904000013,4834.533600000016,4776.600252000015
4715.666904000013,4827.489160000015,4771.578032000014
4715.666904000013,4821.955816000015,4768.811360000014
4715.666904000013,4821.955816000015,4768.811360000014
4715.666904000013,4818.800256000016,4767.233580000015
4715.666904000013,4818.800256000016,4767.233580000015
4715.666904000013,4814.266936000016,4764.966920000015
4715.666904000013,4814.266936000016,4764.966920000015
4715.666904000013,4814.266936000016,4764.966920000015
4715.666904000013,4814.266936000016,4764.966920000015
4715.666904000013,4814.266936000016,4764.966920000015
4715.666904000013,4805.089168000018,4760.3780360000155
4715.666904000013,4805.089168000018,4760.3780360000155
4715.666904000013,4805.089168000018,4760.3780360000155
4715.666904000013,4805.089168000018,4760.3780360000155
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4804.6447120000175,4760.155808000016
4715.666904000013,4782.600288000019,4749.133596000016
4715.666904000013,4775.5780640000185,4745.622484000016
4715.666904000013,4775.5780640000185,4745.622484000016
4707.666904000012,4775.5780640000185,4741.622484000016
4707.666904000012,4775.5780640000185,4741.622484000016
4707.666904000012,4773.044736000018,4740.355820000015
4707.666904000012,4773.044736000018,4740.355820000015
4707.666904000012,4773.044736000018,4740.355820000015
4707.666904000012,4773.044736000018,4740.355820000015
4707.666904000012,4773.044736000018,4740.355820000015
4707.666904000012,4773.044736000018,4740.355820000015
4707.666904000012,4773.044736000018,4740.355820000015
4707.666904000012,4773.044736000018,4740.355820000015
4707.666904000012,4773.044736000018,4740.355820000015
4707.666904000012,4773.044736000018,4740.355820000015
4707.666904000012,4773.044736000018,4740.355820000015
4707.666904000012,4773.044736000018,4740.355820000015
4706.6002240000125,4773.044736000018,4739.822480000015
4706.6002240000125,4772.978072000018,4739.789148000015
4706.6002240000125,4772.978072000018,4739.789148000015
4706.6002240000125,4772.978072000018,4739.789148000015
4706.6002240000125,4772.978072000018,4739.789148000015
4706.6002240000125,4772.978072000018,4739.789148000015
4706.6002240000125,4767.911400000017,4737.255812000015
4706.6002240000125,4767.911400000017,4737.255812000015
4706.6002240000125,4762.155832000018,4734.378028000016
4706.6002240000125,4762.155832000018,4734.378028000016
4706.6002240000125,4762.155832000018,4734.378028000016
4706.6002240000125,4760.666944000018,4733.633584000016
4706.6002240000125,4760.666944000018,4733.633584000016
4691.911336000013,4760.666944000018,4726.289140000015
4691.911336000013,4760.666944000018,4726.289140000015
4691.911336000013,4760.666944000018,4726.289140000015
4691.911336000013,4760.666944000018,4726.289140000015
4691.911336000013,4760.666944000018,4726.289140000015
4691.911336000013,4760.666944000018,4726.289140000015
4689.022448000013,4746.555824000017,4717.789136000016
4689.022448000013,4746.555824000017,4717.789136000016
4689.022448000013,4746.555824000017,4717.789136000016
4689.022448000013,4746.555824000017,4717.789136000016
4689.022448000013,4746.555824000017,4717.789136000016
4689.022448000013,4746.555824000017,4717.789136000016
4685.133536000012,4746.555824000017,4715.844680000015
4685.133536000012,4734.266952000017,4709.700244000014
4685.133536000012,4721.800296000018,4703.466916000015
4685.133536000012,4721.800296000018,4703.466916000015
4685.133536000012,4718.844744000017,4701.989140000014
4685.133536000012,4712.844736000017,4698.989136000015
4685.133536000012,4712.844736000017,4698.989136000015
4685.133536000012,4712.844736000017,4698.989136000015
4680.7335280000125,4712.844736000017,4696.789132000014
4680.7335280000125,4712.844736000017,4696.789132000014
4680.7335280000125,4712.844736000017,4696.789132000014
4680.7335280000125,4712.844736000017,4696.789132000014
4680.7335280000125,4712.844736000017,4696.789132000014
4680.7335280000125,4712.844736000017,4696.789132000014
4680.7335280000125,4712.844736000017,4696.789132000014
4680.7335280000125,4712.844736000017,4696.789132000014
4680.7335280000125,4706.622504000017,4693.678016000014
4680.7335280000125,4706.622504000017,4693.678016000014
4680.7335280000125,4706.622504000017,4693.678016000014
4680.7335280000125,4706.622504000017,4693.678016000014
4680.7335280000125,4706.622504000017,4693.678016000014
4680.7335280000125,4706.622504000017,4693.678016000014
4680.7335280000125,4706.622504000017,4693.678016000014
4678.533520000013,4706.622504000017,4692.5780120000145
4678.533520000013,4706.622504000017,4692.5780120000145
4678.533520000013,4706.622504000017,4692.5780120000145
4677.844632000011,4706.622504000017,4692.233568000014
4677.844632000011,4706.622504000017,4692.233568000014
4677.844632000011,4706.622504000017,4692.233568000014
4677.844632000011,4706.622504000017,4692.233568000014
4677.844632000011,4706.622504000017,4692.233568000014
4677.844632000011,4706.622504000017,4692.233568000014
4677.844632000011,4706.622504000017,4692.233568000014
4677.844632000011,4706.622504000017,4692.233568000014
4677.844632000011,4706.622504000017,4692.233568000014
4677.844632000011,4706.622504000017,4692.233568000014
4677.844632000011,4706.622504000017,4692.233568000014
4677.844632000011,4706.622504000017,4692.233568000014
4677.844632000011,4706.622504000017,4692.233568000014
4668.400184000012,4706.622504000017,4687.511344000015
4668.400184000012,4706.622504000017,4687.511344000015
4668.400184000012,4706.622504000017,4687.511344000015
4668.400184000012,4706.622504000017,4687.511344000015
4668.400184000012,4706.622504000017,4687.511344000015
4668.400184000012,4706.622504000017,4687.511344000015
4668.400184000012,4706.622504000017,4687.511344000015
4668.400184000012,4706.622504000017,4687.511344000015
4668.400184000012,4706.622504000017,4687.511344000015
4661.333520000012,4706.622504000017,4683.978012000014
4661.333520000012,4706.622504000017,4683.978012000014
4661.333520000012,4706.622504000017,4683.978012000014
4656.533528000012,4706.622504000017,4681.578016000014
4656.533528000012,4706.622504000017,4681.578016000014
4656.533528000012,4706.622504000017,4681.578016000014
4646.5113040000115,4706.622504000017,4676.566904000014
4646.5113040000115,4706.622504000017,4676.566904000014
4646.5113040000115,4706.622504000017,4676.566904000014
4646.5113040000115,4706.622504000017,4676.566904000014
4646.5113040000115,4706.622504000017,4676.566904000014
4646.5113040000115,4706.622504000017,4676.566904000014
4646.5113040000115,4706.622504000017,4676.566904000014
4646.5113040000115,4689.622512000017,4668.066908000014
4646.5113040000115,4689.622512000017,4668.066908000014
4646.5113040000115,4688.1558480000185,4667.3335760000155
4646.5113040000115,4688.1558480000185,4667.3335760000155
4646.5113040000115,4688.1558480000185,4667.3335760000155
4646.5113040000115,4688.1558480000185,4667.3335760000155
4646.5113040000115,4688.1558480000185,4667.3335760000155
4646.5113040000115,4688.1558480000185,4667.3335760000155
4646.5113040000115,4688.1558480000185,4667.3335760000155
4646.5113040000115,4688.1558480000185,4667.3335760000155
4646.5113040000115,4688.1558480000185,4667.3335760000155
4643.822416000013,4688.1558480000185,4665.989132000015
4643.822416000013,4688.1558480000185,4665.989132000015
4643.822416000013,4688.1558480000185,4665.989132000015
4643.822416000013,4688.1558480000185,4665.989132000015
4642.600200000013,4688.1558480000185,4665.378024000016
4642.600200000013,4688.1558480000185,4665.378024000016
4642.600200000013,4688.1558480000185,4665.378024000016
4642.600200000013,4688.1558480000185,4665.378024000016
4642.600200000013,4688.1558480000185,4665.378024000016
4642.600200000013,4688.1558480000185,4665.378024000016
4642.600200000013,4688.1558480000185,4665.378024000016
4642.600200000013,4688.1558480000185,4665.378024000016
4642.600200000013,4688.1558480000185,4665.378024000016
4642.600200000013,4688.1558480000185,4665.378024000016
4642.600200000013,4685.755856000019,4664.178028000016
4642.600200000013,4685.755856000019,4664.178028000016
4642.600200000013,4685.755856000019,4664.178028000016
4638.866864000011,4685.133632000019,4662.000248000015
4638.866864000011,4685.133632000019,4662.000248000015
4638.866864000011,4685.133632000019,4662.000248000015
4638.866864000011,4685.133632000019,4662.000248000015
4636.466856000011,4685.133632000019,4660.800244000015
4636.466856000011,4685.133632000019,4660.800244000015
4636.466856000011,4685.133632000019,4660.800244000015
4636.466856000011,4685.133632000019,4660.800244000015
4636.466856000011,4685.133632000019,4660.800244000015
4636.466856000011,4684.00031200002,4660.233584000016
4636.466856000011,4684.00031200002,4660.233584000016
4635.933512000011,4679.86697600002,4657.900244000016
4635.933512000011,4679.86697600002,4657.900244000016
4635.933512000011,4679.86697600002,4657.900244000016
4635.933512000011,4677.53366400002,4656.7335880000155
4635.933512000011,4677.53366400002,4656.7335880000155
4635.933512000011,4677.53366400002,4656.7335880000155
4635.933512000011,4677.53366400002,4656.7335880000155
4635.933512000011,4677.53366400002,4656.7335880000155
4634.42239200001,4677.53366400002,4655.978028000015
4634.42239200001,4677.53366400002,4655.978028000015
4634.42239200001,4677.53366400002,4655.978028000015
4634.42239200001,4677.53366400002,4655.978028000015
4634.42239200001,4677.53366400002,4655.978028000015
4634.42239200001,4677.53366400002,4655.978028000015
4634.42239200001,4677.53366400002,4655.978028000015
4634.42239200001,4677.53366400002,4655.978028000015
4634.42239200001,4677.53366400002,4655.978028000015
4634.42239200001,4677.53366400002,4655.978028000015
4634.42239200001,4677.53366400002,4655.978028000015
4619.444624000011,4677.53366400002,4648.489144000016
4615.933528000011,4677.53366400002,4646.7335960000155
4615.933528000011,4677.53366400002,4646.7335960000155
4615.933528000011,4677.53366400002,4646.7335960000155
4615.933528000011,4677.53366400002,4646.7335960000155
4615.933528000011,4677.53366400002,4646.7335960000155
4615.933528000011,4677.53366400002,4646.7335960000155
4615.933528000011,4674.422560000018,4645.178044000015
4615.933528000011,4674.422560000018,4645.178044000015
4615.933528000011,4674.422560000018,4645.178044000015
4615.933528000011,4674.422560000018,4645.178044000015
4615.933528000011,4674.422560000018,4645.178044000015
4615.933528000011,4667.000344000018,4641.466936000015
4615.711320000011,4667.000344000018,4641.355832000015
4615.711320000011,4667.000344000018,4641.355832000015
4615.711320000011,4667.000344000018,4641.355832000015
4615.711320000011,4667.000344000018,4641.355832000015
4615.711320000011,4667.000344000018,4641.355832000015
4615.711320000011,4667.000344000018,4641.355832000015
4615.711320000011,4667.000344000018,4641.355832000015
4615.711320000011,4667.000344000018,4641.355832000015
4615.711320000011,4667.000344000018,4641.355832000015
4615.244648000011,4667.000344000018,4641.1224960000145
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4614.022440000012,4667.000344000018,4640.511392000015
4611.911320000011,4667.000344000018,4639.455832000014
4611.911320000011,4667.000344000018,4639.455832000014
4611.911320000011,4667.000344000018,4639.455832000014
4611.911320000011,4667.000344000018,4639.455832000014
4611.911320000011,4667.000344000018,4639.455832000014
4611.911320000011,4667.000344000018,4639.455832000014
4611.911320000011,4667.000344000018,4639.455832000014
4611.911320000011,4667.000344000018,4639.455832000014
4611.911320000011,4655.667000000018,4633.789160000015
4611.911320000011,4655.667000000018,4633.789160000015
4599.600208000011,4655.667000000018,4627.633604000014
4599.600208000011,4655.667000000018,4627.633604000014
4599.600208000011,4655.667000000018,4627.633604000014
4599.600208000011,4655.667000000018,4627.633604000014
4599.600208000011,4655.667000000018,4627.633604000014
4599.600208000011,4655.667000000018,4627.633604000014
4599.600208000011,4655.667000000018,4627.633604000014
4599.600208000011,4655.667000000018,4627.633604000014
4599.600208000011,4655.667000000018,4627.633604000014
4599.600208000011,4655.667000000018,4627.633604000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4645.622560000017,4622.611384000014
4599.600208000011,4641.266992000017,4620.433600000014
4599.600208000011,4641.266992000017,4620.433600000014
4599.600208000011,4641.266992000017,4620.433600000014
4599.600208000011,4641.266992000017,4620.433600000014
4599.600208000011,4641.266992000017,4620.433600000014
4599.600208000011,4641.266992000017,4620.433600000014
4590.88908000001,4641.266992000017,4616.0780360000135
4590.88908000001,4641.266992000017,4616.0780360000135
4590.88908000001,4641.266992000017,4616.0780360000135
4590.8446240000085,4641.266992000017,4616.055808000013
4590.8446240000085,4641.266992000017,4616.055808000013
4590.8446240000085,4641.266992000017,4616.055808000013
4590.8446240000085,4641.266992000017,4616.055808000013
4590.8446240000085,4641.266992000017,4616.055808000013
4585.422408000009,4641.266992000017,4613.344700000013
4585.422408000009,4641.266992000017,4613.344700000013
4585.422408000009,4641.266992000017,4613.344700000013
4585.422408000009,4641.266992000017,4613.344700000013
4585.422408000009,4641.266992000017,4613.344700000013
4585.422408000009,4641.266992000017,4613.344700000013
4585.422408000009,4637.378104000017,4611.4002560000135
4585.422408000009,4637.378104000017,4611.4002560000135
4585.422408000009,4637.378104000017,4611.4002560000135
4580.355736000009,4637.378104000017,4608.866920000013
4580.355736000009,4637.378104000017,4608.866920000013
4580.355736000009,4637.378104000017,4608.866920000013
4580.355736000009,4637.378104000017,4608.866920000013
4580.355736000009,4637.378104000017,4608.866920000013
4580.355736000009,4637.378104000017,4608.866920000013
4580.355736000009,4637.378104000017,4608.866920000013
4580.355736000009,4637.378104000017,4608.866920000013
4580.355736000009,4637.378104000017,4608.866920000013
4580.355736000009,4637.378104000017,4608.866920000013
4580.355736000009,4637.378104000017,4608.866920000013
4577.200184000008,4637.378104000017,4607.289144000013
4577.200184000008,4637.378104000017,4607.289144000013
4577.200184000008,4620.578088000017,4598.8891360000125
4577.200184000008,4615.866984000017,4596.5335840000125
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4571.244632000009,4615.866984000017,4593.555808000013
4561.266848000008,4615.866984000017,4588.5669160000125
4561.266848000008,4615.866984000017,4588.5669160000125
4561.266848000008,4596.889192000016,4579.078020000012
4561.266848000008,4596.889192000016,4579.078020000012
4561.266848000008,4596.889192000016,4579.078020000012
4561.266848000008,4596.889192000016,4579.078020000012
4561.266848000008,4596.889192000016,4579.078020000012
4561.266848000008,4596.889192000016,4579.078020000012
4561.1335120000085,4596.889192000016,4579.011352000012
4561.1335120000085,4592.0669520000165,4576.6002320000125
4561.1335120000085,4592.0669520000165,4576.6002320000125
4561.1335120000085,4592.0669520000165,4576.6002320000125
4561.1335120000085,4592.0669520000165,4576.6002320000125
4561.1335120000085,4592.0669520000165,4576.6002320000125
4561.1335120000085,4592.0669520000165,4576.6002320000125
4561.1335120000085,4592.0669520000165,4576.6002320000125
4561.1335120000085,4592.0669520000165,4576.6002320000125
4551.666840000009,4557.022512000015,4554.3446760000115
4551.666840000009,4557.022512000015,4554.3446760000115
4551.666840000009,4557.022512000015,4554.3446760000115
4551.666840000009,4557.022512000015,4554.3446760000115
4551.666840000009,4557.022512000015,4554.3446760000115
4551.666840000009,4557.022512000015,4554.3446760000115
4551.666840000009,4557.022512000015,4554.3446760000115
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4549.200168000009,4557.022512000015,4553.111340000012
4543.200168000009,4557.022512000015,4550.111340000012
4543.200168000009,4557.022512000015,4550.111340000012
4543.200168000009,4557.022512000015,4550.111340000012
4543.200168000009,4557.022512000015,4550.111340000012
4543.200168000009,4557.022512000015,4550.111340000012
4543.200168000009,4557.022512000015,4550.111340000012
4543.200168000009,4557.022512000015,4550.111340000012
4543.200168000009,4557.022512000015,4550.111340000012
4543.200168000009,4557.022512000015,4550.111340000012
4543.200168000009,4557.022512000015,4550.111340000012
4543.200168000009,4557.022512000015,4550.111340000012
4532.57795200001,4557.022512000015,4544.800232000012
4532.57795200001,4557.022512000015,4544.800232000012
4532.57795200001,4557.022512000015,4544.800232000012
4531.622400000011,4557.022512000015,4544.322456000013
4531.622400000011,4546.289168000014,4538.9557840000125
4531.622400000011,4546.289168000014,4538.9557840000125
4531.622400000011,4546.289168000014,4538.9557840000125
4531.622400000011,4546.289168000014,4538.9557840000125
4531.622400000011,4546.289168000014,4538.9557840000125
4531.622400000011,4546.289168000014,4538.9557840000125
4529.777952000011,4546.289168000014,4538.033560000013
4529.777952000011,4546.289168000014,4538.033560000013
4529.777952000011,4546.289168000014,4538.033560000013
4529.777952000011,4538.978032000014,4534.3779920000125
4529.777952000011,4538.978032000014,4534.3779920000125
4529.777952000011,4538.978032000014,4534.3779920000125
4529.777952000011,4538.978032000014,4534.3779920000125
4529.777952000011,4538.978032000014,4534.3779920000125
4529.777952000011,4538.978032000014,4534.3779920000125
4529.777952000011,4538.978032000014,4534.3779920000125
4529.777952000011,4538.978032000014,4534.3779920000125
4529.777952000011,4538.978032000014,4534.3779920000125
4529.777952000011,4538.978032000014,4534.3779920000125
4529.777952000011,4538.978032000014,4534.3779920000125
4529.777952000011,4538.978032000014,4534.3779920000125
4529.777952000011,4538.978032000014,4534.3779920000125
4525.71126400001,4538.978032000014,4532.344648000011
4525.71126400001,4538.978032000014,4532.344648000011
4525.71126400001,4538.978032000014,4532.344648000011
4525.71126400001,4538.978032000014,4532.344648000011
4525.71126400001,4538.978032000014,4532.344648000011
4525.71126400001,4538.978032000014,4532.344648000011
4518.62238400001,4538.978032000014,4528.8002080000115
4518.62238400001,4538.978032000014,4528.8002080000115
4518.62238400001,4538.978032000014,4528.8002080000115
4518.62238400001,4538.978032000014,4528.8002080000115
4518.62238400001,4538.978032000014,4528.8002080000115
4518.62238400001,4538.978032000014,4528.8002080000115
4518.62238400001,4538.978032000014,4528.8002080000115
4518.62238400001,4538.978032000014,4528.8002080000115
4518.62238400001,4538.978032000014,4528.8002080000115
4518.62238400001,4538.978032000014,4528.8002080000115
4518.62238400001,4538.978032000014,4528.8002080000115
4518.62238400001,4538.978032000014,4528.8002080000115
4518.62238400001,4538.978032000014,4528.8002080000115
4518.62238400001,4538.978032000014,4528.8002080000115
