../results/wi29_exp_rank_swap1-01.csv,../results/wi29_exp_rank_swap1-02.csv,avg
42886.666808,43209.64462400001,43048.15571600001
42886.666808,43188.111280000005,43037.389044
42886.666808,43188.111280000005,43037.389044
42886.666808,43188.111280000005,43037.389044
42886.666808,43113.86684,43000.266824000006
42886.666808,43113.86684,43000.266824000006
42886.666808,43079.133504000005,42982.900156
42886.666808,43079.133504000005,42982.900156
42886.666808,43079.133504000005,42982.900156
42886.666808,42935.555712,42911.111260000005
42886.666808,42872.66683200001,42879.666820000006
42886.666808,42872.66683200001,42879.666820000006
42862.48901600001,42867.889056,42865.189036
42791.044576,42684.04460800001,42737.544592000006
42750.000144000005,42684.04460800001,42717.02237600001
42595.266808,42684.04460800001,42639.655708000006
42595.266808,42684.04460800001,42639.655708000006
42595.266808,42684.04460800001,42639.655708000006
42595.266808,42684.04460800001,42639.655708000006
42568.577904000005,42684.04460800001,42626.31125600001
42568.577904000005,42684.04460800001,42626.31125600001
42527.35568,42684.04460800001,42605.700144
42478.489032000005,42653.444624,42565.966828000004
42369.311248000005,42653.444624,42511.377936000004
42369.311248000005,42653.444624,42511.377936000004
42286.644576000006,42457.37795200002,42372.011264000015
42286.644576000006,42457.37795200002,42372.011264000015
42286.644576000006,42457.37795200002,42372.011264000015
42286.644576000006,42457.37795200002,42372.011264000015
42286.644576000006,42457.37795200002,42372.011264000015
42281.422360000004,42457.37795200002,42369.40015600001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42244.08902400001,42457.37795200002,42350.73348800001
42239.33348,42457.37795200002,42348.355716000005
42239.33348,42457.37795200002,42348.355716000005
42239.33348,42457.37795200002,42348.355716000005
42074.000136,42457.37795200002,42265.68904400001
42061.844576,42457.37795200002,42259.61126400001
42061.844576,42457.37795200002,42259.61126400001
42061.844576,42457.37795200002,42259.61126400001
42061.844576,42392.86683200001,42227.355704
42061.844576,42392.86683200001,42227.355704
42061.844576,42392.86683200001,42227.355704
41968.73344,42392.86683200001,42180.800136000005
41968.73344,42392.86683200001,42180.800136000005
41963.400112,42392.86683200001,42178.133472
41963.400112,42392.86683200001,42178.133472
41946.26678400001,42392.86683200001,42169.566808
41946.26678400001,42392.86683200001,42169.566808
41946.26678400001,42392.86683200001,42169.566808
41946.26678400001,42392.86683200001,42169.566808
41946.26678400001,42392.86683200001,42169.566808
41946.26678400001,42392.86683200001,42169.566808
41946.26678400001,42392.86683200001,42169.566808
41946.26678400001,42392.86683200001,42169.566808
41946.26678400001,42392.86683200001,42169.566808
41946.26678400001,42343.0224,42144.644592000004
41946.26678400001,42343.0224,42144.644592000004
41946.26678400001,42343.0224,42144.644592000004
41946.26678400001,42141.689064000006,42043.977924000006
41946.26678400001,42141.689064000006,42043.977924000006
41946.26678400001,42141.689064000006,42043.977924000006
41946.26678400001,42141.689064000006,42043.977924000006
41934.46676800001,42141.689064000006,42038.07791600001
41913.288984000006,42141.689064000006,42027.48902400001
41913.288984000006,42141.689064000006,42027.48902400001
41913.288984000006,42141.689064000006,42027.48902400001
41913.288984000006,42054.400184000006,41983.844584000006
41875.31121600001,42054.400184000006,41964.85570000001
41875.31121600001,42054.400184000006,41964.85570000001
41875.31121600001,42054.400184000006,41964.85570000001
41875.31121600001,41937.40020800001,41906.355712000004
41875.31121600001,41937.40020800001,41906.355712000004
41781.20011200001,41937.40020800001,41859.30016000001
41781.20011200001,41937.40020800001,41859.30016000001
41781.20011200001,41937.40020800001,41859.30016000001
41781.20011200001,41937.40020800001,41859.30016000001
41781.20011200001,41937.40020800001,41859.30016000001
41781.20011200001,41937.40020800001,41859.30016000001
41781.20011200001,41937.40020800001,41859.30016000001
41781.20011200001,41937.40020800001,41859.30016000001
41781.20011200001,41937.40020800001,41859.30016000001
41781.20011200001,41937.40020800001,41859.30016000001
41781.20011200001,41937.40020800001,41859.30016000001
41781.20011200001,41937.40020800001,41859.30016000001
41781.20011200001,41937.40020800001,41859.30016000001
41781.20011200001,41937.40020800001,41859.30016000001
41781.20011200001,41937.40020800001,41859.30016000001
41781.20011200001,41627.333552000004,41704.26683200001
41781.20011200001,41500.80020800001,41641.00016000001
41781.20011200001,41483.46688000001,41632.33349600001
41781.20011200001,41402.689096,41591.944604000004
41781.20011200001,41401.200208,41591.20016000001
41781.20011200001,41333.377976,41557.289044000005
41781.20011200001,41333.377976,41557.289044000005
41779.37790400001,41333.377976,41556.377940000006
41779.37790400001,41333.377976,41556.377940000006
41779.37790400001,41333.377976,41556.377940000006
41779.37790400001,41333.377976,41556.377940000006
41779.37790400001,41333.377976,41556.377940000006
41779.37790400001,41333.377976,41556.377940000006
41779.37790400001,41333.377976,41556.377940000006
41779.37790400001,41333.377976,41556.377940000006
41779.37790400001,41306.53351200001,41542.95570800001
41779.37790400001,41306.53351200001,41542.95570800001
41779.37790400001,41306.53351200001,41542.95570800001
41779.37790400001,41306.53351200001,41542.95570800001
41779.37790400001,41306.53351200001,41542.95570800001
41779.37790400001,41306.53351200001,41542.95570800001
41779.37790400001,41306.53351200001,41542.95570800001
41779.37790400001,41306.53351200001,41542.95570800001
41779.37790400001,41306.53351200001,41542.95570800001
41779.37790400001,41306.53351200001,41542.95570800001
41779.37790400001,41306.53351200001,41542.95570800001
41779.37790400001,41306.53351200001,41542.95570800001
41779.37790400001,41306.53351200001,41542.95570800001
41779.37790400001,41296.55572800001,41537.96681600001
41779.37790400001,41296.55572800001,41537.96681600001
41779.37790400001,41296.55572800001,41537.96681600001
41739.28900800001,41296.55572800001,41517.92236800001
41739.28900800001,41296.55572800001,41517.92236800001
41739.28900800001,41296.55572800001,41517.92236800001
41636.73344000001,41296.55572800001,41466.64458400001
41636.73344000001,41296.55572800001,41466.64458400001
41591.73344000001,41296.55572800001,41444.14458400001
41591.73344000001,41296.55572800001,41444.14458400001
41591.73344000001,41296.55572800001,41444.14458400001
41591.73344000001,41296.55572800001,41444.14458400001
41591.73344000001,41296.55572800001,41444.14458400001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,41021.400176,41296.07791600001
41570.75565600001,40945.17796000001,41257.96680800001
41570.75565600001,40945.17796000001,41257.96680800001
41570.75565600001,40945.17796000001,41257.96680800001
41570.75565600001,40945.17796000001,41257.96680800001
41570.75565600001,40945.17796000001,41257.96680800001
41570.75565600001,40945.17796000001,41257.96680800001
41570.75565600001,40945.17796000001,41257.96680800001
41570.75565600001,40945.17796000001,41257.96680800001
41570.75565600001,40945.17796000001,41257.96680800001
41570.75565600001,40945.17796000001,41257.96680800001
41570.75565600001,40945.17796000001,41257.96680800001
41570.75565600001,40945.17796000001,41257.96680800001
41570.75565600001,40945.17796000001,41257.96680800001
41570.75565600001,40945.17796000001,41257.96680800001
41570.75565600001,40945.17796000001,41257.96680800001
41471.68898400001,40945.17796000001,41208.433472000004
41471.68898400001,40945.17796000001,41208.433472000004
41471.68898400001,40945.17796000001,41208.433472000004
41471.68898400001,40945.17796000001,41208.433472000004
41471.68898400001,40945.17796000001,41208.433472000004
41471.68898400001,40945.17796000001,41208.433472000004
41471.68898400001,40945.17796000001,41208.433472000004
41471.68898400001,40945.17796000001,41208.433472000004
41471.68898400001,40945.17796000001,41208.433472000004
41343.28896800001,40945.17796000001,41144.233464000004
41343.28896800001,40945.17796000001,41144.233464000004
41307.22229600001,40945.17796000001,41126.20012800001
41307.22229600001,40945.17796000001,41126.20012800001
41307.22229600001,40945.17796000001,41126.20012800001
41307.22229600001,40945.17796000001,41126.20012800001
41307.22229600001,40945.17796000001,41126.20012800001
41307.22229600001,40884.02241600001,41095.62235600001
41307.22229600001,40884.02241600001,41095.62235600001
41307.22229600001,40884.02241600001,41095.62235600001
41307.22229600001,40884.02241600001,41095.62235600001
41222.088968000004,40884.02241600001,41053.05569200001
41222.088968000004,40884.02241600001,41053.05569200001
41222.088968000004,40884.02241600001,41053.05569200001
41222.088968000004,40843.222400000006,41032.655684000005
41222.088968000004,40843.222400000006,41032.655684000005
41222.088968000004,40843.222400000006,41032.655684000005
41157.088968000004,40843.222400000006,41000.155684000005
41157.088968000004,40689.51128800001,40923.300128
41157.088968000004,40689.51128800001,40923.300128
41157.088968000004,40582.06684000001,40869.577904000005
41157.088968000004,40582.06684000001,40869.577904000005
41049.355632,40582.06684000001,40815.711236
40867.88896800001,40582.06684000001,40724.97790400001
40832.911192,40582.06684000001,40707.48901600001
40591.911192,40582.06684000001,40586.98901600001
40591.911192,40582.06684000001,40586.98901600001
40591.911192,40582.06684000001,40586.98901600001
40591.911192,40582.06684000001,40586.98901600001
40591.911192,40582.06684000001,40586.98901600001
40591.911192,40582.06684000001,40586.98901600001
40448.488976,40582.06684000001,40515.277908000004
40448.488976,40582.06684000001,40515.277908000004
40448.488976,40582.06684000001,40515.277908000004
40448.488976,40582.06684000001,40515.277908000004
40436.40010400001,40582.06684000001,40509.23347200001
40436.40010400001,40502.95572800001,40469.67791600001
40436.40010400001,40502.95572800001,40469.67791600001
40436.40010400001,40502.95572800001,40469.67791600001
40436.40010400001,40502.95572800001,40469.67791600001
40436.40010400001,40502.95572800001,40469.67791600001
40436.40010400001,40502.95572800001,40469.67791600001
40436.40010400001,40502.95572800001,40469.67791600001
40436.40010400001,40502.95572800001,40469.67791600001
40364.489,40502.95572800001,40433.722364
40364.489,40502.95572800001,40433.722364
40364.489,40502.95572800001,40433.722364
40364.489,40502.95572800001,40433.722364
40364.489,40502.95572800001,40433.722364
40364.489,40502.95572800001,40433.722364
40364.489,40502.95572800001,40433.722364
40364.489,40502.95572800001,40433.722364
40364.489,40502.95572800001,40433.722364
40364.489,40502.95572800001,40433.722364
40364.489,40502.95572800001,40433.722364
40364.489,40502.95572800001,40433.722364
40364.489,40502.95572800001,40433.722364
40364.489,40485.04461600001,40424.766808
40364.489,40419.666832,40392.077916
40364.489,40419.666832,40392.077916
40364.489,40338.33349600001,40351.411248000004
40364.489,40338.33349600001,40351.411248000004
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40364.489,40337.00016,40350.74458
40319.77788,40335.600152000006,40327.689016000004
40319.77788,40335.600152000006,40327.689016000004
40319.77788,40335.600152000006,40327.689016000004
40319.77788,40321.733488000005,40320.755684
40319.77788,40321.733488000005,40320.755684
40319.77788,40321.733488000005,40320.755684
40319.77788,40289.91128000001,40304.844580000004
40319.77788,40289.91128000001,40304.844580000004
40319.77788,40289.91128000001,40304.844580000004
40319.77788,40289.91128000001,40304.844580000004
40319.77788,40289.91128000001,40304.844580000004
40319.77788,40289.91128000001,40304.844580000004
40319.77788,40289.91128000001,40304.844580000004
40319.77788,40289.91128000001,40304.844580000004
40319.77788,40289.91128000001,40304.844580000004
40235.800104,40289.91128000001,40262.855692000005
40212.977888,40289.91128000001,40251.444584000004
40182.044552,40289.91128000001,40235.977916
40182.044552,40289.91128000001,40235.977916
40182.044552,40289.91128000001,40235.977916
40158.377888,40289.91128000001,40224.14458400001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40139.244552000004,40289.91128000001,40214.57791600001
40015.822344,40289.91128000001,40152.86681200001
40015.822344,40289.91128000001,40152.86681200001
40015.822344,40289.91128000001,40152.86681200001
40015.822344,40289.91128000001,40152.86681200001
40015.822344,40289.91128000001,40152.86681200001
40015.822344,40281.91128000001,40148.86681200001
40015.822344,40227.022392000006,40121.422368
40015.822344,40227.022392000006,40121.422368
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39944.244584,40016.42239200001,39980.333488000004
39941.53346400001,40016.42239200001,39978.97792800001
39941.53346400001,40016.42239200001,39978.97792800001
39941.53346400001,40016.42239200001,39978.97792800001
39941.53346400001,40016.42239200001,39978.97792800001
39941.53346400001,40016.42239200001,39978.97792800001
39941.53346400001,40016.42239200001,39978.97792800001
39941.53346400001,40016.42239200001,39978.97792800001
39941.53346400001,40016.42239200001,39978.97792800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39999.97795200001,39970.75570800001
39941.53346400001,39959.80016800001,39950.66681600001
39941.53346400001,39959.80016800001,39950.66681600001
39941.53346400001,39959.80016800001,39950.66681600001
39941.53346400001,39959.80016800001,39950.66681600001
39941.53346400001,39959.80016800001,39950.66681600001
39941.53346400001,39959.80016800001,39950.66681600001
39941.53346400001,39931.377952,39936.45570800001
39941.53346400001,39931.377952,39936.45570800001
39941.53346400001,39931.377952,39936.45570800001
39941.53346400001,39878.266832,39909.900148
39941.53346400001,39878.266832,39909.900148
39941.53346400001,39878.266832,39909.900148
39941.53346400001,39878.266832,39909.900148
39941.53346400001,39878.266832,39909.900148
39941.53346400001,39878.266832,39909.900148
39941.53346400001,39878.266832,39909.900148
39941.53346400001,39878.266832,39909.900148
39941.53346400001,39873.466816,39907.500140000004
39941.53346400001,39855.422376,39898.477920000005
39941.53346400001,39855.422376,39898.477920000005
39941.53346400001,39855.422376,39898.477920000005
39941.53346400001,39855.422376,39898.477920000005
39941.53346400001,39855.422376,39898.477920000005
39941.53346400001,39855.422376,39898.477920000005
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39899.91124,39855.422376,39877.666808
39897.111224,39855.422376,39876.2668
39897.111224,39855.422376,39876.2668
39897.111224,39855.422376,39876.2668
39897.111224,39855.422376,39876.2668
39897.111224,39855.422376,39876.2668
39897.111224,39855.422376,39876.2668
39897.111224,39855.422376,39876.2668
39897.111224,39855.422376,39876.2668
39897.111224,39855.422376,39876.2668
39821.733448,39855.422376,39838.577912
39821.733448,39855.422376,39838.577912
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39855.422376,39818.133468
39780.844560000005,39837.46682400001,39809.15569200001
39780.844560000005,39837.46682400001,39809.15569200001
39780.844560000005,39837.46682400001,39809.15569200001
39780.844560000005,39837.46682400001,39809.15569200001
39780.844560000005,39837.46682400001,39809.15569200001
39780.844560000005,39837.46682400001,39809.15569200001
39780.844560000005,39837.46682400001,39809.15569200001
39780.844560000005,39837.46682400001,39809.15569200001
39780.844560000005,39837.46682400001,39809.15569200001
39780.844560000005,39837.46682400001,39809.15569200001
39780.844560000005,39837.46682400001,39809.15569200001
39780.844560000005,39837.46682400001,39809.15569200001
