../results/wi29_exp_rank_mutator000-01.csv,../results/wi29_exp_rank_mutator000-02.csv,avg
44229.28904,44077.000232000006,44153.144636000005
44222.44458400001,44077.000232000006,44149.72240800001
44190.977904,44077.000232000006,44133.989068
44190.977904,44025.08911200001,44108.03350800001
44190.977904,44025.08911200001,44108.03350800001
44190.977904,44025.08911200001,44108.03350800001
44190.977904,44025.08911200001,44108.03350800001
44190.977904,43809.089095999996,44000.0335
44190.977904,43809.089095999996,44000.0335
44149.889008000006,43809.089095999996,43979.489052000004
44149.889008000006,43809.089095999996,43979.489052000004
44067.377888,43809.089095999996,43938.233492
44067.377888,43809.089095999996,43938.233492
44067.377888,43809.089095999996,43938.233492
44067.377888,43809.089095999996,43938.233492
44067.377888,43778.844656,43923.111272
44067.377888,43778.844656,43923.111272
44067.377888,43585.889112,43826.633499999996
44015.53344000001,43585.889112,43800.711276
44015.53344000001,43585.889112,43800.711276
44015.53344000001,43585.889112,43800.711276
44015.53344000001,43585.889112,43800.711276
44015.53344000001,43539.222431999995,43777.377936000004
44015.53344000001,43539.222431999995,43777.377936000004
44015.53344000001,43440.400208,43727.966824
44015.53344000001,42849.200208,43432.366824000004
44015.53344000001,42702.333536,43358.933488
43975.22232000001,42702.333536,43338.777928
43963.111200000014,42702.333536,43332.722368
43963.111200000014,42702.333536,43332.722368
43963.111200000014,42702.333536,43332.722368
43963.111200000014,42634.31131999999,43298.711260000004
43957.600096,42634.31131999999,43295.955707999994
43919.088984,42634.31131999999,43276.700152
43817.04455200001,42460.977984,43139.011268
43817.04455200001,42443.755752,43130.400152
43784.88899200001,42443.755752,43114.322372
43784.88899200001,42443.755752,43114.322372
43370.000104000006,42443.755752,42906.877928
43370.000104000006,42443.755752,42906.877928
43370.000104000006,42443.755752,42906.877928
43370.000104000006,42440.022416,42905.01126
43370.000104000006,42440.022416,42905.01126
43370.000104000006,42371.555744000005,42870.77792400001
43370.000104000006,42371.555744000005,42870.77792400001
43216.955656000006,42371.555744000005,42794.25570000001
43216.955656000006,42371.555744000005,42794.25570000001
43216.955656000006,42371.555744000005,42794.25570000001
43216.955656000006,42371.555744000005,42794.25570000001
43216.955656000006,42371.555744000005,42794.25570000001
43216.955656000006,42371.555744000005,42794.25570000001
43216.955656000006,42371.555744000005,42794.25570000001
43216.955656000006,42371.555744000005,42794.25570000001
43216.955656000006,42371.555744000005,42794.25570000001
43216.955656000006,42371.555744000005,42794.25570000001
43216.955656000006,42371.555744000005,42794.25570000001
43215.66676000001,42371.555744000005,42793.611252
43126.13343200001,42371.555744000005,42748.84458800001
43126.13343200001,42371.555744000005,42748.84458800001
43126.13343200001,42371.555744000005,42748.84458800001
43126.13343200001,42371.555744000005,42748.84458800001
43126.13343200001,42371.555744000005,42748.84458800001
43126.13343200001,42371.555744000005,42748.84458800001
43126.13343200001,42371.555744000005,42748.84458800001
43126.13343200001,42371.555744000005,42748.84458800001
43107.222312000005,42371.555744000005,42739.389028000005
42956.82231200001,42371.555744000005,42664.18902800001
42956.82231200001,42371.555744000005,42664.18902800001
42956.82231200001,42371.555744000005,42664.18902800001
42956.82231200001,42371.555744000005,42664.18902800001
42956.82231200001,42371.555744000005,42664.18902800001
42911.955640000015,42371.555744000005,42641.755692000006
42911.955640000015,42371.555744000005,42641.755692000006
42894.06676000001,42371.555744000005,42632.81125200001
42689.97787200001,42371.555744000005,42530.76680800001
42689.97787200001,42371.555744000005,42530.76680800001
42689.97787200001,42371.555744000005,42530.76680800001
42689.97787200001,42371.555744000005,42530.76680800001
42689.97787200001,42371.555744000005,42530.76680800001
42689.97787200001,42371.555744000005,42530.76680800001
42689.97787200001,42371.555744000005,42530.76680800001
42689.97787200001,42371.555744000005,42530.76680800001
42689.97787200001,42371.555744000005,42530.76680800001
42689.97787200001,42371.555744000005,42530.76680800001
42689.97787200001,42371.555744000005,42530.76680800001
42689.97787200001,42371.555744000005,42530.76680800001
42689.97787200001,42371.555744000005,42530.76680800001
42689.97787200001,42245.422408,42467.70014
42689.97787200001,42214.355736,42452.16680400001
42689.97787200001,42205.933536,42447.95570400001
42689.97787200001,42205.933536,42447.95570400001
42689.97787200001,42205.933536,42447.95570400001
42689.97787200001,42205.933536,42447.95570400001
42689.97787200001,42205.933536,42447.95570400001
42689.97787200001,42205.933536,42447.95570400001
42689.97787200001,42205.933536,42447.95570400001
42689.97787200001,42205.933536,42447.95570400001
42689.97787200001,42205.933536,42447.95570400001
42689.97787200001,42205.933536,42447.95570400001
42689.97787200001,42205.933536,42447.95570400001
42689.97787200001,42205.933536,42447.95570400001
42689.97787200001,42205.933536,42447.95570400001
42689.97787200001,42205.933536,42447.95570400001
42689.97787200001,42205.933536,42447.95570400001
42674.488992000006,42205.933536,42440.211264
42620.422344000006,42205.933536,42413.17794
42620.422344000006,42205.933536,42413.17794
42533.75567200001,42205.933536,42369.844604
42472.489,42172.666856,42322.577928
42472.489,42172.666856,42322.577928
42472.489,42172.666856,42322.577928
42307.244552000004,42172.666856,42239.95570400001
42254.422335999996,42086.666864,42170.544599999994
42254.422335999996,42086.666864,42170.544599999994
42224.22232000001,42086.666864,42155.444592
42222.422328,42086.666864,42154.544596
42222.422328,42086.666864,42154.544596
41821.022320000004,42086.666864,41953.844592
41821.022320000004,42086.666864,41953.844592
41821.022320000004,42086.666864,41953.844592
41821.022320000004,42086.666864,41953.844592
41727.711224,42086.666864,41907.189044
41682.377888,42086.666864,41884.522376
41682.377888,42086.666864,41884.522376
41682.377888,42086.666864,41884.522376
41682.377888,42086.666864,41884.522376
41682.377888,42065.644656000004,41874.011272
41682.377888,42065.644656000004,41874.011272
41682.377888,42065.644656000004,41874.011272
41682.377888,42010.155768,41846.266828
41682.377888,41974.066872,41828.22238000001
41682.377888,41974.066872,41828.22238000001
41682.377888,41974.066872,41828.22238000001
41682.377888,41930.55577600001,41806.466832000006
41682.377888,41930.55577600001,41806.466832000006
41682.377888,41930.55577600001,41806.466832000006
41682.377888,41930.55577600001,41806.466832000006
41682.377888,41930.55577600001,41806.466832000006
41682.377888,41930.55577600001,41806.466832000006
41682.377888,41930.55577600001,41806.466832000006
41682.377888,41930.55577600001,41806.466832000006
41554.93344,41930.55577600001,41742.74460800001
41554.93344,41930.55577600001,41742.74460800001
41554.93344,41930.55577600001,41742.74460800001
41554.93344,41930.55577600001,41742.74460800001
41554.93344,41930.55577600001,41742.74460800001
41554.93344,41930.55577600001,41742.74460800001
41554.93344,41930.55577600001,41742.74460800001
41554.93344,41930.55577600001,41742.74460800001
41433.644568,41896.95576800001,41665.300168
41245.644568,41896.95576800001,41571.300168
41234.977904,41854.733544,41544.855724
41234.977904,41854.733544,41544.855724
41234.977904,41854.733544,41544.855724
41234.977904,41854.733544,41544.855724
41234.977904,41854.733544,41544.855724
41203.60012,41854.733544,41529.166832
41203.60012,41854.733544,41529.166832
41203.60012,41854.733544,41529.166832
41203.60012,41854.733544,41529.166832
41203.60012,41854.733544,41529.166832
41203.60012,41854.733544,41529.166832
41203.60012,41854.733544,41529.166832
41203.60012,41854.733544,41529.166832
41203.60012,41854.733544,41529.166832
41203.60012,41854.733544,41529.166832
41138.844568,41854.733544,41496.789056
41138.844568,41854.733544,41496.789056
41138.844568,41854.733544,41496.789056
41127.377896000005,41854.733544,41491.055720000004
41127.377896000005,41854.733544,41491.055720000004
41083.466768,41854.733544,41469.100156
41050.13344,41797.733544,41423.933492
41050.13344,41788.400216,41419.266828
41050.13344,41788.400216,41419.266828
41050.13344,41752.40020800001,41401.266824000006
41050.13344,41752.40020800001,41401.266824000006
41050.13344,41752.40020800001,41401.266824000006
41050.13344,41752.40020800001,41401.266824000006
41050.13344,41752.40020800001,41401.266824000006
41050.13344,41752.40020800001,41401.266824000006
41050.13344,41752.40020800001,41401.266824000006
41050.13344,41752.40020800001,41401.266824000006
41050.13344,41752.40020800001,41401.266824000006
41050.13344,41752.40020800001,41401.266824000006
41050.13344,41752.40020800001,41401.266824000006
41050.13344,41752.40020800001,41401.266824000006
41050.13344,41752.40020800001,41401.266824000006
40996.46677600001,41752.40020800001,41374.43349200001
40996.46677600001,41636.577992,41316.522384
40996.46677600001,41636.577992,41316.522384
40996.46677600001,41636.577992,41316.522384
40996.46677600001,41636.577992,41316.522384
40996.46677600001,41423.489104,41209.977940000004
40996.46677600001,41372.82244,41184.644608
40996.46677600001,41372.82244,41184.644608
40996.46677600001,41372.82244,41184.644608
40996.46677600001,41372.82244,41184.644608
40996.46677600001,41372.82244,41184.644608
40996.46677600001,41372.82244,41184.644608
40996.46677600001,41372.82244,41184.644608
40996.46677600001,41372.82244,41184.644608
40996.46677600001,41372.82244,41184.644608
40996.46677600001,41372.82244,41184.644608
40996.46677600001,41372.82244,41184.644608
40996.46677600001,41372.82244,41184.644608
40996.46677600001,41372.82244,41184.644608
40996.46677600001,41372.82244,41184.644608
40996.46677600001,41372.82244,41184.644608
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40987.13344,41372.82244,41179.97794
40920.311224000005,41372.82244,41146.566832000004
40920.311224000005,41372.82244,41146.566832000004
40920.311224000005,41372.82244,41146.566832000004
40920.311224000005,41372.82244,41146.566832000004
40920.311224000005,41372.82244,41146.566832000004
40920.311224000005,41372.82244,41146.566832000004
40920.311224000005,41372.82244,41146.566832000004
40920.311224000005,41372.82244,41146.566832000004
40920.311224000005,41372.82244,41146.566832000004
40920.311224000005,41372.82244,41146.566832000004
40920.311224000005,41372.82244,41146.566832000004
40920.311224000005,41372.82244,41146.566832000004
40917.111240000006,41372.82244,41144.96684000001
40786.31124,41338.13355200001,41062.222396000005
40765.977920000005,41338.13355200001,41052.05573600001
40765.977920000005,41338.13355200001,41052.05573600001
40765.977920000005,41338.13355200001,41052.05573600001
40765.977920000005,41338.13355200001,41052.05573600001
40765.977920000005,41338.13355200001,41052.05573600001
40765.977920000005,41338.13355200001,41052.05573600001
40765.977920000005,41338.13355200001,41052.05573600001
40633.711264000005,41338.13355200001,40985.922408000006
40633.711264000005,41338.13355200001,40985.922408000006
40633.711264000005,41338.13355200001,40985.922408000006
40633.711264000005,41338.13355200001,40985.922408000006
40633.711264000005,41338.13355200001,40985.922408000006
40633.711264000005,41269.266872,40951.489068
40633.711264000005,41269.266872,40951.489068
40633.711264000005,41269.266872,40951.489068
40633.711264000005,41269.266872,40951.489068
40633.711264000005,41269.266872,40951.489068
40633.711264000005,41269.266872,40951.489068
40633.711264000005,41269.266872,40951.489068
40519.733488000005,41269.266872,40894.50018
40519.733488000005,41269.266872,40894.50018
40519.733488000005,41150.955752,40835.34462
40519.733488000005,41150.955752,40835.34462
40500.733496,41150.955752,40825.844624000005
40500.733496,41150.955752,40825.844624000005
40500.733496,41150.955752,40825.844624000005
40500.733496,41150.955752,40825.844624000005
40500.733496,41150.955752,40825.844624000005
40500.733496,41150.955752,40825.844624000005
40500.733496,41150.955752,40825.844624000005
40279.244624,41150.955752,40715.100188
40279.244624,41150.955752,40715.100188
40279.244624,41150.955752,40715.100188
40279.244624,41150.955752,40715.100188
40279.244624,41150.955752,40715.100188
40279.244624,41150.955752,40715.100188
40279.244624,41150.955752,40715.100188
40228.866848000005,41150.955752,40689.91130000001
40228.866848000005,41150.955752,40689.91130000001
40228.866848000005,41150.955752,40689.91130000001
40228.866848000005,41150.955752,40689.91130000001
40228.866848000005,41150.955752,40689.91130000001
40228.866848000005,41150.955752,40689.91130000001
40228.866848000005,41150.955752,40689.91130000001
40228.866848000005,41150.955752,40689.91130000001
40228.866848000005,41150.955752,40689.91130000001
40228.866848000005,41150.955752,40689.91130000001
40228.866848000005,41150.955752,40689.91130000001
40228.866848000005,41150.955752,40689.91130000001
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40228.866848000005,41077.133528000006,40653.000188000005
40219.44464,41077.133528000006,40648.289084000004
40219.44464,41077.133528000006,40648.289084000004
40219.44464,41077.133528000006,40648.289084000004
40208.13353600001,41077.133528000006,40642.63353200001
40208.13353600001,41077.133528000006,40642.63353200001
40180.13353600001,41077.133528000006,40628.63353200001
40180.13353600001,41077.133528000006,40628.63353200001
40180.13353600001,41077.133528000006,40628.63353200001
40180.13353600001,41023.84463200001,40601.98908400001
40180.13353600001,41023.84463200001,40601.98908400001
40180.13353600001,40997.86685600001,40589.00019600001
40180.13353600001,40905.711312,40542.922424000004
40180.13353600001,40753.711304000004,40466.92242
40169.844648,40753.711304000004,40461.777976
40163.177976,40753.711304000004,40458.44464
40163.177976,40753.711304000004,40458.44464
40163.177976,40753.711304000004,40458.44464
40163.177976,40753.711304000004,40458.44464
40163.177976,40753.711304000004,40458.44464
40163.177976,40753.711304000004,40458.44464
40163.177976,40753.711304000004,40458.44464
40163.177976,40753.711304000004,40458.44464
40163.177976,40753.711304000004,40458.44464
40163.177976,40753.711304000004,40458.44464
40163.177976,40753.711304000004,40458.44464
40163.177976,40753.711304000004,40458.44464
40163.177976,40753.711304000004,40458.44464
40163.177976,40740.17796000001,40451.677968
40163.177976,40740.17796000001,40451.677968
40163.177976,40740.17796000001,40451.677968
40163.177976,40740.17796000001,40451.677968
40163.177976,40740.17796000001,40451.677968
40163.177976,40663.933496000005,40413.555736
40163.177976,40663.933496000005,40413.555736
40163.177976,40663.933496000005,40413.555736
40163.177976,40655.111280000005,40409.144628
40163.177976,40655.111280000005,40409.144628
40163.177976,40609.689064000006,40386.433520000006
40163.177976,40609.689064000006,40386.433520000006
40163.177976,40501.689064000006,40332.433520000006
40163.177976,40501.689064000006,40332.433520000006
40163.177976,40501.689064000006,40332.433520000006
40163.177976,40501.689064000006,40332.433520000006
40163.177976,40501.689064000006,40332.433520000006
40163.177976,40501.689064000006,40332.433520000006
40163.177976,40501.689064000006,40332.433520000006
40163.177976,40501.689064000006,40332.433520000006
40163.177976,40501.689064000006,40332.433520000006
40098.044656000005,40501.689064000006,40299.86686000001
40098.044656000005,40501.689064000006,40299.86686000001
40098.044656000005,40501.689064000006,40299.86686000001
40098.044656000005,40501.689064000006,40299.86686000001
40039.689096,40501.689064000006,40270.689080000004
40039.689096,40501.689064000006,40270.689080000004
40024.511320000005,40501.689064000006,40263.100192000005
40024.511320000005,40501.689064000006,40263.100192000005
40024.511320000005,40501.689064000006,40263.100192000005
40024.511320000005,40501.689064000006,40263.100192000005
40024.511320000005,40501.689064000006,40263.100192000005
39954.889096,40501.689064000006,40228.28908
39954.889096,40483.289064000004,40219.089080000005
39954.889096,40483.289064000004,40219.089080000005
39954.889096,40483.289064000004,40219.089080000005
39954.889096,40483.289064000004,40219.089080000005
39954.889096,40423.044624,40188.96686
39954.889096,40423.044624,40188.96686
39954.889096,40423.044624,40188.96686
39954.889096,40423.044624,40188.96686
39954.889096,40423.044624,40188.96686
39954.889096,40423.044624,40188.96686
39954.889096,40423.044624,40188.96686
39954.889096,40423.044624,40188.96686
39954.889096,40423.044624,40188.96686
39954.889096,40423.044624,40188.96686
39954.889096,40423.044624,40188.96686
39954.889096,40423.044624,40188.96686
39954.889096,40423.044624,40188.96686
39954.889096,40374.46684,40164.677968
39954.889096,40374.46684,40164.677968
39954.889096,40374.46684,40164.677968
39954.889096,40374.46684,40164.677968
39954.889096,40374.46684,40164.677968
39954.889096,40374.46684,40164.677968
39954.889096,40374.46684,40164.677968
39954.889096,40374.46684,40164.677968
39954.889096,40374.46684,40164.677968
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39954.889096,40347.66684800001,40151.277972
39930.489088,40199.533520000005,40065.011304
39930.489088,40199.533520000005,40065.011304
39930.489088,40199.533520000005,40065.011304
39930.489088,40199.533520000005,40065.011304
39930.489088,40199.533520000005,40065.011304
39930.489088,40199.533520000005,40065.011304
39930.489088,40199.533520000005,40065.011304
39930.489088,40199.533520000005,40065.011304
39930.489088,40199.533520000005,40065.011304
39930.489088,40199.533520000005,40065.011304
39930.489088,40199.533520000005,40065.011304
39930.489088,40199.533520000005,40065.011304
39930.489088,40199.533520000005,40065.011304
39930.489088,40199.533520000005,40065.011304
39930.489088,40199.533520000005,40065.011304
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40199.06684800001,40064.77796800001
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39930.489088,40126.17796000001,40028.333524
39895.777968,40126.17796000001,40010.977964000005
39895.777968,40126.17796000001,40010.977964000005
39895.777968,40104.88906400001,40000.333516000006
39895.777968,40104.88906400001,40000.333516000006
39895.777968,40104.88906400001,40000.333516000006
39895.777968,40015.733512000006,39955.75574000001
39895.777968,40015.733512000006,39955.75574000001
39895.777968,40015.733512000006,39955.75574000001
39895.777968,40015.733512000006,39955.75574000001
39895.777968,40015.733512000006,39955.75574000001
39895.777968,39998.777944,39947.277956000005
39858.35572,39998.777944,39928.566832
39858.35572,39998.777944,39928.566832
39858.35572,39998.777944,39928.566832
39858.35572,39998.777944,39928.566832
39858.35572,39998.777944,39928.566832
39858.35572,39998.777944,39928.566832
39858.35572,39998.777944,39928.566832
39793.089056000004,39998.777944,39895.9335
39793.089056000004,39998.777944,39895.9335
39793.089056000004,39998.777944,39895.9335
39793.089056000004,39998.777944,39895.9335
39793.089056000004,39998.777944,39895.9335
39793.089056000004,39998.777944,39895.9335
39793.089056000004,39998.777944,39895.9335
39742.355727999995,39998.777944,39870.566836
39742.355727999995,39998.777944,39870.566836
39742.355727999995,39998.777944,39870.566836
39742.355727999995,39998.777944,39870.566836
39742.355727999995,39998.777944,39870.566836
39741.711296,39998.777944,39870.24462
39741.711296,39998.777944,39870.24462
39541.711296,39998.777944,39770.24462
39541.711296,39998.777944,39770.24462
39541.711296,39998.777944,39770.24462
39541.711296,39998.777944,39770.24462
39541.711296,39998.777944,39770.24462
39541.711296,39998.777944,39770.24462
39541.711296,39998.777944,39770.24462
39541.711296,39998.777944,39770.24462
39541.711296,39998.777944,39770.24462
39541.711296,39998.777944,39770.24462
39541.711296,39998.777944,39770.24462
39541.555736,39998.777944,39770.166840000005
39541.555736,39998.777944,39770.166840000005
39541.555736,39998.777944,39770.166840000005
39541.555736,39998.777944,39770.166840000005
39541.555736,39998.777944,39770.166840000005
39541.555736,39998.777944,39770.166840000005
39541.555736,39998.777944,39770.166840000005
39541.555736,39998.777944,39770.166840000005
39541.555736,39939.466832000006,39740.51128400001
