../results/qa194_reverse-4-01.csv,../results/qa194_reverse-4-02.csv,avg
4936.91136000001,5116.133640000011,5026.52250000001
4925.97804000001,5095.44476000001,5010.71140000001
4925.97804000001,5095.44476000001,5010.71140000001
4925.97804000001,5095.44476000001,5010.71140000001
4925.97804000001,5095.44476000001,5010.71140000001
4922.155832000011,5094.77808800001,5008.466960000011
4922.155832000011,5080.26696800001,5001.211400000011
4922.155832000011,5080.26696800001,5001.211400000011
4922.155832000011,5064.3780720000095,4993.266952000011
4922.155832000011,5059.444736000011,4990.800284000012
4922.155832000011,5052.311408000011,4987.233620000012
4922.155832000011,5027.822504000012,4974.989168000011
4922.155832000011,5015.3780480000105,4968.76694000001
4922.155832000011,5013.22248800001,4967.689160000011
4922.155832000011,5009.111376000013,4965.6336040000115
4922.155832000011,4999.511384000013,4960.833608000012
4921.533624000011,4984.689168000013,4953.111396000011
4916.911384000011,4970.311392000012,4943.611388000012
4916.911384000011,4954.955824000012,4935.933604000012
4905.644696000011,4932.8224880000125,4919.233592000011
4898.8891520000125,4932.8224880000125,4915.8558200000125
4884.800272000012,4932.8224880000125,4908.811380000012
4884.800272000012,4932.8224880000125,4908.811380000012
4873.600280000013,4932.8224880000125,4903.211384000013
4873.600280000013,4932.8224880000125,4903.211384000013
4873.600280000013,4932.8224880000125,4903.211384000013
4873.600280000013,4922.844728000012,4898.222504000012
4866.155832000014,4917.778056000012,4891.9669440000125
4857.222496000014,4917.778056000012,4887.500276000013
4857.222496000014,4915.9558320000115,4886.589164000013
4857.222496000014,4914.378048000011,4885.800272000013
4857.222496000014,4910.000280000011,4883.611388000012
4857.222496000014,4910.000280000011,4883.611388000012
4857.222496000014,4910.000280000011,4883.611388000012
4857.222496000014,4902.800288000011,4880.011392000013
4857.222496000014,4902.800288000011,4880.011392000013
4857.222496000014,4902.800288000011,4880.011392000013
4857.222496000014,4888.9558320000115,4873.089164000013
4857.222496000014,4888.9558320000115,4873.089164000013
4857.222496000014,4888.9558320000115,4873.089164000013
4854.400272000014,4888.9558320000115,4871.678052000013
4854.355832000015,4888.9558320000115,4871.655832000013
4854.355832000015,4888.9558320000115,4871.655832000013
4854.355832000015,4865.555832000012,4859.955832000013
4854.355832000015,4852.000272000011,4853.178052000013
4854.355832000015,4852.000272000011,4853.178052000013
4854.355832000015,4852.000272000011,4853.178052000013
4854.355832000015,4852.000272000011,4853.178052000013
4848.111392000014,4852.000272000011,4850.055832000013
4837.555832000014,4852.000272000011,4844.778052000012
4837.555832000014,4852.000272000011,4844.778052000012
4837.555832000014,4852.000272000011,4844.778052000012
4837.555832000014,4846.978048000011,4842.266940000012
4837.555832000014,4846.978048000011,4842.266940000012
4837.555832000014,4834.866936000011,4836.211384000013
4837.555832000014,4833.400280000012,4835.478056000013
4837.555832000014,4817.911408000012,4827.733620000013
4837.555832000014,4817.911408000012,4827.733620000013
4837.555832000014,4817.911408000012,4827.733620000013
4834.600304000014,4812.333632000013,4823.466968000013
4830.044744000014,4812.333632000013,4821.189188000013
4830.044744000014,4802.844744000013,4816.444744000013
4820.133632000015,4802.844744000013,4811.489188000014
4820.133632000015,4796.089184000013,4808.111408000013
4820.133632000015,4796.089184000013,4808.111408000013
4820.133632000015,4796.089184000013,4808.111408000013
4820.133632000015,4796.089184000013,4808.111408000013
4820.133632000015,4796.089184000013,4808.111408000013
4797.755848000014,4796.089184000013,4796.922516000013
4797.244736000015,4796.089184000013,4796.666960000014
4787.2002960000145,4796.089184000013,4791.644740000014
4787.2002960000145,4796.089184000013,4791.644740000014
4787.2002960000145,4796.089184000013,4791.644740000014
4787.2002960000145,4796.089184000013,4791.644740000014
4787.2002960000145,4780.311416000014,4783.755856000014
4787.2002960000145,4780.311416000014,4783.755856000014
4787.2002960000145,4770.778080000015,4778.989188000014
4787.2002960000145,4770.778080000015,4778.989188000014
4787.2002960000145,4770.778080000015,4778.989188000014
4787.2002960000145,4769.022528000013,4778.111412000014
4784.866952000015,4764.666968000013,4774.766960000014
4784.866952000015,4764.666968000013,4774.766960000014
4784.866952000015,4744.400304000013,4764.633628000014
4780.222504000014,4744.400304000013,4762.311404000014
4780.222504000014,4744.400304000013,4762.311404000014
4780.222504000014,4744.400304000013,4762.311404000014
4780.222504000014,4741.711408000013,4760.966956000013
4780.222504000014,4741.711408000013,4760.966956000013
4780.222504000014,4740.844744000013,4760.533624000013
4780.222504000014,4740.844744000013,4760.533624000013
4780.222504000014,4740.844744000013,4760.533624000013
4780.222504000014,4740.844744000013,4760.533624000013
4780.222504000014,4740.844744000013,4760.533624000013
4780.222504000014,4740.844744000013,4760.533624000013
4780.222504000014,4740.844744000013,4760.533624000013
4780.222504000014,4740.844744000013,4760.533624000013
4779.333600000014,4740.844744000013,4760.089172000013
4779.333600000014,4740.844744000013,4760.089172000013
4771.578048000014,4740.844744000013,4756.211396000013
4771.578048000014,4740.844744000013,4756.211396000013
4771.578048000014,4740.844744000013,4756.211396000013
4769.422488000015,4740.844744000013,4755.133616000014
4769.422488000015,4740.844744000013,4755.133616000014
4769.422488000015,4740.844744000013,4755.133616000014
4769.422488000015,4740.844744000013,4755.133616000014
4769.422488000015,4740.844744000013,4755.133616000014
4749.4669280000135,4740.844744000013,4745.155836000013
4738.733600000014,4740.844744000013,4739.789172000013
4738.733600000014,4740.844744000013,4739.789172000013
4738.733600000014,4740.844744000013,4739.789172000013
4738.733600000014,4740.844744000013,4739.789172000013
4738.733600000014,4740.844744000013,4739.789172000013
4738.733600000014,4735.489184000013,4737.111392000013
4736.222496000014,4735.489184000013,4735.855840000013
4736.222496000014,4735.489184000013,4735.855840000013
4736.222496000014,4735.489184000013,4735.855840000013
4733.666936000013,4727.044744000013,4730.355840000013
4733.666936000013,4727.044744000013,4730.355840000013
4733.666936000013,4727.044744000013,4730.355840000013
4733.666936000013,4727.044744000013,4730.355840000013
4733.666936000013,4727.044744000013,4730.355840000013
4733.666936000013,4727.044744000013,4730.355840000013
4733.666936000013,4727.044744000013,4730.355840000013
4733.666936000013,4727.044744000013,4730.355840000013
4721.378032000013,4727.044744000013,4724.211388000013
4721.378032000013,4722.311408000012,4721.844720000013
4721.378032000013,4722.311408000012,4721.844720000013
4721.378032000013,4722.311408000012,4721.844720000013
4721.378032000013,4722.311408000012,4721.844720000013
4721.378032000013,4722.311408000012,4721.844720000013
4721.178048000013,4722.311408000012,4721.744728000012
4721.178048000013,4722.311408000012,4721.744728000012
4721.178048000013,4722.311408000012,4721.744728000012
4721.178048000013,4722.311408000012,4721.744728000012
4721.178048000013,4722.311408000012,4721.744728000012
4721.178048000013,4722.311408000012,4721.744728000012
4707.600264000013,4722.311408000012,4714.955836000013
4707.600264000013,4722.311408000012,4714.955836000013
4707.600264000013,4722.311408000012,4714.955836000013
4707.600264000013,4722.311408000012,4714.955836000013
4707.600264000013,4719.333608000012,4713.4669360000125
4707.600264000013,4719.333608000012,4713.4669360000125
4707.600264000013,4719.333608000012,4713.4669360000125
4707.600264000013,4719.333608000012,4713.4669360000125
4707.600264000013,4719.333608000012,4713.4669360000125
4707.600264000013,4719.333608000012,4713.4669360000125
4693.711360000013,4719.155832000012,4706.433596000013
4693.711360000013,4690.089160000012,4691.900260000013
4693.711360000013,4690.089160000012,4691.900260000013
4693.711360000013,4690.089160000012,4691.900260000013
4693.711360000013,4690.089160000012,4691.900260000013
4693.711360000013,4690.089160000012,4691.900260000013
4693.711360000013,4690.089160000012,4691.900260000013
4693.711360000013,4690.089160000012,4691.900260000013
4693.711360000013,4690.089160000012,4691.900260000013
4693.711360000013,4690.089160000012,4691.900260000013
4693.711360000013,4690.089160000012,4691.900260000013
4693.711360000013,4690.089160000012,4691.900260000013
4693.711360000013,4690.089160000012,4691.900260000013
4693.711360000013,4690.089160000012,4691.900260000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4692.778040000013,4690.089160000012,4691.433600000013
4686.689144000013,4690.089160000012,4688.3891520000125
4686.689144000013,4690.089160000012,4688.3891520000125
4686.689144000013,4690.089160000012,4688.3891520000125
4686.689144000013,4690.089160000012,4688.3891520000125
4686.689144000013,4690.089160000012,4688.3891520000125
4686.689144000013,4690.089160000012,4688.3891520000125
4682.222480000013,4690.089160000012,4686.155820000013
4682.222480000013,4690.089160000012,4686.155820000013
4682.222480000013,4690.089160000012,4686.155820000013
4682.222480000013,4690.089160000012,4686.155820000013
4682.222480000013,4690.089160000012,4686.155820000013
4682.222480000013,4676.644704000013,4679.433592000013
4682.222480000013,4676.644704000013,4679.433592000013
4682.222480000013,4676.644704000013,4679.433592000013
4682.222480000013,4676.644704000013,4679.433592000013
4679.355816000013,4676.644704000013,4678.000260000013
4679.355816000013,4676.644704000013,4678.000260000013
4679.355816000013,4676.644704000013,4678.000260000013
4679.355816000013,4676.644704000013,4678.000260000013
4679.355816000013,4662.844704000012,4671.100260000012
4679.355816000013,4653.289152000013,4666.322484000013
4679.355816000013,4653.289152000013,4666.322484000013
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4677.644704000012,4652.578040000013,4665.111372000012
4675.800256000013,4645.044696000014,4660.422476000013
4675.800256000013,4645.044696000014,4660.422476000013
4675.800256000013,4645.044696000014,4660.422476000013
4675.800256000013,4645.044696000014,4660.422476000013
4675.800256000013,4645.044696000014,4660.422476000013
4668.711368000014,4645.044696000014,4656.878032000013
4648.311368000013,4645.044696000014,4646.678032000013
4648.311368000013,4645.044696000014,4646.678032000013
4648.311368000013,4645.044696000014,4646.678032000013
4648.311368000013,4645.044696000014,4646.678032000013
4648.311368000013,4643.400240000014,4645.855804000013
4648.311368000013,4643.400240000014,4645.855804000013
4648.311368000013,4643.400240000014,4645.855804000013
4648.311368000013,4643.400240000014,4645.855804000013
4648.311368000013,4627.422448000013,4637.866908000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4648.311368000013,4621.489120000014,4634.900244000013
4642.911384000014,4608.489112000013,4625.700248000014
4642.911384000014,4608.489112000013,4625.700248000014
4642.911384000014,4608.489112000013,4625.700248000014
4642.911384000014,4608.489112000013,4625.700248000014
4642.911384000014,4608.489112000013,4625.700248000014
4642.911384000014,4608.489112000013,4625.700248000014
4642.911384000014,4608.489112000013,4625.700248000014
4642.911384000014,4608.489112000013,4625.700248000014
4642.911384000014,4608.489112000013,4625.700248000014
4642.911384000014,4608.489112000013,4625.700248000014
4640.822496000013,4608.489112000013,4624.655804000013
4640.822496000013,4608.489112000013,4624.655804000013
4640.822496000013,4591.555776000014,4616.189136000014
4640.822496000013,4591.555776000014,4616.189136000014
4640.822496000013,4591.555776000014,4616.189136000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4591.555776000014,4613.311356000014
4635.066936000014,4581.622440000014,4608.344688000014
4635.066936000014,4581.622440000014,4608.344688000014
4635.066936000014,4581.622440000014,4608.344688000014
4635.066936000014,4581.622440000014,4608.344688000014
4635.066936000014,4581.622440000014,4608.344688000014
4635.066936000014,4581.622440000014,4608.344688000014
4635.066936000014,4581.622440000014,4608.344688000014
4635.066936000014,4581.622440000014,4608.344688000014
4635.066936000014,4581.622440000014,4608.344688000014
4635.066936000014,4581.622440000014,4608.344688000014
4635.066936000014,4581.622440000014,4608.344688000014
4635.066936000014,4581.622440000014,4608.344688000014
4635.066936000014,4581.622440000014,4608.344688000014
4635.066936000014,4581.622440000014,4608.344688000014
4632.800296000013,4581.622440000014,4607.211368000013
4632.800296000013,4581.622440000014,4607.211368000013
4632.800296000013,4581.622440000014,4607.211368000013
4632.800296000013,4581.622440000014,4607.211368000013
4632.800296000013,4581.622440000014,4607.211368000013
4632.800296000013,4576.466896000014,4604.633596000013
4632.800296000013,4567.000224000014,4599.900260000013
4632.800296000013,4567.000224000014,4599.900260000013
4632.800296000013,4567.000224000014,4599.900260000013
4632.800296000013,4562.089104000012,4597.444700000013
4632.800296000013,4562.089104000012,4597.444700000013
4632.800296000013,4562.089104000012,4597.444700000013
4632.800296000013,4562.089104000012,4597.444700000013
4632.800296000013,4562.089104000012,4597.444700000013
4632.800296000013,4562.089104000012,4597.444700000013
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4632.800296000013,4561.822432000012,4597.311364000012
4629.444728000014,4556.533544000012,4592.989136000013
4629.444728000014,4556.533544000012,4592.989136000013
4629.444728000014,4556.533544000012,4592.989136000013
4629.444728000014,4556.533544000012,4592.989136000013
4623.733616000015,4556.533544000012,4590.133580000013
4623.733616000015,4556.533544000012,4590.133580000013
4623.733616000015,4556.533544000012,4590.133580000013
4621.978040000015,4556.533544000012,4589.255792000014
4621.978040000015,4556.533544000012,4589.255792000014
4621.978040000015,4556.533544000012,4589.255792000014
4621.978040000015,4556.533544000012,4589.255792000014
4621.978040000015,4554.3113280000125,4588.1446840000135
4621.978040000015,4554.3113280000125,4588.1446840000135
4621.978040000015,4554.3113280000125,4588.1446840000135
4621.978040000015,4554.3113280000125,4588.1446840000135
4621.978040000015,4554.3113280000125,4588.1446840000135
4621.978040000015,4554.3113280000125,4588.1446840000135
4621.978040000015,4554.3113280000125,4588.1446840000135
4621.978040000015,4554.3113280000125,4588.1446840000135
4621.978040000015,4554.3113280000125,4588.1446840000135
4621.978040000015,4533.555768000012,4577.766904000014
4621.978040000015,4533.555768000012,4577.766904000014
4621.978040000015,4533.555768000012,4577.766904000014
4621.978040000015,4533.555768000012,4577.766904000014
4621.978040000015,4533.555768000012,4577.766904000014
4621.978040000015,4533.555768000012,4577.766904000014
4621.978040000015,4520.333544000012,4571.155792000014
4621.978040000015,4520.333544000012,4571.155792000014
4621.978040000015,4520.333544000012,4571.155792000014
4621.978040000015,4520.333544000012,4571.155792000014
4621.978040000015,4520.333544000012,4571.155792000014
4621.978040000015,4520.333544000012,4571.155792000014
4621.978040000015,4520.333544000012,4571.155792000014
4621.978040000015,4514.200208000012,4568.089124000014
4621.978040000015,4514.200208000012,4568.089124000014
4621.978040000015,4514.200208000012,4568.089124000014
4621.978040000015,4514.200208000012,4568.089124000014
4621.978040000015,4514.200208000012,4568.089124000014
4621.978040000015,4514.200208000012,4568.089124000014
4621.978040000015,4510.711320000012,4566.344680000014
4621.978040000015,4510.711320000012,4566.344680000014
4619.844712000014,4510.711320000012,4565.278016000013
4619.844712000014,4510.711320000012,4565.278016000013
4619.844712000014,4510.711320000012,4565.278016000013
4619.844712000014,4510.711320000012,4565.278016000013
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4510.711320000012,4563.333572000012
4615.955824000013,4507.577984000012,4561.766904000013
4615.955824000013,4507.577984000012,4561.766904000013
4615.955824000013,4500.1557600000115,4558.055792000012
4615.955824000013,4500.1557600000115,4558.055792000012
4615.955824000013,4500.1557600000115,4558.055792000012
4615.955824000013,4500.1557600000115,4558.055792000012
4612.511384000013,4500.1557600000115,4556.333572000012
4612.511384000013,4500.1557600000115,4556.333572000012
4612.511384000013,4500.1557600000115,4556.333572000012
4612.511384000013,4497.933544000011,4555.222464000012
4612.511384000013,4497.933544000011,4555.222464000012
4612.511384000013,4497.933544000011,4555.222464000012
4612.511384000013,4497.933544000011,4555.222464000012
4612.511384000013,4497.933544000011,4555.222464000012
4612.511384000013,4497.933544000011,4555.222464000012
4612.511384000013,4497.933544000011,4555.222464000012
4612.511384000013,4497.933544000011,4555.222464000012
4612.511384000013,4497.933544000011,4555.222464000012
4612.511384000013,4491.666888000011,4552.089136000011
4612.511384000013,4491.666888000011,4552.089136000011
4612.511384000013,4491.666888000011,4552.089136000011
4612.511384000013,4491.666888000011,4552.089136000011
4612.511384000013,4491.666888000011,4552.089136000011
4612.511384000013,4489.60020000001,4551.055792000012
4608.200288000013,4489.60020000001,4548.900244000011
4608.200288000013,4489.60020000001,4548.900244000011
4608.200288000013,4489.60020000001,4548.900244000011
4600.289176000013,4489.60020000001,4544.944688000011
4600.289176000013,4489.60020000001,4544.944688000011
4600.289176000013,4489.60020000001,4544.944688000011
4600.289176000013,4489.60020000001,4544.944688000011
4600.289176000013,4489.60020000001,4544.944688000011
4590.066944000013,4489.60020000001,4539.833572000011
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4588.378056000013,4489.60020000001,4538.989128000012
4579.378080000014,4489.60020000001,4534.489140000012
4576.111416000013,4489.60020000001,4532.855808000011
4576.111416000013,4489.60020000001,4532.855808000011
4576.111416000013,4489.60020000001,4532.855808000011
4568.200304000014,4489.60020000001,4528.900252000012
4568.200304000014,4489.60020000001,4528.900252000012
