../results/qa194_mutator-000-01.csv,../results/qa194_mutator-000-02.csv,avg
4736.844680000013,4805.955776000012,4771.400228000012
4736.844680000013,4801.222448000012,4769.033564000012
4736.844680000013,4801.222448000012,4769.033564000012
4736.844680000013,4801.222448000012,4769.033564000012
4736.844680000013,4797.511336000013,4767.1780080000135
4736.844680000013,4785.9557680000125,4761.400224000013
4736.844680000013,4784.044656000013,4760.444668000013
4736.844680000013,4783.266880000013,4760.055780000013
4736.844680000013,4773.822432000013,4755.333556000012
4736.844680000013,4773.822432000013,4755.333556000012
4736.844680000013,4773.822432000013,4755.333556000012
4736.844680000013,4773.822432000013,4755.333556000012
4736.844680000013,4769.355768000013,4753.1002240000125
4736.355784000011,4769.355768000013,4752.855776000012
4736.355784000011,4769.355768000013,4752.855776000012
4736.355784000011,4769.355768000013,4752.855776000012
4736.355784000011,4753.577984000014,4744.966884000012
4736.355784000011,4753.577984000014,4744.966884000012
4736.355784000011,4753.577984000014,4744.966884000012
4736.355784000011,4753.577984000014,4744.966884000012
4736.355784000011,4753.577984000014,4744.966884000012
4736.355784000011,4753.377984000013,4744.866884000012
4736.355784000011,4753.377984000013,4744.866884000012
4736.355784000011,4753.377984000013,4744.866884000012
4736.355784000011,4753.377984000013,4744.866884000012
4736.355784000011,4753.377984000013,4744.866884000012
4736.355784000011,4748.977984000013,4742.666884000012
4736.355784000011,4748.977984000013,4742.666884000012
4736.355784000011,4744.911320000013,4740.633552000012
4736.355784000011,4743.355768000012,4739.855776000011
4736.355784000011,4743.355768000012,4739.855776000011
4736.355784000011,4743.355768000012,4739.855776000011
4736.355784000011,4743.355768000012,4739.855776000011
4736.355784000011,4743.355768000012,4739.855776000011
4736.355784000011,4743.355768000012,4739.855776000011
4723.600216000012,4743.355768000012,4733.477992000012
4713.400216000012,4743.355768000012,4728.3779920000125
4713.400216000012,4743.355768000012,4728.3779920000125
4713.400216000012,4743.355768000012,4728.3779920000125
4711.4446640000115,4743.355768000012,4727.400216000012
4711.4446640000115,4743.355768000012,4727.400216000012
4711.4446640000115,4743.355768000012,4727.400216000012
4711.4446640000115,4743.355768000012,4727.400216000012
4711.4446640000115,4743.355768000012,4727.400216000012
4711.4446640000115,4743.355768000012,4727.400216000012
4711.4446640000115,4743.355768000012,4727.400216000012
4711.4446640000115,4743.355768000012,4727.400216000012
4701.00022400001,4743.355768000012,4722.177996000011
4701.00022400001,4743.355768000012,4722.177996000011
4701.00022400001,4743.355768000012,4722.177996000011
4701.00022400001,4743.355768000012,4722.177996000011
4701.00022400001,4742.355768000012,4721.677996000011
4701.00022400001,4742.355768000012,4721.677996000011
4701.00022400001,4742.355768000012,4721.677996000011
4701.00022400001,4742.355768000012,4721.677996000011
4701.00022400001,4742.355768000012,4721.677996000011
4701.00022400001,4740.911320000013,4720.955772000012
4701.00022400001,4740.911320000013,4720.955772000012
4701.00022400001,4740.911320000013,4720.955772000012
4701.00022400001,4740.911320000013,4720.955772000012
4701.00022400001,4732.689096000013,4716.844660000012
4701.00022400001,4732.689096000013,4716.844660000012
4701.00022400001,4732.689096000013,4716.844660000012
4701.00022400001,4732.689096000013,4716.844660000012
4701.00022400001,4702.889080000011,4701.944652000011
4701.00022400001,4681.13352000001,4691.06687200001
4699.333544000009,4681.13352000001,4690.233532000009
4699.333544000009,4681.13352000001,4690.233532000009
4699.333544000009,4673.46685600001,4686.400200000009
4699.333544000009,4673.46685600001,4686.400200000009
4699.333544000009,4673.46685600001,4686.400200000009
4699.333544000009,4673.46685600001,4686.400200000009
4699.333544000009,4673.46685600001,4686.400200000009
4699.333544000009,4673.46685600001,4686.400200000009
4699.333544000009,4673.46685600001,4686.400200000009
4699.333544000009,4673.46685600001,4686.400200000009
4699.333544000009,4673.46685600001,4686.400200000009
4699.333544000009,4673.46685600001,4686.400200000009
4699.333544000009,4673.46685600001,4686.400200000009
4699.333544000009,4673.46685600001,4686.400200000009
4694.20020800001,4673.46685600001,4683.83353200001
4694.20020800001,4673.46685600001,4683.83353200001
4694.20020800001,4671.911312000011,4683.05576000001
4694.20020800001,4671.200208000011,4682.700208000011
4689.73354400001,4671.200208000011,4680.46687600001
4689.73354400001,4671.200208000011,4680.46687600001
4689.73354400001,4671.200208000011,4680.46687600001
4670.044656000009,4667.4446640000115,4668.74466000001
4670.044656000009,4667.4446640000115,4668.74466000001
4670.044656000009,4667.4446640000115,4668.74466000001
4670.044656000009,4667.4446640000115,4668.74466000001
4670.044656000009,4662.400208000012,4666.2224320000105
4670.044656000009,4661.689104000012,4665.8668800000105
4670.044656000009,4661.689104000012,4665.8668800000105
4670.044656000009,4661.689104000012,4665.8668800000105
4670.044656000009,4661.689104000012,4665.8668800000105
4670.044656000009,4652.466880000011,4661.25576800001
4670.044656000009,4640.177992000011,4655.11132400001
4670.044656000009,4640.177992000011,4655.11132400001
4670.044656000009,4640.177992000011,4655.11132400001
4670.044656000009,4640.177992000011,4655.11132400001
4670.044656000009,4640.177992000011,4655.11132400001
4670.044656000009,4640.177992000011,4655.11132400001
4670.044656000009,4640.177992000011,4655.11132400001
4670.044656000009,4640.177992000011,4655.11132400001
4670.044656000009,4640.177992000011,4655.11132400001
4670.044656000009,4640.177992000011,4655.11132400001
4670.044656000009,4638.489128000013,4654.266892000011
4670.044656000009,4638.489128000013,4654.266892000011
4670.044656000009,4633.8891280000125,4651.966892000011
4670.044656000009,4623.266904000013,4646.655780000011
4670.044656000009,4623.266904000013,4646.655780000011
4670.044656000009,4622.000240000013,4646.022448000011
4670.044656000009,4622.000240000013,4646.022448000011
4670.044656000009,4597.289120000013,4633.666888000011
4670.044656000009,4597.289120000013,4633.666888000011
4670.044656000009,4597.289120000013,4633.666888000011
4670.044656000009,4597.289120000013,4633.666888000011
4670.044656000009,4597.289120000013,4633.666888000011
4670.044656000009,4597.289120000013,4633.666888000011
4670.044656000009,4597.289120000013,4633.666888000011
4670.044656000009,4597.289120000013,4633.666888000011
4670.044656000009,4597.289120000013,4633.666888000011
4670.044656000009,4597.289120000013,4633.666888000011
4670.044656000009,4597.289120000013,4633.666888000011
4670.044656000009,4597.289120000013,4633.666888000011
4670.044656000009,4597.289120000013,4633.666888000011
4670.044656000009,4597.289120000013,4633.666888000011
4670.044656000009,4597.289120000013,4633.666888000011
4665.11132800001,4597.289120000013,4631.200224000011
4654.31132800001,4586.511344000013,4620.411336000012
4654.31132800001,4586.511344000013,4620.411336000012
4652.08909600001,4586.511344000013,4619.300220000012
4652.08909600001,4586.511344000013,4619.300220000012
4652.08909600001,4586.511344000013,4619.300220000012
4652.08909600001,4586.511344000013,4619.300220000012
4652.08909600001,4586.511344000013,4619.300220000012
4652.08909600001,4586.511344000013,4619.300220000012
4652.08909600001,4586.511344000013,4619.300220000012
4652.08909600001,4586.511344000013,4619.300220000012
4652.08909600001,4586.511344000013,4619.300220000012
4652.08909600001,4584.089112000013,4618.0891040000115
4652.08909600001,4584.089112000013,4618.0891040000115
4652.08909600001,4584.089112000013,4618.0891040000115
4652.08909600001,4584.089112000013,4618.0891040000115
4652.08909600001,4584.089112000013,4618.0891040000115
4652.08909600001,4584.089112000013,4618.0891040000115
4652.08909600001,4584.089112000013,4618.0891040000115
4652.08909600001,4584.089112000013,4618.0891040000115
4652.08909600001,4584.089112000013,4618.0891040000115
4652.08909600001,4584.089112000013,4618.0891040000115
4652.08909600001,4584.089112000013,4618.0891040000115
4652.08909600001,4584.089112000013,4618.0891040000115
4652.08909600001,4584.089112000013,4618.0891040000115
4652.08909600001,4584.089112000013,4618.0891040000115
4652.08909600001,4584.089112000013,4618.0891040000115
4652.08909600001,4584.089112000013,4618.0891040000115
4648.51131200001,4584.089112000013,4616.300212000011
4648.51131200001,4584.089112000013,4616.300212000011
4648.51131200001,4576.422448000013,4612.466880000011
4648.51131200001,4576.422448000013,4612.466880000011
4648.51131200001,4552.889104000013,4600.700208000011
4648.51131200001,4552.889104000013,4600.700208000011
4648.51131200001,4552.889104000013,4600.700208000011
4648.51131200001,4552.889104000013,4600.700208000011
4648.51131200001,4552.889104000013,4600.700208000011
4648.51131200001,4552.889104000013,4600.700208000011
4648.51131200001,4552.889104000013,4600.700208000011
4648.51131200001,4552.889104000013,4600.700208000011
4648.51131200001,4552.889104000013,4600.700208000011
4648.51131200001,4552.889104000013,4600.700208000011
4648.51131200001,4552.889104000013,4600.700208000011
4648.51131200001,4552.889104000013,4600.700208000011
4637.4224080000085,4552.889104000013,4595.155756000011
4637.4224080000085,4552.889104000013,4595.155756000011
4637.4224080000085,4552.889104000013,4595.155756000011
4637.4224080000085,4552.889104000013,4595.155756000011
4637.4224080000085,4552.889104000013,4595.155756000011
4637.4224080000085,4552.889104000013,4595.155756000011
4637.4224080000085,4552.889104000013,4595.155756000011
4637.4224080000085,4552.889104000013,4595.155756000011
4637.4224080000085,4552.889104000013,4595.155756000011
4637.4224080000085,4552.889104000013,4595.155756000011
4637.4224080000085,4552.889104000013,4595.155756000011
4637.4224080000085,4552.889104000013,4595.155756000011
4637.4224080000085,4552.889104000013,4595.155756000011
4637.4224080000085,4552.889104000013,4595.155756000011
4629.1335200000085,4552.889104000013,4591.011312000011
4629.1335200000085,4552.889104000013,4591.011312000011
4629.1335200000085,4552.889104000013,4591.011312000011
4617.866864000008,4552.889104000013,4585.37798400001
4617.866864000008,4552.889104000013,4585.37798400001
4617.866864000008,4552.889104000013,4585.37798400001
4617.866864000008,4552.889104000013,4585.37798400001
4617.866864000008,4552.889104000013,4585.37798400001
4617.866864000008,4552.889104000013,4585.37798400001
4617.866864000008,4552.889104000013,4585.37798400001
4617.866864000008,4552.889104000013,4585.37798400001
4617.289064000008,4552.889104000013,4585.08908400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4552.889104000013,4581.81130400001
4610.733504000007,4547.355792000011,4579.044648000009
4610.733504000007,4547.355792000011,4579.044648000009
4609.066872000007,4547.355792000011,4578.211332000009
4609.066872000007,4547.355792000011,4578.211332000009
4609.066872000007,4547.355792000011,4578.211332000009
4609.066872000007,4547.355792000011,4578.211332000009
4609.066872000007,4547.355792000011,4578.211332000009
4609.066872000007,4547.355792000011,4578.211332000009
4609.066872000007,4547.355792000011,4578.211332000009
4609.066872000007,4547.355792000011,4578.211332000009
4609.066872000007,4547.355792000011,4578.211332000009
4587.4002080000055,4547.355792000011,4567.378000000008
4587.4002080000055,4547.355792000011,4567.378000000008
4587.4002080000055,4547.355792000011,4567.378000000008
4587.4002080000055,4547.355792000011,4567.378000000008
4587.4002080000055,4547.355792000011,4567.378000000008
4587.4002080000055,4547.355792000011,4567.378000000008
4587.4002080000055,4547.355792000011,4567.378000000008
4587.4002080000055,4547.355792000011,4567.378000000008
4587.4002080000055,4547.355792000011,4567.378000000008
4587.4002080000055,4547.355792000011,4567.378000000008
4587.4002080000055,4547.355792000011,4567.378000000008
4587.4002080000055,4545.28913600001,4566.344672000008
4587.4002080000055,4545.28913600001,4566.344672000008
4587.4002080000055,4545.28913600001,4566.344672000008
4587.4002080000055,4545.28913600001,4566.344672000008
4587.4002080000055,4545.28913600001,4566.344672000008
4587.4002080000055,4545.28913600001,4566.344672000008
4587.4002080000055,4545.28913600001,4566.344672000008
4587.4002080000055,4537.133576000011,4562.266892000009
4567.466880000006,4537.133576000011,4552.300228000009
4567.466880000006,4537.133576000011,4552.300228000009
4567.466880000006,4537.133576000011,4552.300228000009
4567.466880000006,4537.133576000011,4552.300228000009
4567.466880000006,4537.133576000011,4552.300228000009
4567.466880000006,4537.133576000011,4552.300228000009
4567.466880000006,4537.133576000011,4552.300228000009
4567.466880000006,4537.133576000011,4552.300228000009
4567.466880000006,4537.133576000011,4552.300228000009
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4567.466880000006,4530.622480000011,4549.044680000008
4565.244656000006,4530.622480000011,4547.933568000009
4565.244656000006,4530.622480000011,4547.933568000009
4565.244656000006,4530.622480000011,4547.933568000009
4565.244656000006,4530.622480000011,4547.933568000009
4565.244656000006,4530.622480000011,4547.933568000009
4565.244656000006,4530.622480000011,4547.933568000009
4565.244656000006,4530.622480000011,4547.933568000009
4565.244656000006,4530.622480000011,4547.933568000009
4565.244656000006,4530.622480000011,4547.933568000009
4565.244656000006,4530.622480000011,4547.933568000009
4565.244656000006,4530.622480000011,4547.933568000009
4565.244656000006,4530.622480000011,4547.933568000009
4565.244656000006,4530.622480000011,4547.933568000009
4565.244656000006,4530.622480000011,4547.933568000009
4565.244656000006,4526.689152000012,4545.966904000009
4565.244656000006,4526.689152000012,4545.966904000009
4565.244656000006,4526.689152000012,4545.966904000009
4565.244656000006,4526.689152000012,4545.966904000009
4544.111328000007,4526.689152000012,4535.40024000001
4544.111328000007,4526.689152000012,4535.40024000001
4544.111328000007,4526.689152000012,4535.40024000001
4544.111328000007,4526.689152000012,4535.40024000001
4544.111328000007,4526.689152000012,4535.40024000001
4544.111328000007,4526.689152000012,4535.40024000001
4544.111328000007,4526.689152000012,4535.40024000001
4544.111328000007,4526.689152000012,4535.40024000001
4544.111328000007,4526.689152000012,4535.40024000001
4544.111328000007,4526.689152000012,4535.40024000001
4544.111328000007,4526.689152000012,4535.40024000001
4544.111328000007,4525.466928000012,4534.789128000009
4544.111328000007,4525.466928000012,4534.789128000009
4544.111328000007,4525.466928000012,4534.789128000009
4544.111328000007,4525.466928000012,4534.789128000009
4544.111328000007,4504.066920000012,4524.089124000009
4544.111328000007,4504.066920000012,4524.089124000009
4544.111328000007,4504.066920000012,4524.089124000009
4544.111328000007,4504.066920000012,4524.089124000009
4544.111328000007,4504.066920000012,4524.089124000009
4544.111328000007,4499.466920000012,4521.78912400001
4544.111328000007,4499.466920000012,4521.78912400001
4544.111328000007,4499.466920000012,4521.78912400001
4544.111328000007,4499.466920000012,4521.78912400001
4544.111328000007,4499.466920000012,4521.78912400001
4544.111328000007,4499.466920000012,4521.78912400001
4544.111328000007,4493.355816000012,4518.73357200001
4544.111328000007,4456.8891600000115,4500.50024400001
4539.933552000008,4456.8891600000115,4498.41135600001
4539.933552000008,4456.8891600000115,4498.41135600001
4539.933552000008,4456.8891600000115,4498.41135600001
4539.933552000008,4443.533616000012,4491.7335840000105
4539.933552000008,4443.533616000012,4491.7335840000105
4539.933552000008,4436.511392000012,4488.22247200001
4539.933552000008,4436.511392000012,4488.22247200001
4539.933552000008,4436.511392000012,4488.22247200001
4539.933552000008,4436.511392000012,4488.22247200001
4539.2002160000075,4436.511392000012,4487.85580400001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4539.2002160000075,4431.622496000013,4485.41135600001
4531.777984000008,4431.622496000013,4481.70024000001
4531.777984000008,4431.622496000013,4481.70024000001
4531.777984000008,4431.622496000013,4481.70024000001
4531.777984000008,4431.622496000013,4481.70024000001
4526.333536000008,4431.622496000013,4478.97801600001
4526.333536000008,4431.622496000013,4478.97801600001
4526.333536000008,4431.622496000013,4478.97801600001
4526.333536000008,4431.622496000013,4478.97801600001
4526.333536000008,4431.622496000013,4478.97801600001
4526.333536000008,4431.622496000013,4478.97801600001
4526.333536000008,4431.622496000013,4478.97801600001
4526.333536000008,4429.800280000014,4478.066908000012
4522.31132800001,4424.733608000013,4473.522468000012
4522.31132800001,4424.733608000013,4473.522468000012
4522.31132800001,4424.733608000013,4473.522468000012
4503.244648000009,4424.733608000013,4463.989128000011
4503.244648000009,4424.733608000013,4463.989128000011
4503.244648000009,4424.733608000013,4463.989128000011
4503.244648000009,4424.733608000013,4463.989128000011
4503.244648000009,4424.733608000013,4463.989128000011
4503.244648000009,4424.733608000013,4463.989128000011
4503.244648000009,4424.733608000013,4463.989128000011
4503.244648000009,4424.733608000013,4463.989128000011
4503.244648000009,4424.733608000013,4463.989128000011
4503.244648000009,4424.733608000013,4463.989128000011
4503.244648000009,4424.733608000013,4463.989128000011
4503.244648000009,4424.733608000013,4463.989128000011
4503.244648000009,4424.733608000013,4463.989128000011
4503.244648000009,4414.1113760000135,4458.678012000011
4503.244648000009,4414.1113760000135,4458.678012000011
4503.244648000009,4414.1113760000135,4458.678012000011
4503.244648000009,4414.1113760000135,4458.678012000011
4503.244648000009,4414.1113760000135,4458.678012000011
4503.244648000009,4414.1113760000135,4458.678012000011
4483.955752000008,4414.1113760000135,4449.03356400001
4483.955752000008,4414.1113760000135,4449.03356400001
4483.955752000008,4414.1113760000135,4449.03356400001
4483.955752000008,4414.1113760000135,4449.03356400001
4483.955752000008,4414.1113760000135,4449.03356400001
4483.955752000008,4414.1113760000135,4449.03356400001
4483.955752000008,4414.1113760000135,4449.03356400001
4483.955752000008,4414.1113760000135,4449.03356400001
4483.955752000008,4414.1113760000135,4449.03356400001
4481.355752000009,4414.1113760000135,4447.733564000011
4481.355752000009,4414.1113760000135,4447.733564000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4457.466872000008,4414.1113760000135,4435.789124000011
4437.755760000008,4414.1113760000135,4425.933568000011
4437.755760000008,4414.1113760000135,4425.933568000011
4437.755760000008,4414.1113760000135,4425.933568000011
4437.755760000008,4414.1113760000135,4425.933568000011
4437.755760000008,4414.1113760000135,4425.933568000011
4437.755760000008,4414.1113760000135,4425.933568000011
4437.755760000008,4414.1113760000135,4425.933568000011
4437.755760000008,4414.1113760000135,4425.933568000011
4437.755760000008,4414.1113760000135,4425.933568000011
4437.466872000008,4414.1113760000135,4425.789124000011
4437.466872000008,4414.1113760000135,4425.789124000011
4437.466872000008,4414.1113760000135,4425.789124000011
4437.466872000008,4414.1113760000135,4425.789124000011
4437.466872000008,4414.1113760000135,4425.789124000011
4437.466872000008,4414.1113760000135,4425.789124000011
4437.466872000008,4414.1113760000135,4425.789124000011
4437.466872000008,4414.1113760000135,4425.789124000011
4437.466872000008,4414.1113760000135,4425.789124000011
4437.466872000008,4414.1113760000135,4425.789124000011
4437.466872000008,4414.1113760000135,4425.789124000011
4437.466872000008,4414.1113760000135,4425.789124000011
4437.466872000008,4414.1113760000135,4425.789124000011
4437.466872000008,4414.1113760000135,4425.789124000011
4437.466872000008,4414.1113760000135,4425.789124000011
4437.466872000008,4404.933584000012,4421.200228000011
4437.466872000008,4404.933584000012,4421.200228000011
4437.466872000008,4404.933584000012,4421.200228000011
4437.466872000008,4404.933584000012,4421.200228000011
4437.466872000008,4402.444704000013,4419.95578800001
4437.466872000008,4402.444704000013,4419.95578800001
