../results/qa194_exp_rank_mutator000-01.csv,../results/qa194_exp_rank_mutator000-02.csv,avg
4692.289080000011,4819.844664000014,4756.066872000012
4692.289080000011,4819.844664000014,4756.066872000012
4692.289080000011,4819.844664000014,4756.066872000012
4692.289080000011,4819.844664000014,4756.066872000012
4677.422408000012,4819.844664000014,4748.633536000013
4677.422408000012,4819.844664000014,4748.633536000013
4677.422408000012,4819.844664000014,4748.633536000013
4677.422408000012,4819.844664000014,4748.633536000013
4677.422408000012,4819.844664000014,4748.633536000013
4677.422408000012,4819.844664000014,4748.633536000013
4677.422408000012,4817.644656000013,4747.533532000012
4677.422408000012,4817.644656000013,4747.533532000012
4677.377960000012,4817.644656000013,4747.511308000012
4677.377960000012,4817.644656000013,4747.511308000012
4677.377960000012,4817.644656000013,4747.511308000012
4677.377960000012,4817.644656000013,4747.511308000012
4677.377960000012,4817.644656000013,4747.511308000012
4677.377960000012,4817.644656000013,4747.511308000012
4677.377960000012,4817.644656000013,4747.511308000012
4677.377960000012,4817.644656000013,4747.511308000012
4677.377960000012,4817.644656000013,4747.511308000012
4677.377960000012,4817.644656000013,4747.511308000012
4677.377960000012,4817.644656000013,4747.511308000012
4677.377960000012,4817.644656000013,4747.511308000012
4674.311304000012,4817.644656000013,4745.977980000012
4674.311304000012,4809.689088000013,4742.000196000012
4674.311304000012,4809.689088000013,4742.000196000012
4674.311304000012,4808.977984000013,4741.644644000013
4674.311304000012,4808.3113200000125,4741.311312000013
4674.311304000012,4808.3113200000125,4741.311312000013
4674.311304000012,4795.444680000012,4734.8779920000125
4674.311304000012,4795.444680000012,4734.8779920000125
4674.311304000012,4795.444680000012,4734.8779920000125
4658.089088000012,4795.444680000012,4726.766884000012
4658.089088000012,4795.444680000012,4726.766884000012
4656.133536000012,4795.444680000012,4725.789108000012
4645.111304000013,4787.778024000013,4716.444664000013
4634.355752000012,4787.778024000013,4711.066888000012
4634.355752000012,4787.778024000013,4711.066888000012
4634.355752000012,4787.778024000013,4711.066888000012
4634.355752000012,4787.778024000013,4711.066888000012
4633.489088000012,4787.778024000013,4710.6335560000125
4633.489088000012,4787.778024000013,4710.6335560000125
4633.489088000012,4787.778024000013,4710.6335560000125
4633.489088000012,4787.778024000013,4710.6335560000125
4633.489088000012,4785.044696000013,4709.266892000012
4633.489088000012,4785.044696000013,4709.266892000012
4633.489088000012,4785.044696000013,4709.266892000012
4633.489088000012,4784.533584000013,4709.011336000012
4603.466872000014,4784.533584000013,4694.0002280000135
4603.466872000014,4784.533584000013,4694.0002280000135
4603.466872000014,4784.533584000013,4694.0002280000135
4603.466872000014,4772.178032000013,4687.822452000013
4596.355768000013,4772.178032000013,4684.266900000013
4596.355768000013,4766.911368000013,4681.633568000013
4596.355768000013,4766.911368000013,4681.633568000013
4596.355768000013,4765.933592000013,4681.144680000013
4596.355768000013,4765.933592000013,4681.144680000013
4596.355768000013,4765.066912000012,4680.711340000013
4596.355768000013,4761.733592000013,4679.044680000014
4596.355768000013,4757.133592000014,4676.744680000013
4596.355768000013,4756.266928000015,4676.311348000014
4596.355768000013,4756.266928000015,4676.311348000014
4596.355768000013,4756.266928000015,4676.311348000014
4596.355768000013,4756.266928000015,4676.311348000014
4596.355768000013,4751.155832000015,4673.755800000014
4596.355768000013,4751.155832000015,4673.755800000014
4596.355768000013,4751.155832000015,4673.755800000014
4596.355768000013,4751.155832000015,4673.755800000014
4596.355768000013,4751.155832000015,4673.755800000014
4596.355768000013,4734.933600000015,4665.6446840000135
4596.355768000013,4734.933600000015,4665.6446840000135
4596.355768000013,4734.933600000015,4665.6446840000135
4596.355768000013,4734.933600000015,4665.6446840000135
4596.355768000013,4734.933600000015,4665.6446840000135
4596.355768000013,4734.933600000015,4665.6446840000135
4596.355768000013,4734.933600000015,4665.6446840000135
4596.355768000013,4734.933600000015,4665.6446840000135
4596.355768000013,4723.555816000015,4659.955792000013
4596.355768000013,4723.555816000015,4659.955792000013
4596.355768000013,4723.555816000015,4659.955792000013
4596.355768000013,4723.555816000015,4659.955792000013
4596.355768000013,4723.555816000015,4659.955792000013
4596.355768000013,4716.911376000015,4656.633572000013
4596.355768000013,4716.911376000015,4656.633572000013
4596.355768000013,4716.911376000015,4656.633572000013
4596.355768000013,4716.911376000015,4656.633572000013
4588.333560000015,4714.555816000014,4651.444688000014
4588.333560000015,4710.4002560000135,4649.3669080000145
4588.333560000015,4710.4002560000135,4649.3669080000145
4588.333560000015,4707.733592000013,4648.033576000014
4588.333560000015,4707.733592000013,4648.033576000014
4588.333560000015,4707.733592000013,4648.033576000014
4588.333560000015,4707.733592000013,4648.033576000014
4588.333560000015,4707.733592000013,4648.033576000014
4588.333560000015,4707.733592000013,4648.033576000014
4588.333560000015,4707.733592000013,4648.033576000014
4588.333560000015,4707.733592000013,4648.033576000014
4588.333560000015,4707.733592000013,4648.033576000014
4588.333560000015,4707.733592000013,4648.033576000014
4588.333560000015,4707.733592000013,4648.033576000014
4588.333560000015,4707.733592000013,4648.033576000014
4588.333560000015,4707.733592000013,4648.033576000014
4586.000240000014,4707.733592000013,4646.866916000014
4585.289128000014,4707.733592000013,4646.511360000013
4585.289128000014,4707.733592000013,4646.511360000013
4585.289128000014,4707.733592000013,4646.511360000013
4585.289128000014,4707.733592000013,4646.511360000013
4585.289128000014,4707.733592000013,4646.511360000013
4585.289128000014,4707.733592000013,4646.511360000013
4585.289128000014,4707.733592000013,4646.511360000013
4585.289128000014,4707.733592000013,4646.511360000013
4585.289128000014,4707.733592000013,4646.511360000013
4585.289128000014,4707.733592000013,4646.511360000013
4585.289128000014,4707.733592000013,4646.511360000013
4585.289128000014,4707.733592000013,4646.511360000013
4585.289128000014,4707.733592000013,4646.511360000013
4585.289128000014,4707.733592000013,4646.511360000013
4585.289128000014,4699.955824000013,4642.622476000013
4585.289128000014,4699.955824000013,4642.622476000013
4585.289128000014,4699.955824000013,4642.622476000013
4585.289128000014,4699.955824000013,4642.622476000013
4585.289128000014,4699.955824000013,4642.622476000013
4585.289128000014,4699.555800000013,4642.422464000014
4585.289128000014,4699.555800000013,4642.422464000014
4579.933576000013,4699.089128000012,4639.511352000012
4575.333568000015,4699.089128000012,4637.2113480000135
4575.333568000015,4699.089128000012,4637.2113480000135
4575.333568000015,4699.089128000012,4637.2113480000135
4575.333568000015,4699.089128000012,4637.2113480000135
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.578016000013,4631.455792000013
4575.333568000015,4687.089136000013,4631.211352000014
4575.333568000015,4687.089136000013,4631.211352000014
4575.333568000015,4687.089136000013,4631.211352000014
4575.333568000015,4685.444704000012,4630.389136000013
4575.333568000015,4679.8891520000125,4627.6113600000135
4575.333568000015,4679.8891520000125,4627.6113600000135
4575.333568000015,4679.8891520000125,4627.6113600000135
4572.9113520000155,4679.8891520000125,4626.400252000014
4572.9113520000155,4679.8891520000125,4626.400252000014
4572.9113520000155,4679.8891520000125,4626.400252000014
4572.9113520000155,4679.8891520000125,4626.400252000014
4572.9113520000155,4679.8891520000125,4626.400252000014
4572.333568000015,4679.8891520000125,4626.1113600000135
4571.978016000015,4679.8891520000125,4625.933584000013
4558.622456000015,4679.8891520000125,4619.255804000013
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4679.8891520000125,4616.933584000014
4553.9780160000155,4678.600256000012,4616.289136000014
4553.9780160000155,4674.333600000014,4614.155808000014
4553.9780160000155,4674.333600000014,4614.155808000014
4553.9780160000155,4674.333600000014,4614.155808000014
4553.9780160000155,4672.666936000014,4613.322476000015
4544.889120000015,4672.666936000014,4608.778028000015
4544.889120000015,4672.666936000014,4608.778028000015
4544.889120000015,4672.666936000014,4608.778028000015
4544.889120000015,4672.666936000014,4608.778028000015
4544.889120000015,4664.222488000015,4604.555804000015
4544.889120000015,4664.222488000015,4604.555804000015
4544.889120000015,4664.222488000015,4604.555804000015
4544.889120000015,4664.222488000015,4604.555804000015
4544.889120000015,4664.222488000015,4604.555804000015
4544.889120000015,4664.222488000015,4604.555804000015
4544.889120000015,4664.222488000015,4604.555804000015
4544.889120000015,4664.222488000015,4604.555804000015
4544.889120000015,4664.222488000015,4604.555804000015
4539.133576000015,4664.222488000015,4601.678032000014
4539.133576000015,4664.222488000015,4601.678032000014
4539.133576000015,4664.222488000015,4601.678032000014
4534.933584000015,4664.222488000015,4599.578036000015
4528.422472000015,4664.222488000015,4596.322480000015
4523.466920000015,4664.222488000015,4593.844704000016
4516.889152000016,4664.222488000015,4590.555820000016
4513.866920000016,4664.222488000015,4589.044704000015
4503.133584000016,4664.222488000015,4583.678036000016
4498.400240000016,4664.222488000015,4581.311364000016
4498.400240000016,4664.222488000015,4581.311364000016
4498.400240000016,4664.222488000015,4581.311364000016
4498.400240000016,4659.444704000014,4578.922472000015
4498.400240000016,4649.666936000014,4574.033588000015
4498.400240000016,4649.666936000014,4574.033588000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4647.9113920000145,4573.155816000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4642.266936000014,4570.333588000015
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4498.400240000016,4626.022480000014,4562.211360000016
4489.422456000016,4626.022480000014,4557.7224680000145
4489.422456000016,4626.022480000014,4557.7224680000145
4489.422456000016,4626.022480000014,4557.7224680000145
4489.422456000016,4626.022480000014,4557.7224680000145
4489.422456000016,4626.022480000014,4557.7224680000145
4489.422456000016,4626.022480000014,4557.7224680000145
4489.422456000016,4626.022480000014,4557.7224680000145
4489.422456000016,4626.022480000014,4557.7224680000145
4489.422456000016,4626.022480000014,4557.7224680000145
4488.600232000014,4626.022480000014,4557.311356000015
4488.600232000014,4626.022480000014,4557.311356000015
4488.600232000014,4626.022480000014,4557.311356000015
4488.600232000014,4626.022480000014,4557.311356000015
4488.600232000014,4626.022480000014,4557.311356000015
4488.600232000014,4626.022480000014,4557.311356000015
4488.600232000014,4626.022480000014,4557.311356000015
4488.600232000014,4626.022480000014,4557.311356000015
4488.600232000014,4626.022480000014,4557.311356000015
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.600232000014,4610.644704000014,4549.622468000014
4488.2446480000135,4610.644704000014,4549.444676000014
4488.2446480000135,4610.644704000014,4549.444676000014
4488.2446480000135,4610.644704000014,4549.444676000014
4488.2446480000135,4610.644704000014,4549.444676000014
4488.2446480000135,4610.644704000014,4549.444676000014
4488.2446480000135,4610.644704000014,4549.444676000014
4488.2446480000135,4610.644704000014,4549.444676000014
4488.2446480000135,4610.644704000014,4549.444676000014
4488.2446480000135,4610.644704000014,4549.444676000014
4488.2446480000135,4610.644704000014,4549.444676000014
4488.2446480000135,4610.644704000014,4549.444676000014
4487.000208000012,4610.644704000014,4548.822456000013
4487.000208000012,4610.644704000014,4548.822456000013
4487.000208000012,4610.644704000014,4548.822456000013
4487.000208000012,4610.644704000014,4548.822456000013
4487.000208000012,4610.644704000014,4548.822456000013
4487.000208000012,4610.644704000014,4548.822456000013
4487.000208000012,4610.644704000014,4548.822456000013
4482.689104000013,4610.644704000014,4546.666904000013
4464.422448000013,4610.644704000014,4537.533576000013
4464.422448000013,4610.644704000014,4537.533576000013
4464.422448000013,4610.644704000014,4537.533576000013
4464.422448000013,4610.644704000014,4537.533576000013
4464.422448000013,4610.644704000014,4537.533576000013
4464.422448000013,4610.644704000014,4537.533576000013
4464.422448000013,4610.644704000014,4537.533576000013
4464.422448000013,4610.644704000014,4537.533576000013
4464.422448000013,4610.644704000014,4537.533576000013
4464.422448000013,4610.644704000014,4537.533576000013
4456.6002320000125,4610.644704000014,4533.622468000013
4456.6002320000125,4610.644704000014,4533.622468000013
4456.6002320000125,4610.644704000014,4533.622468000013
4456.6002320000125,4610.644704000014,4533.622468000013
4456.6002320000125,4610.644704000014,4533.622468000013
4456.6002320000125,4610.644704000014,4533.622468000013
4456.6002320000125,4610.644704000014,4533.622468000013
4456.6002320000125,4610.644704000014,4533.622468000013
4455.955784000012,4610.644704000014,4533.300244000013
4455.955784000012,4610.644704000014,4533.300244000013
4455.955784000012,4610.644704000014,4533.300244000013
4455.955784000012,4610.644704000014,4533.300244000013
4455.955784000012,4610.644704000014,4533.300244000013
4455.955784000012,4610.644704000014,4533.300244000013
4455.955784000012,4610.644704000014,4533.300244000013
4455.955784000012,4610.644704000014,4533.300244000013
4455.955784000012,4610.644704000014,4533.300244000013
4455.955784000012,4610.644704000014,4533.300244000013
4455.955784000012,4610.644704000014,4533.300244000013
4455.955784000012,4610.644704000014,4533.300244000013
4455.955784000012,4610.644704000014,4533.300244000013
4455.955784000012,4610.644704000014,4533.300244000013
4455.955784000012,4610.555816000015,4533.255800000014
4455.955784000012,4610.555816000015,4533.255800000014
4455.955784000012,4610.555816000015,4533.255800000014
4455.955784000012,4610.555816000015,4533.255800000014
4455.955784000012,4610.555816000015,4533.255800000014
4455.955784000012,4606.178040000013,4531.066912000013
4455.955784000012,4606.178040000013,4531.066912000013
4455.955784000012,4606.178040000013,4531.066912000013
4455.955784000012,4601.711344000013,4528.833564000012
4455.955784000012,4597.844680000013,4526.900232000013
4455.955784000012,4597.844680000013,4526.900232000013
4455.955784000012,4594.378016000013,4525.166900000013
4449.733552000011,4594.378016000013,4522.055784000012
4449.733552000011,4591.378016000013,4520.555784000012
4449.733552000011,4590.866904000013,4520.300228000012
4449.733552000011,4586.3113440000125,4518.0224480000115
4449.733552000011,4586.3113440000125,4518.0224480000115
4449.733552000011,4586.3113440000125,4518.0224480000115
4449.733552000011,4586.3113440000125,4518.0224480000115
4449.733552000011,4586.3113440000125,4518.0224480000115
4449.733552000011,4586.3113440000125,4518.0224480000115
4449.733552000011,4586.3113440000125,4518.0224480000115
