../results/wi29_reverse-6-01.csv,../results/wi29_reverse-6-02.csv,avg
44369.37796000001,44663.066832,44516.222396000005
44369.37796000001,44663.066832,44516.222396000005
44369.37796000001,44663.066832,44516.222396000005
44369.37796000001,44663.066832,44516.222396000005
44369.37796000001,44596.600176,44482.98906800001
44369.37796000001,44577.422392,44473.40017600001
44369.37796000001,44508.800168,44439.08906400001
44369.37796000001,44508.800168,44439.08906400001
44369.37796000001,44508.800168,44439.08906400001
44369.37796000001,44508.800168,44439.08906400001
44369.37796000001,44508.800168,44439.08906400001
44369.37796000001,44508.800168,44439.08906400001
44369.37796000001,44508.800168,44439.08906400001
44369.37796000001,44508.800168,44439.08906400001
44369.37796000001,44508.800168,44439.08906400001
44369.37796000001,44508.800168,44439.08906400001
44369.37796000001,44417.31128,44393.34462
44369.37796000001,44417.31128,44393.34462
44369.37796000001,44365.31128,44367.34462
44369.37796000001,44365.31128,44367.34462
44369.37796000001,44365.31128,44367.34462
44369.37796000001,44365.31128,44367.34462
44369.37796000001,44365.31128,44367.34462
44369.37796000001,44365.31128,44367.34462
44369.37796000001,44365.31128,44367.34462
44357.244648000014,44365.31128,44361.27796400001
44357.244648000014,44365.31128,44361.27796400001
44357.244648000014,44365.31128,44361.27796400001
44357.244648000014,44365.31128,44361.27796400001
44357.244648000014,44267.422376,44312.33351200001
44357.244648000014,44128.044608,44242.64462800001
44357.244648000014,44095.977936,44226.61129200001
44354.04464000001,44016.355703999994,44185.200172
44354.04464000001,44016.355703999994,44185.200172
44354.04464000001,44016.355703999994,44185.200172
44354.04464000001,44016.355703999994,44185.200172
44354.04464000001,44016.355703999994,44185.200172
44354.04464000001,44016.355703999994,44185.200172
44354.04464000001,44016.355703999994,44185.200172
44259.51128800001,43919.155696,44089.333492000005
44259.51128800001,43919.155696,44089.333492000005
44259.51128800001,43919.155696,44089.333492000005
44259.51128800001,43919.155696,44089.333492000005
44259.51128800001,43919.155696,44089.333492000005
44259.51128800001,43919.155696,44089.333492000005
44259.51128800001,43919.155696,44089.333492000005
44259.51128800001,43889.422368,44074.466828000004
44259.51128800001,43889.422368,44074.466828000004
44259.51128800001,43889.422368,44074.466828000004
44259.51128800001,43889.422368,44074.466828000004
44259.51128800001,43889.422368,44074.466828000004
44259.51128800001,43889.422368,44074.466828000004
44259.51128800001,43889.422368,44074.466828000004
44251.24462400001,43889.422368,44070.33349600001
44251.24462400001,43889.422368,44070.33349600001
44251.24462400001,43889.422368,44070.33349600001
44251.24462400001,43889.422368,44070.33349600001
44251.24462400001,43889.422368,44070.33349600001
44251.24462400001,43889.422368,44070.33349600001
44251.24462400001,43889.422368,44070.33349600001
44251.24462400001,43889.422368,44070.33349600001
44251.24462400001,43889.422368,44070.33349600001
44250.977968000014,43889.422368,44070.20016800001
44250.977968000014,43889.422368,44070.20016800001
44250.977968000014,43889.422368,44070.20016800001
44226.911296000006,43846.533496000004,44036.722396000005
44226.911296000006,43758.73350400001,43992.822400000005
44226.911296000006,43738.111280000005,43982.51128800001
44226.911296000006,43738.111280000005,43982.51128800001
44226.911296000006,43623.600168000004,43925.255732000005
44226.911296000006,43623.600168000004,43925.255732000005
44226.911296000006,43618.822400000005,43922.866848000005
44226.911296000006,43618.822400000005,43922.866848000005
44226.911296000006,43618.822400000005,43922.866848000005
44226.911296000006,43618.822400000005,43922.866848000005
44226.911296000006,43507.933504,43867.4224
44226.911296000006,43507.933504,43867.4224
44197.911296000006,43507.933504,43852.9224
44197.911296000006,43318.066864,43757.98908
44197.911296000006,43283.400192,43740.655744
44197.911296000006,43283.400192,43740.655744
44197.911296000006,43283.400192,43740.655744
44197.911296000006,43283.400192,43740.655744
44197.911296000006,43283.400192,43740.655744
44197.911296000006,43283.400192,43740.655744
44197.911296000006,43283.400192,43740.655744
44197.911296000006,43283.400192,43740.655744
44197.911296000006,43283.400192,43740.655744
44197.911296000006,43283.400192,43740.655744
44197.911296000006,43283.400192,43740.655744
44197.911296000006,43283.400192,43740.655744
44197.911296000006,43283.400192,43740.655744
44197.911296000006,43188.977960000004,43693.444628000005
44197.911296000006,43133.88908000001,43665.90018800001
44197.911296000006,42979.155744,43588.533520000005
44197.911296000006,42948.644632,43573.27796400001
44133.42240000001,42948.644632,43541.03351600001
44133.42240000001,42934.77796,43534.10018000001
44133.42240000001,42878.111280000005,43505.76684000001
44133.42240000001,42878.111280000005,43505.76684000001
44133.42240000001,42878.111280000005,43505.76684000001
44133.42240000001,42878.111280000005,43505.76684000001
44133.42240000001,42878.111280000005,43505.76684000001
44089.42240000001,42878.111280000005,43483.76684000001
44089.42240000001,42878.111280000005,43483.76684000001
44089.42240000001,42878.111280000005,43483.76684000001
44089.42240000001,42878.111280000005,43483.76684000001
44089.42240000001,42878.111280000005,43483.76684000001
44089.42240000001,42878.111280000005,43483.76684000001
44089.42240000001,42878.111280000005,43483.76684000001
44089.42240000001,42878.111280000005,43483.76684000001
44089.42240000001,42878.111280000005,43483.76684000001
44089.42240000001,42878.022408000004,43483.72240400001
44089.42240000001,42832.689072,43461.05573600001
44085.777952000004,42832.689072,43459.233512000006
44085.777952000004,42832.689072,43459.233512000006
44085.777952000004,42832.689072,43459.233512000006
44085.777952000004,42832.689072,43459.233512000006
44085.777952000004,42832.689072,43459.233512000006
44085.777952000004,42832.689072,43459.233512000006
44085.777952000004,42832.689072,43459.233512000006
44085.777952000004,42832.689072,43459.233512000006
44085.777952000004,42832.689072,43459.233512000006
44085.777952000004,42810.80019200001,43448.28907200001
44056.489072000004,42810.80019200001,43433.64463200001
43942.68904800001,42810.80019200001,43376.74462000001
43942.68904800001,42733.53352000001,43338.11128400001
43942.68904800001,42733.53352000001,43338.11128400001
43942.68904800001,42733.53352000001,43338.11128400001
43942.68904800001,42733.53352000001,43338.11128400001
43942.68904800001,42691.377952,43317.033500000005
43942.68904800001,42691.377952,43317.033500000005
43942.68904800001,42691.377952,43317.033500000005
43942.68904800001,42691.377952,43317.033500000005
43942.68904800001,42691.377952,43317.033500000005
43942.68904800001,42691.377952,43317.033500000005
43942.68904800001,42691.377952,43317.033500000005
43935.82236800001,42691.377952,43313.60016
43810.42236800001,42691.377952,43250.900160000005
43810.42236800001,42691.377952,43250.900160000005
43810.42236800001,42691.377952,43250.900160000005
43555.333488000004,42691.377952,43123.35572000001
43555.333488000004,42691.377952,43123.35572000001
43555.333488000004,42691.377952,43123.35572000001
43555.333488000004,42691.377952,43123.35572000001
43555.333488000004,42691.377952,43123.35572000001
43555.333488000004,42577.089056000004,43066.211272
43451.466824,42572.73348,43012.100152
43429.000152,42572.73348,43000.866816
43429.000152,42572.73348,43000.866816
43429.000152,42514.222368,42971.611260000005
43429.000152,42514.222368,42971.611260000005
43429.000152,42514.222368,42971.611260000005
43429.000152,42514.222368,42971.611260000005
43429.000152,42514.222368,42971.611260000005
43429.000152,42514.222368,42971.611260000005
43429.000152,42477.71124800001,42953.3557
43429.000152,42477.71124800001,42953.3557
43429.000152,42477.71124800001,42953.3557
43429.000152,42477.71124800001,42953.3557
43429.000152,42477.71124800001,42953.3557
43429.000152,42477.71124800001,42953.3557
43429.000152,42477.71124800001,42953.3557
43429.000152,42477.71124800001,42953.3557
43429.000152,42477.71124800001,42953.3557
43429.000152,42477.71124800001,42953.3557
43429.000152,42477.71124800001,42953.3557
43409.17792800001,42477.71124800001,42943.44458800001
43409.17792800001,42477.71124800001,42943.44458800001
43409.17792800001,42477.71124800001,42943.44458800001
43409.17792800001,42477.71124800001,42943.44458800001
43409.17792800001,42477.71124800001,42943.44458800001
43383.48902400001,42477.71124800001,42930.60013600001
43383.48902400001,42477.71124800001,42930.60013600001
43383.48902400001,42477.71124800001,42930.60013600001
43383.48902400001,42477.71124800001,42930.60013600001
43383.48902400001,42477.71124800001,42930.60013600001
43383.48902400001,42477.71124800001,42930.60013600001
43383.48902400001,42477.71124800001,42930.60013600001
43383.48902400001,42477.71124800001,42930.60013600001
43383.48902400001,42477.71124800001,42930.60013600001
43383.48902400001,42477.71124800001,42930.60013600001
43383.48902400001,42477.71124800001,42930.60013600001
43345.06680000001,42370.48901600001,42857.777908000004
43210.75569600001,42370.48901600001,42790.62235600001
43210.75569600001,42370.48901600001,42790.62235600001
43210.75569600001,42370.48901600001,42790.62235600001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43205.08902400001,42370.48901600001,42787.78902000001
43176.8668,42370.48901600001,42773.677908000005
43176.8668,42370.48901600001,42773.677908000005
43176.8668,42370.48901600001,42773.677908000005
43143.155704000004,42370.48901600001,42756.822360000006
43143.155704000004,42370.48901600001,42756.822360000006
43143.155704000004,42370.48901600001,42756.822360000006
43143.155704000004,42370.48901600001,42756.822360000006
43143.155704000004,42370.48901600001,42756.822360000006
43143.155704000004,42370.48901600001,42756.822360000006
43022.68904,42370.48901600001,42696.589028
43022.68904,42306.133456,42664.411248000004
43022.68904,42306.133456,42664.411248000004
43022.68904,42306.133456,42664.411248000004
43022.68904,42306.133456,42664.411248000004
43022.68904,42306.133456,42664.411248000004
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42299.133471999994,42660.91125599999
43022.68904,42254.400144,42638.544592
43022.68904,42223.88903200001,42623.289036
43022.68904,42223.88903200001,42623.289036
42808.355696,42223.88903200001,42516.122364
42808.355696,42223.88903200001,42516.122364
42808.355696,42223.88903200001,42516.122364
42808.355696,42223.88903200001,42516.122364
42808.355696,42223.88903200001,42516.122364
42808.355696,42223.88903200001,42516.122364
42808.355696,42223.88903200001,42516.122364
42808.355696,42210.355688,42509.355692
42808.355696,42210.355688,42509.355692
42808.355696,42210.355688,42509.355692
42808.355696,42210.355688,42509.355692
42808.355696,42210.355688,42509.355692
42808.355696,42210.355688,42509.355692
42808.355696,42210.355688,42509.355692
42808.355696,42210.355688,42509.355692
42808.355696,42210.355688,42509.355692
42748.000152,42210.355688,42479.17792
42748.000152,42210.355688,42479.17792
42748.000152,42210.355688,42479.17792
42748.000152,42210.355688,42479.17792
42748.000152,42210.355688,42479.17792
42748.000152,42210.355688,42479.17792
42737.06684000001,42210.355688,42473.711264000005
42715.0224,42210.355688,42462.689044
42365.622392000005,42210.355688,42287.98904
42365.622392000005,42210.355688,42287.98904
42365.622392000005,42210.355688,42287.98904
42365.622392000005,42210.355688,42287.98904
42365.622392000005,42210.355688,42287.98904
42365.622392000005,42210.355688,42287.98904
42365.622392000005,42210.355688,42287.98904
42365.622392000005,42210.355688,42287.98904
42365.622392000005,42210.355688,42287.98904
42365.622392000005,42210.355688,42287.98904
42365.622392000005,42210.355688,42287.98904
42365.622392000005,42210.355688,42287.98904
42365.622392000005,42125.689024,42245.655708000006
42365.622392000005,42125.689024,42245.655708000006
42365.622392000005,42117.266800000005,42241.444596
42365.622392000005,42117.266800000005,42241.444596
42365.622392000005,42117.266800000005,42241.444596
42365.622392000005,42051.97791200001,42208.80015200001
42365.622392000005,42051.97791200001,42208.80015200001
42365.622392000005,42051.97791200001,42208.80015200001
42365.622392000005,41977.22236000001,42171.422376
42365.622392000005,41977.22236000001,42171.422376
42365.622392000005,41977.22236000001,42171.422376
42365.622392000005,41977.22236000001,42171.422376
42365.622392000005,41977.22236000001,42171.422376
42365.622392000005,41887.889024000004,42126.755708000004
42365.622392000005,41887.889024000004,42126.755708000004
42365.622392000005,41887.889024000004,42126.755708000004
42365.622392000005,41887.889024000004,42126.755708000004
42365.622392000005,41644.289024000005,42004.95570800001
42365.622392000005,41644.289024000005,42004.95570800001
42365.622392000005,41644.289024000005,42004.95570800001
42346.68904000001,41644.289024000005,41995.48903200001
42346.68904000001,41644.289024000005,41995.48903200001
42346.68904000001,41644.289024000005,41995.48903200001
42346.68904000001,41644.289024000005,41995.48903200001
42346.68904000001,41644.289024000005,41995.48903200001
42346.68904000001,41613.15571200001,41979.92237600001
42346.68904000001,41613.15571200001,41979.92237600001
42346.68904000001,41613.15571200001,41979.92237600001
42346.68904000001,41613.15571200001,41979.92237600001
42346.68904000001,41613.15571200001,41979.92237600001
42346.68904000001,41613.15571200001,41979.92237600001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42346.68904000001,41490.64460000001,41918.66682000001
42318.60015200001,41490.64460000001,41904.622376000014
42318.60015200001,41490.64460000001,41904.622376000014
42318.60015200001,41490.64460000001,41904.622376000014
42318.60015200001,41490.64460000001,41904.622376000014
42290.511280000006,41490.64460000001,41890.57794
42290.511280000006,41490.64460000001,41890.57794
42290.511280000006,41490.64460000001,41890.57794
42290.511280000006,41490.64460000001,41890.57794
42290.511280000006,41490.64460000001,41890.57794
42290.511280000006,41490.64460000001,41890.57794
42290.511280000006,41490.64460000001,41890.57794
42290.511280000006,41490.64460000001,41890.57794
42290.511280000006,41490.64460000001,41890.57794
42290.511280000006,41490.64460000001,41890.57794
42290.511280000006,41490.64460000001,41890.57794
42290.511280000006,41490.64460000001,41890.57794
42290.511280000006,41490.64460000001,41890.57794
42290.511280000006,41490.64460000001,41890.57794
42290.511280000006,41490.64460000001,41890.57794
42290.511280000006,41490.64460000001,41890.57794
42260.11127200001,41490.64460000001,41875.377936000004
42139.222376000005,41490.64460000001,41814.93348800001
42139.222376000005,41490.64460000001,41814.93348800001
42032.555712,41490.64460000001,41761.600156
42032.555712,41490.64460000001,41761.600156
42032.555712,41490.64460000001,41761.600156
42032.555712,41490.64460000001,41761.600156
42032.555712,41490.64460000001,41761.600156
42032.555712,41490.64460000001,41761.600156
42032.555712,41490.64460000001,41761.600156
42032.555712,41490.64460000001,41761.600156
42032.555712,41490.64460000001,41761.600156
42032.555712,41490.64460000001,41761.600156
42032.555712,41490.64460000001,41761.600156
42032.555712,41490.64460000001,41761.600156
42032.555712,41490.64460000001,41761.600156
42032.555712,41490.64460000001,41761.600156
42027.755728000004,41490.64460000001,41759.20016400001
42027.755728000004,41490.64460000001,41759.20016400001
42027.755728000004,41490.64460000001,41759.20016400001
42026.355728,41490.64460000001,41758.500164000005
42002.355728,41490.64460000001,41746.500164000005
42002.355728,41490.64460000001,41746.500164000005
41891.711264000005,41490.64460000001,41691.177932000006
41888.48904,41490.64460000001,41689.56682000001
41888.48904,41490.64460000001,41689.56682000001
41888.48904,41490.64460000001,41689.56682000001
41888.48904,41490.64460000001,41689.56682000001
41888.48904,41490.64460000001,41689.56682000001
41888.48904,41490.64460000001,41689.56682000001
41888.48904,41490.64460000001,41689.56682000001
41888.48904,41490.64460000001,41689.56682000001
41888.48904,41490.64460000001,41689.56682000001
41888.48904,41490.64460000001,41689.56682000001
41888.48904,41490.64460000001,41689.56682000001
41803.000144000005,41490.64460000001,41646.82237200001
41803.000144000005,41490.64460000001,41646.82237200001
41803.000144000005,41490.64460000001,41646.82237200001
41803.000144000005,41490.64460000001,41646.82237200001
41803.000144000005,41490.64460000001,41646.82237200001
41803.000144000005,41490.64460000001,41646.82237200001
41803.000144000005,41490.64460000001,41646.82237200001
41803.000144000005,41490.64460000001,41646.82237200001
41803.000144000005,41490.64460000001,41646.82237200001
41803.000144000005,41490.64460000001,41646.82237200001
41803.000144000005,41490.64460000001,41646.82237200001
41803.000144000005,41312.46681600001,41557.73348000001
41803.000144000005,41267.133480000004,41535.066812000005
41803.000144000005,41267.133480000004,41535.066812000005
41803.000144000005,41267.133480000004,41535.066812000005
41803.000144000005,41267.133480000004,41535.066812000005
41803.000144000005,41267.133480000004,41535.066812000005
41803.000144000005,41267.133480000004,41535.066812000005
41803.000144000005,41267.133480000004,41535.066812000005
41803.000144000005,41267.133480000004,41535.066812000005
41803.000144000005,41267.133480000004,41535.066812000005
41803.000144000005,41267.133480000004,41535.066812000005
41803.000144000005,41267.133480000004,41535.066812000005
41803.000144000005,41222.44459200001,41512.722368
41803.000144000005,41203.73347200001,41503.366808000006
41803.000144000005,41203.73347200001,41503.366808000006
41803.000144000005,41203.73347200001,41503.366808000006
41803.000144000005,41203.73347200001,41503.366808000006
41803.000144000005,41203.73347200001,41503.366808000006
41803.000144000005,41203.73347200001,41503.366808000006
41803.000144000005,41203.73347200001,41503.366808000006
41666.044568000005,41198.66680800001,41432.35568800001
41666.044568000005,41198.66680800001,41432.35568800001
41666.044568000005,41198.66680800001,41432.35568800001
41666.044568000005,41198.66680800001,41432.35568800001
41666.044568000005,41198.66680800001,41432.35568800001
41664.222352000004,41198.66680800001,41431.44458000001
41664.222352000004,41198.66680800001,41431.44458000001
41664.222352000004,41198.66680800001,41431.44458000001
41566.489008000004,41198.66680800001,41382.57790800001
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41081.133480000004,41322.400136000004
41563.666792,41062.311248000005,41312.98902000001
41563.666792,41062.311248000005,41312.98902000001
41563.666792,41062.311248000005,41312.98902000001
41563.666792,41062.311248000005,41312.98902000001
41563.666792,41062.311248000005,41312.98902000001
41563.666792,41062.311248000005,41312.98902000001
41563.666792,41062.311248000005,41312.98902000001
41563.666792,40990.577904000005,41277.122348000004
41563.666792,40894.533464,41229.100128000005
41563.666792,40806.800128,41185.23346
41563.666792,40806.800128,41185.23346
41563.666792,40806.800128,41185.23346
41563.666792,40806.800128,41185.23346
41563.666792,40806.800128,41185.23346
41563.666792,40784.20012000001,41173.933456000006
41563.666792,40784.20012000001,41173.933456000006
41563.666792,40784.20012000001,41173.933456000006
41563.666792,40784.20012000001,41173.933456000006
41563.666792,40784.20012000001,41173.933456000006
41563.666792,40784.20012000001,41173.933456000006
41563.666792,40784.20012000001,41173.933456000006
41563.666792,40750.08900000001,41156.877896000005
41563.666792,40648.60011200001,41106.13345200001
41563.666792,40648.60011200001,41106.13345200001
41563.666792,40648.60011200001,41106.13345200001
41563.666792,40648.60011200001,41106.13345200001
41563.666792,40648.60011200001,41106.13345200001
41563.666792,40648.60011200001,41106.13345200001
41563.666792,40648.60011200001,41106.13345200001
41563.666792,40648.60011200001,41106.13345200001
41563.666792,40648.60011200001,41106.13345200001
41548.089016000005,40648.60011200001,41098.344564000006
41548.089016000005,40648.60011200001,41098.344564000006
41548.089016000005,40648.60011200001,41098.344564000006
