../results/dj38_exp_rank_swap2-01.csv,../results/dj38_exp_rank_swap2-02.csv,avg
8797.044584000003,8749.600144000004,8773.322364000003
8787.555696000003,8749.600144000004,8768.577920000003
8785.644592000002,8710.933464000003,8748.289028000003
8785.644592000002,8693.466792000007,8739.555692000005
8785.644592000002,8693.466792000007,8739.555692000005
8762.777936000004,8693.466792000007,8728.122364000006
8762.777936000004,8691.066792000005,8726.922364000005
8762.777936000004,8688.066784000002,8725.422360000004
8762.777936000004,8646.111208000004,8704.444572000004
8762.777936000004,8630.177872000004,8696.477904000003
8762.777936000004,8630.177872000004,8696.477904000003
8762.777936000004,8609.711216000002,8686.244576000003
8746.444600000003,8609.711216000002,8678.077908000003
8746.444600000003,8561.511216000003,8653.977908000003
8746.444600000003,8561.511216000003,8653.977908000003
8734.422376000004,8561.511216000003,8647.966796000004
8734.422376000004,8561.511216000003,8647.966796000004
8734.422376000004,8561.511216000003,8647.966796000004
8732.533480000004,8561.511216000003,8647.022348000002
8732.533480000004,8561.511216000003,8647.022348000002
8726.155704000003,8561.511216000003,8643.833460000002
8726.155704000003,8561.511216000003,8643.833460000002
8724.644616000003,8561.511216000003,8643.077916000002
8724.644616000003,8528.22232,8626.433468000003
8724.644616000003,8528.22232,8626.433468000003
8724.644616000003,8528.22232,8626.433468000003
8724.644616000003,8502.288984,8613.466800000002
8724.644616000003,8502.288984,8613.466800000002
8724.644616000003,8502.288984,8613.466800000002
8724.644616000003,8493.844528000001,8609.244572000003
8718.244616000004,8493.844528000001,8606.044572000003
8712.755712000004,8493.844528000001,8603.300120000004
8706.555704000004,8493.844528000001,8600.200116000004
8706.555704000004,8493.844528000001,8600.200116000004
8706.555704000004,8493.844528000001,8600.200116000004
8706.555704000004,8483.933424000003,8595.244564000004
8706.555704000004,8483.933424000003,8595.244564000004
8706.555704000004,8483.933424000003,8595.244564000004
8693.111272000002,8483.933424000003,8588.522348000002
8693.111272000002,8483.933424000003,8588.522348000002
8693.111272000002,8483.933424000003,8588.522348000002
8693.111272000002,8483.933424000003,8588.522348000002
8693.111272000002,8483.933424000003,8588.522348000002
8674.533512000004,8483.933424000003,8579.233468000002
8674.533512000004,8483.933424000003,8579.233468000002
8663.711288,8482.800104000002,8573.255696
8663.711288,8482.800104000002,8573.255696
8663.711288,8450.711224000002,8557.211256000002
8631.17796,8442.266768000003,8536.722364000001
8626.711296000001,8412.222320000003,8519.466808000001
8626.711296000001,8412.222320000003,8519.466808000001
8590.622400000002,8412.222320000003,8501.422360000002
8590.622400000002,8412.222320000003,8501.422360000002
8590.622400000002,8412.222320000003,8501.422360000002
8589.511312000004,8412.222320000003,8500.866816000003
8589.511312000004,8412.222320000003,8500.866816000003
8589.511312000004,8412.222320000003,8500.866816000003
8589.511312000004,8412.222320000003,8500.866816000003
8573.489080000003,8412.222320000003,8492.855700000004
8573.489080000003,8412.222320000003,8492.855700000004
8573.489080000003,8412.222320000003,8492.855700000004
8558.755744000002,8382.088992000006,8470.422368000003
8558.755744000002,8382.088992000006,8470.422368000003
8530.377976000003,8380.377888000005,8455.377932000003
8530.377976000003,8367.489000000007,8448.933488000006
8530.377976000003,8367.489000000007,8448.933488000006
8530.377976000003,8367.489000000007,8448.933488000006
8530.377976000003,8367.489000000007,8448.933488000006
8530.377976000003,8367.489000000007,8448.933488000006
8530.377976000003,8367.489000000007,8448.933488000006
8530.377976000003,8367.489000000007,8448.933488000006
8530.377976000003,8367.489000000007,8448.933488000006
8530.377976000003,8367.489000000007,8448.933488000006
8530.377976000003,8361.266768000005,8445.822372000004
8530.377976000003,8353.644552000005,8442.011264000004
8518.933520000002,8353.644552000005,8436.289036000004
8512.822408000002,8353.644552000005,8433.233480000003
8512.822408000002,8318.844568000002,8415.833488000002
8437.311288000003,8309.333456000004,8373.322372000002
8437.311288000003,8309.333456000004,8373.322372000002
8437.311288000003,8309.333456000004,8373.322372000002
8437.311288000003,8309.333456000004,8373.322372000002
8437.311288000003,8303.844568000002,8370.577928000002
8437.311288000003,8299.000120000004,8368.155704000004
8437.311288000003,8299.000120000004,8368.155704000004
8405.177960000003,8299.000120000004,8352.089040000003
8405.177960000003,8299.000120000004,8352.089040000003
8405.177960000003,8299.000120000004,8352.089040000003
8405.177960000003,8299.000120000004,8352.089040000003
8405.177960000003,8288.889016000003,8347.033488000003
8405.177960000003,8281.844576000003,8343.511268000002
8405.177960000003,8281.844576000003,8343.511268000002
8405.177960000003,8281.844576000003,8343.511268000002
8405.177960000003,8281.844576000003,8343.511268000002
8405.177960000003,8281.844576000003,8343.511268000002
8405.177960000003,8272.489024000002,8338.833492000002
8405.177960000003,8272.489024000002,8338.833492000002
8381.377952000003,8272.489024000002,8326.933488000002
8347.955720000004,8272.489024000002,8310.222372000004
8347.955720000004,8272.489024000002,8310.222372000004
8335.800168000003,8272.489024000002,8304.144596000002
8335.800168000003,8176.955712000003,8256.377940000002
8335.800168000003,8176.955712000003,8256.377940000002
8335.800168000003,8167.133472000002,8251.466820000003
8335.800168000003,8167.133472000002,8251.466820000003
8335.800168000003,8167.133472000002,8251.466820000003
8335.800168000003,8167.133472000002,8251.466820000003
8315.111304000004,8167.133472000002,8241.122388000003
8313.133520000005,8167.133472000002,8240.133496000004
8313.133520000005,8167.133472000002,8240.133496000004
8313.133520000005,8167.133472000002,8240.133496000004
8313.133520000005,8165.733480000003,8239.433500000003
8313.133520000005,8152.200136000002,8232.666828000003
8313.133520000005,8152.200136000002,8232.666828000003
8313.133520000005,8138.889024000003,8226.011272000003
8313.133520000005,8138.889024000003,8226.011272000003
8313.133520000005,8138.889024000003,8226.011272000003
8313.133520000005,8138.889024000003,8226.011272000003
8313.133520000005,8138.889024000003,8226.011272000003
8313.133520000005,8138.889024000003,8226.011272000003
8313.133520000005,8138.889024000003,8226.011272000003
8313.133520000005,8138.889024000003,8226.011272000003
8313.133520000005,8138.889024000003,8226.011272000003
8313.133520000005,8138.889024000003,8226.011272000003
8313.133520000005,8138.889024000003,8226.011272000003
8313.133520000005,8138.889024000003,8226.011272000003
8313.133520000005,8138.889024000003,8226.011272000003
8308.400208000003,8137.111248000004,8222.755728000004
8298.644648000005,8137.111248000004,8217.877948000005
8298.644648000005,8137.111248000004,8217.877948000005
8298.644648000005,8137.111248000004,8217.877948000005
8281.133544000004,8113.7334880000035,8197.433516000005
8278.200216000003,8113.7334880000035,8195.966852000003
8278.200216000003,8060.0890480000035,8169.144632000003
8278.200216000003,8060.0890480000035,8169.144632000003
8278.200216000003,8060.0890480000035,8169.144632000003
8278.200216000003,8060.0890480000035,8169.144632000003
8268.022432000003,8055.577952000005,8161.800192000004
8268.022432000003,8055.577952000005,8161.800192000004
8268.022432000003,8055.577952000005,8161.800192000004
8266.022416000003,8055.577952000005,8160.800184000004
8237.044632000003,8055.577952000005,8146.311292000004
8237.044632000003,8055.577952000005,8146.311292000004
8237.044632000003,8055.577952000005,8146.311292000004
8237.044632000003,8055.577952000005,8146.311292000004
8237.044632000003,8055.577952000005,8146.311292000004
8237.044632000003,8055.577952000005,8146.311292000004
8237.044632000003,8055.577952000005,8146.311292000004
8216.400192000005,8055.577952000005,8135.989072000005
8216.400192000005,8055.577952000005,8135.989072000005
8216.400192000005,8055.577952000005,8135.989072000005
8216.400192000005,8028.755736000005,8122.577964000005
8216.400192000005,8028.755736000005,8122.577964000005
8216.400192000005,8028.755736000005,8122.577964000005
8196.155744000003,8028.755736000005,8112.455740000004
8196.155744000003,8028.755736000005,8112.455740000004
8196.155744000003,8028.755736000005,8112.455740000004
8191.600176000004,8028.755736000005,8110.177956000004
8190.422408000005,8028.755736000005,8109.589072000004
8190.422408000005,8028.755736000005,8109.589072000004
8190.422408000005,8028.755736000005,8109.589072000004
8190.422408000005,8028.755736000005,8109.589072000004
8190.422408000005,8028.755736000005,8109.589072000004
8190.422408000005,8028.755736000005,8109.589072000004
8190.422408000005,8028.755736000005,8109.589072000004
8176.533536000005,8028.755736000005,8102.6446360000045
8176.533536000005,8028.755736000005,8102.6446360000045
8176.533536000005,8028.755736000005,8102.6446360000045
8176.533536000005,8028.755736000005,8102.6446360000045
8165.755768000006,8028.755736000005,8097.2557520000055
8165.755768000006,8028.755736000005,8097.2557520000055
8165.755768000006,8028.755736000005,8097.2557520000055
8165.755768000006,8028.755736000005,8097.2557520000055
8165.755768000006,8028.755736000005,8097.2557520000055
8165.755768000006,8028.755736000005,8097.2557520000055
8165.755768000006,8028.755736000005,8097.2557520000055
8165.755768000006,8028.755736000005,8097.2557520000055
8165.755768000006,8028.755736000005,8097.2557520000055
8165.755768000006,8028.755736000005,8097.2557520000055
8165.755768000006,8028.755736000005,8097.2557520000055
8161.422432000006,8028.755736000005,8095.089084000005
8161.422432000006,8028.755736000005,8095.089084000005
8161.422432000006,8028.755736000005,8095.089084000005
8151.466872000005,8007.133504000005,8079.300188000005
8151.466872000005,8007.133504000005,8079.300188000005
8141.933528000005,8007.133504000005,8074.533516000005
8141.933528000005,8007.133504000005,8074.533516000005
8141.933528000005,8007.133504000005,8074.533516000005
8141.933528000005,8007.133504000005,8074.533516000005
8141.933528000005,8007.133504000005,8074.533516000005
8141.933528000005,8007.133504000005,8074.533516000005
8141.933528000005,8007.133504000005,8074.533516000005
8123.466872000005,8007.133504000005,8065.300188000005
8123.466872000005,8007.133504000005,8065.300188000005
8106.844632000004,8007.133504000005,8056.989068000004
8102.889080000003,8007.133504000005,8055.011292000004
8102.889080000003,8007.133504000005,8055.011292000004
8102.889080000003,8007.133504000005,8055.011292000004
8102.889080000003,8007.133504000005,8055.011292000004
8102.889080000003,8007.133504000005,8055.011292000004
8102.889080000003,8007.133504000005,8055.011292000004
8102.889080000003,8007.133504000005,8055.011292000004
8102.889080000003,8007.133504000005,8055.011292000004
8102.889080000003,8007.133504000005,8055.011292000004
8102.889080000003,8007.133504000005,8055.011292000004
8102.889080000003,7996.733512000003,8049.8112960000035
8102.889080000003,7996.733512000003,8049.8112960000035
8102.889080000003,7996.733512000003,8049.8112960000035
8102.889080000003,7996.733512000003,8049.8112960000035
8102.889080000003,7996.733512000003,8049.8112960000035
8102.889080000003,7996.733512000003,8049.8112960000035
8099.266864000002,7996.733512000003,8048.000188000003
8099.266864000002,7973.266856000005,8036.266860000003
8099.266864000002,7973.266856000005,8036.266860000003
8099.266864000002,7973.266856000005,8036.266860000003
8099.266864000002,7973.266856000005,8036.266860000003
8099.266864000002,7973.266856000005,8036.266860000003
8099.266864000002,7973.266856000005,8036.266860000003
8099.266864000002,7973.266856000005,8036.266860000003
8099.266864000002,7973.266856000005,8036.266860000003
8090.111304000004,7973.266856000005,8031.689080000004
8090.111304000004,7973.266856000005,8031.689080000004
8090.111304000004,7973.266856000005,8031.689080000004
8053.755768000002,7973.266856000005,8013.511312000003
8053.755768000002,7973.266856000005,8013.511312000003
8053.755768000002,7935.377968000003,7994.566868000003
8053.755768000002,7935.377968000003,7994.566868000003
8053.755768000002,7935.377968000003,7994.566868000003
8032.7335680000015,7935.377968000003,7984.055768000002
8032.7335680000015,7935.377968000003,7984.055768000002
8032.7335680000015,7935.377968000003,7984.055768000002
8032.7335680000015,7935.377968000003,7984.055768000002
8032.7335680000015,7935.377968000003,7984.055768000002
8032.7335680000015,7935.377968000003,7984.055768000002
8032.7335680000015,7935.377968000003,7984.055768000002
8032.7335680000015,7935.377968000003,7984.055768000002
8032.7335680000015,7924.222416000004,7978.477992000003
8032.7335680000015,7924.222416000004,7978.477992000003
8018.489128000003,7924.222416000004,7971.3557720000035
8001.466912000003,7924.222416000004,7962.844664000004
8001.466912000003,7896.3779760000025,7948.9224440000025
8001.466912000003,7893.066864000002,7947.266888000002
8001.466912000003,7893.066864000002,7947.266888000002
8001.466912000003,7893.066864000002,7947.266888000002
8001.466912000003,7893.066864000002,7947.266888000002
8001.466912000003,7893.066864000002,7947.266888000002
8001.466912000003,7863.133536000003,7932.300224000002
8001.466912000003,7863.133536000003,7932.300224000002
8001.466912000003,7854.866856000001,7928.166884000002
8001.466912000003,7854.866856000001,7928.166884000002
7969.333584000003,7854.866856000001,7912.100220000002
7969.333584000003,7854.866856000001,7912.100220000002
7969.333584000003,7854.866856000001,7912.100220000002
7969.333584000003,7854.866856000001,7912.100220000002
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7854.866856000001,7910.222440000001
7965.578024000001,7852.955744000001,7909.266884000001
7965.578024000001,7852.955744000001,7909.266884000001
7965.578024000001,7852.955744000001,7909.266884000001
7965.578024000001,7852.955744000001,7909.266884000001
7965.578024000001,7852.955744000001,7909.266884000001
7961.400248000003,7852.955744000001,7907.177996000002
7961.400248000003,7852.955744000001,7907.177996000002
7961.400248000003,7852.955744000001,7907.177996000002
7961.400248000003,7816.311303999999,7888.855776
7961.400248000003,7816.311303999999,7888.855776
7961.400248000003,7816.311303999999,7888.855776
7961.400248000003,7816.311303999999,7888.855776
7961.400248000003,7816.311303999999,7888.855776
7961.400248000003,7816.311303999999,7888.855776
7961.400248000003,7816.311303999999,7888.855776
7961.400248000003,7816.311303999999,7888.855776
7961.400248000003,7816.311303999999,7888.855776
7961.400248000003,7816.311303999999,7888.855776
7961.400248000003,7816.311303999999,7888.855776
7961.400248000003,7816.311303999999,7888.855776
7961.400248000003,7816.311303999999,7888.855776
7961.400248000003,7816.311303999999,7888.855776
7940.911360000002,7806.177967999999,7873.544664000001
7940.911360000002,7806.177967999999,7873.544664000001
7940.911360000002,7806.177967999999,7873.544664000001
7940.911360000002,7806.177967999999,7873.544664000001
7940.911360000002,7806.177967999999,7873.544664000001
7940.911360000002,7806.177967999999,7873.544664000001
7940.911360000002,7806.177967999999,7873.544664000001
7940.911360000002,7795.266855999999,7868.089108
7940.911360000002,7795.266855999999,7868.089108
7940.911360000002,7795.266855999999,7868.089108
7940.911360000002,7795.266855999999,7868.089108
7940.911360000002,7795.266855999999,7868.089108
7940.911360000002,7795.266855999999,7868.089108
7940.911360000002,7795.266855999999,7868.089108
7940.911360000002,7795.266855999999,7868.089108
7940.911360000002,7795.266855999999,7868.089108
7940.911360000002,7795.266855999999,7868.089108
7940.911360000002,7795.266855999999,7868.089108
7940.911360000002,7795.266855999999,7868.089108
7940.911360000002,7795.266855999999,7868.089108
7940.911360000002,7772.711328,7856.811344000002
7940.911360000002,7772.711328,7856.811344000002
7940.911360000002,7772.711328,7856.811344000002
7940.911360000002,7772.711328,7856.811344000002
7940.911360000002,7772.711328,7856.811344000002
7940.911360000002,7772.711328,7856.811344000002
7940.911360000002,7772.711328,7856.811344000002
7940.911360000002,7772.711328,7856.811344000002
7940.911360000002,7772.711328,7856.811344000002
7926.022472000003,7772.711328,7849.366900000002
7926.022472000003,7772.711328,7849.366900000002
7926.022472000003,7772.711328,7849.366900000002
7918.5335760000025,7772.711328,7845.622452000001
7918.5335760000025,7772.711328,7845.622452000001
7918.5335760000025,7772.711328,7845.622452000001
7918.5335760000025,7772.711328,7845.622452000001
7918.5335760000025,7772.711328,7845.622452000001
7918.5335760000025,7772.711328,7845.622452000001
7918.5335760000025,7772.711328,7845.622452000001
7918.5335760000025,7772.711328,7845.622452000001
7918.5335760000025,7772.711328,7845.622452000001
7918.5335760000025,7772.711328,7845.622452000001
7918.5335760000025,7772.711328,7845.622452000001
7918.5335760000025,7751.80024,7835.166908000001
7918.5335760000025,7751.80024,7835.166908000001
7918.5335760000025,7751.80024,7835.166908000001
7918.5335760000025,7751.80024,7835.166908000001
7918.5335760000025,7751.80024,7835.166908000001
7913.111352000002,7751.80024,7832.455796
7913.111352000002,7751.80024,7832.455796
7913.111352000002,7751.80024,7832.455796
7913.111352000002,7751.80024,7832.455796
7913.111352000002,7751.80024,7832.455796
7913.111352000002,7751.80024,7832.455796
7913.111352000002,7751.80024,7832.455796
7913.111352000002,7751.80024,7832.455796
7913.111352000002,7751.80024,7832.455796
7913.111352000002,7751.80024,7832.455796
7913.111352000002,7751.80024,7832.455796
7883.555808000004,7751.80024,7817.678024000002
7883.555808000004,7751.80024,7817.678024000002
7876.755800000003,7751.80024,7814.278020000002
7876.755800000003,7751.80024,7814.278020000002
7876.755800000003,7749.911352,7813.333576000001
7876.755800000003,7749.911352,7813.333576000001
7876.755800000003,7749.911352,7813.333576000001
7839.978016000001,7749.911352,7794.944684
7839.978016000001,7749.911352,7794.944684
7839.978016000001,7749.911352,7794.944684
7839.978016000001,7749.911352,7794.944684
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7839.844688000004,7749.911352,7794.878020000002
7833.511344000003,7749.5113679999995,7791.511356000001
7833.511344000003,7749.5113679999995,7791.511356000001
7833.511344000003,7749.5113679999995,7791.511356000001
7833.511344000003,7749.5113679999995,7791.511356000001
7833.511344000003,7749.5113679999995,7791.511356000001
7833.511344000003,7749.5113679999995,7791.511356000001
7833.511344000003,7749.5113679999995,7791.511356000001
7833.511344000003,7749.5113679999995,7791.511356000001
7833.511344000003,7749.5113679999995,7791.511356000001
7833.511344000003,7749.5113679999995,7791.511356000001
7833.511344000003,7749.5113679999995,7791.511356000001
7833.511344000003,7749.5113679999995,7791.511356000001
7833.511344000003,7749.5113679999995,7791.511356000001
7833.511344000003,7747.733607999999,7790.6224760000005
7830.3335760000045,7747.733607999999,7789.033592000002
7830.3335760000045,7747.733607999999,7789.033592000002
7830.3335760000045,7747.733607999999,7789.033592000002
7830.3335760000045,7747.733607999999,7789.033592000002
7830.3335760000045,7747.733607999999,7789.033592000002
7830.3335760000045,7747.733607999999,7789.033592000002
7830.3335760000045,7747.733607999999,7789.033592000002
7812.333576000002,7734.889176,7773.611376000001
7812.333576000002,7734.889176,7773.611376000001
7812.333576000002,7734.889176,7773.611376000001
7812.333576000002,7734.889176,7773.611376000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7734.889176,7768.022484000001
7801.155792000002,7731.600280000001,7766.378036000002
7801.155792000002,7731.600280000001,7766.378036000002
7801.155792000002,7731.600280000001,7766.378036000002
7801.155792000002,7731.600280000001,7766.378036000002
7801.155792000002,7731.600280000001,7766.378036000002
7801.155792000002,7731.600280000001,7766.378036000002
7801.155792000002,7731.600280000001,7766.378036000002
7801.155792000002,7731.600280000001,7766.378036000002
7801.155792000002,7731.600280000001,7766.378036000002
7801.155792000002,7731.600280000001,7766.378036000002
7801.155792000002,7731.600280000001,7766.378036000002
7801.155792000002,7731.600280000001,7766.378036000002
7801.155792000002,7731.600280000001,7766.378036000002
7801.155792000002,7731.600280000001,7766.378036000002
7801.155792000002,7731.600280000001,7766.378036000002
7797.022456000002,7731.600280000001,7764.3113680000015
7797.022456000002,7731.600280000001,7764.3113680000015
7797.022456000002,7731.600280000001,7764.3113680000015
7797.022456000002,7731.600280000001,7764.3113680000015
7797.022456000002,7731.600280000001,7764.3113680000015
7797.022456000002,7728.578064,7762.800260000002
7797.022456000002,7728.578064,7762.800260000002
7797.022456000002,7728.578064,7762.800260000002
7797.022456000002,7728.578064,7762.800260000002
7797.022456000002,7728.578064,7762.800260000002
7797.022456000002,7728.578064,7762.800260000002
7797.022456000002,7728.578064,7762.800260000002
7797.022456000002,7728.578064,7762.800260000002
7797.022456000002,7728.578064,7762.800260000002
7797.022456000002,7728.578064,7762.800260000002
7797.022456000002,7728.578064,7762.800260000002
7797.022456000002,7728.578064,7762.800260000002
7797.022456000002,7728.578064,7762.800260000002
7797.022456000002,7728.578064,7762.800260000002
7778.666888000003,7728.578064,7753.622476000002
7778.666888000003,7728.578064,7753.622476000002
7778.666888000003,7728.578064,7753.622476000002
7778.666888000003,7728.578064,7753.622476000002
7778.666888000003,7728.578064,7753.622476000002
7778.666888000003,7728.578064,7753.622476000002
7778.666888000003,7728.578064,7753.622476000002
7778.666888000003,7728.578064,7753.622476000002
7778.666888000003,7702.022512,7740.3447000000015
7778.666888000003,7702.022512,7740.3447000000015
7765.889112000002,7702.022512,7733.955812
7765.889112000002,7702.022512,7733.955812
7762.577992000002,7702.022512,7732.300252000001
7762.577992000002,7702.022512,7732.300252000001
7762.577992000002,7702.022512,7732.300252000001
7762.577992000002,7702.022512,7732.300252000001
7762.577992000002,7688.066960000001,7725.322476000001
7762.577992000002,7688.066960000001,7725.322476000001
7762.577992000002,7688.066960000001,7725.322476000001
7762.577992000002,7688.066960000001,7725.322476000001
7762.577992000002,7688.066960000001,7725.322476000001
7762.577992000002,7688.066960000001,7725.322476000001
7762.577992000002,7688.066960000001,7725.322476000001
7762.577992000002,7688.066960000001,7725.322476000001
7762.577992000002,7688.066960000001,7725.322476000001
7762.577992000002,7688.066960000001,7725.322476000001
7762.577992000002,7688.066960000001,7725.322476000001
7762.577992000002,7688.066960000001,7725.322476000001
7762.577992000002,7688.066960000001,7725.322476000001
7762.577992000002,7688.066960000001,7725.322476000001
7762.577992000002,7688.066960000001,7725.322476000001
7761.377992,7688.066960000001,7724.722476000001
7761.377992,7680.0225040000005,7720.700248
7761.377992,7680.0225040000005,7720.700248
7761.377992,7680.0225040000005,7720.700248
7761.377992,7655.444712000001,7708.411352000001
7761.377992,7655.444712000001,7708.411352000001
7761.377992,7655.444712000001,7708.411352000001
7761.377992,7655.444712000001,7708.411352000001
7761.377992,7655.444712000001,7708.411352000001
7761.377992,7655.444712000001,7708.411352000001
7761.377992,7637.066919999999,7699.2224559999995
7761.377992,7637.066919999999,7699.2224559999995
7753.578000000001,7637.066919999999,7695.32246
7753.578000000001,7637.066919999999,7695.32246
7753.578000000001,7637.066919999999,7695.32246
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7637.066919999999,7691.84468
7746.622440000002,7599.600247999999,7673.111344000001
7746.622440000002,7599.600247999999,7673.111344000001
7746.622440000002,7599.600247999999,7673.111344000001
7746.622440000002,7599.600247999999,7673.111344000001
7746.622440000002,7599.600247999999,7673.111344000001
7746.622440000002,7599.600247999999,7673.111344000001
7746.622440000002,7599.600247999999,7673.111344000001
7746.622440000002,7599.600247999999,7673.111344000001
7746.622440000002,7599.600247999999,7673.111344000001
7746.622440000002,7599.600247999999,7673.111344000001
7746.622440000002,7599.600247999999,7673.111344000001
7746.622440000002,7599.600247999999,7673.111344000001
7746.622440000002,7599.600247999999,7673.111344000001
7746.622440000002,7599.600247999999,7673.111344000001
7746.622440000002,7599.600247999999,7673.111344000001
7746.622440000002,7593.844671999999,7670.233556000001
7746.622440000002,7586.866895999998,7666.744667999999
