../results/qa194_reverse-6-01.csv,../results/qa194_reverse-6-02.csv,avg
5181.622424000014,5107.466968000013,5144.544696000014
5181.622424000014,5102.289192000014,5141.955808000013
5178.844648000014,5097.911408000014,5138.378028000014
5175.733536000014,5088.155848000013,5131.944692000014
5146.089088000014,5088.155848000013,5117.122468000014
5139.6001920000135,5075.000280000013,5107.300236000014
5131.377968000013,5075.000280000013,5103.189124000013
5131.377968000013,5075.000280000013,5103.189124000013
5128.066856000014,5070.933624000013,5099.500240000014
5128.066856000014,5070.933624000013,5099.500240000014
5122.911312000014,5070.933624000013,5096.922468000013
5122.911312000014,5070.933624000013,5096.922468000013
5122.911312000014,5070.933624000013,5096.922468000013
5122.911312000014,5061.733616000013,5092.3224640000135
5116.089104000014,5059.866952000012,5087.978028000013
5106.555768000015,5059.866952000012,5083.211360000014
5077.555768000015,5059.866952000012,5068.711360000014
5077.555768000015,5052.555840000013,5065.055804000014
5075.311344000015,5046.533616000012,5060.922480000014
5075.311344000015,5046.533616000012,5060.922480000014
5060.200232000015,5033.711384000013,5046.955808000013
5060.200232000015,5032.778056000013,5046.489144000014
5058.866904000015,5029.778056000013,5044.3224800000135
5048.644704000015,5010.844728000012,5029.744716000014
5048.644704000015,4996.133608000012,5022.389156000014
5048.644704000015,4983.755832000013,5016.200268000013
5043.844696000016,4983.755832000013,5013.800264000014
5043.844696000016,4980.311376000012,5012.0780360000135
5042.022472000015,4980.311376000012,5011.166924000014
5042.022472000015,4980.311376000012,5011.166924000014
5031.111360000015,4980.311376000012,5005.711368000014
5017.689160000016,4980.311376000012,4999.000268000014
5017.689160000016,4980.311376000012,4999.000268000014
5012.022488000016,4980.311376000012,4996.166932000015
5012.022488000016,4980.311376000012,4996.166932000015
4991.866912000015,4967.755808000013,4979.811360000014
4984.978040000014,4967.755808000013,4976.366924000013
4974.933600000014,4965.911352000013,4970.422476000013
4956.4669280000135,4962.911352000013,4959.689140000013
4952.555816000014,4953.2446960000125,4952.9002560000135
4952.555816000014,4945.889160000013,4949.222488000014
4952.555816000014,4919.533600000013,4936.044708000014
4952.555816000014,4919.533600000013,4936.044708000014
4952.555816000014,4919.533600000013,4936.044708000014
4952.555816000014,4912.266936000014,4932.411376000014
4948.222488000014,4912.266936000014,4930.244712000014
4948.222488000014,4903.9780560000145,4926.100272000014
4948.222488000014,4903.9780560000145,4926.100272000014
4948.222488000014,4903.9780560000145,4926.100272000014
4948.222488000014,4903.9780560000145,4926.100272000014
4948.222488000014,4903.9780560000145,4926.100272000014
4948.222488000014,4903.9780560000145,4926.100272000014
4946.244720000014,4899.755848000014,4923.000284000014
4946.066936000014,4899.755848000014,4922.9113920000145
4941.6891600000135,4899.755848000014,4920.722504000014
4941.6891600000135,4899.755848000014,4920.722504000014
4941.6891600000135,4899.755848000014,4920.722504000014
4941.6891600000135,4899.755848000014,4920.722504000014
4935.800272000014,4899.755848000014,4917.778060000014
4930.800264000014,4899.755848000014,4915.278056000014
4929.422488000015,4887.355840000015,4908.389164000015
4892.578040000015,4856.178080000016,4874.3780600000155
4892.578040000015,4844.911416000016,4868.744728000016
4892.578040000015,4844.911416000016,4868.744728000016
4892.578040000015,4835.6447520000165,4864.111396000016
4892.578040000015,4834.222536000017,4863.400288000015
4892.578040000015,4834.222536000017,4863.400288000015
4892.578040000015,4834.222536000017,4863.400288000015
4892.578040000015,4826.444760000017,4859.511400000016
4892.578040000015,4826.444760000017,4859.511400000016
4892.578040000015,4826.444760000017,4859.511400000016
4892.578040000015,4826.444760000017,4859.511400000016
4892.578040000015,4826.444760000017,4859.511400000016
4892.578040000015,4826.155880000017,4859.366960000016
4892.578040000015,4824.111432000017,4858.3447360000155
4892.155808000013,4824.111432000017,4858.133620000015
4883.222472000013,4824.111432000017,4853.666952000015
4875.800224000013,4824.111432000017,4849.955828000015
4875.800224000013,4824.111432000017,4849.955828000015
4875.800224000013,4824.111432000017,4849.955828000015
4875.555776000013,4796.755880000017,4836.155828000015
4875.555776000013,4796.755880000017,4836.155828000015
4875.555776000013,4794.955872000018,4835.255824000015
4875.555776000013,4794.955872000018,4835.255824000015
4869.089096000012,4794.955872000018,4832.0224840000155
4869.089096000012,4794.955872000018,4832.0224840000155
4869.089096000012,4794.955872000018,4832.0224840000155
4869.089096000012,4794.955872000018,4832.0224840000155
4868.911320000013,4794.955872000018,4831.933596000015
4868.911320000013,4794.955872000018,4831.933596000015
4868.911320000013,4794.955872000018,4831.933596000015
4868.911320000013,4794.955872000018,4831.933596000015
4868.911320000013,4794.955872000018,4831.933596000015
4868.911320000013,4794.955872000018,4831.933596000015
4868.911320000013,4794.955872000018,4831.933596000015
4863.289088000012,4794.955872000018,4829.122480000015
4863.289088000012,4794.955872000018,4829.122480000015
4863.289088000012,4794.955872000018,4829.122480000015
4859.244632000012,4794.955872000018,4827.100252000015
4859.244632000012,4794.955872000018,4827.100252000015
4859.244632000012,4794.955872000018,4827.100252000015
4859.244632000012,4794.955872000018,4827.100252000015
4859.244632000012,4794.955872000018,4827.100252000015
4859.244632000012,4794.955872000018,4827.100252000015
4851.8668560000115,4794.955872000018,4823.411364000014
4851.8668560000115,4794.955872000018,4823.411364000014
4851.8668560000115,4794.955872000018,4823.411364000014
4842.066848000012,4794.955872000018,4818.511360000015
4842.066848000012,4794.511432000017,4818.289140000014
4842.066848000012,4791.733648000017,4816.9002480000145
4842.066848000012,4791.733648000017,4816.9002480000145
4842.066848000012,4791.733648000017,4816.9002480000145
4842.066848000012,4791.733648000017,4816.9002480000145
4841.133512000012,4788.955856000016,4815.044684000014
4841.133512000012,4788.955856000016,4815.044684000014
4841.133512000012,4784.600296000015,4812.866904000013
4837.289064000012,4784.600296000015,4810.944680000013
4837.289064000012,4784.600296000015,4810.944680000013
4837.289064000012,4760.555856000015,4798.922460000014
4831.177984000012,4760.555856000015,4795.866920000013
4831.177984000012,4760.555856000015,4795.866920000013
4816.155768000012,4760.555856000015,4788.355812000014
4816.155768000012,4760.555856000015,4788.355812000014
4816.155768000012,4760.555856000015,4788.355812000014
4816.155768000012,4760.555856000015,4788.355812000014
4816.155768000012,4760.555856000015,4788.355812000014
4816.155768000012,4760.555856000015,4788.355812000014
4807.466880000013,4760.555856000015,4784.011368000014
4807.466880000013,4760.555856000015,4784.011368000014
4807.466880000013,4760.555856000015,4784.011368000014
4807.466880000013,4760.555856000015,4784.011368000014
4807.466880000013,4760.555856000015,4784.011368000014
4807.466880000013,4760.555856000015,4784.011368000014
4807.466880000013,4760.555856000015,4784.011368000014
4807.466880000013,4760.555856000015,4784.011368000014
4804.355768000013,4760.555856000015,4782.455812000015
4804.355768000013,4760.555856000015,4782.455812000015
4792.466872000014,4760.555856000015,4776.5113640000145
4792.466872000014,4753.800296000016,4773.133584000015
4792.466872000014,4753.800296000016,4773.133584000015
4792.466872000014,4753.800296000016,4773.133584000015
4791.422432000012,4753.800296000016,4772.611364000014
4791.422432000012,4753.800296000016,4772.611364000014
4791.422432000012,4753.800296000016,4772.611364000014
4791.422432000012,4753.800296000016,4772.611364000014
4791.422432000012,4753.800296000016,4772.611364000014
4791.422432000012,4748.755872000015,4770.089152000013
4789.844656000013,4740.866976000016,4765.355816000014
4789.844656000013,4740.866976000016,4765.355816000014
4789.844656000013,4740.866976000016,4765.355816000014
4789.844656000013,4740.866976000016,4765.355816000014
4789.844656000013,4740.866976000016,4765.355816000014
4789.844656000013,4740.866976000016,4765.355816000014
4789.844656000013,4740.866976000016,4765.355816000014
4789.844656000013,4740.866976000016,4765.355816000014
4789.844656000013,4740.866976000016,4765.355816000014
4789.844656000013,4740.866976000016,4765.355816000014
4789.844656000013,4740.866976000016,4765.355816000014
4774.622448000013,4740.866976000016,4757.744712000014
4774.622448000013,4740.866976000016,4757.744712000014
4774.622448000013,4740.866976000016,4757.744712000014
4774.622448000013,4740.866976000016,4757.744712000014
4774.622448000013,4722.511408000016,4748.566928000015
4774.622448000013,4722.511408000016,4748.566928000015
4774.622448000013,4722.511408000016,4748.566928000015
4773.244664000013,4722.511408000016,4747.878036000015
4773.244664000013,4722.511408000016,4747.878036000015
4773.244664000013,4722.511408000016,4747.878036000015
4773.244664000013,4722.511408000016,4747.878036000015
4773.244664000013,4722.511408000016,4747.878036000015
4769.978000000012,4722.511408000016,4746.244704000013
4769.978000000012,4722.511408000016,4746.244704000013
4769.978000000012,4722.511408000016,4746.244704000013
4727.177976000013,4704.844736000016,4716.0113560000145
4727.177976000013,4704.844736000016,4716.0113560000145
4727.177976000013,4704.844736000016,4716.0113560000145
4727.177976000013,4704.844736000016,4716.0113560000145
4727.177976000013,4704.844736000016,4716.0113560000145
4721.933536000012,4699.089168000016,4710.511352000014
4721.933536000012,4699.089168000016,4710.511352000014
4712.000208000013,4699.089168000016,4705.5446880000145
4712.000208000013,4699.089168000016,4705.5446880000145
4712.000208000013,4699.089168000016,4705.5446880000145
4712.000208000013,4699.089168000016,4705.5446880000145
4702.000200000013,4699.089168000016,4700.544684000015
4698.977992000013,4699.089168000016,4699.033580000014
4698.977992000013,4683.733608000015,4691.355800000014
4698.977992000013,4683.466944000015,4691.2224680000145
4698.977992000013,4680.689168000015,4689.833580000014
4698.977992000013,4680.689168000015,4689.833580000014
4693.155776000013,4680.689168000015,4686.922472000015
4693.155776000013,4680.689168000015,4686.922472000015
4693.155776000013,4680.689168000015,4686.922472000015
4693.155776000013,4676.889168000015,4685.022472000014
4693.155776000013,4676.889168000015,4685.022472000014
4693.155776000013,4676.889168000015,4685.022472000014
4683.733552000014,4676.889168000015,4680.311360000014
4683.733552000014,4676.889168000015,4680.311360000014
4683.733552000014,4676.889168000015,4680.311360000014
4683.733552000014,4676.889168000015,4680.311360000014
4683.733552000014,4676.889168000015,4680.311360000014
4683.733552000014,4676.889168000015,4680.311360000014
4683.733552000014,4676.889168000015,4680.311360000014
4683.733552000014,4676.889168000015,4680.311360000014
4683.733552000014,4676.889168000015,4680.311360000014
4683.733552000014,4666.555848000015,4675.144700000015
4683.733552000014,4656.8447360000155,4670.289144000015
4683.733552000014,4656.8447360000155,4670.289144000015
4656.711320000014,4656.8447360000155,4656.778028000015
4656.711320000014,4656.8447360000155,4656.778028000015
4654.133544000014,4656.8447360000155,4655.489140000014
4639.355792000015,4652.511400000015,4645.933596000015
4639.355792000015,4652.511400000015,4645.933596000015
4639.355792000015,4652.511400000015,4645.933596000015
4632.511352000015,4652.511400000015,4642.511376000015
4632.511352000015,4652.511400000015,4642.511376000015
4632.511352000015,4652.511400000015,4642.511376000015
4632.511352000015,4652.511400000015,4642.511376000015
4632.511352000015,4652.511400000015,4642.511376000015
4632.511352000015,4652.511400000015,4642.511376000015
4632.511352000015,4652.511400000015,4642.511376000015
4632.511352000015,4652.511400000015,4642.511376000015
4632.511352000015,4652.511400000015,4642.511376000015
4631.711328000015,4652.511400000015,4642.111364000015
4631.711328000015,4651.955848000015,4641.833588000015
4631.711328000015,4651.955848000015,4641.833588000015
4631.711328000015,4651.955848000015,4641.833588000015
4624.444672000015,4651.955848000015,4638.200260000015
4624.444672000015,4651.955848000015,4638.200260000015
4624.444672000015,4639.800288000015,4632.122480000015
4624.444672000015,4639.800288000015,4632.122480000015
4624.444672000015,4639.800288000015,4632.122480000015
4624.444672000015,4639.800288000015,4632.122480000015
4624.444672000015,4639.800288000015,4632.122480000015
4624.444672000015,4639.800288000015,4632.122480000015
4624.444672000015,4639.800288000015,4632.122480000015
4624.444672000015,4639.800288000015,4632.122480000015
4624.444672000015,4639.800288000015,4632.122480000015
4624.444672000015,4639.800288000015,4632.122480000015
4624.444672000015,4637.644736000015,4631.0447040000145
4624.444672000015,4637.644736000015,4631.0447040000145
4624.444672000015,4637.644736000015,4631.0447040000145
4624.444672000015,4636.178072000015,4630.311372000015
4624.444672000015,4636.178072000015,4630.311372000015
4624.444672000015,4636.178072000015,4630.311372000015
4624.444672000015,4636.178072000015,4630.311372000015
4624.444672000015,4636.178072000015,4630.311372000015
4624.444672000015,4633.933624000015,4629.189148000015
4624.444672000015,4633.933624000015,4629.189148000015
4624.444672000015,4632.889192000016,4628.666932000016
4624.444672000015,4632.889192000016,4628.666932000016
4624.444672000015,4632.889192000016,4628.666932000016
4624.444672000015,4632.889192000016,4628.666932000016
4624.444672000015,4632.889192000016,4628.666932000016
4624.444672000015,4632.889192000016,4628.666932000016
4624.444672000015,4632.889192000016,4628.666932000016
4624.444672000015,4624.933640000016,4624.689156000015
4624.444672000015,4614.889192000016,4619.666932000016
4624.444672000015,4614.889192000016,4619.666932000016
4624.444672000015,4614.889192000016,4619.666932000016
4624.444672000015,4614.889192000016,4619.666932000016
4624.444672000015,4614.889192000016,4619.666932000016
4624.444672000015,4614.889192000016,4619.666932000016
4624.444672000015,4614.889192000016,4619.666932000016
4624.444672000015,4614.889192000016,4619.666932000016
4624.444672000015,4614.889192000016,4619.666932000016
4624.444672000015,4614.889192000016,4619.666932000016
4624.444672000015,4614.889192000016,4619.666932000016
4624.444672000015,4614.889192000016,4619.666932000016
4624.444672000015,4614.889192000016,4619.666932000016
4623.400248000015,4614.889192000016,4619.144720000016
4623.400248000015,4614.889192000016,4619.144720000016
4623.400248000015,4614.889192000016,4619.144720000016
4623.400248000015,4614.889192000016,4619.144720000016
4623.400248000015,4614.889192000016,4619.144720000016
4623.400248000015,4614.889192000016,4619.144720000016
4623.400248000015,4614.889192000016,4619.144720000016
4623.400248000015,4614.889192000016,4619.144720000016
4623.400248000015,4614.889192000016,4619.144720000016
4623.400248000015,4614.866960000015,4619.133604000015
4623.400248000015,4614.866960000015,4619.133604000015
4623.400248000015,4604.466968000015,4613.933608000016
4623.400248000015,4604.466968000015,4613.933608000016
4623.400248000015,4604.466968000015,4613.933608000016
4623.400248000015,4604.466968000015,4613.933608000016
4623.400248000015,4604.466968000015,4613.933608000016
4623.400248000015,4604.466968000015,4613.933608000016
4623.400248000015,4602.466952000016,4612.933600000016
4623.400248000015,4602.466952000016,4612.933600000016
4623.400248000015,4602.466952000016,4612.933600000016
4623.400248000015,4602.466952000016,4612.933600000016
4614.600248000015,4602.466952000016,4608.533600000015
4609.111360000015,4596.200288000016,4602.655824000016
4609.111360000015,4596.200288000016,4602.655824000016
4609.111360000015,4596.200288000016,4602.655824000016
4609.111360000015,4596.200288000016,4602.655824000016
4609.111360000015,4596.200288000016,4602.655824000016
4609.111360000015,4596.200288000016,4602.655824000016
4609.111360000015,4596.200288000016,4602.655824000016
4606.466896000014,4596.200288000016,4601.333592000015
4606.466896000014,4596.200288000016,4601.333592000015
4606.466896000014,4596.200288000016,4601.333592000015
4606.466896000014,4591.800296000015,4599.133596000014
4606.466896000014,4591.800296000015,4599.133596000014
4606.466896000014,4591.800296000015,4599.133596000014
4606.466896000014,4591.800296000015,4599.133596000014
4606.466896000014,4591.800296000015,4599.133596000014
4606.466896000014,4591.800296000015,4599.133596000014
4606.466896000014,4591.800296000015,4599.133596000014
4606.466896000014,4591.800296000015,4599.133596000014
4606.466896000014,4591.800296000015,4599.133596000014
4606.466896000014,4591.800296000015,4599.133596000014
4606.466896000014,4591.800296000015,4599.133596000014
4606.466896000014,4591.800296000015,4599.133596000014
4606.466896000014,4591.800296000015,4599.133596000014
4606.244696000013,4591.800296000015,4599.022496000014
4606.244696000013,4591.800296000015,4599.022496000014
4606.244696000013,4591.800296000015,4599.022496000014
4606.244696000013,4591.800296000015,4599.022496000014
4606.244696000013,4591.800296000015,4599.022496000014
4606.244696000013,4591.800296000015,4599.022496000014
4606.244696000013,4591.800296000015,4599.022496000014
4606.244696000013,4591.800296000015,4599.022496000014
4606.244696000013,4591.800296000015,4599.022496000014
4592.355816000014,4591.800296000015,4592.078056000015
4592.355816000014,4591.800296000015,4592.078056000015
4592.355816000014,4591.800296000015,4592.078056000015
4592.355816000014,4591.800296000015,4592.078056000015
4592.355816000014,4591.800296000015,4592.078056000015
4592.355816000014,4591.800296000015,4592.078056000015
4592.355816000014,4591.800296000015,4592.078056000015
4592.355816000014,4591.800296000015,4592.078056000015
4592.355816000014,4591.800296000015,4592.078056000015
4590.778024000013,4591.800296000015,4591.289160000014
4590.778024000013,4591.800288000015,4591.2891560000135
4590.778024000013,4591.800288000015,4591.2891560000135
4590.778024000013,4591.800288000015,4591.2891560000135
4589.044704000014,4591.800288000015,4590.422496000014
4589.044704000014,4591.800288000015,4590.422496000014
4584.044704000014,4591.800288000015,4587.922496000014
4584.044704000014,4591.800288000015,4587.922496000014
4584.044704000014,4591.800288000015,4587.922496000014
4584.044704000014,4591.800288000015,4587.922496000014
4584.044704000014,4591.800288000015,4587.922496000014
4584.044704000014,4591.800288000015,4587.922496000014
4584.044704000014,4591.800288000015,4587.922496000014
4584.044704000014,4591.800288000015,4587.922496000014
4584.044704000014,4591.800288000015,4587.922496000014
4584.044704000014,4591.800288000015,4587.922496000014
4584.044704000014,4591.800288000015,4587.922496000014
4584.044704000014,4591.800288000015,4587.922496000014
4582.444688000012,4591.800288000015,4587.122488000014
4582.444688000012,4591.800288000015,4587.122488000014
4582.444688000012,4591.800288000015,4587.122488000014
4582.444688000012,4591.800288000015,4587.122488000014
4582.444688000012,4591.800288000015,4587.122488000014
4582.444688000012,4591.800288000015,4587.122488000014
4576.578000000013,4587.000280000013,4581.7891400000135
4576.578000000013,4587.000280000013,4581.7891400000135
4574.600232000013,4587.000280000013,4580.800256000013
4574.600232000013,4587.000280000013,4580.800256000013
4574.600232000013,4587.000280000013,4580.800256000013
4574.600232000013,4587.000280000013,4580.800256000013
4574.600232000013,4587.000280000013,4580.800256000013
4574.600232000013,4587.000280000013,4580.800256000013
4574.600232000013,4587.000280000013,4580.800256000013
4574.600232000013,4587.000280000013,4580.800256000013
4574.600232000013,4587.000280000013,4580.800256000013
4574.600232000013,4587.000280000013,4580.800256000013
4574.600232000013,4563.600280000012,4569.100256000012
4574.600232000013,4563.600280000012,4569.100256000012
4574.600232000013,4563.600280000012,4569.100256000012
4574.600232000013,4563.600280000012,4569.100256000012
4574.600232000013,4563.600280000012,4569.100256000012
4574.600232000013,4563.600280000012,4569.100256000012
4574.1780240000135,4563.600280000012,4568.8891520000125
4565.4669120000135,4563.600280000012,4564.533596000013
4565.4669120000135,4563.600280000012,4564.533596000013
4565.4669120000135,4563.600280000012,4564.533596000013
4565.4669120000135,4563.600280000012,4564.533596000013
4565.4669120000135,4563.600280000012,4564.533596000013
4565.4669120000135,4563.600280000012,4564.533596000013
4565.4669120000135,4563.600280000012,4564.533596000013
4565.4669120000135,4563.600280000012,4564.533596000013
4565.4669120000135,4563.600280000012,4564.533596000013
4558.533584000013,4563.600280000012,4561.0669320000125
4556.244688000013,4563.600280000012,4559.922484000013
4550.333560000015,4563.600280000012,4556.9669200000135
4541.578000000014,4563.600280000012,4552.589140000013
4534.378008000015,4563.600280000012,4548.989144000014
4534.378008000015,4563.600280000012,4548.989144000014
4534.378008000015,4563.600280000012,4548.989144000014
4534.378008000015,4563.600280000012,4548.989144000014
4534.378008000015,4563.600280000012,4548.989144000014
4534.378008000015,4563.600280000012,4548.989144000014
4534.378008000015,4559.8224880000125,4547.100248000013
4534.378008000015,4559.8224880000125,4547.100248000013
4534.378008000015,4559.8224880000125,4547.100248000013
4534.378008000015,4559.8224880000125,4547.100248000013
4534.378008000015,4559.8224880000125,4547.100248000013
4534.378008000015,4559.8224880000125,4547.100248000013
4534.378008000015,4555.933600000013,4545.1558040000145
4534.378008000015,4548.955824000013,4541.666916000015
4534.378008000015,4548.955824000013,4541.666916000015
4534.378008000015,4548.955824000013,4541.666916000015
4534.378008000015,4548.955824000013,4541.666916000015
4529.555792000015,4548.955824000013,4539.255808000014
4529.555792000015,4548.955824000013,4539.255808000014
4529.555792000015,4548.955824000013,4539.255808000014
4529.555792000015,4548.955824000013,4539.255808000014
4529.555792000015,4546.4002720000135,4537.978032000014
4529.555792000015,4546.4002720000135,4537.978032000014
4529.555792000015,4546.4002720000135,4537.978032000014
4529.555792000015,4546.4002720000135,4537.978032000014
4529.555792000015,4546.4002720000135,4537.978032000014
4529.555792000015,4546.4002720000135,4537.978032000014
4529.555792000015,4546.4002720000135,4537.978032000014
4529.555792000015,4546.4002720000135,4537.978032000014
4529.555792000015,4546.4002720000135,4537.978032000014
4529.555792000015,4546.4002720000135,4537.978032000014
4529.555792000015,4546.4002720000135,4537.978032000014
4529.555792000015,4546.4002720000135,4537.978032000014
4525.022464000014,4546.4002720000135,4535.711368000014
4520.000240000014,4546.4002720000135,4533.200256000014
4520.000240000014,4546.4002720000135,4533.200256000014
4520.000240000014,4546.4002720000135,4533.200256000014
4520.000240000014,4546.4002720000135,4533.200256000014
4520.000240000014,4546.4002720000135,4533.200256000014
4520.000240000014,4546.4002720000135,4533.200256000014
4520.000240000014,4546.4002720000135,4533.200256000014
4520.000240000014,4546.4002720000135,4533.200256000014
4520.000240000014,4546.4002720000135,4533.200256000014
4520.000240000014,4546.4002720000135,4533.200256000014
4520.000240000014,4546.4002720000135,4533.200256000014
4520.000240000014,4546.4002720000135,4533.200256000014
4520.000240000014,4546.4002720000135,4533.200256000014
4513.800240000015,4546.4002720000135,4530.100256000014
4513.800240000015,4546.4002720000135,4530.100256000014
4513.800240000015,4546.4002720000135,4530.100256000014
4513.800240000015,4546.4002720000135,4530.100256000014
4513.800240000015,4546.4002720000135,4530.100256000014
4513.800240000015,4546.4002720000135,4530.100256000014
4513.800240000015,4545.666952000013,4529.733596000015
4513.800240000015,4540.466952000013,4527.133596000014
4513.800240000015,4540.466952000013,4527.133596000014
4513.800240000015,4540.466952000013,4527.133596000014
4513.800240000015,4540.466952000013,4527.133596000014
4513.800240000015,4540.466952000013,4527.133596000014
4513.800240000015,4540.466952000013,4527.133596000014
4513.800240000015,4540.466952000013,4527.133596000014
4513.800240000015,4540.466952000013,4527.133596000014
4513.800240000015,4540.466952000013,4527.133596000014
4513.800240000015,4540.466952000013,4527.133596000014
4513.800240000015,4533.844720000013,4523.8224800000135
4513.800240000015,4533.844720000013,4523.8224800000135
4509.155808000015,4533.844720000013,4521.500264000014
4509.155808000015,4533.844720000013,4521.500264000014
4509.155808000015,4533.844720000013,4521.500264000014
4509.155808000015,4533.844720000013,4521.500264000014
4509.155808000015,4533.844720000013,4521.500264000014
4508.444688000014,4533.844720000013,4521.144704000013
4508.444688000014,4533.844720000013,4521.144704000013
4508.444688000014,4533.844720000013,4521.144704000013
4508.444688000014,4533.844720000013,4521.144704000013
4508.444688000014,4533.844720000013,4521.144704000013
4508.444688000014,4533.844720000013,4521.144704000013
4508.444688000014,4533.844720000013,4521.144704000013
4508.444688000014,4533.844720000013,4521.144704000013
4508.444688000014,4533.844720000013,4521.144704000013
4508.444688000014,4533.844720000013,4521.144704000013
4508.444688000014,4531.600288000013,4520.022488000013
4508.444688000014,4531.600288000013,4520.022488000013
4508.444688000014,4531.600288000013,4520.022488000013
4508.444688000014,4531.600288000013,4520.022488000013
4508.444688000014,4531.600288000013,4520.022488000013
4508.444688000014,4531.600288000013,4520.022488000013
4508.444688000014,4531.600288000013,4520.022488000013
4508.444688000014,4531.600288000013,4520.022488000013
4508.444688000014,4531.600288000013,4520.022488000013
4508.444688000014,4531.600288000013,4520.022488000013
4508.444688000014,4531.600288000013,4520.022488000013
4508.444688000014,4531.600288000013,4520.022488000013
4508.444688000014,4531.600288000013,4520.022488000013
4508.444688000014,4531.600288000013,4520.022488000013
4508.444688000014,4531.600288000013,4520.022488000013
4508.444688000014,4528.089192000015,4518.266940000014
4501.466912000014,4528.089192000015,4514.778052000014
4500.733576000013,4528.089192000015,4514.411384000014
4500.733576000013,4528.089192000015,4514.411384000014
4500.733576000013,4528.089192000015,4514.411384000014
4500.733576000013,4528.089192000015,4514.411384000014
4500.733576000013,4528.089192000015,4514.411384000014
4488.711368000014,4528.089192000015,4508.400280000014
4488.244696000013,4525.444744000015,4506.844720000014
4488.244696000013,4525.444744000015,4506.844720000014
4488.244696000013,4525.444744000015,4506.844720000014
4488.244696000013,4522.444744000015,4505.344720000014
4488.244696000013,4522.444744000015,4505.344720000014
4488.244696000013,4522.444744000015,4505.344720000014
4488.244696000013,4522.444744000015,4505.344720000014
4488.244696000013,4522.444744000015,4505.344720000014
4480.000256000014,4518.378080000015,4499.189168000014
4465.911360000014,4518.378080000015,4492.144720000015
4465.911360000014,4518.378080000015,4492.144720000015
4460.222472000014,4518.378080000015,4489.3002760000145
4460.222472000014,4518.378080000015,4489.3002760000145
4460.222472000014,4518.378080000015,4489.3002760000145
4460.222472000014,4518.378080000015,4489.3002760000145
4460.222472000014,4518.378080000015,4489.3002760000145
4460.222472000014,4518.378080000015,4489.3002760000145
4452.155800000014,4511.333632000014,4481.744716000014
4452.155800000014,4511.333632000014,4481.744716000014
4452.155800000014,4511.333632000014,4481.744716000014
4452.155800000014,4511.333632000014,4481.744716000014
4452.155800000014,4511.333632000014,4481.744716000014
4452.155800000014,4511.333632000014,4481.744716000014
4452.155800000014,4511.333632000014,4481.744716000014
4452.155800000014,4511.333632000014,4481.744716000014
4452.155800000014,4511.333632000014,4481.744716000014
4452.155800000014,4511.333632000014,4481.744716000014
4452.155800000014,4511.333632000014,4481.744716000014
4452.155800000014,4511.333632000014,4481.744716000014
4452.155800000014,4511.333632000014,4481.744716000014
4452.155800000014,4511.333632000014,4481.744716000014
4452.155800000014,4511.333632000014,4481.744716000014
4451.111352000014,4511.333632000014,4481.222492000014
4451.111352000014,4511.333632000014,4481.222492000014
