../results/qa194_mutator-001-01.csv,../results/qa194_mutator-001-02.csv,avg
4985.533568000016,4942.622488000014,4964.0780280000145
4983.289136000016,4942.622488000014,4962.955812000015
4983.289136000016,4942.622488000014,4962.955812000015
4983.289136000016,4942.622488000014,4962.955812000015
4983.289136000016,4939.133600000013,4961.211368000015
4983.289136000016,4937.955824000013,4960.622480000015
4980.311344000016,4934.666936000014,4957.489140000015
4980.311344000016,4934.666936000014,4957.489140000015
4980.311344000016,4916.622488000014,4948.466916000015
4980.311344000016,4916.622488000014,4948.466916000015
4963.822480000016,4916.622488000014,4940.222484000014
4963.822480000016,4916.622488000014,4940.222484000014
4963.822480000016,4916.622488000014,4940.222484000014
4959.000264000016,4916.622488000014,4937.811376000014
4959.000264000016,4916.622488000014,4937.811376000014
4949.400272000017,4916.622488000014,4933.011380000015
4949.400272000017,4916.622488000014,4933.011380000015
4944.333600000018,4916.622488000014,4930.478044000016
4944.333600000018,4916.622488000014,4930.478044000016
4944.333600000018,4916.622488000014,4930.478044000016
4944.333600000018,4916.622488000014,4930.478044000016
4944.333600000018,4916.622488000014,4930.478044000016
4944.333600000018,4911.422480000014,4927.878040000016
4944.333600000018,4878.666912000014,4911.500256000016
4940.955840000019,4878.666912000014,4909.811376000016
4940.955840000019,4878.666912000014,4909.811376000016
4940.955840000019,4871.000248000014,4905.978044000016
4940.955840000019,4871.000248000014,4905.978044000016
4940.955840000019,4852.778032000014,4896.866936000017
4937.466936000017,4852.778032000014,4895.122484000016
4937.466936000017,4852.778032000014,4895.122484000016
4937.466936000017,4849.289144000013,4893.378040000015
4924.378048000017,4849.289144000013,4886.833596000015
4924.378048000017,4849.289144000013,4886.833596000015
4905.022496000018,4849.289144000013,4877.155820000015
4905.022496000018,4849.289144000013,4877.155820000015
4905.022496000018,4849.289144000013,4877.155820000015
4904.466936000019,4849.289144000013,4876.878040000016
4904.466936000019,4849.289144000013,4876.878040000016
4901.778056000018,4849.289144000013,4875.533600000015
4898.644720000018,4849.289144000013,4873.966932000016
4881.466920000018,4849.289144000013,4865.378032000015
4881.466920000018,4849.289144000013,4865.378032000015
4869.355816000019,4849.289144000013,4859.322480000016
4869.355816000019,4849.289144000013,4859.322480000016
4865.355816000018,4849.289144000013,4857.322480000015
4865.355816000018,4849.289144000013,4857.322480000015
4865.355816000018,4849.289144000013,4857.322480000015
4864.822480000018,4844.911368000014,4854.866924000016
4864.822480000018,4844.911368000014,4854.866924000016
4864.822480000018,4844.911368000014,4854.866924000016
4864.822480000018,4844.911368000014,4854.866924000016
4864.822480000018,4844.911368000014,4854.866924000016
4864.822480000018,4844.911368000014,4854.866924000016
4864.822480000018,4844.911368000014,4854.866924000016
4864.822480000018,4844.911368000014,4854.866924000016
4863.778032000019,4844.911368000014,4854.344700000016
4863.778032000019,4829.800256000013,4846.789144000017
4863.778032000019,4829.800256000013,4846.789144000017
4863.778032000019,4829.800256000013,4846.789144000017
4863.778032000019,4829.800256000013,4846.789144000017
4863.778032000019,4829.800256000013,4846.789144000017
4855.733592000018,4824.289144000013,4840.011368000016
4855.733592000018,4824.289144000013,4840.011368000016
4855.733592000018,4824.289144000013,4840.011368000016
4855.733592000018,4821.200248000013,4838.466920000015
4855.733592000018,4821.200248000013,4838.466920000015
4855.733592000018,4821.200248000013,4838.466920000015
4855.733592000018,4821.200248000013,4838.466920000015
4855.733592000018,4821.200248000013,4838.466920000015
4855.733592000018,4821.200248000013,4838.466920000015
4855.733592000018,4819.489136000013,4837.611364000015
4855.733592000018,4808.244720000013,4831.989156000016
4855.733592000018,4794.311368000012,4825.022480000015
4855.733592000018,4791.155800000012,4823.444696000015
4855.733592000018,4791.155800000012,4823.444696000015
4855.733592000018,4791.155800000012,4823.444696000015
4855.733592000018,4791.155800000012,4823.444696000015
4855.733592000018,4791.155800000012,4823.444696000015
4855.733592000018,4791.155800000012,4823.444696000015
4855.733592000018,4791.155800000012,4823.444696000015
4855.733592000018,4757.6668960000125,4806.700244000015
4855.733592000018,4757.6668960000125,4806.700244000015
4855.733592000018,4757.6668960000125,4806.700244000015
4855.733592000018,4757.6668960000125,4806.700244000015
4855.733592000018,4757.6668960000125,4806.700244000015
4848.400248000019,4757.6668960000125,4803.033572000016
4848.400248000019,4757.6668960000125,4803.033572000016
4848.400248000019,4757.6668960000125,4803.033572000016
4848.400248000019,4757.6668960000125,4803.033572000016
4846.666920000019,4757.6668960000125,4802.166908000016
4846.666920000019,4757.6668960000125,4802.166908000016
4844.644712000018,4755.666904000012,4800.155808000016
4843.666944000017,4755.666904000012,4799.666924000015
4843.666944000017,4749.866912000013,4796.7669280000155
4843.666944000017,4742.066896000014,4792.866920000015
4843.666944000017,4742.066896000014,4792.866920000015
4843.666944000017,4735.8891120000135,4789.778028000015
4832.2891680000175,4735.8891120000135,4784.0891400000155
4832.2891680000175,4735.8891120000135,4784.0891400000155
4832.2891680000175,4728.7557840000145,4780.5224760000165
4832.2891680000175,4728.7557840000145,4780.5224760000165
4832.2891680000175,4728.7557840000145,4780.5224760000165
4830.266952000017,4728.7557840000145,4779.511368000016
4807.578064000017,4728.7557840000145,4768.166924000016
4807.578064000017,4728.7557840000145,4768.166924000016
4807.311400000017,4728.7557840000145,4768.033592000016
4807.311400000017,4728.7557840000145,4768.033592000016
4804.266960000017,4721.889120000015,4763.078040000017
4804.266960000017,4720.644680000015,4762.455820000016
4788.689184000017,4717.266904000015,4752.978044000016
4788.689184000017,4717.266904000015,4752.978044000016
4780.533640000018,4717.266904000015,4748.900272000016
4780.533640000018,4717.266904000015,4748.900272000016
4780.533640000018,4712.666888000014,4746.600264000016
4763.911424000018,4712.666888000014,4738.289156000016
4763.911424000018,4712.666888000014,4738.289156000016
4763.911424000018,4712.666888000014,4738.289156000016
4763.911424000018,4712.666888000014,4738.289156000016
4763.911424000018,4697.489112000014,4730.700268000016
4763.911424000018,4697.489112000014,4730.700268000016
4763.911424000018,4697.489112000014,4730.700268000016
4763.911424000018,4697.489112000014,4730.700268000016
4763.911424000018,4697.489112000014,4730.700268000016
4763.911424000018,4697.489112000014,4730.700268000016
4763.911424000018,4697.489112000014,4730.700268000016
4763.400328000017,4697.489112000014,4730.444720000016
4740.844768000017,4697.489112000014,4719.1669400000155
4740.844768000017,4697.489112000014,4719.1669400000155
4740.844768000017,4697.489112000014,4719.1669400000155
4740.844768000017,4697.489112000014,4719.1669400000155
4740.844768000017,4697.489112000014,4719.1669400000155
4740.844768000017,4697.489112000014,4719.1669400000155
4740.844768000017,4697.489112000014,4719.1669400000155
4740.844768000017,4697.489112000014,4719.1669400000155
4740.844768000017,4697.489112000014,4719.1669400000155
4740.844768000017,4697.489112000014,4719.1669400000155
4740.844768000017,4695.066880000014,4717.955824000015
4740.844768000017,4695.066880000014,4717.955824000015
4735.355872000018,4695.066880000014,4715.211376000016
4735.355872000018,4695.066880000014,4715.211376000016
4735.355872000018,4695.066880000014,4715.211376000016
4735.355872000018,4677.089104000014,4706.222488000016
4735.355872000018,4677.089104000014,4706.222488000016
4735.355872000018,4677.089104000014,4706.222488000016
4729.622544000018,4677.089104000014,4703.355824000017
4729.622544000018,4677.089104000014,4703.355824000017
4729.622544000018,4677.089104000014,4703.355824000017
4729.622544000018,4677.089104000014,4703.355824000017
4729.622544000018,4677.089104000014,4703.355824000017
4729.622544000018,4677.089104000014,4703.355824000017
4724.089208000017,4677.089104000014,4700.5891560000155
4724.089208000017,4677.089104000014,4700.5891560000155
4724.089208000017,4677.089104000014,4700.5891560000155
4724.089208000017,4677.089104000014,4700.5891560000155
4724.089208000017,4677.089104000014,4700.5891560000155
4724.089208000017,4677.089104000014,4700.5891560000155
4724.089208000017,4677.089104000014,4700.5891560000155
4713.5781040000165,4677.089104000014,4695.333604000016
4713.5781040000165,4677.089104000014,4695.333604000016
4712.000320000016,4677.089104000014,4694.544712000015
4712.000320000016,4677.089104000014,4694.544712000015
4712.000320000016,4677.089104000014,4694.544712000015
4712.000320000016,4677.089104000014,4694.544712000015
4712.000320000016,4677.089104000014,4694.544712000015
4712.000320000016,4677.089104000014,4694.544712000015
4712.000320000016,4677.089104000014,4694.544712000015
4712.000320000016,4677.089104000014,4694.544712000015
4712.000320000016,4677.089104000014,4694.544712000015
4712.000320000016,4677.089104000014,4694.544712000015
4712.000320000016,4677.089104000014,4694.544712000015
4712.000320000016,4677.089104000014,4694.544712000015
4695.289216000016,4677.089104000014,4686.189160000014
4695.289216000016,4677.089104000014,4686.189160000014
4695.289216000016,4677.089104000014,4686.189160000014
4695.289216000016,4677.089104000014,4686.189160000014
4695.289216000016,4677.089104000014,4686.189160000014
4695.289216000016,4677.089104000014,4686.189160000014
4695.289216000016,4677.089104000014,4686.189160000014
4695.289216000016,4677.089104000014,4686.189160000014
4695.289216000016,4677.089104000014,4686.189160000014
4695.289216000016,4677.089104000014,4686.189160000014
4695.289216000016,4677.089104000014,4686.189160000014
4682.889216000016,4677.089104000014,4679.9891600000155
4682.889216000016,4667.289096000013,4675.089156000015
4682.889216000016,4667.289096000013,4675.089156000015
4682.889216000016,4667.289096000013,4675.089156000015
4682.889216000016,4667.289096000013,4675.089156000015
4682.889216000016,4644.022424000013,4663.455820000015
4682.889216000016,4633.866872000013,4658.378044000015
4682.889216000016,4633.866872000013,4658.378044000015
4682.889216000016,4633.866872000013,4658.378044000015
4682.889216000016,4633.866872000013,4658.378044000015
4682.889216000016,4633.866872000013,4658.378044000015
4682.889216000016,4633.866872000013,4658.378044000015
4682.889216000016,4633.866872000013,4658.378044000015
4682.889216000016,4633.866872000013,4658.378044000015
4682.889216000016,4633.866872000013,4658.378044000015
4682.889216000016,4633.866872000013,4658.378044000015
4682.889216000016,4633.866872000013,4658.378044000015
4682.889216000016,4631.177976000014,4657.033596000015
4682.889216000016,4631.177976000014,4657.033596000015
4682.889216000016,4631.177976000014,4657.033596000015
4682.889216000016,4628.066840000013,4655.478028000014
4682.889216000016,4628.066840000013,4655.478028000014
4682.889216000016,4628.066840000013,4655.478028000014
4682.889216000016,4628.066840000013,4655.478028000014
4682.889216000016,4628.066840000013,4655.478028000014
4682.889216000016,4626.244624000013,4654.566920000014
4682.889216000016,4625.511296000012,4654.200256000015
4682.889216000016,4623.511312000013,4653.200264000015
4682.889216000016,4623.511312000013,4653.200264000015
4682.889216000016,4623.511312000013,4653.200264000015
4663.866984000016,4623.511312000013,4643.689148000014
4663.866984000016,4623.511312000013,4643.689148000014
4663.866984000016,4623.511312000013,4643.689148000014
4663.866984000016,4623.511312000013,4643.689148000014
4658.178072000015,4623.511312000013,4640.844692000014
4658.178072000015,4623.511312000013,4640.844692000014
4658.178072000015,4623.511312000013,4640.844692000014
4658.178072000015,4623.511312000013,4640.844692000014
4658.178072000015,4623.511312000013,4640.844692000014
4658.178072000015,4619.244632000014,4638.711352000015
4658.178072000015,4619.244632000014,4638.711352000015
4658.178072000015,4619.244632000014,4638.711352000015
4658.178072000015,4619.244632000014,4638.711352000015
4658.178072000015,4619.244632000014,4638.711352000015
4658.178072000015,4619.244632000014,4638.711352000015
4644.1336240000155,4619.244632000014,4631.6891280000145
4644.1336240000155,4619.244632000014,4631.6891280000145
4644.1336240000155,4614.022416000014,4629.078020000015
4644.1336240000155,4614.022416000014,4629.078020000015
4644.1336240000155,4614.022416000014,4629.078020000015
4644.1336240000155,4614.022416000014,4629.078020000015
4644.1336240000155,4614.022416000014,4629.078020000015
4638.822496000015,4614.022416000014,4626.422456000015
4623.5558320000155,4614.022416000014,4618.789124000015
4623.5558320000155,4614.022416000014,4618.789124000015
4623.5558320000155,4614.022416000014,4618.789124000015
4623.5558320000155,4614.022416000014,4618.789124000015
4623.5558320000155,4614.022416000014,4618.789124000015
4623.5558320000155,4614.022416000014,4618.789124000015
4623.5558320000155,4614.022416000014,4618.789124000015
4623.5558320000155,4614.022416000014,4618.789124000015
4619.9114160000145,4614.022416000014,4616.966916000014
4619.9114160000145,4614.022416000014,4616.966916000014
4619.9114160000145,4614.022416000014,4616.966916000014
4618.089192000015,4614.022416000014,4616.055804000014
4618.089192000015,4614.022416000014,4616.055804000014
4618.089192000015,4614.022416000014,4616.055804000014
4618.089192000015,4614.022416000014,4616.055804000014
4618.089192000015,4614.022416000014,4616.055804000014
4618.089192000015,4614.022416000014,4616.055804000014
4618.089192000015,4614.022416000014,4616.055804000014
4618.089192000015,4607.089096000014,4612.589144000014
4618.089192000015,4607.089096000014,4612.589144000014
4618.089192000015,4607.089096000014,4612.589144000014
4618.089192000015,4607.089096000014,4612.589144000014
4618.089192000015,4607.089096000014,4612.589144000014
4618.089192000015,4607.089096000014,4612.589144000014
4618.089192000015,4607.089096000014,4612.589144000014
4618.089192000015,4607.089096000014,4612.589144000014
4618.089192000015,4607.089096000014,4612.589144000014
4618.089192000015,4601.400200000015,4609.744696000014
4618.089192000015,4601.400200000015,4609.744696000014
4595.2003120000145,4601.400200000015,4598.300256000015
4593.622520000015,4601.400200000015,4597.511360000015
4593.622520000015,4601.400200000015,4597.511360000015
4593.622520000015,4601.400200000015,4597.511360000015
4593.622520000015,4601.400200000015,4597.511360000015
4593.622520000015,4601.400200000015,4597.511360000015
4593.622520000015,4601.400200000015,4597.511360000015
4593.622520000015,4601.400200000015,4597.511360000015
4593.622520000015,4601.400200000015,4597.511360000015
4592.4224960000165,4601.400200000015,4596.911348000016
4592.4224960000165,4601.400200000015,4596.911348000016
4586.200288000016,4601.400200000015,4593.8002440000155
4586.200288000016,4601.400200000015,4593.8002440000155
4586.200288000016,4601.400200000015,4593.8002440000155
4581.4224960000165,4601.400200000015,4591.411348000016
4581.4224960000165,4601.400200000015,4591.411348000016
4581.4224960000165,4601.400200000015,4591.411348000016
4581.4224960000165,4601.400200000015,4591.411348000016
4581.4224960000165,4601.400200000015,4591.411348000016
4581.4224960000165,4601.400200000015,4591.411348000016
4581.4224960000165,4601.400200000015,4591.411348000016
4581.4224960000165,4601.400200000015,4591.411348000016
4581.4224960000165,4601.400200000015,4591.411348000016
4581.4224960000165,4601.400200000015,4591.411348000016
4581.4224960000165,4601.400200000015,4591.411348000016
4581.4224960000165,4601.400200000015,4591.411348000016
4581.4224960000165,4601.400200000015,4591.411348000016
4579.733600000016,4601.400200000015,4590.566900000015
4579.733600000016,4601.400200000015,4590.566900000015
4579.733600000016,4601.400200000015,4590.566900000015
4579.733600000016,4601.400200000015,4590.566900000015
4579.244720000015,4601.400200000015,4590.322460000015
4579.244720000015,4601.400200000015,4590.322460000015
4579.244720000015,4585.977976000015,4582.611348000015
4579.244720000015,4585.977976000015,4582.611348000015
4579.244720000015,4585.977976000015,4582.611348000015
4579.244720000015,4585.977976000015,4582.611348000015
4579.244720000015,4585.977976000015,4582.611348000015
4579.244720000015,4585.977976000015,4582.611348000015
4579.244720000015,4585.977976000015,4582.611348000015
4577.778048000015,4585.977976000015,4581.878012000015
4577.778048000015,4585.977976000015,4581.878012000015
4577.778048000015,4582.844648000015,4580.311348000015
4577.778048000015,4582.844648000015,4580.311348000015
4577.778048000015,4582.844648000015,4580.311348000015
4577.778048000015,4582.844648000015,4580.311348000015
4577.778048000015,4582.844648000015,4580.311348000015
4577.778048000015,4582.844648000015,4580.311348000015
4577.778048000015,4582.844648000015,4580.311348000015
4577.778048000015,4582.844648000015,4580.311348000015
4577.778048000015,4582.844648000015,4580.311348000015
4577.778048000015,4582.844648000015,4580.311348000015
4577.778048000015,4579.377976000014,4578.5780120000145
4577.778048000015,4579.377976000014,4578.5780120000145
4577.778048000015,4579.377976000014,4578.5780120000145
4577.778048000015,4579.377976000014,4578.5780120000145
4577.778048000015,4579.377976000014,4578.5780120000145
4577.778048000015,4579.377976000014,4578.5780120000145
4577.778048000015,4579.377976000014,4578.5780120000145
4577.778048000015,4579.377976000014,4578.5780120000145
4577.778048000015,4579.377976000014,4578.5780120000145
4577.778048000015,4579.377976000014,4578.5780120000145
4577.778048000015,4579.377976000014,4578.5780120000145
4577.778048000015,4579.377976000014,4578.5780120000145
4577.778048000015,4579.377976000014,4578.5780120000145
4577.778048000015,4579.377976000014,4578.5780120000145
4577.778048000015,4579.377976000014,4578.5780120000145
4577.778048000015,4575.777976000013,4576.778012000013
4576.289160000015,4575.777976000013,4576.0335680000135
4576.289160000015,4575.777976000013,4576.0335680000135
4576.289160000015,4573.533520000013,4574.911340000013
4576.289160000015,4573.533520000013,4574.911340000013
4576.289160000015,4573.533520000013,4574.911340000013
4576.289160000015,4573.533520000013,4574.911340000013
4576.289160000015,4573.533520000013,4574.911340000013
4576.289160000015,4573.533520000013,4574.911340000013
4576.289160000015,4573.533520000013,4574.911340000013
4576.289160000015,4562.155736000013,4569.222448000014
4576.289160000015,4562.155736000013,4569.222448000014
4576.289160000015,4545.955720000014,4561.122440000014
4576.289160000015,4533.3779520000135,4554.833556000014
4576.289160000015,4533.3779520000135,4554.833556000014
4576.289160000015,4533.3779520000135,4554.833556000014
4576.289160000015,4533.3779520000135,4554.833556000014
4576.289160000015,4533.3779520000135,4554.833556000014
4576.289160000015,4533.3779520000135,4554.833556000014
4576.289160000015,4533.3779520000135,4554.833556000014
4576.289160000015,4533.3779520000135,4554.833556000014
4570.533624000015,4533.3779520000135,4551.955788000014
4570.533624000015,4533.3779520000135,4551.955788000014
4570.533624000015,4533.3779520000135,4551.955788000014
4570.533624000015,4533.3779520000135,4551.955788000014
4570.533624000015,4533.3779520000135,4551.955788000014
4570.533624000015,4533.3779520000135,4551.955788000014
4570.533624000015,4533.3779520000135,4551.955788000014
4570.533624000015,4533.3779520000135,4551.955788000014
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4508.355736000012,4539.444680000013
4570.533624000015,4505.155728000012,4537.844676000013
4570.533624000015,4498.955736000011,4534.7446800000125
4570.533624000015,4498.955736000011,4534.7446800000125
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4498.955736000011,4533.178016000013
4567.400296000015,4486.80017600001,4527.100236000013
4567.400296000015,4486.80017600001,4527.100236000013
4567.400296000015,4486.80017600001,4527.100236000013
4567.400296000015,4486.80017600001,4527.100236000013
4567.400296000015,4486.80017600001,4527.100236000013
4567.400296000015,4486.80017600001,4527.100236000013
4567.400296000015,4486.80017600001,4527.100236000013
4567.400296000015,4486.80017600001,4527.100236000013
4567.400296000015,4486.80017600001,4527.100236000013
4567.400296000015,4486.80017600001,4527.100236000013
4567.400296000015,4486.80017600001,4527.100236000013
4567.400296000015,4486.80017600001,4527.100236000013
4567.400296000015,4486.80017600001,4527.100236000013
4567.400296000015,4486.80017600001,4527.100236000013
4563.155856000015,4486.80017600001,4524.978016000012
4563.155856000015,4486.80017600001,4524.978016000012
4563.155856000015,4486.80017600001,4524.978016000012
4563.155856000015,4486.80017600001,4524.978016000012
4563.155856000015,4486.80017600001,4524.978016000012
4563.155856000015,4486.80017600001,4524.978016000012
4558.400296000013,4486.80017600001,4522.600236000011
4558.400296000013,4486.80017600001,4522.600236000011
4558.400296000013,4486.80017600001,4522.600236000011
4558.400296000013,4486.80017600001,4522.600236000011
4558.400296000013,4486.80017600001,4522.600236000011
4548.822520000013,4486.80017600001,4517.811348000012
4548.822520000013,4486.80017600001,4517.811348000012
4548.822520000013,4486.80017600001,4517.811348000012
4548.822520000013,4486.80017600001,4517.811348000012
4548.822520000013,4486.80017600001,4517.811348000012
4548.822520000013,4486.80017600001,4517.811348000012
4548.822520000013,4486.80017600001,4517.811348000012
4548.822520000013,4486.80017600001,4517.811348000012
4548.822520000013,4486.80017600001,4517.811348000012
4548.822520000013,4486.80017600001,4517.811348000012
4548.822520000013,4486.80017600001,4517.811348000012
4548.822520000013,4486.80017600001,4517.811348000012
4548.822520000013,4486.80017600001,4517.811348000012
4548.822520000013,4486.80017600001,4517.811348000012
4548.822520000013,4486.80017600001,4517.811348000012
4532.533632000014,4486.80017600001,4509.666904000012
4532.533632000014,4486.80017600001,4509.666904000012
4532.533632000014,4486.80017600001,4509.666904000012
4532.533632000014,4486.80017600001,4509.666904000012
4520.866968000014,4486.80017600001,4503.833572000012
4520.866968000014,4486.80017600001,4503.833572000012
4520.866968000014,4486.80017600001,4503.833572000012
4520.866968000014,4486.80017600001,4503.833572000012
4520.866968000014,4486.80017600001,4503.833572000012
4520.866968000014,4486.80017600001,4503.833572000012
4520.866968000014,4486.80017600001,4503.833572000012
4520.866968000014,4486.80017600001,4503.833572000012
4520.866968000014,4486.80017600001,4503.833572000012
4520.866968000014,4486.622392000011,4503.7446800000125
4520.866968000014,4486.622392000011,4503.7446800000125
4520.866968000014,4486.622392000011,4503.7446800000125
4520.866968000014,4466.577936000011,4493.722452000013
4520.866968000014,4466.577936000011,4493.722452000013
4517.2669520000145,4460.244600000009,4488.755776000012
4517.2669520000145,4460.244600000009,4488.755776000012
4517.2669520000145,4452.533496000009,4484.900224000012
4517.2669520000145,4443.333496000009,4480.300224000011
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4517.2669520000145,4439.0668480000095,4478.166900000012
4506.466936000014,4439.0668480000095,4472.766892000012
4506.466936000014,4424.911304000009,4465.689120000012
4500.178032000014,4424.911304000009,4462.544668000011
4500.178032000014,4424.911304000009,4462.544668000011
4500.178032000014,4424.911304000009,4462.544668000011
4500.178032000014,4424.911304000009,4462.544668000011
4500.178032000014,4424.911304000009,4462.544668000011
4500.178032000014,4424.911304000009,4462.544668000011
4500.178032000014,4424.911304000009,4462.544668000011
4500.178032000014,4424.911304000009,4462.544668000011
