../results/qa194_swap-3-01.csv,../results/qa194_swap-3-02.csv,avg
4594.644728000013,4551.133568000012,4572.889148000013
4594.644728000013,4551.133568000012,4572.889148000013
4594.644728000013,4551.133568000012,4572.889148000013
4594.644728000013,4551.133568000012,4572.889148000013
4594.644728000013,4544.200232000013,4569.422480000013
4587.133616000014,4544.200232000013,4565.666924000014
4587.133616000014,4544.200232000013,4565.666924000014
4587.133616000014,4544.200232000013,4565.666924000014
4587.133616000014,4544.200232000013,4565.666924000014
4587.133616000014,4544.200232000013,4565.666924000014
4587.133616000014,4544.200232000013,4565.666924000014
4587.133616000014,4544.200232000013,4565.666924000014
4587.133616000014,4544.200232000013,4565.666924000014
4586.600288000013,4544.200232000013,4565.400260000013
4586.600288000013,4544.200232000013,4565.400260000013
4586.066944000013,4544.200232000013,4565.133588000013
4586.066944000013,4541.911344000013,4563.989144000013
4581.733624000012,4541.911344000013,4561.822484000013
4581.733624000012,4541.911344000013,4561.822484000013
4581.733624000012,4541.911344000013,4561.822484000013
4576.844736000013,4541.911344000013,4559.378040000012
4569.800304000013,4539.866912000013,4554.833608000014
4569.800304000013,4539.866912000013,4554.833608000014
4569.800304000013,4539.866912000013,4554.833608000014
4569.800304000013,4539.866912000013,4554.833608000014
4569.800304000013,4539.866912000013,4554.833608000014
4569.800304000013,4539.866912000013,4554.833608000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4539.866912000013,4551.100276000014
4562.3336400000135,4532.622464000014,4547.478052000013
4562.3336400000135,4532.622464000014,4547.478052000013
4562.3336400000135,4532.622464000014,4547.478052000013
4562.3336400000135,4532.622464000014,4547.478052000013
4559.178072000012,4532.622464000014,4545.900268000013
4559.178072000012,4532.622464000014,4545.900268000013
4559.178072000012,4532.622464000014,4545.900268000013
4559.178072000012,4532.622464000014,4545.900268000013
4559.178072000012,4532.622464000014,4545.900268000013
4558.80028800001,4532.622464000014,4545.711376000012
4558.80028800001,4532.622464000014,4545.711376000012
4558.80028800001,4532.622464000014,4545.711376000012
4558.80028800001,4532.622464000014,4545.711376000012
4558.80028800001,4532.622464000014,4545.711376000012
4558.80028800001,4532.622464000014,4545.711376000012
4558.80028800001,4532.622464000014,4545.711376000012
4558.80028800001,4532.622464000014,4545.711376000012
4558.80028800001,4511.711352000015,4535.255820000013
4557.200296000012,4502.889136000015,4530.044716000013
4557.200296000012,4502.889136000015,4530.044716000013
4557.200296000012,4502.889136000015,4530.044716000013
4557.200296000012,4502.889136000015,4530.044716000013
4557.200296000012,4502.889136000015,4530.044716000013
4557.200296000012,4502.111368000015,4529.655832000013
4557.200296000012,4502.111368000015,4529.655832000013
4557.200296000012,4502.111368000015,4529.655832000013
4557.200296000012,4502.111368000015,4529.655832000013
4557.200296000012,4502.111368000015,4529.655832000013
4557.200296000012,4502.111368000015,4529.655832000013
4557.200296000012,4502.111368000015,4529.655832000013
4557.200296000012,4502.111368000015,4529.655832000013
4557.200296000012,4502.111368000015,4529.655832000013
4557.200296000012,4502.111368000015,4529.655832000013
4557.200296000012,4502.111368000015,4529.655832000013
4557.200296000012,4502.111368000015,4529.655832000013
4557.200296000012,4502.111368000015,4529.655832000013
4557.200296000012,4502.111368000015,4529.655832000013
4557.200296000012,4502.111368000015,4529.655832000013
4557.200296000012,4502.111368000015,4529.655832000013
4541.2447360000115,4502.111368000015,4521.678052000014
4541.2447360000115,4502.111368000015,4521.678052000014
4541.2447360000115,4502.111368000015,4521.678052000014
4541.2447360000115,4502.111368000015,4521.678052000014
4541.2447360000115,4502.111368000015,4521.678052000014
4541.2447360000115,4502.111368000015,4521.678052000014
4541.2447360000115,4502.111368000015,4521.678052000014
4541.2447360000115,4502.111368000015,4521.678052000014
4541.2447360000115,4497.266912000014,4519.255824000013
4541.2447360000115,4497.266912000014,4519.255824000013
4541.2447360000115,4497.266912000014,4519.255824000013
4541.2447360000115,4497.266912000014,4519.255824000013
4541.2447360000115,4497.266912000014,4519.255824000013
4541.2447360000115,4491.533576000013,4516.389156000012
4541.2447360000115,4491.533576000013,4516.389156000012
4541.2447360000115,4491.533576000013,4516.389156000012
4541.2447360000115,4491.533576000013,4516.389156000012
4541.2447360000115,4491.022464000013,4516.133600000012
4541.2447360000115,4491.022464000013,4516.133600000012
4541.2447360000115,4491.022464000013,4516.133600000012
4541.2447360000115,4491.022464000013,4516.133600000012
4541.2447360000115,4491.022464000013,4516.133600000012
4541.2447360000115,4491.022464000013,4516.133600000012
4541.2447360000115,4479.600224000012,4510.422480000012
4541.2447360000115,4479.600224000012,4510.422480000012
4541.2447360000115,4479.600224000012,4510.422480000012
4541.2447360000115,4479.600224000012,4510.422480000012
4541.2447360000115,4479.600224000012,4510.422480000012
4541.2447360000115,4479.600224000012,4510.422480000012
4541.2447360000115,4479.600224000012,4510.422480000012
4541.2447360000115,4479.600224000012,4510.422480000012
4541.2447360000115,4479.600224000012,4510.422480000012
4541.2447360000115,4479.600224000012,4510.422480000012
4541.2447360000115,4479.600224000012,4510.422480000012
4541.2447360000115,4479.600224000012,4510.422480000012
4538.111384000011,4479.600224000012,4508.855804000012
4538.111384000011,4479.600224000012,4508.855804000012
4520.15582400001,4479.600224000012,4499.878024000011
4509.089168000011,4479.600224000012,4494.344696000011
4509.089168000011,4479.600224000012,4494.344696000011
4509.089168000011,4479.600224000012,4494.344696000011
4509.089168000011,4479.600224000012,4494.344696000011
4509.089168000011,4479.600224000012,4494.344696000011
4509.089168000011,4479.600224000012,4494.344696000011
4509.089168000011,4479.600224000012,4494.344696000011
4508.733608000011,4479.600224000012,4494.166916000011
4508.733608000011,4479.600224000012,4494.166916000011
4508.733608000011,4479.600224000012,4494.166916000011
4508.733608000011,4479.600224000012,4494.166916000011
4508.733608000011,4479.600224000012,4494.166916000011
4508.733608000011,4479.600224000012,4494.166916000011
4508.733608000011,4479.600224000012,4494.166916000011
4508.733608000011,4479.600224000012,4494.166916000011
4508.733608000011,4470.844672000012,4489.789140000012
4504.244744000013,4470.844672000012,4487.544708000012
4504.244744000013,4470.844672000012,4487.544708000012
4504.244744000013,4470.844672000012,4487.544708000012
4498.422488000012,4470.844672000012,4484.633580000012
4498.422488000012,4470.844672000012,4484.633580000012
4498.422488000012,4470.844672000012,4484.633580000012
4498.422488000012,4470.844672000012,4484.633580000012
4498.422488000012,4470.844672000012,4484.633580000012
4498.422488000012,4470.844672000012,4484.633580000012
4498.422488000012,4470.844672000012,4484.633580000012
4498.422488000012,4470.844672000012,4484.633580000012
4490.089160000012,4470.844672000012,4480.466916000012
4490.089160000012,4470.844672000012,4480.466916000012
4490.089160000012,4463.333544000012,4476.711352000012
4490.089160000012,4463.333544000012,4476.711352000012
4490.089160000012,4463.333544000012,4476.711352000012
4490.089160000012,4463.333544000012,4476.711352000012
4486.844728000012,4463.333544000012,4475.089136000011
4486.844728000012,4463.333544000012,4475.089136000011
4486.844728000012,4463.333544000012,4475.089136000011
4486.511392000011,4463.333544000012,4474.922468000012
4486.511392000011,4463.333544000012,4474.922468000012
4486.511392000011,4463.333544000012,4474.922468000012
4486.511392000011,4463.333544000012,4474.922468000012
4486.511392000011,4463.333544000012,4474.922468000012
4486.511392000011,4463.333544000012,4474.922468000012
4486.511392000011,4463.333544000012,4474.922468000012
4486.511392000011,4461.600200000012,4474.0557960000115
4486.511392000011,4461.600200000012,4474.0557960000115
4486.511392000011,4461.600200000012,4474.0557960000115
4457.333592000011,4461.600200000012,4459.466896000011
4457.333592000011,4461.600200000012,4459.466896000011
4457.333592000011,4461.600200000012,4459.466896000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4457.333592000011,4454.977984000011,4456.155788000011
4456.711384000012,4454.977984000011,4455.8446840000115
4456.711384000012,4454.977984000011,4455.8446840000115
4456.711384000012,4454.977984000011,4455.8446840000115
4456.711384000012,4454.977984000011,4455.8446840000115
4456.711384000012,4454.977984000011,4455.8446840000115
4449.755832000013,4449.289104000011,4449.522468000012
4449.755832000013,4449.289104000011,4449.522468000012
4449.755832000013,4449.289104000011,4449.522468000012
4449.755832000013,4449.289104000011,4449.522468000012
4449.755832000013,4449.289104000011,4449.522468000012
4449.755832000013,4449.289104000011,4449.522468000012
4449.755832000013,4449.289104000011,4449.522468000012
4435.2447200000115,4449.289104000011,4442.266912000012
4418.08916000001,4449.289104000011,4433.68913200001
4418.08916000001,4449.289104000011,4433.68913200001
4418.08916000001,4449.289104000011,4433.68913200001
4418.08916000001,4449.289104000011,4433.68913200001
4418.08916000001,4449.289104000011,4433.68913200001
4418.08916000001,4449.289104000011,4433.68913200001
4418.08916000001,4449.289104000011,4433.68913200001
4418.08916000001,4449.289104000011,4433.68913200001
4418.08916000001,4449.289104000011,4433.68913200001
4418.08916000001,4449.289104000011,4433.68913200001
4418.08916000001,4449.289104000011,4433.68913200001
4416.26692000001,4449.289104000011,4432.778012000011
4416.26692000001,4449.289104000011,4432.778012000011
4416.26692000001,4449.289104000011,4432.778012000011
4416.26692000001,4449.289104000011,4432.778012000011
4416.26692000001,4441.71132800001,4428.989124000011
4416.26692000001,4441.71132800001,4428.989124000011
4416.26692000001,4441.71132800001,4428.989124000011
4416.26692000001,4441.71132800001,4428.989124000011
4416.26692000001,4441.3780160000115,4428.822468000011
4416.26692000001,4441.3780160000115,4428.822468000011
4416.26692000001,4441.3780160000115,4428.822468000011
4416.26692000001,4441.3780160000115,4428.822468000011
4416.26692000001,4441.3780160000115,4428.822468000011
4416.26692000001,4441.3780160000115,4428.822468000011
4416.26692000001,4441.3780160000115,4428.822468000011
4416.26692000001,4441.3780160000115,4428.822468000011
4416.26692000001,4441.3780160000115,4428.822468000011
4416.26692000001,4441.3780160000115,4428.822468000011
4416.26692000001,4441.3780160000115,4428.822468000011
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4411.311368000011,4441.3780160000115,4426.3446920000115
4395.889152000011,4441.3780160000115,4418.633584000011
4395.889152000011,4441.3780160000115,4418.633584000011
4395.889152000011,4441.3780160000115,4418.633584000011
4395.889152000011,4441.3780160000115,4418.633584000011
4395.889152000011,4441.3780160000115,4418.633584000011
4395.889152000011,4441.3780160000115,4418.633584000011
4395.889152000011,4441.3780160000115,4418.633584000011
4395.889152000011,4441.3780160000115,4418.633584000011
4395.889152000011,4441.3780160000115,4418.633584000011
4395.889152000011,4441.3780160000115,4418.633584000011
4395.889152000011,4441.3780160000115,4418.633584000011
4395.889152000011,4441.3780160000115,4418.633584000011
4395.889152000011,4441.3780160000115,4418.633584000011
4367.26692000001,4441.3780160000115,4404.322468000011
4367.26692000001,4441.3780160000115,4404.322468000011
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4441.3780160000115,4399.755800000012
4358.133584000011,4433.022440000012,4395.578012000011
4348.511368000011,4433.022440000012,4390.766904000011
4348.511368000011,4433.022440000012,4390.766904000011
4348.511368000011,4433.022440000012,4390.766904000011
4348.511368000011,4433.022440000012,4390.766904000011
4348.511368000011,4433.022440000012,4390.766904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4425.222440000011,4386.866904000011
4348.511368000011,4424.20020800001,4386.355788000011
4348.511368000011,4424.20020800001,4386.355788000011
4348.511368000011,4424.20020800001,4386.355788000011
4348.511368000011,4424.20020800001,4386.355788000011
4344.289136000011,4424.20020800001,4384.244672000011
4344.289136000011,4424.20020800001,4384.244672000011
4344.289136000011,4424.20020800001,4384.244672000011
4344.289136000011,4424.20020800001,4384.244672000011
4344.289136000011,4424.20020800001,4384.244672000011
4344.289136000011,4424.20020800001,4384.244672000011
4344.289136000011,4424.20020800001,4384.244672000011
4344.289136000011,4420.02243200001,4382.1557840000105
4344.289136000011,4420.02243200001,4382.1557840000105
4344.289136000011,4420.02243200001,4382.1557840000105
4344.289136000011,4420.02243200001,4382.1557840000105
4344.289136000011,4420.02243200001,4382.1557840000105
4344.289136000011,4420.02243200001,4382.1557840000105
4344.289136000011,4420.02243200001,4382.1557840000105
4344.289136000011,4420.02243200001,4382.1557840000105
4344.289136000011,4420.02243200001,4382.1557840000105
4344.289136000011,4420.02243200001,4382.1557840000105
4344.289136000011,4420.02243200001,4382.1557840000105
4344.289136000011,4418.244664000011,4381.266900000011
4344.289136000011,4418.244664000011,4381.266900000011
4344.289136000011,4418.244664000011,4381.266900000011
4344.289136000011,4418.244664000011,4381.266900000011
4344.289136000011,4418.244664000011,4381.266900000011
4344.289136000011,4418.244664000011,4381.266900000011
4344.289136000011,4418.244664000011,4381.266900000011
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4337.33355200001,4418.244664000011,4377.78910800001
4333.88911200001,4418.244664000011,4376.06688800001
4333.88911200001,4418.244664000011,4376.06688800001
4333.88911200001,4418.244664000011,4376.06688800001
4333.88911200001,4418.244664000011,4376.06688800001
4333.88911200001,4418.244664000011,4376.06688800001
4333.88911200001,4418.244664000011,4376.06688800001
4333.88911200001,4418.244664000011,4376.06688800001
4333.88911200001,4418.244664000011,4376.06688800001
4333.88911200001,4418.244664000011,4376.06688800001
4333.88911200001,4417.778008000011,4375.83356000001
4333.88911200001,4417.778008000011,4375.83356000001
4333.88911200001,4417.778008000011,4375.83356000001
4333.88911200001,4417.778008000011,4375.83356000001
4333.88911200001,4417.778008000011,4375.83356000001
