../results/wi29_swap-3-01.csv,../results/wi29_swap-3-02.csv,avg
44689.777927999996,43514.17789600001,44101.977912
44689.777927999996,43514.17789600001,44101.977912
44689.777927999996,43468.844560000005,44079.311244
44654.066824,43468.844560000005,44061.455692
44654.066824,43468.844560000005,44061.455692
44654.066824,43468.844560000005,44061.455692
44654.066824,43468.844560000005,44061.455692
44654.066824,43316.84455200001,43985.455688
44654.066824,43316.84455200001,43985.455688
44654.066824,43316.84455200001,43985.455688
44542.377920000006,43316.84455200001,43929.61123600001
44542.377920000006,43316.84455200001,43929.61123600001
44526.533480000006,43275.422335999996,43900.977908
44452.422368,43275.422335999996,43863.922351999994
44452.422368,43261.066776,43856.744571999996
44322.20014400001,43261.066776,43791.633460000005
44322.20014400001,43261.066776,43791.633460000005
44254.04458400001,43251.733464000004,43752.889024000004
44254.04458400001,43251.733464000004,43752.889024000004
44166.200136000014,43251.733464000004,43708.96680000001
44166.200136000014,43096.13347200001,43631.16680400001
44166.200136000014,43096.13347200001,43631.16680400001
43920.97792800001,43096.13347200001,43508.55570000001
43732.755712,43096.13347200001,43414.444592
43732.755712,42884.60011200001,43308.677912
43732.755712,42884.60011200001,43308.677912
43719.000168000006,42884.60011200001,43301.80014000001
43719.000168000006,42884.60011200001,43301.80014000001
43659.0002,42839.489,43249.244600000005
43659.0002,42839.489,43249.244600000005
43659.0002,42839.489,43249.244600000005
43659.0002,42839.489,43249.244600000005
43659.0002,42839.489,43249.244600000005
43659.0002,42839.489,43249.244600000005
43659.0002,42741.800112000004,43200.400156
43659.0002,42741.800112000004,43200.400156
43659.0002,42741.800112000004,43200.400156
43659.0002,42741.800112000004,43200.400156
43659.0002,42448.622352,43053.811276
43454.111296,42448.622352,42951.366824
43454.111296,42448.622352,42951.366824
43454.111296,42448.622352,42951.366824
43454.111296,42390.844576,42922.477936
43454.111296,42390.844576,42922.477936
43454.111296,42390.844576,42922.477936
43419.91130400001,42390.844576,42905.377940000006
43419.91130400001,42390.844576,42905.377940000006
43395.244640000004,42390.844576,42893.044608000004
43159.311312000005,42390.844576,42775.077944000004
43159.311312000005,42247.28903200001,42703.300172
43159.311312000005,42193.511248,42676.41128
43159.311312000005,42193.511248,42676.41128
43159.311312000005,42141.26679200001,42650.28905200001
43066.466856000014,42098.600128000005,42582.53349200001
43066.466856000014,42098.600128000005,42582.53349200001
42996.689088000014,42098.600128000005,42547.64460800001
42658.46685600001,42098.600128000005,42378.533492
42658.46685600001,42098.377904,42378.42238
42658.46685600001,42065.200112000006,42361.833484
42590.24463200001,42065.200112000006,42327.722372000004
42590.24463200001,42065.200112000006,42327.722372000004
42590.24463200001,42065.200112000006,42327.722372000004
42590.24463200001,42065.200112000006,42327.722372000004
42590.24463200001,42065.200112000006,42327.722372000004
42590.24463200001,42065.200112000006,42327.722372000004
42590.24463200001,42065.200112000006,42327.722372000004
42590.24463200001,41914.044576,42252.144604
42590.24463200001,41914.044576,42252.144604
42590.24463200001,41914.044576,42252.144604
42590.24463200001,41914.044576,42252.144604
42590.24463200001,41914.044576,42252.144604
42590.24463200001,41914.044576,42252.144604
42590.24463200001,41914.044576,42252.144604
42590.24463200001,41914.044576,42252.144604
42590.24463200001,41914.044576,42252.144604
42590.24463200001,41914.044576,42252.144604
42575.60017600001,41914.044576,42244.822376000004
42575.60017600001,41914.044576,42244.822376000004
42575.60017600001,41914.044576,42244.822376000004
42575.60017600001,41914.044576,42244.822376000004
42575.60017600001,41914.044576,42244.822376000004
42575.60017600001,41914.044576,42244.822376000004
42575.60017600001,41914.044576,42244.822376000004
42421.44461600001,41914.044576,42167.744596000004
42421.44461600001,41914.044576,42167.744596000004
42421.44461600001,41914.044576,42167.744596000004
42421.44461600001,41914.044576,42167.744596000004
42421.44461600001,41914.044576,42167.744596000004
42421.44461600001,41861.866784,42141.6557
42349.68907200001,41841.911224,42095.80014800001
42349.68907200001,41841.911224,42095.80014800001
42349.68907200001,41841.911224,42095.80014800001
42338.244648000014,41841.911224,42090.07793600001
42338.244648000014,41841.911224,42090.07793600001
42338.244648000014,41680.06676800001,42009.15570800001
42338.244648000014,41650.17788,41994.21126400001
42325.00019200001,41650.17788,41987.589036000005
42306.06687200002,41650.17788,41978.122376000014
42306.06687200002,41650.17788,41978.122376000014
42306.06687200002,41650.17788,41978.122376000014
42306.06687200002,41650.17788,41978.122376000014
42202.33354400001,41650.17788,41926.255712000006
42202.33354400001,41650.17788,41926.255712000006
42202.33354400001,41650.17788,41926.255712000006
42202.33354400001,41650.17788,41926.255712000006
42200.22241600001,41650.17788,41925.200148
42200.22241600001,41650.17788,41925.200148
42200.22241600001,41650.17788,41925.200148
42200.22241600001,41650.17788,41925.200148
42186.733528000004,41650.17788,41918.45570400001
42186.733528000004,41650.17788,41918.45570400001
42186.733528000004,41650.17788,41918.45570400001
42186.733528000004,41650.17788,41918.45570400001
42186.733528000004,41650.17788,41918.45570400001
42186.733528000004,41650.17788,41918.45570400001
42186.733528000004,41650.17788,41918.45570400001
42186.733528000004,41650.17788,41918.45570400001
42186.733528000004,41650.17788,41918.45570400001
42186.733528000004,41650.17788,41918.45570400001
42186.733528000004,41650.17788,41918.45570400001
42186.733528000004,41650.17788,41918.45570400001
42186.733528000004,41650.17788,41918.45570400001
42186.733528000004,41650.17788,41918.45570400001
42186.733528000004,41650.17788,41918.45570400001
42186.733528000004,41650.17788,41918.45570400001
42140.28908000001,41650.17788,41895.23348000001
42116.666856,41650.17788,41883.422368
42116.666856,41650.17788,41883.422368
42116.666856,41650.17788,41883.422368
42116.666856,41650.17788,41883.422368
41788.33351200001,41650.17788,41719.25569600001
41788.33351200001,41650.17788,41719.25569600001
41788.33351200001,41650.17788,41719.25569600001
41788.33351200001,41650.17788,41719.25569600001
41788.33351200001,41650.17788,41719.25569600001
41788.33351200001,41650.17788,41719.25569600001
41788.33351200001,41650.17788,41719.25569600001
41700.28908000001,41650.17788,41675.23348000001
41663.044624,41650.17788,41656.611252
41663.044624,41650.17788,41656.611252
41663.044624,41650.17788,41656.611252
41481.444632000006,41650.17788,41565.811256
41481.444632000006,41650.17788,41565.811256
41481.444632000006,41509.82232800001,41495.633480000004
41454.55576000001,41509.82232800001,41482.18904400001
41454.55576000001,41509.82232800001,41482.18904400001
41454.55576000001,41509.82232800001,41482.18904400001
41454.55576000001,41509.82232800001,41482.18904400001
41454.55576000001,41509.82232800001,41482.18904400001
41454.55576000001,41509.82232800001,41482.18904400001
41454.55576000001,41509.82232800001,41482.18904400001
41454.55576000001,41509.82232800001,41482.18904400001
41454.55576000001,41509.82232800001,41482.18904400001
41454.55576000001,41509.82232800001,41482.18904400001
41406.55575200001,41509.82232800001,41458.18904000001
41406.55575200001,41509.82232800001,41458.18904000001
41406.55575200001,41509.82232800001,41458.18904000001
41406.55575200001,41509.82232800001,41458.18904000001
41390.13351200001,41509.82232800001,41449.977920000005
41390.13351200001,41509.82232800001,41449.977920000005
41390.13351200001,41509.82232800001,41449.977920000005
41390.13351200001,41480.200112000006,41435.16681200001
41390.13351200001,41480.200112000006,41435.16681200001
41390.13351200001,41480.200112000006,41435.16681200001
41390.13351200001,41459.84456800001,41424.98904000001
41379.46684000001,41459.84456800001,41419.655704000004
41379.46684000001,41459.84456800001,41419.655704000004
41379.46684000001,41459.84456800001,41419.655704000004
41379.46684000001,41459.84456800001,41419.655704000004
41379.46684000001,41459.84456800001,41419.655704000004
41379.46684000001,41459.84456800001,41419.655704000004
41367.17796000001,41459.84456800001,41413.51126400001
41367.17796000001,41459.84456800001,41413.51126400001
41367.17796000001,41459.84456800001,41413.51126400001
41367.17796000001,41459.84456800001,41413.51126400001
41367.17796000001,41459.84456800001,41413.51126400001
41367.17796000001,41459.84456800001,41413.51126400001
41367.17796000001,41425.000120000004,41396.089040000006
41367.17796000001,41425.000120000004,41396.089040000006
41367.17796000001,41315.93345600001,41341.555708000014
41367.17796000001,41315.93345600001,41341.555708000014
41367.17796000001,41315.93345600001,41341.555708000014
41367.17796000001,41315.93345600001,41341.555708000014
41367.17796000001,41212.511232000004,41289.84459600001
41367.17796000001,41212.511232000004,41289.84459600001
41367.17796000001,41212.511232000004,41289.84459600001
41367.17796000001,41212.511232000004,41289.84459600001
41367.17796000001,41212.511232000004,41289.84459600001
41367.17796000001,41212.511232000004,41289.84459600001
41367.17796000001,41212.511232000004,41289.84459600001
41367.17796000001,41212.511232000004,41289.84459600001
41323.444624,41212.511232000004,41267.97792800001
41323.444624,41212.511232000004,41267.97792800001
41323.444624,41212.511232000004,41267.97792800001
41323.444624,41212.511232000004,41267.97792800001
41323.444624,41212.511232000004,41267.97792800001
41323.444624,41212.511232000004,41267.97792800001
41323.444624,41212.511232000004,41267.97792800001
41257.33351200001,41212.511232000004,41234.92237200001
41257.33351200001,41212.511232000004,41234.92237200001
41257.33351200001,41212.511232000004,41234.92237200001
41202.000176,41201.08900000001,41201.544588000004
41202.000176,41137.800112000004,41169.900144
41202.000176,41137.800112000004,41169.900144
41202.000176,41087.75567200001,41144.877924
41202.000176,41087.75567200001,41144.877924
41202.000176,41087.75567200001,41144.877924
41202.000176,41087.75567200001,41144.877924
41202.000176,40992.200112000006,41097.100144000004
40985.577968000005,40992.200112000006,40988.88904000001
40985.577968000005,40992.200112000006,40988.88904000001
40985.577968000005,40992.200112000006,40988.88904000001
40985.577968000005,40992.200112000006,40988.88904000001
40985.577968000005,40972.977896000004,40979.277932000005
40985.577968000005,40972.977896000004,40979.277932000005
40985.577968000005,40972.977896000004,40979.277932000005
40985.577968000005,40972.977896000004,40979.277932000005
40985.577968000005,40972.977896000004,40979.277932000005
40985.577968000005,40972.977896000004,40979.277932000005
40887.777952000004,40972.977896000004,40930.377924
40887.777952000004,40972.977896000004,40930.377924
40795.15573600001,40972.977896000004,40884.066816000006
40795.15573600001,40732.289000000004,40763.722368
40795.15573600001,40732.289000000004,40763.722368
40795.15573600001,40732.289000000004,40763.722368
40795.15573600001,40732.289000000004,40763.722368
40765.689064000006,40732.289000000004,40748.989032000005
40765.689064000006,40485.911232000006,40625.80014800001
40765.689064000006,40485.911232000006,40625.80014800001
40765.689064000006,40485.911232000006,40625.80014800001
40765.689064000006,40485.911232000006,40625.80014800001
40765.689064000006,40485.911232000006,40625.80014800001
40765.689064000006,40485.911232000006,40625.80014800001
40765.689064000006,40485.911232000006,40625.80014800001
40765.689064000006,40485.911232000006,40625.80014800001
40732.42240000001,40485.911232000006,40609.16681600001
40732.42240000001,40485.911232000006,40609.16681600001
40732.42240000001,40485.911232000006,40609.16681600001
40732.42240000001,40485.911232000006,40609.16681600001
40653.622392000005,40485.911232000006,40569.766812
40653.622392000005,40485.911232000006,40569.766812
40653.622392000005,40485.911232000006,40569.766812
40653.622392000005,40485.911232000006,40569.766812
40616.93348800001,40485.911232000006,40551.42236000001
40616.93348800001,40485.911232000006,40551.42236000001
40616.93348800001,40485.911232000006,40551.42236000001
40616.93348800001,40419.489008000004,40518.21124800001
40616.93348800001,40419.489008000004,40518.21124800001
40616.93348800001,40419.489008000004,40518.21124800001
40616.93348800001,40419.489008000004,40518.21124800001
40616.93348800001,40419.489008000004,40518.21124800001
40616.93348800001,40419.489008000004,40518.21124800001
40616.93348800001,40370.24454400001,40493.58901600001
40616.93348800001,40370.24454400001,40493.58901600001
40616.93348800001,40370.24454400001,40493.58901600001
40616.93348800001,40370.24454400001,40493.58901600001
40616.93348800001,40370.24454400001,40493.58901600001
40616.93348800001,40370.24454400001,40493.58901600001
40611.97792800001,40370.24454400001,40491.11123600001
40611.97792800001,40370.24454400001,40491.11123600001
40611.97792800001,40370.24454400001,40491.11123600001
40611.97792800001,40370.24454400001,40491.11123600001
40611.97792800001,40370.24454400001,40491.11123600001
40611.97792800001,40370.24454400001,40491.11123600001
40611.97792800001,40370.24454400001,40491.11123600001
40611.97792800001,40191.933432000005,40401.95568000001
40611.97792800001,40191.933432000005,40401.95568000001
40611.97792800001,40191.933432000005,40401.95568000001
40611.97792800001,40191.933432000005,40401.95568000001
40611.97792800001,40191.933432000005,40401.95568000001
40611.97792800001,40191.933432000005,40401.95568000001
40611.97792800001,40191.933432000005,40401.95568000001
40611.97792800001,40191.933432000005,40401.95568000001
40611.97792800001,40191.933432000005,40401.95568000001
40611.97792800001,40191.933432000005,40401.95568000001
40611.97792800001,40191.933432000005,40401.95568000001
40488.977960000004,40191.933432000005,40340.455696000005
40488.977960000004,40191.933432000005,40340.455696000005
40411.022384,40191.933432000005,40301.477908
40411.022384,40191.933432000005,40301.477908
40411.022384,40191.933432000005,40301.477908
40411.022384,40191.933432000005,40301.477908
40411.022384,40191.933432000005,40301.477908
40411.022384,40191.933432000005,40301.477908
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40112.488992000006,40261.755688000005
40411.022384,40083.666776000005,40247.344580000004
40411.022384,40083.666776000005,40247.344580000004
40411.022384,40083.666776000005,40247.344580000004
40411.022384,40083.666776000005,40247.344580000004
40411.022384,40083.666776000005,40247.344580000004
40275.4224,40083.666776000005,40179.544588000004
40275.4224,40004.93344000001,40140.17792
40138.155728000005,40004.93344000001,40071.544584
40130.57795200001,40004.93344000001,40067.75569600001
40130.57795200001,40004.93344000001,40067.75569600001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40130.57795200001,39904.577864000006,40017.57790800001
40083.71128,39904.577864000006,39994.144572000005
40083.71128,39904.577864000006,39994.144572000005
40083.71128,39904.577864000006,39994.144572000005
40083.71128,39904.577864000006,39994.144572000005
40083.71128,39904.577864000006,39994.144572000005
40056.66684800001,39904.577864000006,39980.62235600001
40056.66684800001,39904.577864000006,39980.62235600001
40056.66684800001,39904.577864000006,39980.62235600001
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39844.777864,39950.722356000006
40056.66684800001,39681.444520000005,39869.055684000006
40056.66684800001,39681.444520000005,39869.055684000006
40056.66684800001,39681.444520000005,39869.055684000006
40056.66684800001,39681.444520000005,39869.055684000006
40056.66684800001,39681.444520000005,39869.055684000006
39730.511288,39681.444520000005,39705.977904
39730.511288,39681.444520000005,39705.977904
39730.511288,39681.444520000005,39705.977904
39730.511288,39681.444520000005,39705.977904
39730.511288,39681.444520000005,39705.977904
39730.511288,39681.444520000005,39705.977904
39730.511288,39681.444520000005,39705.977904
39730.511288,39548.311184000006,39639.411236
39730.511288,39548.311184000006,39639.411236
39719.755728000004,39548.311184000006,39634.033456000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39548.311184000006,39597.022344000005
39645.733504,39542.82230400001,39594.277904
39645.733504,39542.82230400001,39594.277904
39572.955736,39542.82230400001,39557.88902
39536.111288,39542.82230400001,39539.46679600001
39536.111288,39542.82230400001,39539.46679600001
39536.111288,39542.82230400001,39539.46679600001
39536.111288,39542.82230400001,39539.46679600001
39331.26684,39542.82230400001,39437.044572
39331.26684,39542.82230400001,39437.044572
39331.26684,39542.82230400001,39437.044572
39331.26684,39542.82230400001,39437.044572
39331.26684,39542.82230400001,39437.044572
39331.26684,39447.48898400001,39389.377912
39331.26684,39447.48898400001,39389.377912
39331.26684,39447.48898400001,39389.377912
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39319.555728,39447.48898400001,39383.522356
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39447.48898400001,39346.811248000005
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39246.133512,39410.955664,39328.544588000004
39212.022399999994,39410.955664,39311.489032
39212.022399999994,39410.955664,39311.489032
39212.022399999994,39410.955664,39311.489032
39212.022399999994,39410.955664,39311.489032
39212.022399999994,39410.955664,39311.489032
39212.022399999994,39410.955664,39311.489032
39212.022399999994,39410.955664,39311.489032
39212.022399999994,39410.955664,39311.489032
39212.022399999994,39410.955664,39311.489032
39212.022399999994,39410.955664,39311.489032
39212.022399999994,39410.955664,39311.489032
39212.022399999994,39410.955664,39311.489032
39212.022399999994,39410.955664,39311.489032
39212.022399999994,39410.955664,39311.489032
39155.822384,39410.955664,39283.389024000004
39155.822384,39410.955664,39283.389024000004
39155.822384,39410.955664,39283.389024000004
39155.822384,39410.955664,39283.389024000004
39047.777944,39410.955664,39229.366804000005
39047.777944,39410.955664,39229.366804000005
39047.777944,39410.955664,39229.366804000005
39047.777944,39410.955664,39229.366804000005
39047.777944,39410.955664,39229.366804000005
39047.777944,39410.955664,39229.366804000005
39047.777944,39410.955664,39229.366804000005
39047.777944,39410.955664,39229.366804000005
39047.777944,39410.955664,39229.366804000005
39047.777944,39410.955664,39229.366804000005
39047.777944,39410.955664,39229.366804000005
39047.777944,39410.955664,39229.366804000005
39047.777944,39410.955664,39229.366804000005
39047.777944,39410.955664,39229.366804000005
39047.777944,39383.888976,39215.83346
39047.777944,39383.888976,39215.83346
39047.777944,39383.888976,39215.83346
39047.777944,39383.888976,39215.83346
39047.777944,39383.888976,39215.83346
39047.777944,39383.888976,39215.83346
39047.777944,39383.888976,39215.83346
39047.777944,39383.888976,39215.83346
39047.777944,39383.888976,39215.83346
