../results/qa194_exp_rank_swap1-01.csv,../results/qa194_exp_rank_swap1-02.csv,avg
5099.133512000011,5187.489144000012,5143.311328000012
5099.133512000011,5187.000256000013,5143.066884000013
5057.333520000011,5173.711360000013,5115.522440000012
5057.333520000011,5172.489144000013,5114.911332000012
5044.244624000011,5159.689152000013,5101.966888000012
5044.244624000011,5159.689152000013,5101.966888000012
5044.244624000011,5159.689152000013,5101.966888000012
5044.244624000011,5152.333584000013,5098.289104000012
5044.244624000011,5152.333584000013,5098.289104000012
5031.0890560000125,5139.955816000013,5085.522436000013
5029.133496000013,5130.022472000013,5079.577984000013
5029.044608000012,5128.289152000013,5078.6668800000125
5019.177936000012,5111.378056000015,5065.277996000013
5019.177936000012,5111.378056000015,5065.277996000013
5003.533504000012,5111.378056000015,5057.455780000013
5003.533504000012,5111.378056000015,5057.455780000013
4976.222392000012,5106.5558480000145,5041.3891200000135
4961.955736000013,5106.5558480000145,5034.255792000014
4956.8001760000125,5091.111400000014,5023.955788000014
4956.8001760000125,5091.111400000014,5023.955788000014
4945.644640000012,5089.089176000013,5017.366908000013
4945.600200000013,5089.089176000013,5017.344688000013
4945.600200000013,5089.089176000013,5017.344688000013
4945.600200000013,5089.089176000013,5017.344688000013
4937.489088000014,5069.066952000013,5003.278020000013
4915.844640000014,5069.066952000013,4992.455796000013
4915.844640000014,5055.844704000012,4985.844672000013
4890.044632000013,5055.844704000012,4972.944668000013
4890.044632000013,5043.622464000011,4966.833548000011
4888.044616000013,5038.28912800001,4963.166872000012
4888.044616000013,5038.28912800001,4963.166872000012
4888.044616000013,5038.28912800001,4963.166872000012
4888.044616000013,5038.28912800001,4963.166872000012
4842.533528000014,5003.222464000011,4922.877996000012
4842.533528000014,5003.222464000011,4922.877996000012
4842.533528000014,5003.222464000011,4922.877996000012
4839.333520000014,4998.64468000001,4918.989100000012
4825.289072000013,4998.64468000001,4911.966876000011
4825.289072000013,4998.64468000001,4911.966876000011
4825.289072000013,4998.64468000001,4911.966876000011
4810.755736000014,4998.64468000001,4904.700208000012
4810.155752000013,4991.644688000009,4900.900220000011
4808.933528000014,4991.644688000009,4900.289108000012
4808.933528000014,4991.644688000009,4900.289108000012
4808.933528000014,4991.644688000009,4900.289108000012
4805.3113040000135,4991.644688000009,4898.477996000011
4805.3113040000135,4984.40023200001,4894.855768000012
4788.622416000014,4959.666888000011,4874.144652000012
4786.489080000013,4945.1557840000105,4865.822432000012
4767.489104000013,4945.1557840000105,4856.322444000012
4761.3779920000125,4945.1557840000105,4853.266888000011
4748.866872000012,4945.1557840000105,4847.011328000011
4745.066880000012,4945.1557840000105,4845.111332000011
4745.066880000012,4945.1557840000105,4845.111332000011
4735.622432000013,4945.1557840000105,4840.389108000012
4735.622432000013,4941.71135200001,4838.666892000012
4735.622432000013,4941.71135200001,4838.666892000012
4735.622432000013,4941.71135200001,4838.666892000012
4735.622432000013,4941.71135200001,4838.666892000012
4731.000216000012,4941.71135200001,4836.355784000011
4731.000216000012,4941.378008000011,4836.189112000011
4731.000216000012,4941.378008000011,4836.189112000011
4731.000216000012,4941.378008000011,4836.189112000011
4719.622440000013,4941.378008000011,4830.500224000012
4719.622440000013,4941.378008000011,4830.500224000012
4719.622440000013,4918.222480000011,4818.9224600000125
4719.622440000013,4918.222480000011,4818.9224600000125
4719.622440000013,4907.933600000011,4813.7780200000125
4719.622440000013,4907.933600000011,4813.7780200000125
4719.622440000013,4904.489152000012,4812.055796000012
4719.622440000013,4903.911368000012,4811.766904000013
4706.266904000013,4903.911368000012,4805.089136000012
4706.266904000013,4903.911368000012,4805.089136000012
4706.266904000013,4890.089144000013,4798.1780240000135
4706.266904000013,4890.089144000013,4798.1780240000135
4706.266904000013,4890.089144000013,4798.1780240000135
4706.266904000013,4890.089144000013,4798.1780240000135
4706.266904000013,4869.622472000015,4787.944688000014
4706.266904000013,4869.622472000015,4787.944688000014
4706.266904000013,4868.866912000014,4787.566908000013
4706.266904000013,4868.866912000014,4787.566908000013
4699.422456000012,4868.866912000014,4784.1446840000135
4699.422456000012,4868.866912000014,4784.1446840000135
4699.422456000012,4847.555800000015,4773.489128000014
4699.422456000012,4847.555800000015,4773.489128000014
4699.422456000012,4847.555800000015,4773.489128000014
4699.422456000012,4847.555800000015,4773.489128000014
4699.422456000012,4847.555800000015,4773.489128000014
4699.422456000012,4847.555800000015,4773.489128000014
4699.422456000012,4847.555800000015,4773.489128000014
4699.422456000012,4847.555800000015,4773.489128000014
4699.422456000012,4847.555800000015,4773.489128000014
4699.422456000012,4847.555800000015,4773.489128000014
4699.422456000012,4847.555800000015,4773.489128000014
4699.422456000012,4831.844688000016,4765.633572000013
4699.422456000012,4831.844688000016,4765.633572000013
4699.422456000012,4831.844688000016,4765.633572000013
4699.422456000012,4831.844688000016,4765.633572000013
4699.422456000012,4831.844688000016,4765.633572000013
4699.422456000012,4831.844688000016,4765.633572000013
4697.644680000013,4826.489136000016,4762.066908000014
4697.644680000013,4826.489136000016,4762.066908000014
4697.644680000013,4826.489136000016,4762.066908000014
4697.644680000013,4826.489136000016,4762.066908000014
4697.644680000013,4826.489136000016,4762.066908000014
4697.644680000013,4823.444688000015,4760.544684000014
4697.644680000013,4823.444688000015,4760.544684000014
4697.644680000013,4823.444688000015,4760.544684000014
4697.644680000013,4823.444688000015,4760.544684000014
4697.644680000013,4823.444688000015,4760.544684000014
4697.644680000013,4823.022472000015,4760.333576000014
4697.644680000013,4823.022472000015,4760.333576000014
4697.644680000013,4823.022472000015,4760.333576000014
4692.155792000012,4823.022472000015,4757.589132000014
4692.155792000012,4823.022472000015,4757.589132000014
4692.155792000012,4803.222472000018,4747.689132000015
4692.155792000012,4798.555808000017,4745.355800000015
4692.155792000012,4798.555808000017,4745.355800000015
4684.778008000012,4798.133584000017,4741.455796000015
4684.778008000012,4797.933568000016,4741.3557880000135
4684.778008000012,4797.933568000016,4741.3557880000135
4684.778008000012,4792.289112000016,4738.533560000014
4684.778008000012,4792.289112000016,4738.533560000014
4684.778008000012,4792.022448000015,4738.400228000013
4683.778008000012,4791.044688000016,4737.411348000014
4683.778008000012,4791.044688000016,4737.411348000014
4670.866896000012,4779.711360000016,4725.289128000014
4662.577992000011,4774.155800000017,4718.366896000014
4662.577992000011,4770.533576000016,4716.555784000014
4654.200208000012,4770.533576000016,4712.366892000015
4639.689072000011,4770.533576000016,4705.111324000014
4639.689072000011,4770.533576000016,4705.111324000014
4639.689072000011,4750.844696000016,4695.266884000013
4627.222424000012,4747.866920000016,4687.5446720000145
4627.222424000012,4747.866920000016,4687.5446720000145
4618.889040000012,4733.6224800000155,4676.255760000014
4609.377928000012,4733.6224800000155,4671.500204000014
4609.377928000012,4724.600248000016,4666.989088000014
4609.377928000012,4724.600248000016,4666.989088000014
4609.377928000012,4721.822488000016,4665.600208000014
4609.377928000012,4721.822488000016,4665.600208000014
4609.377928000012,4721.822488000016,4665.600208000014
4609.377928000012,4721.822488000016,4665.600208000014
4609.377928000012,4721.822488000016,4665.600208000014
4609.377928000012,4721.822488000016,4665.600208000014
4609.377928000012,4721.822488000016,4665.600208000014
4609.377928000012,4721.822488000016,4665.600208000014
4609.377928000012,4721.822488000016,4665.600208000014
4609.377928000012,4709.689144000015,4659.533536000014
4609.377928000012,4709.689144000015,4659.533536000014
4609.377928000012,4709.689144000015,4659.533536000014
4608.2223840000115,4709.689144000015,4658.955764000013
4608.2223840000115,4709.689144000015,4658.955764000013
4605.2890480000115,4709.689144000015,4657.489096000014
4605.089048000012,4709.689144000015,4657.3890960000135
4605.089048000012,4709.689144000015,4657.3890960000135
4605.089048000012,4709.689144000015,4657.3890960000135
4605.089048000012,4709.689144000015,4657.3890960000135
4605.089048000012,4709.689144000015,4657.3890960000135
4605.089048000012,4700.000232000017,4652.544640000015
4605.089048000012,4700.000232000017,4652.544640000015
4605.089048000012,4700.000232000017,4652.544640000015
4605.089048000012,4700.000232000017,4652.544640000015
4605.089048000012,4700.000232000017,4652.544640000015
4605.089048000012,4700.000232000017,4652.544640000015
4605.089048000012,4700.000232000017,4652.544640000015
4605.089048000012,4700.000232000017,4652.544640000015
4605.089048000012,4700.000232000017,4652.544640000015
4605.089048000012,4700.000232000017,4652.544640000015
4605.089048000012,4700.000232000017,4652.544640000015
4605.089048000012,4700.000232000017,4652.544640000015
4605.089048000012,4700.000232000017,4652.544640000015
4605.089048000012,4700.000232000017,4652.544640000015
4605.089048000012,4700.000232000017,4652.544640000015
4605.089048000012,4695.066896000018,4650.077972000015
4605.089048000012,4686.466904000017,4645.777976000014
4605.089048000012,4686.466904000017,4645.777976000014
4605.089048000012,4686.466904000017,4645.777976000014
4605.089048000012,4686.466904000017,4645.777976000014
4605.089048000012,4686.466904000017,4645.777976000014
4605.089048000012,4686.466904000017,4645.777976000014
4605.089048000012,4686.466904000017,4645.777976000014
4605.089048000012,4686.466904000017,4645.777976000014
4605.089048000012,4686.466904000017,4645.777976000014
4605.089048000012,4686.466904000017,4645.777976000014
4601.022400000012,4686.466904000017,4643.744652000014
4599.955744000012,4686.466904000017,4643.211324000014
4599.955744000012,4686.466904000017,4643.211324000014
4599.955744000012,4686.466904000017,4643.211324000014
4594.622408000012,4686.466904000017,4640.544656000015
4594.622408000012,4686.466904000017,4640.544656000015
4594.622408000012,4686.466904000017,4640.544656000015
4594.622408000012,4686.466904000017,4640.544656000015
4594.622408000012,4686.466904000017,4640.544656000015
4594.622408000012,4686.466904000017,4640.544656000015
4594.622408000012,4686.466904000017,4640.544656000015
4594.622408000012,4686.466904000017,4640.544656000015
4594.622408000012,4686.466904000017,4640.544656000015
4589.022408000012,4686.466904000017,4637.744656000014
4589.022408000012,4686.466904000017,4637.744656000014
4589.022408000012,4686.466904000017,4637.744656000014
4581.222416000013,4686.466904000017,4633.844660000015
4581.222416000013,4685.111336000017,4633.166876000016
4581.222416000013,4684.400232000017,4632.811324000015
4581.222416000013,4674.111344000017,4627.666880000015
4581.222416000013,4674.111344000017,4627.666880000015
4581.222416000013,4674.111344000017,4627.666880000015
4581.222416000013,4662.866912000017,4622.0446640000155
4581.222416000013,4662.866912000017,4622.0446640000155
4581.222416000013,4662.866912000017,4622.0446640000155
4581.222416000013,4658.289144000018,4619.755780000016
4581.222416000013,4658.289144000018,4619.755780000016
4581.222416000013,4655.333600000018,4618.278008000016
4581.222416000013,4655.333600000018,4618.278008000016
4574.577968000013,4655.333600000018,4614.955784000016
4574.577968000013,4655.333600000018,4614.955784000016
4574.577968000013,4655.333600000018,4614.955784000016
4574.577968000013,4648.200256000018,4611.389112000015
4574.577968000013,4648.200256000018,4611.389112000015
4574.577968000013,4648.200256000018,4611.389112000015
4574.577968000013,4647.422496000017,4611.000232000015
4574.577968000013,4647.422496000017,4611.000232000015
4574.577968000013,4647.422496000017,4611.000232000015
4574.577968000013,4647.422496000017,4611.000232000015
4574.577968000013,4647.422496000017,4611.000232000015
4574.577968000013,4647.422496000017,4611.000232000015
4574.577968000013,4639.022504000018,4606.8002360000155
4574.577968000013,4639.022504000018,4606.8002360000155
4574.577968000013,4639.022504000018,4606.8002360000155
4574.577968000013,4634.844720000018,4604.711344000016
4574.577968000013,4620.466936000018,4597.522452000016
4574.577968000013,4620.466936000018,4597.522452000016
4574.577968000013,4620.466936000018,4597.522452000016
4574.577968000013,4620.466936000018,4597.522452000016
4574.577968000013,4620.466936000018,4597.522452000016
4574.577968000013,4601.955808000018,4588.266888000016
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4574.577968000013,4600.444728000018,4587.5113480000155
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4565.177984000014,4600.444728000018,4582.811356000016
4561.289096000013,4600.444728000018,4580.866912000016
4561.289096000013,4600.444728000018,4580.866912000016
4561.289096000013,4575.511384000018,4568.400240000015
4561.289096000013,4575.511384000018,4568.400240000015
4561.289096000013,4575.511384000018,4568.400240000015
4561.289096000013,4575.511384000018,4568.400240000015
4561.289096000013,4575.511384000018,4568.400240000015
4561.289096000013,4575.511384000018,4568.400240000015
4561.289096000013,4575.511384000018,4568.400240000015
4561.289096000013,4575.222504000018,4568.255800000015
4561.289096000013,4575.222504000018,4568.255800000015
4561.289096000013,4574.266952000017,4567.778024000016
4561.289096000013,4574.266952000017,4567.778024000016
4561.289096000013,4574.266952000017,4567.778024000016
4558.022440000012,4574.266952000017,4566.144696000014
4558.022440000012,4574.266952000017,4566.144696000014
4545.711344000013,4574.266952000017,4559.989148000015
4537.022448000014,4574.266952000017,4555.644700000015
4537.022448000014,4574.266952000017,4555.644700000015
4537.022448000014,4574.266952000017,4555.644700000015
4537.022448000014,4574.266952000017,4555.644700000015
4537.022448000014,4574.266952000017,4555.644700000015
4537.022448000014,4574.266952000017,4555.644700000015
4537.022448000014,4574.266952000017,4555.644700000015
4537.022448000014,4574.266952000017,4555.644700000015
4537.022448000014,4574.266952000017,4555.644700000015
4528.778016000015,4574.266952000017,4551.5224840000155
4528.778016000015,4574.266952000017,4551.5224840000155
4528.778016000015,4574.266952000017,4551.5224840000155
4528.778016000015,4574.266952000017,4551.5224840000155
4522.8891200000135,4574.266952000017,4548.578036000015
4522.8891200000135,4574.266952000017,4548.578036000015
4522.8891200000135,4574.266952000017,4548.578036000015
4522.8891200000135,4574.266952000017,4548.578036000015
4522.8891200000135,4574.266952000017,4548.578036000015
4522.8891200000135,4574.266952000017,4548.578036000015
4522.8891200000135,4574.266952000017,4548.578036000015
4522.8891200000135,4574.266952000017,4548.578036000015
4522.8891200000135,4574.266952000017,4548.578036000015
4522.8891200000135,4574.266952000017,4548.578036000015
4517.111336000014,4574.266952000017,4545.689144000015
4506.555784000014,4574.266952000017,4540.4113680000155
4506.555784000014,4574.266952000017,4540.4113680000155
4506.555784000014,4573.222512000018,4539.889148000016
4504.200232000012,4573.222512000018,4538.711372000014
4504.200232000012,4573.222512000018,4538.711372000014
4504.200232000012,4573.222512000018,4538.711372000014
4504.200232000012,4573.222512000018,4538.711372000014
4504.200232000012,4562.889168000017,4533.544700000015
4504.200232000012,4562.889168000017,4533.544700000015
4504.200232000012,4562.889168000017,4533.544700000015
4504.200232000012,4562.889168000017,4533.544700000015
4504.200232000012,4562.889168000017,4533.544700000015
4504.200232000012,4562.889168000017,4533.544700000015
4504.200232000012,4562.889168000017,4533.544700000015
4504.200232000012,4562.889168000017,4533.544700000015
4504.200232000012,4562.889168000017,4533.544700000015
4504.200232000012,4562.889168000017,4533.544700000015
4504.200232000012,4562.889168000017,4533.544700000015
4504.200232000012,4562.889168000017,4533.544700000015
4504.200232000012,4562.889168000017,4533.544700000015
4504.200232000012,4562.889168000017,4533.544700000015
4504.200232000012,4559.933608000018,4532.066920000015
4504.200232000012,4556.889160000017,4530.5446960000145
4504.200232000012,4556.889160000017,4530.5446960000145
4504.200232000012,4556.889160000017,4530.5446960000145
4504.200232000012,4555.778064000017,4529.989148000015
4504.200232000012,4555.778064000017,4529.989148000015
4504.200232000012,4548.666960000018,4526.433596000015
4504.200232000012,4544.755848000018,4524.4780400000145
4502.489104000011,4544.755848000018,4523.622476000015
4483.711328000011,4544.755848000018,4514.233588000015
4483.711328000011,4544.755848000018,4514.233588000015
4483.711328000011,4544.755848000018,4514.233588000015
4483.711328000011,4544.755848000018,4514.233588000015
4483.711328000011,4544.755848000018,4514.233588000015
4483.711328000011,4544.755848000018,4514.233588000015
4483.711328000011,4544.755848000018,4514.233588000015
4483.711328000011,4544.755848000018,4514.233588000015
4483.711328000011,4544.755848000018,4514.233588000015
4483.711328000011,4544.755848000018,4514.233588000015
4483.711328000011,4544.755848000018,4514.233588000015
4483.711328000011,4544.755848000018,4514.233588000015
4483.711328000011,4544.755848000018,4514.233588000015
4483.711328000011,4544.755848000018,4514.233588000015
4483.711328000011,4544.755848000018,4514.233588000015
4483.711328000011,4544.755848000018,4514.233588000015
4479.266872000012,4544.755848000018,4512.011360000015
4479.266872000012,4544.755848000018,4512.011360000015
4479.266872000012,4534.9336320000175,4507.100252000015
4479.266872000012,4527.6447360000175,4503.455804000015
4479.266872000012,4527.6447360000175,4503.455804000015
4479.266872000012,4527.6447360000175,4503.455804000015
4479.266872000012,4509.9336320000175,4494.600252000015
4479.266872000012,4509.9336320000175,4494.600252000015
4479.266872000012,4509.9336320000175,4494.600252000015
4479.266872000012,4489.155856000018,4484.211364000015
4479.266872000012,4489.155856000018,4484.211364000015
4479.266872000012,4489.155856000018,4484.211364000015
4474.000184000011,4489.155856000018,4481.5780200000145
4474.000184000011,4489.155856000018,4481.5780200000145
4474.000184000011,4489.155856000018,4481.5780200000145
4469.355744000012,4489.155856000018,4479.255800000015
4469.355744000012,4489.155856000018,4479.255800000015
4469.355744000012,4489.155856000018,4479.255800000015
4449.689080000013,4489.155856000018,4469.422468000015
4449.689080000013,4489.155856000018,4469.422468000015
4449.689080000013,4489.155856000018,4469.422468000015
4449.689080000013,4489.155856000018,4469.422468000015
4449.689080000013,4489.155856000018,4469.422468000015
4449.689080000013,4489.155856000018,4469.422468000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4487.689192000018,4468.689136000015
4449.689080000013,4486.5780720000175,4468.133576000015
4449.689080000013,4486.5780720000175,4468.133576000015
4449.689080000013,4486.5780720000175,4468.133576000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4486.400288000017,4468.044684000015
4449.689080000013,4479.422520000016,4464.555800000015
4449.689080000013,4479.422520000016,4464.555800000015
4449.689080000013,4479.422520000016,4464.555800000015
4437.7335200000125,4479.422520000016,4458.5780200000145
4437.222408000013,4479.422520000016,4458.322464000015
4437.222408000013,4479.422520000016,4458.322464000015
4437.222408000013,4479.422520000016,4458.322464000015
4437.222408000013,4479.422520000016,4458.322464000015
4437.222408000013,4479.422520000016,4458.322464000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4460.666960000016,4448.944684000015
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4452.333632000016,4444.778020000014
4437.222408000013,4447.289176000017,4442.2557920000145
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4437.222408000013,4446.378064000017,4441.8002360000155
4436.911288000014,4442.600296000017,4439.755792000015
4436.911288000014,4442.600296000017,4439.755792000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
4414.111280000015,4442.600296000017,4428.355788000015
