../results/wi29_mutator-000-01.csv,../results/wi29_mutator-000-02.csv,avg
42632.933472000004,43459.06680000001,43046.000136
42632.933472000004,43361.02236,42996.977916
42632.933472000004,43361.02236,42996.977916
42632.933472000004,43361.02236,42996.977916
42632.933472000004,43361.02236,42996.977916
42632.933472000004,43361.02236,42996.977916
42632.933472000004,43361.02236,42996.977916
42575.800144,43361.02236,42968.411252000005
42575.800144,43361.02236,42968.411252000005
42575.800144,43361.02236,42968.411252000005
42575.800144,43361.02236,42968.411252000005
42575.800144,43361.02236,42968.411252000005
42575.800144,43361.02236,42968.411252000005
42575.800144,43361.02236,42968.411252000005
42575.800144,43361.02236,42968.411252000005
42575.800144,43361.02236,42968.411252000005
42575.800144,43361.02236,42968.411252000005
42575.800144,43361.02236,42968.411252000005
42575.800144,43230.355712000004,42903.077928
42546.311264,43230.355712000004,42888.333488000004
42546.311264,43230.355712000004,42888.333488000004
42546.311264,43202.26683200001,42874.289048000006
42546.311264,43164.933496000005,42855.62238
42546.311264,43164.933496000005,42855.62238
42546.311264,43164.933496000005,42855.62238
42546.311264,43164.933496000005,42855.62238
42546.311264,43164.933496000005,42855.62238
42546.311264,43124.733496,42835.52238
42546.311264,43124.733496,42835.52238
42546.311264,43124.733496,42835.52238
42546.311264,42961.666824,42753.989044
42546.311264,42961.666824,42753.989044
42546.311264,42949.800152,42748.055708
42523.577928,42949.800152,42736.68904
42512.33348,42949.800152,42731.066816000006
42512.33348,42949.800152,42731.066816000006
42512.33348,42949.800152,42731.066816000006
42512.33348,42949.800152,42731.066816000006
42512.33348,42949.800152,42731.066816000006
42512.33348,42949.800152,42731.066816000006
42512.33348,42949.800152,42731.066816000006
42512.33348,42949.800152,42731.066816000006
42501.600152,42949.800152,42725.700152000005
42501.600152,42949.800152,42725.700152000005
42497.933487999995,42949.800152,42723.866819999996
42497.933487999995,42916.17793600001,42707.055712
42414.28904,42916.17793600001,42665.233488000005
42329.73348,42916.17793600001,42622.95570800001
42329.73348,42916.17793600001,42622.95570800001
42286.84460000001,42866.244616,42576.54460800001
42286.84460000001,42866.244616,42576.54460800001
42286.84460000001,42866.244616,42576.54460800001
42286.84460000001,42866.244616,42576.54460800001
42286.84460000001,42866.244616,42576.54460800001
42286.84460000001,42866.244616,42576.54460800001
42286.84460000001,42866.244616,42576.54460800001
42286.84460000001,42866.244616,42576.54460800001
42273.266824000006,42866.244616,42569.75572
42273.266824000006,42866.244616,42569.75572
42273.266824000006,42866.244616,42569.75572
42234.04460000001,42866.244616,42550.144608
42234.04460000001,42866.244616,42550.144608
42234.04460000001,42866.244616,42550.144608
42234.04460000001,42866.244616,42550.144608
42234.04460000001,42866.244616,42550.144608
42234.04460000001,42866.244616,42550.144608
42234.04460000001,42866.244616,42550.144608
42234.04460000001,42866.244616,42550.144608
42234.04460000001,42866.244616,42550.144608
42234.04460000001,42866.244616,42550.144608
42234.04460000001,42866.244616,42550.144608
42158.13347200001,42866.244616,42512.189044000006
42158.13347200001,42866.244616,42512.189044000006
42158.13347200001,42850.71128,42504.422376
42158.13347200001,42734.71128,42446.422376
42158.13347200001,42734.71128,42446.422376
42158.13347200001,42734.71128,42446.422376
42158.13347200001,42719.37794400001,42438.75570800001
42158.13347200001,42719.37794400001,42438.75570800001
42158.13347200001,42719.37794400001,42438.75570800001
42158.13347200001,42719.37794400001,42438.75570800001
42158.13347200001,42702.555712,42430.34459200001
42155.266792,42702.555712,42428.911252000005
42155.266792,42702.555712,42428.911252000005
42155.266792,42702.555712,42428.911252000005
42155.266792,42702.555712,42428.911252000005
42059.266792,42634.600152,42346.933472000004
42059.266792,42634.600152,42346.933472000004
42059.266792,42634.600152,42346.933472000004
42059.266792,42634.600152,42346.933472000004
42059.266792,42634.600152,42346.933472000004
42059.266792,42634.600152,42346.933472000004
42059.266792,42634.600152,42346.933472000004
42059.266792,42634.600152,42346.933472000004
42059.266792,42634.600152,42346.933472000004
42059.266792,42634.600152,42346.933472000004
42059.266792,42634.600152,42346.933472000004
42059.266792,42634.600152,42346.933472000004
42048.889008000006,42626.400152,42337.64458000001
42001.11124,42626.400152,42313.755696
42001.11124,42626.400152,42313.755696
42001.11124,42626.400152,42313.755696
42001.11124,42626.400152,42313.755696
42001.11124,42626.400152,42313.755696
42001.11124,42626.400152,42313.755696
42001.11124,42626.400152,42313.755696
42001.11124,42477.533496000004,42239.322368
42001.11124,42477.533496000004,42239.322368
42001.11124,42477.533496000004,42239.322368
42001.11124,42477.533496000004,42239.322368
42001.11124,42477.533496000004,42239.322368
41857.044576,42477.533496000004,42167.289036
41833.844592,42477.533496000004,42155.689044
41833.844592,42477.533496000004,42155.689044
41773.111240000006,42477.533496000004,42125.32236800001
41773.111240000006,42477.533496000004,42125.32236800001
41773.111240000006,42477.533496000004,42125.32236800001
41773.111240000006,42477.533496000004,42125.32236800001
41773.111240000006,42477.533496000004,42125.32236800001
41773.111240000006,42477.533496000004,42125.32236800001
41773.111240000006,42477.533496000004,42125.32236800001
41773.111240000006,42477.533496000004,42125.32236800001
41718.889008000006,42477.533496000004,42098.21125200001
41718.889008000006,42477.533496000004,42098.21125200001
41718.889008000006,42381.11126400001,42050.000136
41612.289016,42381.11126400001,41996.70014
41612.289016,42381.11126400001,41996.70014
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41587.533480000006,42381.11126400001,41984.32237200001
41533.466824,42332.17792,41932.822372
41533.466824,42332.17792,41932.822372
41533.466824,42332.17792,41932.822372
41533.466824,42332.17792,41932.822372
41527.200168,42332.17792,41929.689044
41527.200168,42332.17792,41929.689044
41527.200168,42332.17792,41929.689044
41527.200168,42332.17792,41929.689044
41527.200168,42332.17792,41929.689044
41527.200168,42332.17792,41929.689044
41527.200168,42332.17792,41929.689044
41527.200168,42332.17792,41929.689044
41527.200168,42332.17792,41929.689044
41527.200168,42332.17792,41929.689044
41527.200168,42332.17792,41929.689044
41527.200168,42332.17792,41929.689044
41527.200168,42332.17792,41929.689044
41474.822400000005,42332.17792,41903.50016
41474.822400000005,42332.17792,41903.50016
41474.822400000005,42332.17792,41903.50016
41474.822400000005,42197.577904000005,41836.200152000005
41474.822400000005,42189.84456800001,41832.333484
41474.822400000005,42189.84456800001,41832.333484
41474.822400000005,42189.84456800001,41832.333484
41474.822400000005,42179.355688,41827.08904400001
41474.822400000005,42179.355688,41827.08904400001
41448.377960000005,42179.355688,41813.866824000004
41448.377960000005,42179.355688,41813.866824000004
41448.377960000005,42179.355688,41813.866824000004
41448.377960000005,42179.355688,41813.866824000004
41448.377960000005,42179.355688,41813.866824000004
41448.377960000005,42179.355688,41813.866824000004
41448.377960000005,42179.355688,41813.866824000004
41448.377960000005,42179.355688,41813.866824000004
41448.377960000005,42179.355688,41813.866824000004
41448.377960000005,42179.355688,41813.866824000004
41448.377960000005,42100.422360000004,41774.400160000005
41448.377960000005,42100.422360000004,41774.400160000005
41448.377960000005,42100.422360000004,41774.400160000005
41448.377960000005,42100.422360000004,41774.400160000005
41448.377960000005,42100.422360000004,41774.400160000005
41448.377960000005,42100.422360000004,41774.400160000005
41448.377960000005,42100.422360000004,41774.400160000005
41448.377960000005,42100.422360000004,41774.400160000005
41448.377960000005,42100.422360000004,41774.400160000005
41448.377960000005,42100.422360000004,41774.400160000005
41448.377960000005,42100.422360000004,41774.400160000005
41448.377960000005,42100.422360000004,41774.400160000005
41448.377960000005,42100.422360000004,41774.400160000005
41448.377960000005,42100.422360000004,41774.400160000005
41448.377960000005,42100.422360000004,41774.400160000005
41448.377960000005,42024.77792,41736.57794
41448.377960000005,42024.77792,41736.57794
41448.377960000005,42024.77792,41736.57794
41448.377960000005,42024.77792,41736.57794
41448.377960000005,42024.77792,41736.57794
41412.022392000006,42024.77792,41718.400156
41412.022392000006,42024.77792,41718.400156
41412.022392000006,42024.77792,41718.400156
41412.022392000006,42024.77792,41718.400156
41412.022392000006,42024.77792,41718.400156
41412.022392000006,42024.77792,41718.400156
41412.022392000006,42024.77792,41718.400156
41412.022392000006,42024.77792,41718.400156
41412.022392000006,42024.77792,41718.400156
41412.022392000006,41977.422360000004,41694.722376000005
41412.022392000006,41977.422360000004,41694.722376000005
41339.06683200001,41977.422360000004,41658.244596000004
41339.06683200001,41977.422360000004,41658.244596000004
41339.06683200001,41977.422360000004,41658.244596000004
41339.06683200001,41977.422360000004,41658.244596000004
41339.06683200001,41977.422360000004,41658.244596000004
41339.06683200001,41977.422360000004,41658.244596000004
41339.06683200001,41977.422360000004,41658.244596000004
41314.533504000006,41977.422360000004,41645.97793200001
41314.533504000006,41977.422360000004,41645.97793200001
41314.533504000006,41977.422360000004,41645.97793200001
41314.533504000006,41977.422360000004,41645.97793200001
41314.533504000006,41977.422360000004,41645.97793200001
41314.533504000006,41977.422360000004,41645.97793200001
41314.533504000006,41977.422360000004,41645.97793200001
41314.533504000006,41977.422360000004,41645.97793200001
41314.533504000006,41977.422360000004,41645.97793200001
41314.533504000006,41977.422360000004,41645.97793200001
41314.533504000006,41977.422360000004,41645.97793200001
41314.533504000006,41973.35569600001,41643.94460000001
41314.533504000006,41973.35569600001,41643.94460000001
41314.533504000006,41973.35569600001,41643.94460000001
41314.533504000006,41973.35569600001,41643.94460000001
41181.333512000005,41973.35569600001,41577.34460400001
41181.333512000005,41973.35569600001,41577.34460400001
41181.333512000005,41973.35569600001,41577.34460400001
41181.333512000005,41973.35569600001,41577.34460400001
40986.200184,41973.35569600001,41479.77794000001
40986.200184,41973.35569600001,41479.77794000001
40986.200184,41973.35569600001,41479.77794000001
40986.200184,41973.35569600001,41479.77794000001
40986.200184,41973.35569600001,41479.77794000001
40986.200184,41973.35569600001,41479.77794000001
40986.200184,41973.35569600001,41479.77794000001
40986.200184,41973.35569600001,41479.77794000001
40986.200184,41973.35569600001,41479.77794000001
40986.200184,41973.35569600001,41479.77794000001
40986.200184,41973.35569600001,41479.77794000001
40986.200184,41973.35569600001,41479.77794000001
40986.200184,41973.35569600001,41479.77794000001
40986.200184,41973.35569600001,41479.77794000001
40986.200184,41973.35569600001,41479.77794000001
40986.200184,41973.35569600001,41479.77794000001
40915.88908,41973.35569600001,41444.622388
40915.88908,41973.35569600001,41444.622388
40915.88908,41916.689040000005,41416.28906
40915.88908,41859.355704,41387.622392000005
40915.88908,41859.355704,41387.622392000005
40915.88908,41849.266808,41382.577944000004
40915.88908,41849.266808,41382.577944000004
40915.88908,41849.266808,41382.577944000004
40915.88908,41804.044584,41359.966832000006
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41590.57792,41253.2335
40915.88908,41587.48904000001,41251.689060000004
40915.88908,41587.48904000001,41251.689060000004
40915.88908,41587.48904000001,41251.689060000004
40915.88908,41587.48904000001,41251.689060000004
40902.77796800001,41587.48904000001,41245.13350400001
40902.77796800001,41587.48904000001,41245.13350400001
40806.77796800001,41587.48904000001,41197.13350400001
40806.77796800001,41587.48904000001,41197.13350400001
40806.77796800001,41587.48904000001,41197.13350400001
40806.77796800001,41587.48904000001,41197.13350400001
40806.77796800001,41587.48904000001,41197.13350400001
40806.77796800001,41587.48904000001,41197.13350400001
40806.77796800001,41587.48904000001,41197.13350400001
40806.77796800001,41587.48904000001,41197.13350400001
40806.77796800001,41587.48904000001,41197.13350400001
40806.77796800001,41587.48904000001,41197.13350400001
40806.77796800001,41587.48904000001,41197.13350400001
40791.46685600001,41587.48904000001,41189.47794800001
40791.46685600001,41587.48904000001,41189.47794800001
40791.46685600001,41587.48904000001,41189.47794800001
40791.46685600001,41587.48904000001,41189.47794800001
40791.46685600001,41587.48904000001,41189.47794800001
40791.46685600001,41587.48904000001,41189.47794800001
40791.46685600001,41587.48904000001,41189.47794800001
40791.46685600001,41494.600128000005,41143.033492
40791.46685600001,41494.600128000005,41143.033492
40791.46685600001,41494.600128000005,41143.033492
40791.46685600001,41494.600128000005,41143.033492
40791.46685600001,41494.600128000005,41143.033492
40791.46685600001,41494.600128000005,41143.033492
40791.46685600001,41487.04458400001,41139.25572000001
40791.46685600001,41487.04458400001,41139.25572000001
40791.46685600001,41487.04458400001,41139.25572000001
40791.46685600001,41487.04458400001,41139.25572000001
40791.46685600001,41487.04458400001,41139.25572000001
40791.46685600001,41487.04458400001,41139.25572000001
40787.22242400001,41487.04458400001,41137.13350400001
40787.22242400001,41487.04458400001,41137.13350400001
40787.22242400001,41487.04458400001,41137.13350400001
40787.22242400001,41487.04458400001,41137.13350400001
40787.22242400001,41487.04458400001,41137.13350400001
40787.22242400001,41487.04458400001,41137.13350400001
40787.22242400001,41418.91124800001,41103.06683600001
40787.22242400001,41418.91124800001,41103.06683600001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41318.75569600001,41052.98906000001
40787.22242400001,41313.15571200001,41050.18906800001
40787.22242400001,41313.15571200001,41050.18906800001
40787.22242400001,41313.15571200001,41050.18906800001
40787.22242400001,41313.15571200001,41050.18906800001
40787.22242400001,41313.15571200001,41050.18906800001
40787.22242400001,41313.15571200001,41050.18906800001
40787.22242400001,41110.37791200001,40948.80016800001
40787.22242400001,41110.37791200001,40948.80016800001
40787.22242400001,41075.777912000005,40931.500168000006
40787.22242400001,41075.777912000005,40931.500168000006
40787.22242400001,41075.777912000005,40931.500168000006
40787.22242400001,41075.777912000005,40931.500168000006
40716.977992,41075.777912000005,40896.377952
40716.977992,41075.777912000005,40896.377952
40716.977992,41075.777912000005,40896.377952
40716.977992,41075.777912000005,40896.377952
40716.977992,41075.777912000005,40896.377952
40716.977992,41075.777912000005,40896.377952
40716.977992,41075.777912000005,40896.377952
40716.977992,41075.777912000005,40896.377952
40593.60020000001,41075.777912000005,40834.689056
40593.60020000001,41075.777912000005,40834.689056
40593.60020000001,41075.777912000005,40834.689056
40593.60020000001,41075.777912000005,40834.689056
40593.60020000001,41075.777912000005,40834.689056
40559.422408000006,41075.777912000005,40817.60016
40559.422408000006,41075.777912000005,40817.60016
40559.422408000006,41075.777912000005,40817.60016
40559.422408000006,41075.777912000005,40817.60016
40559.422408000006,41075.33345600001,40817.377932
40559.422408000006,41075.33345600001,40817.377932
40559.422408000006,41075.33345600001,40817.377932
40559.422408000006,41075.33345600001,40817.377932
40559.422408000006,41075.33345600001,40817.377932
40559.422408000006,41075.33345600001,40817.377932
40559.422408000006,41075.33345600001,40817.377932
40559.422408000006,41075.33345600001,40817.377932
40559.422408000006,41075.33345600001,40817.377932
40559.422408000006,41075.33345600001,40817.377932
40559.422408000006,41075.33345600001,40817.377932
40559.422408000006,41075.33345600001,40817.377932
40559.422408000006,41075.33345600001,40817.377932
40410.289072,41075.33345600001,40742.811264
40410.289072,41075.33345600001,40742.811264
40410.289072,41075.33345600001,40742.811264
40410.289072,41075.33345600001,40742.811264
40410.289072,41075.33345600001,40742.811264
40410.289072,41047.57791200001,40728.933492000004
40410.289072,41047.57791200001,40728.933492000004
40410.289072,40986.533480000006,40698.411276
40410.289072,40986.533480000006,40698.411276
40410.289072,40906.622368000004,40658.45572
40402.022408000004,40905.28903200001,40653.65572000001
40402.022408000004,40905.28903200001,40653.65572000001
40402.022408000004,40905.28903200001,40653.65572000001
40249.311304,40905.28903200001,40577.300168
40249.311304,40905.28903200001,40577.300168
40217.77796800001,40905.28903200001,40561.533500000005
40217.77796800001,40905.28903200001,40561.533500000005
40217.77796800001,40905.28903200001,40561.533500000005
40124.111304,40905.28903200001,40514.700168
40124.111304,40905.28903200001,40514.700168
40124.111304,40905.28903200001,40514.700168
40124.111304,40905.28903200001,40514.700168
40124.111304,40905.28903200001,40514.700168
40124.111304,40905.28903200001,40514.700168
40124.111304,40905.28903200001,40514.700168
40124.111304,40905.28903200001,40514.700168
40124.111304,40905.28903200001,40514.700168
40124.111304,40905.28903200001,40514.700168
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
40124.111304,40826.75569600001,40475.4335
