../results/dj38_reverse-6-01.csv,../results/dj38_reverse-6-02.csv,avg
9203.355672000007,8933.089104000004,9068.222388000006
9203.355672000007,8933.089104000004,9068.222388000006
9203.355672000007,8933.089104000004,9068.222388000006
9203.355672000007,8933.089104000004,9068.222388000006
9203.355672000007,8919.333568000004,9061.344620000005
9203.355672000007,8893.689128000005,9048.522400000005
9203.355672000007,8893.689128000005,9048.522400000005
9163.444552000006,8893.689128000005,9028.566840000007
9163.444552000006,8893.689128000005,9028.566840000007
9159.888992000007,8893.689128000005,9026.789060000006
9143.666768000006,8893.689128000005,9018.677948000006
9143.666768000006,8893.689128000005,9018.677948000006
9143.666768000006,8879.911360000006,9011.789064000006
9119.244528000008,8879.911360000006,8999.577944000008
9108.155648000007,8877.311360000007,8992.733504000007
9108.155648000007,8877.311360000007,8992.733504000007
9108.155648000007,8877.311360000007,8992.733504000007
9094.555640000004,8877.311360000007,8985.933500000006
9078.777840000004,8877.311360000007,8978.044600000005
9078.777840000004,8877.311360000007,8978.044600000005
9054.288944000005,8875.355800000005,8964.822372000006
9054.288944000005,8867.111352000004,8960.700148000004
9054.288944000005,8867.111352000004,8960.700148000004
9053.600048000004,8861.800232000003,8957.700140000004
9053.600048000004,8859.311344000003,8956.455696000005
9053.600048000004,8849.266896000005,8951.433472000004
9053.600048000004,8840.222440000005,8946.911244000004
9053.600048000004,8840.222440000005,8946.911244000004
9053.600048000004,8838.155776000005,8945.877912000004
9051.066712000005,8838.155776000005,8944.611244000005
9042.066712000005,8837.066880000004,8939.566796000005
9042.066712000005,8837.066880000004,8939.566796000005
8991.977824000007,8836.200216000003,8914.089020000005
8991.977824000007,8812.133544000004,8902.055684000006
8991.977824000007,8800.400216000004,8896.189020000005
8991.977824000007,8800.400216000004,8896.189020000005
8979.800048000005,8800.400216000004,8890.100132000003
8979.800048000005,8738.222448000004,8859.011248000004
8979.800048000005,8738.222448000004,8859.011248000004
8979.800048000005,8738.222448000004,8859.011248000004
8979.800048000005,8738.222448000004,8859.011248000004
8972.377824000007,8738.222448000004,8855.300136000005
8972.377824000007,8738.222448000004,8855.300136000005
8969.688968000008,8728.933568000004,8849.311268000005
8969.688968000008,8721.800232000003,8845.744600000005
8955.600056000005,8627.600224000003,8791.600140000004
8921.955616000003,8627.600224000003,8774.777920000004
8921.955616000003,8627.600224000003,8774.777920000004
8921.955616000003,8627.600224000003,8774.777920000004
8921.955616000003,8627.600224000003,8774.777920000004
8906.222280000005,8627.600224000003,8766.911252000005
8902.711184000005,8627.600224000003,8765.155704000004
8902.711184000005,8627.600224000003,8765.155704000004
8859.866752000004,8627.600224000003,8743.733488000003
8853.288992000003,8627.600224000003,8740.444608000003
8853.288992000003,8580.622440000001,8716.955716000002
8853.288992000003,8580.622440000001,8716.955716000002
8853.288992000003,8580.622440000001,8716.955716000002
8849.244552000004,8580.622440000001,8714.933496000001
8849.244552000004,8580.622440000001,8714.933496000001
8849.244552000004,8580.622440000001,8714.933496000001
8849.244552000004,8580.622440000001,8714.933496000001
8849.200120000005,8580.622440000001,8714.911280000004
8849.200120000005,8580.622440000001,8714.911280000004
8816.244568000006,8580.622440000001,8698.433504000004
8816.244568000006,8576.044656000002,8696.144612000004
8816.244568000006,8576.044656000002,8696.144612000004
8816.244568000006,8576.044656000002,8696.144612000004
8816.244568000006,8573.666888000003,8694.955728000004
8816.244568000006,8573.666888000003,8694.955728000004
8816.244568000006,8573.666888000003,8694.955728000004
8816.244568000006,8573.666888000003,8694.955728000004
8816.244568000006,8573.666888000003,8694.955728000004
8816.244568000006,8568.689112000004,8692.466840000005
8806.955680000006,8556.177984000002,8681.566832000004
8790.089016000007,8556.177984000002,8673.133500000004
8744.200152000007,8546.355768000001,8645.277960000003
8744.200152000007,8536.111328000003,8640.155740000006
8744.200152000007,8525.555768000002,8634.877960000005
8744.200152000007,8525.555768000002,8634.877960000005
8744.200152000007,8502.511336000003,8623.355744000004
8744.200152000007,8502.511336000003,8623.355744000004
8744.200152000007,8502.511336000003,8623.355744000004
8744.200152000007,8502.511336000003,8623.355744000004
8744.200152000007,8502.511336000003,8623.355744000004
8744.200152000007,8502.511336000003,8623.355744000004
8744.200152000007,8502.511336000003,8623.355744000004
8740.466816000006,8489.778008000001,8615.122412000004
8740.466816000006,8489.778008000001,8615.122412000004
8740.466816000006,8489.778008000001,8615.122412000004
8740.466816000006,8482.578016000001,8611.522416000003
8740.466816000006,8482.578016000001,8611.522416000003
8740.466816000006,8482.578016000001,8611.522416000003
8740.466816000006,8482.578016000001,8611.522416000003
8740.466816000006,8479.711344000001,8610.089080000003
8739.333480000005,8479.711344000001,8609.522412000002
8739.333480000005,8479.711344000001,8609.522412000002
8739.333480000005,8479.711344000001,8609.522412000002
8739.333480000005,8479.711344000001,8609.522412000002
8739.333480000005,8479.711344000001,8609.522412000002
8739.333480000005,8479.711344000001,8609.522412000002
8739.333480000005,8479.711344000001,8609.522412000002
8739.333480000005,8479.711344000001,8609.522412000002
8739.333480000005,8479.711344000001,8609.522412000002
8739.333480000005,8479.711344000001,8609.522412000002
8739.333480000005,8479.711344000001,8609.522412000002
8739.333480000005,8479.711344000001,8609.522412000002
8739.333480000005,8479.711344000001,8609.522412000002
8739.333480000005,8479.711344000001,8609.522412000002
8739.333480000005,8479.711344000001,8609.522412000002
8739.333480000005,8479.711344000001,8609.522412000002
8709.177912000006,8479.711344000001,8594.444628000005
8694.422368000005,8479.711344000001,8587.066856000003
8694.422368000005,8442.844672000001,8568.633520000003
8662.866816000005,8439.955792,8551.411304000003
8662.866816000005,8439.955792,8551.411304000003
8662.866816000005,8439.955792,8551.411304000003
8662.866816000005,8439.955792,8551.411304000003
8637.777920000004,8431.422464000001,8534.600192000002
8637.777920000004,8431.422464000001,8534.600192000002
8637.777920000004,8431.422464000001,8534.600192000002
8637.777920000004,8431.422464000001,8534.600192000002
8631.866808000004,8431.422464000001,8531.644636000003
8631.866808000004,8431.422464000001,8531.644636000003
8619.333472000004,8431.422464000001,8525.377968000003
8619.333472000004,8431.422464000001,8525.377968000003
8619.333472000004,8431.422464000001,8525.377968000003
8619.333472000004,8431.422464000001,8525.377968000003
8619.333472000004,8431.422464000001,8525.377968000003
8619.333472000004,8431.422464000001,8525.377968000003
8619.333472000004,8431.422464000001,8525.377968000003
8619.333472000004,8431.422464000001,8525.377968000003
8610.933488000004,8431.422464000001,8521.177976000003
8610.933488000004,8431.422464000001,8521.177976000003
8610.933488000004,8431.422464000001,8521.177976000003
8607.844600000006,8431.422464000001,8519.633532000003
8607.844600000006,8431.422464000001,8519.633532000003
8607.844600000006,8431.422464000001,8519.633532000003
8607.844600000006,8431.422464000001,8519.633532000003
8607.844600000006,8414.978016000001,8511.411308000002
8607.844600000006,8413.911344,8510.877972000002
8607.844600000006,8413.911344,8510.877972000002
8607.844600000006,8413.911344,8510.877972000002
8607.844600000006,8413.911344,8510.877972000002
8607.844600000006,8413.911344,8510.877972000002
8607.844600000006,8413.911344,8510.877972000002
8607.844600000006,8413.911344,8510.877972000002
8607.844600000006,8413.911344,8510.877972000002
8590.022352000005,8413.911344,8501.966848000004
8590.022352000005,8413.911344,8501.966848000004
8566.444584000006,8413.911344,8490.177964000002
8566.444584000006,8413.911344,8490.177964000002
8566.444584000006,8413.911344,8490.177964000002
8566.444584000006,8413.911344,8490.177964000002
8566.444584000006,8413.911344,8490.177964000002
8566.444584000006,8413.911344,8490.177964000002
8566.444584000006,8413.911344,8490.177964000002
8566.444584000006,8413.911344,8490.177964000002
8566.444584000006,8413.911344,8490.177964000002
8566.444584000006,8413.911344,8490.177964000002
8566.444584000006,8413.911344,8490.177964000002
8556.355696000006,8413.911344,8485.133520000003
8553.266800000007,8413.911344,8483.589072000002
8553.266800000007,8413.911344,8483.589072000002
8553.266800000007,8413.911344,8483.589072000002
8553.266800000007,8413.911344,8483.589072000002
8553.266800000007,8413.911344,8483.589072000002
8553.266800000007,8413.911344,8483.589072000002
8553.266800000007,8402.200248000003,8477.733524000005
8553.266800000007,8402.200248000003,8477.733524000005
8548.911248000006,8402.200248000003,8475.555748000004
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8402.200248000003,8463.311300000005
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8524.422352000007,8396.155808000003,8460.289080000006
8520.800128000006,8396.155808000003,8458.477968000005
8505.844576000009,8395.111352000002,8450.477964000005
8505.844576000009,8391.600240000002,8448.722408000005
8505.844576000009,8391.600240000002,8448.722408000005
8505.844576000009,8391.600240000002,8448.722408000005
8505.844576000009,8391.600240000002,8448.722408000005
8505.844576000009,8391.600240000002,8448.722408000005
8505.844576000009,8382.289152000005,8444.066864000008
8505.844576000009,8382.289152000005,8444.066864000008
8505.844576000009,8382.289152000005,8444.066864000008
8505.844576000009,8363.466912000002,8434.655744000005
8505.844576000009,8363.466912000002,8434.655744000005
8505.844576000009,8355.222480000002,8430.533528000005
8505.844576000009,8345.800280000003,8425.822428000007
8505.844576000009,8345.800280000003,8425.822428000007
8505.844576000009,8345.800280000003,8425.822428000007
8505.844576000009,8345.800280000003,8425.822428000007
8505.844576000009,8345.800280000003,8425.822428000007
8505.844576000009,8345.800280000003,8425.822428000007
8498.733488000007,8345.800280000003,8422.266884000004
8498.733488000007,8345.800280000003,8422.266884000004
8498.733488000007,8342.489176000003,8420.611332000004
8498.733488000007,8342.489176000003,8420.611332000004
8488.000160000007,8342.489176000003,8415.244668000005
8448.289040000009,8342.489176000003,8395.389108000007
8439.511256000005,8342.489176000003,8391.000216000004
8439.511256000005,8342.489176000003,8391.000216000004
8439.511256000005,8324.733624000002,8382.122440000003
8439.511256000005,8324.733624000002,8382.122440000003
8439.511256000005,8324.733624000002,8382.122440000003
8439.511256000005,8324.733624000002,8382.122440000003
8439.511256000005,8324.733624000002,8382.122440000003
8439.511256000005,8324.733624000002,8382.122440000003
8439.511256000005,8324.733624000002,8382.122440000003
8439.511256000005,8324.733624000002,8382.122440000003
8439.511256000005,8324.733624000002,8382.122440000003
8439.511256000005,8324.733624000002,8382.122440000003
8439.511256000005,8324.733624000002,8382.122440000003
8363.733488000007,8324.733624000002,8344.233556000005
8363.733488000007,8324.733624000002,8344.233556000005
8363.733488000007,8324.733624000002,8344.233556000005
8345.622376000007,8324.733624000002,8335.178000000004
8345.622376000007,8310.200280000005,8327.911328000006
8345.622376000007,8310.200280000005,8327.911328000006
8345.622376000007,8310.200280000005,8327.911328000006
8345.622376000007,8293.778056000003,8319.700216000005
8345.622376000007,8293.778056000003,8319.700216000005
8341.066824000005,8293.778056000003,8317.422440000004
8341.066824000005,8293.778056000003,8317.422440000004
8341.066824000005,8293.778056000003,8317.422440000004
8341.066824000005,8293.778056000003,8317.422440000004
8341.066824000005,8293.778056000003,8317.422440000004
8341.066824000005,8293.778056000003,8317.422440000004
8341.066824000005,8293.778056000003,8317.422440000004
8341.066824000005,8293.778056000003,8317.422440000004
8341.066824000005,8280.600272000003,8310.833548000004
8341.066824000005,8280.600272000003,8310.833548000004
8341.066824000005,8280.600272000003,8310.833548000004
8341.066824000005,8280.600272000003,8310.833548000004
8341.066824000005,8280.600272000003,8310.833548000004
8341.066824000005,8280.600272000003,8310.833548000004
8341.066824000005,8280.600272000003,8310.833548000004
8341.066824000005,8280.600272000003,8310.833548000004
8341.066824000005,8280.600272000003,8310.833548000004
8341.066824000005,8280.600272000003,8310.833548000004
8341.066824000005,8247.822504000005,8294.444664000006
8341.066824000005,8247.822504000005,8294.444664000006
8341.066824000005,8247.822504000005,8294.444664000006
8341.066824000005,8247.822504000005,8294.444664000006
8341.066824000005,8247.822504000005,8294.444664000006
8341.066824000005,8247.822504000005,8294.444664000006
8341.066824000005,8247.822504000005,8294.444664000006
8341.066824000005,8247.822504000005,8294.444664000006
8341.066824000005,8247.822504000005,8294.444664000006
8341.066824000005,8247.822504000005,8294.444664000006
8341.066824000005,8233.533592000003,8287.300208000004
8341.066824000005,8233.533592000003,8287.300208000004
8341.066824000005,8233.533592000003,8287.300208000004
8330.822392000007,8233.533592000003,8282.177992000004
8330.822392000007,8233.533592000003,8282.177992000004
8330.822392000007,8233.533592000003,8282.177992000004
8330.822392000007,8233.533592000003,8282.177992000004
8330.822392000007,8233.533592000003,8282.177992000004
8330.822392000007,8233.533592000003,8282.177992000004
8329.777952000008,8233.533592000003,8281.655772000006
8312.911288000008,8233.266928000001,8273.089108000004
8312.911288000008,8233.266928000001,8273.089108000004
8312.911288000008,8233.266928000001,8273.089108000004
8312.911288000008,8233.266928000001,8273.089108000004
8297.911296000006,8205.489144000001,8251.700220000002
8297.911296000006,8205.489144000001,8251.700220000002
8297.911296000006,8205.489144000001,8251.700220000002
8297.911296000006,8144.1780400000025,8221.044668000004
8297.911296000006,8144.1780400000025,8221.044668000004
8297.911296000006,8144.1780400000025,8221.044668000004
8297.911296000006,8144.1780400000025,8221.044668000004
8297.911296000006,8144.1780400000025,8221.044668000004
8297.911296000006,8144.1780400000025,8221.044668000004
8286.333528000005,8144.1780400000025,8215.255784000004
8286.333528000005,8144.1780400000025,8215.255784000004
8286.333528000005,8144.1780400000025,8215.255784000004
8286.333528000005,8144.1780400000025,8215.255784000004
8286.333528000005,8144.1780400000025,8215.255784000004
8286.333528000005,8144.1780400000025,8215.255784000004
8286.333528000005,8144.1780400000025,8215.255784000004
8286.333528000005,8144.1780400000025,8215.255784000004
8286.333528000005,8144.1780400000025,8215.255784000004
8286.333528000005,8141.622472000001,8213.978000000003
8286.333528000005,8141.622472000001,8213.978000000003
8286.333528000005,8141.622472000001,8213.978000000003
8286.333528000005,8141.622472000001,8213.978000000003
8286.333528000005,8133.089144000001,8209.711336000004
8286.333528000005,8129.978032,8208.155780000003
8286.333528000005,8129.978032,8208.155780000003
8278.155752000006,8129.978032,8204.066892000003
8278.155752000006,8125.133584,8201.644668000003
8274.889080000004,8125.133584,8200.011332000002
8268.400192000005,8125.133584,8196.766888000002
8246.777960000005,8123.378032,8185.077996000002
8246.777960000005,8123.378032,8185.077996000002
8246.777960000005,8123.378032,8185.077996000002
8246.777960000005,8123.378032,8185.077996000002
8246.777960000005,8123.378032,8185.077996000002
8246.777960000005,8123.378032,8185.077996000002
8246.777960000005,8123.378032,8185.077996000002
8246.777960000005,8123.378032,8185.077996000002
8246.777960000005,8123.378032,8185.077996000002
8246.777960000005,8123.378032,8185.077996000002
8246.777960000005,8123.378032,8185.077996000002
8246.777960000005,8123.378032,8185.077996000002
8246.777960000005,8123.378032,8185.077996000002
8237.400176000003,8123.378032,8180.389104000002
8237.400176000003,8123.378032,8180.389104000002
8237.400176000003,8123.378032,8180.389104000002
8237.400176000003,8123.378032,8180.389104000002
8237.400176000003,8123.378032,8180.389104000002
8237.400176000003,8123.378032,8180.389104000002
8237.400176000003,8123.378032,8180.389104000002
8237.400176000003,8123.378032,8180.389104000002
8237.400176000003,8123.378032,8180.389104000002
8237.400176000003,8123.378032,8180.389104000002
8215.400168000006,8123.378032,8169.389100000002
8215.400168000006,8123.378032,8169.389100000002
8215.400168000006,8123.378032,8169.389100000002
8215.400168000006,8123.378032,8169.389100000002
8215.400168000006,8123.378032,8169.389100000002
8215.400168000006,8123.378032,8169.389100000002
8215.400168000006,8123.378032,8169.389100000002
8215.400168000006,8123.378032,8169.389100000002
8215.400168000006,8123.378032,8169.389100000002
8215.400168000006,8123.378032,8169.389100000002
8215.400168000006,8123.378032,8169.389100000002
8215.400168000006,8110.733576,8163.066872000003
8215.400168000006,8110.733576,8163.066872000003
8215.400168000006,8110.733576,8163.066872000003
8215.400168000006,8110.733576,8163.066872000003
8215.400168000006,8091.311344000001,8153.355756000003
8215.400168000006,8091.311344000001,8153.355756000003
8215.400168000006,8091.311344000001,8153.355756000003
8215.400168000006,8091.311344000001,8153.355756000003
8211.155704000006,8091.311344000001,8151.233524000003
8211.155704000006,8091.311344000001,8151.233524000003
8204.711280000005,8091.311344000001,8148.011312000002
8204.711280000005,8091.311344000001,8148.011312000002
8204.711280000005,8083.666880000001,8144.189080000003
8204.711280000005,8083.666880000001,8144.189080000003
8204.711280000005,8083.666880000001,8144.189080000003
8204.711280000005,8083.666880000001,8144.189080000003
8204.711280000005,8083.666880000001,8144.189080000003
8204.711280000005,8083.666880000001,8144.189080000003
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8083.666880000001,8137.655740000002
8191.644600000004,8066.089080000001,8128.866840000002
8191.644600000004,8057.9335200000005,8124.789060000003
8191.644600000004,8057.9335200000005,8124.789060000003
8191.644600000004,8057.9335200000005,8124.789060000003
8191.644600000004,8057.9335200000005,8124.789060000003
8191.644600000004,8057.9335200000005,8124.789060000003
8171.377936000004,8057.9335200000005,8114.6557280000025
8171.377936000004,8057.9335200000005,8114.6557280000025
8171.377936000004,8057.9335200000005,8114.6557280000025
8171.377936000004,8057.9335200000005,8114.6557280000025
8171.377936000004,8057.9335200000005,8114.6557280000025
8171.377936000004,8057.9335200000005,8114.6557280000025
8171.377936000004,8057.9335200000005,8114.6557280000025
8171.377936000004,8057.9335200000005,8114.6557280000025
8171.377936000004,8057.9335200000005,8114.6557280000025
8171.377936000004,8057.9335200000005,8114.6557280000025
8171.377936000004,8057.9335200000005,8114.6557280000025
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8057.9335200000005,8112.311292000002
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,8035.777976000001,8101.233520000003
8166.689064000005,7991.355720000001,8079.022392000003
8166.689064000005,7991.355720000001,8079.022392000003
8166.689064000005,7991.355720000001,8079.022392000003
8166.689064000005,7991.355720000001,8079.022392000003
8156.755736000005,7991.355720000001,8074.055728000003
8145.355736000005,7991.355720000001,8068.355728000003
8145.355736000005,7991.355720000001,8068.355728000003
8135.9779520000075,7991.355720000001,8063.666836000004
8135.9779520000075,7991.355720000001,8063.666836000004
8127.133504000006,7991.355720000001,8059.244612000004
8127.133504000006,7988.2223760000015,8057.677940000003
8127.133504000006,7988.2223760000015,8057.677940000003
8127.133504000006,7949.289032000001,8038.211268000003
8127.133504000006,7949.289032000001,8038.211268000003
8127.133504000006,7928.222352,8027.677928000003
8127.133504000006,7928.222352,8027.677928000003
8127.133504000006,7928.222352,8027.677928000003
8119.089064000007,7928.222352,8023.655708000004
8119.089064000007,7928.222352,8023.655708000004
8119.089064000007,7928.222352,8023.655708000004
8119.089064000007,7928.222352,8023.655708000004
8119.089064000007,7928.222352,8023.655708000004
8119.089064000007,7928.222352,8023.655708000004
8119.089064000007,7928.222352,8023.655708000004
8119.089064000007,7928.222352,8023.655708000004
8119.089064000007,7928.222352,8023.655708000004
8119.089064000007,7928.222352,8023.655708000004
8119.089064000007,7928.222352,8023.655708000004
8119.089064000007,7912.800152000002,8015.944608000004
8119.089064000007,7912.800152000002,8015.944608000004
8119.089064000007,7912.800152000002,8015.944608000004
8119.089064000007,7912.800152000002,8015.944608000004
8119.089064000007,7912.800152000002,8015.944608000004
8119.089064000007,7912.800152000002,8015.944608000004
8119.089064000007,7912.800152000002,8015.944608000004
8119.089064000007,7912.800152000002,8015.944608000004
8119.089064000007,7912.800152000002,8015.944608000004
8119.089064000007,7912.800152000002,8015.944608000004
8119.089064000007,7912.800152000002,8015.944608000004
8119.089064000007,7912.800152000002,8015.944608000004
8119.089064000007,7912.800152000002,8015.944608000004
8119.089064000007,7912.800152000002,8015.944608000004
8119.044624000006,7912.800152000002,8015.922388000004
8119.044624000006,7912.800152000002,8015.922388000004
8119.044624000006,7912.800152000002,8015.922388000004
8119.044624000006,7912.800152000002,8015.922388000004
8119.044624000006,7903.2890320000015,8011.166828000003
8119.044624000006,7903.2890320000015,8011.166828000003
8119.044624000006,7903.2890320000015,8011.166828000003
8119.044624000006,7903.2890320000015,8011.166828000003
8119.044624000006,7903.2890320000015,8011.166828000003
8119.044624000006,7903.2890320000015,8011.166828000003
8119.044624000006,7903.2890320000015,8011.166828000003
8119.044624000006,7903.2890320000015,8011.166828000003
8119.044624000006,7903.2890320000015,8011.166828000003
8119.044624000006,7903.2890320000015,8011.166828000003
8119.044624000006,7903.2890320000015,8011.166828000003
8119.044624000006,7903.2890320000015,8011.166828000003
8119.044624000006,7903.2890320000015,8011.166828000003
8102.355728000006,7903.2890320000015,8002.822380000003
8102.355728000006,7903.2890320000015,8002.822380000003
8102.355728000006,7903.2890320000015,8002.822380000003
8102.355728000006,7903.2890320000015,8002.822380000003
8102.355728000006,7903.2890320000015,8002.822380000003
8102.355728000006,7903.2890320000015,8002.822380000003
8102.355728000006,7903.2890320000015,8002.822380000003
8102.355728000006,7903.2890320000015,8002.822380000003
8089.600160000005,7903.2890320000015,7996.444596000003
8089.600160000005,7903.2890320000015,7996.444596000003
8089.600160000005,7903.2890320000015,7996.444596000003
8089.600160000005,7903.2890320000015,7996.444596000003
8089.600160000005,7903.2890320000015,7996.444596000003
8089.600160000005,7903.2890320000015,7996.444596000003
8083.800152000005,7903.2890320000015,7993.544592000004
8083.800152000005,7903.2890320000015,7993.544592000004
8083.800152000005,7903.2890320000015,7993.544592000004
