../results/dj38_mutator-001-01.csv,../results/dj38_mutator-001-02.csv,avg
8421.222408,8693.044592,8557.1335
8421.222408,8693.044592,8557.1335
8415.95576,8693.044592,8554.500176000001
8415.95576,8693.044592,8554.500176000001
8415.95576,8667.355720000001,8541.655740000002
8407.644640000002,8667.355720000001,8537.500180000003
8407.644640000002,8667.355720000001,8537.500180000003
8403.111304000002,8667.355720000001,8535.233512000003
8403.111304000002,8667.355720000001,8535.233512000003
8403.111304000002,8667.355720000001,8535.233512000003
8403.111304000002,8667.355720000001,8535.233512000003
8403.111304000002,8665.2446,8534.177952000002
8403.111304000002,8665.2446,8534.177952000002
8403.111304000002,8665.2446,8534.177952000002
8403.111304000002,8664.133496,8533.6224
8373.733536,8664.133496,8518.933516000001
8373.733536,8664.133496,8518.933516000001
8373.733536,8664.133496,8518.933516000001
8373.733536,8664.133496,8518.933516000001
8373.733536,8663.022392000003,8518.377964000001
8373.733536,8663.022392000003,8518.377964000001
8373.733536,8663.022392000003,8518.377964000001
8361.289096,8663.022392000003,8512.155744000002
8361.289096,8663.022392000003,8512.155744000002
8361.289096,8663.022392000003,8512.155744000002
8361.289096,8663.022392000003,8512.155744000002
8356.8002,8663.022376,8509.911288
8356.8002,8663.022376,8509.911288
8356.644648000001,8663.022376,8509.833512000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8663.022376,8508.155732000001
8353.289088000001,8619.844576000001,8486.566832
8353.289088000001,8614.844584,8484.066836000002
8353.289088000001,8614.844584,8484.066836000002
8353.289088000001,8614.844584,8484.066836000002
8350.000183999999,8613.755688,8481.877935999999
8350.000183999999,8613.755688,8481.877935999999
8350.000183999999,8603.422352,8476.711268
8332.866848,8603.377904,8468.122376
8319.111279999997,8582.711256000002,8450.911268
8319.111279999997,8582.711256000002,8450.911268
8319.111279999997,8582.711256000002,8450.911268
8319.111279999997,8582.711256000002,8450.911268
8319.111279999997,8582.711256000002,8450.911268
8279.022384,8550.844576000001,8414.93348
8279.022384,8527.466800000002,8403.244592000001
8279.022384,8527.466800000002,8403.244592000001
8279.022384,8527.466800000002,8403.244592000001
8279.022384,8514.73348,8396.877932
8268.955744,8514.73348,8391.844612
8268.955744,8514.73348,8391.844612
8268.955744,8514.73348,8391.844612
8268.955744,8514.73348,8391.844612
8268.955744,8514.73348,8391.844612
8250.822416,8514.73348,8382.777948
8250.822416,8514.73348,8382.777948
8250.822416,8514.73348,8382.777948
8250.822416,8514.73348,8382.777948
8240.977976,8514.73348,8377.855728
8229.755759999998,8514.73348,8372.24462
8197.333536,8514.73348,8356.033508
8197.333536,8503.666840000002,8350.500188000002
8197.333536,8503.666840000002,8350.500188000002
8197.333536,8503.666840000002,8350.500188000002
8197.333536,8503.666840000002,8350.500188000002
8197.333536,8503.666840000002,8350.500188000002
8190.244639999999,8503.666840000002,8346.955740000001
8190.244639999999,8503.666840000002,8346.955740000001
8190.244639999999,8503.666840000002,8346.955740000001
8184.711319999999,8503.666840000002,8344.18908
8184.711319999999,8503.666840000002,8344.18908
8140.866864,8503.666840000002,8322.266852
8140.866864,8503.666840000002,8322.266852
8140.866864,8503.666840000002,8322.266852
8131.733543999999,8503.666840000002,8317.700192
8131.733543999999,8501.977952000001,8316.855748
8123.955759999999,8501.977952000001,8312.966856
8123.0001919999995,8501.977952000001,8312.489072
8123.0001919999995,8497.111320000002,8310.055756000002
8123.0001919999995,8497.111320000002,8310.055756000002
8123.0001919999995,8497.111320000002,8310.055756000002
8123.0001919999995,8497.111320000002,8310.055756000002
8123.0001919999995,8497.111320000002,8310.055756000002
8123.0001919999995,8497.111320000002,8310.055756000002
8113.555752000001,8497.111320000002,8305.333536000002
8113.555752000001,8497.111320000002,8305.333536000002
8113.555752000001,8497.111320000002,8305.333536000002
8113.555752000001,8497.111320000002,8305.333536000002
8113.555752000001,8497.111320000002,8305.333536000002
8113.555752000001,8497.111320000002,8305.333536000002
8113.555752000001,8497.111320000002,8305.333536000002
8109.0001919999995,8497.111320000002,8303.055756000002
8083.689087999998,8497.111320000002,8290.400204
8083.689087999998,8497.111320000002,8290.400204
8083.689087999998,8497.111320000002,8290.400204
8083.689087999998,8497.111320000002,8290.400204
8083.689087999998,8497.111320000002,8290.400204
8057.333560000002,8497.111320000002,8277.222440000001
8057.333560000002,8485.866856000002,8271.600208000002
8057.333560000002,8485.866856000002,8271.600208000002
8057.333560000002,8485.866856000002,8271.600208000002
8057.333560000002,8485.866856000002,8271.600208000002
8057.333560000002,8485.866856000002,8271.600208000002
8057.333560000002,8485.866856000002,8271.600208000002
8057.333560000002,8485.866856000002,8271.600208000002
8055.600216000001,8485.866856000002,8270.733536000002
8046.178000000003,8484.977976000002,8265.577988000003
8046.178000000003,8477.533528000002,8261.855764000002
8046.178000000003,8477.533528000002,8261.855764000002
8046.178000000003,8475.022424000003,8260.600212000003
8046.178000000003,8475.022424000003,8260.600212000003
8046.178000000003,8475.022424000003,8260.600212000003
8046.178000000003,8475.022424000003,8260.600212000003
8046.178000000003,8470.244640000004,8258.211320000004
8046.178000000003,8470.244640000004,8258.211320000004
8046.178000000003,8470.244640000004,8258.211320000004
8045.866888000001,8470.244640000004,8258.055764000002
8038.266896000002,8470.244640000004,8254.255768000003
8038.266896000002,8470.244640000004,8254.255768000003
8034.089112000002,8470.244640000004,8252.166876000003
8034.089112000002,8470.244640000004,8252.166876000003
8034.089112000002,8470.244640000004,8252.166876000003
8034.089112000002,8462.266848000001,8248.177980000002
8034.089112000002,8462.266848000001,8248.177980000002
8034.089112000002,8462.266848000001,8248.177980000002
8034.089112000002,8462.266848000001,8248.177980000002
8034.089112000002,8462.266848000001,8248.177980000002
8034.089112000002,8462.266848000001,8248.177980000002
8032.755776000002,8462.266848000001,8247.511312000002
8032.755776000002,8460.977968000003,8246.866872000002
8032.755776000002,8460.977968000003,8246.866872000002
8032.755776000002,8397.222416000002,8214.989096000001
7953.333560000002,8397.222416000002,8175.277988000002
7953.333560000002,8397.222416000002,8175.277988000002
7953.333560000002,8397.222416000002,8175.277988000002
7953.333560000002,8397.222416000002,8175.277988000002
7953.333560000002,8397.222416000002,8175.277988000002
7953.333560000002,8397.222416000002,8175.277988000002
7953.333560000002,8397.222416000002,8175.277988000002
7953.333560000002,8386.200208000002,8169.766884000002
7953.333560000002,8386.200208000002,8169.766884000002
7953.333560000002,8386.200208000002,8169.766884000002
7953.333560000002,8386.200208000002,8169.766884000002
7953.333560000002,8386.200208000002,8169.766884000002
7903.88912,8386.200208000002,8145.044664000001
7903.88912,8386.200208000002,8145.044664000001
7903.88912,8386.200208000002,8145.044664000001
7903.88912,8386.200208000002,8145.044664000001
7903.88912,8386.200208000002,8145.044664000001
7903.88912,8386.200208000002,8145.044664000001
7903.88912,8386.155776000005,8145.022448000002
7903.88912,8386.155776000005,8145.022448000002
7903.88912,8386.155776000005,8145.022448000002
7903.88912,8355.866880000003,8129.8780000000015
7903.88912,8355.866880000003,8129.8780000000015
7903.88912,8355.866880000003,8129.8780000000015
7903.88912,8355.866880000003,8129.8780000000015
7868.400240000002,8342.289104000003,8105.344672000003
7868.400240000002,8342.289104000003,8105.344672000003
7868.400240000002,8342.289104000003,8105.344672000003
7868.400240000002,8342.289104000003,8105.344672000003
7868.400240000002,8342.289104000003,8105.344672000003
7868.400240000002,8342.289104000003,8105.344672000003
7868.400240000002,8342.289104000003,8105.344672000003
7868.400240000002,8342.289104000003,8105.344672000003
7868.400240000002,8342.289104000003,8105.344672000003
7868.400240000002,8342.289104000003,8105.344672000003
7868.400240000002,8336.911320000003,8102.655780000003
7868.400240000002,8336.911320000003,8102.655780000003
7868.400240000002,8332.489096000003,8100.444668000002
7867.089144000001,8332.489096000003,8099.789120000002
7867.089144000001,8320.177992000003,8093.633568000002
7867.089144000001,8281.489112000005,8074.289128000003
7867.089144000001,8281.489112000005,8074.289128000003
7867.089144000001,8269.444672000003,8068.266908000002
7867.089144000001,8269.444672000003,8068.266908000002
7867.089144000001,8269.444672000003,8068.266908000002
7867.089144000001,8269.444672000003,8068.266908000002
7841.333592000001,8269.444672000003,8055.389132000002
7841.333592000001,8269.444672000003,8055.389132000002
7841.333592000001,8269.444672000003,8055.389132000002
7841.333592000001,8269.444672000003,8055.389132000002
7841.333592000001,8269.444672000003,8055.389132000002
7841.333592000001,8269.444672000003,8055.389132000002
7841.333592000001,8269.444672000003,8055.389132000002
7841.333592000001,8269.444672000003,8055.389132000002
7841.333592000001,8269.444672000003,8055.389132000002
7841.333592000001,8269.444672000003,8055.389132000002
7841.333592000001,8269.444672000003,8055.389132000002
7841.333592000001,8269.444672000003,8055.389132000002
7841.333592000001,8269.444672000003,8055.389132000002
7841.333592000001,8269.444672000003,8055.389132000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8258.800216000003,8050.066904000002
7841.333592000001,8255.622448000004,8048.478020000002
7841.333592000001,8244.533560000003,8042.933576000002
7841.333592000001,8244.533560000003,8042.933576000002
7841.333592000001,8244.533560000003,8042.933576000002
7841.333592000001,8243.489120000002,8042.411356000001
7841.333592000001,8243.489120000002,8042.411356000001
7841.333592000001,8243.489120000002,8042.411356000001
7841.333592000001,8243.489120000002,8042.411356000001
7841.333592000001,8243.489120000002,8042.411356000001
7841.333592000001,8243.489120000002,8042.411356000001
7841.333592000001,8226.600232000004,8033.966912000003
7841.333592000001,8219.222448000004,8030.2780200000025
7841.333592000001,8219.222448000004,8030.2780200000025
7841.333592000001,8192.555784000002,8016.944688000001
7841.333592000001,8192.555784000002,8016.944688000001
7841.333592000001,8192.555784000002,8016.944688000001
7841.333592000001,8192.555784000002,8016.944688000001
7841.333592000001,8192.555784000002,8016.944688000001
7835.644704000002,8185.533560000002,8010.589132000002
7835.644704000002,8185.533560000002,8010.589132000002
7822.066936000001,8185.533560000002,8003.800248000001
7822.066936000001,8185.533560000002,8003.800248000001
7822.066936000001,8185.533560000002,8003.800248000001
7822.066936000001,8185.533560000002,8003.800248000001
7822.066936000001,8185.533560000002,8003.800248000001
7822.066936000001,8185.533560000002,8003.800248000001
7822.066936000001,8185.533560000002,8003.800248000001
7822.066936000001,8185.533560000002,8003.800248000001
7822.066936000001,8185.533560000002,8003.800248000001
7822.066936000001,8185.533560000002,8003.800248000001
7822.066936000001,8185.533560000002,8003.800248000001
7809.600263999999,8185.533560000002,7997.566912
7809.600263999999,8185.533560000002,7997.566912
7796.089152,8185.533560000002,7990.811356
7796.089152,8185.533560000002,7990.811356
7796.089152,8185.533560000002,7990.811356
7790.289128,8185.533560000002,7987.911344000001
7783.866912,8185.533560000002,7984.700236000001
7783.866912,8185.533560000002,7984.700236000001
7783.866912,8185.533560000002,7984.700236000001
7783.866912,8185.533560000002,7984.700236000001
7779.689128000001,8185.533560000002,7982.611344000001
7779.689128000001,8185.533560000002,7982.611344000001
7779.689128000001,8185.533560000002,7982.611344000001
7773.60024,8185.533560000002,7979.566900000001
7773.60024,8185.533560000002,7979.566900000001
7773.60024,8185.533560000002,7979.566900000001
7773.60024,8185.533560000002,7979.566900000001
7773.60024,8185.533560000002,7979.566900000001
7773.60024,8185.533560000002,7979.566900000001
7773.60024,8185.533560000002,7979.566900000001
7773.60024,8185.533560000002,7979.566900000001
7773.60024,8185.533560000002,7979.566900000001
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7773.60024,8132.600208000001,7953.100224
7756.955791999998,8132.600208000001,7944.777999999999
7756.955791999998,8132.600208000001,7944.777999999999
7743.800239999998,8132.600208000001,7938.200223999999
7743.800239999998,8132.600208000001,7938.200223999999
7743.800239999998,8132.600208000001,7938.200223999999
7743.800239999998,8132.600208000001,7938.200223999999
7743.800239999998,8132.600208000001,7938.200223999999
7743.800239999998,8132.600208000001,7938.200223999999
7743.800239999998,8132.600208000001,7938.200223999999
7743.800239999998,8127.755776000002,7935.778007999999
7743.800239999998,8127.755776000002,7935.778007999999
7743.800239999998,8127.755776000002,7935.778007999999
7743.800239999998,8127.755776000002,7935.778007999999
7721.200255999998,8127.755776000002,7924.478016
7721.200255999998,8127.755776000002,7924.478016
7721.200255999998,8127.755776000002,7924.478016
7721.200255999998,8127.755776000002,7924.478016
7721.200255999998,8121.622464000003,7921.41136
7721.200255999998,8121.622464000003,7921.41136
7721.200255999998,8121.622464000003,7921.41136
7721.200255999998,8121.622464000003,7921.41136
7721.200255999998,8121.622464000003,7921.41136
7721.200255999998,8121.622464000003,7921.41136
7721.200255999998,8121.622464000003,7921.41136
7721.200255999998,8121.622464000003,7921.41136
7721.200255999998,8114.222488000002,7917.711372
7721.200255999998,8114.222488000002,7917.711372
7721.200255999998,8114.222488000002,7917.711372
7721.200255999998,8105.511352000001,7913.355804
7721.200255999998,8094.089128000003,7907.644692000001
7721.200255999998,8094.089128000003,7907.644692000001
7721.200255999998,8094.089128000003,7907.644692000001
7721.200255999998,8094.089128000003,7907.644692000001
7721.200255999998,8094.089128000003,7907.644692000001
7721.200255999998,8094.089128000003,7907.644692000001
7721.200255999998,8094.089128000003,7907.644692000001
7721.200255999998,8067.778024000002,7894.48914
7721.200255999998,8028.8891280000025,7875.044692
7721.200255999998,8028.8891280000025,7875.044692
7721.200255999998,8028.8891280000025,7875.044692
7721.200255999998,8028.8891280000025,7875.044692
7721.200255999998,8028.8891280000025,7875.044692
7721.200255999998,8028.8891280000025,7875.044692
7721.200255999998,8028.8891280000025,7875.044692
7721.200255999998,8028.8891280000025,7875.044692
7721.200255999998,8028.8891280000025,7875.044692
7708.555791999996,8028.8891280000025,7868.722459999999
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8028.8891280000025,7865.54468
7702.200231999997,8025.711328,7863.955779999998
7702.200231999997,8025.711328,7863.955779999998
7702.200231999997,8025.711328,7863.955779999998
7702.200231999997,8025.711328,7863.955779999998
7702.200231999997,8025.711328,7863.955779999998
7702.200231999997,8025.711328,7863.955779999998
7702.200231999997,8025.711328,7863.955779999998
7702.200231999997,8025.711328,7863.955779999998
7702.200231999997,8025.711328,7863.955779999998
7702.200231999997,8025.711328,7863.955779999998
7702.200231999997,8025.711328,7863.955779999998
7702.200231999997,8003.066880000001,7852.633555999999
7702.200231999997,8003.066880000001,7852.633555999999
7702.200231999997,8003.066880000001,7852.633555999999
7702.200231999997,8003.066880000001,7852.633555999999
7702.200231999997,8003.066880000001,7852.633555999999
7702.200231999997,8003.066880000001,7852.633555999999
7702.200231999997,7999.111328,7850.655779999999
7702.200231999997,7999.111328,7850.655779999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7702.200231999997,7992.266872,7847.233551999999
7698.355783999998,7992.266872,7845.311327999999
7698.355783999998,7992.266872,7845.311327999999
7698.355783999998,7992.266872,7845.311327999999
7698.355783999998,7992.266872,7845.311327999999
7698.355783999998,7992.266872,7845.311327999999
7698.355783999998,7992.266872,7845.311327999999
7698.355783999998,7992.266872,7845.311327999999
7698.355783999998,7992.266872,7845.311327999999
7698.355783999998,7992.266872,7845.311327999999
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7698.355783999998,7970.289096000001,7834.32244
7679.022439999997,7970.289096000001,7824.655767999999
7679.022439999997,7970.289096000001,7824.655767999999
7678.311319999995,7970.289096000001,7824.300207999999
7678.000215999997,7967.755760000001,7822.877987999998
7675.689103999997,7967.755760000001,7821.722431999999
7658.555759999997,7967.755760000001,7813.155759999999
7658.555759999997,7967.755760000001,7813.155759999999
7658.555759999997,7967.755760000001,7813.155759999999
7658.555759999997,7967.755760000001,7813.155759999999
7658.555759999997,7967.755760000001,7813.155759999999
7658.555759999997,7918.289096000001,7788.422427999999
7658.555759999997,7918.289096000001,7788.422427999999
7658.555759999997,7918.289096000001,7788.422427999999
7658.555759999997,7918.289096000001,7788.422427999999
7658.555759999997,7918.289096000001,7788.422427999999
7658.555759999997,7918.289096000001,7788.422427999999
7658.555759999997,7918.289096000001,7788.422427999999
7651.333519999995,7918.289096000001,7784.8113079999985
7651.333519999995,7889.555736,7770.4446279999975
7641.400175999995,7889.555736,7765.477955999997
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7641.400175999995,7870.266856000002,7755.833515999999
7639.977959999994,7870.266856000002,7755.122407999997
7639.977959999994,7870.266856000002,7755.122407999997
7639.977959999994,7870.266856000002,7755.122407999997
7639.977959999994,7870.266856000002,7755.122407999997
7639.977959999994,7870.266856000002,7755.122407999997
7639.977959999994,7870.266856000002,7755.122407999997
7635.822423999996,7870.266856000002,7753.044639999999
7635.822423999996,7870.266856000002,7753.044639999999
7635.822423999996,7870.266856000002,7753.044639999999
7635.822423999996,7870.266856000002,7753.044639999999
7619.889095999996,7870.266856000002,7745.077975999999
